ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_NAME_LABEL,VTH_V,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
5233483,9160,Tracker Halfmoon TC Parameters,322279,7420,2S Halfmoon W,90177,36799_013_2-S_HM_WW,3.687,PQC2,LINEWIDTH_STRIP,Not Used,Left,Linewidth-pstop_2,PQC_HM_POSITION 2,0.2,,,,20.0,20.0,HPK_36799_013_2S_HM_W_flute2_L_n+_linewidth_26_8_2021_12h8m13s.txt,Perugia
5259063,9160,Tracker Halfmoon TC Parameters,322981,7420,2S Halfmoon W,90177,36799_013_2-S_HM_WW,3.594,PQC2,LINEWIDTH_STRIP,Not Used,Left,Linewidth-pstop_2,PQC_HM_POSITION 2,0.2,,,,20.0,20.0,HPK_36799_013_2S_HM_W_flute2_L_n+_linewidth_26_8_2021_12h8m13s.txt,Perugia
5259067,9160,Tracker Halfmoon TC Parameters,323005,7400,2S Halfmoon E,90218,36799_019_2-S_HM_EE,3.618,PQC3,VDP_BULK,Standard,Left,Meander,PQC_HM_POSITION 3,0.2,,,,20.0,20.0,HPK_36799_019_2-S_HM_E_flute3_L_BulckCross_27_8_2021_12h44m3s.txt,Perugia
5233496,9160,Tracker Halfmoon TC Parameters,322750,7420,2S Halfmoon W,90231,36799_019_2-S_HM_WW,3.54,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_36799_019_2-S_HM_W_flute3_L_DiodeCV_27_8_2021_13h32m24s.txt,Perugia
5233491,9160,Tracker Halfmoon TC Parameters,322573,7400,2S Halfmoon E,90258,36799_024_2-S_HM_EE,3.533,PQC3,CLOVER_METAL,Standard,Left,VdP-metalClover,PQC_HM_POSITION 3,0.2,,,,20.0,20.0,HPK_36799_024_2-S_HM_E_flute3_L_MetalCover_26_8_2021_13h22m59s.txt,Perugia
5233499,9160,Tracker Halfmoon TC Parameters,322906,7400,2S Halfmoon E,90258,36799_024_2-S_HM_EE,3.494,PQC3,CLOVER_METAL,Standard,Left,VdP-metalClover,PQC_HM_POSITION 3,0.2,,,,20.0,20.0,HPK_36799_024_2-S_HM_E_flute3_L_MetalCover_26_8_2021_13h22m59s.txt,Perugia
5233486,9160,Tracker Halfmoon TC Parameters,322399,7420,2S Halfmoon W,90271,36799_024_2-S_HM_WW,3.537,PQC4,GCD05,Not Used,Left,GCD,PQC_HM_POSITION 4,0.5,,,,20.0,20.0,HPK_36799_024_2-S_HM_W_flute4_L_GCD_26_8_2021_14h51m8s.txt,Perugia
5259061,9160,Tracker Halfmoon TC Parameters,322930,7420,2S Halfmoon W,90271,36799_024_2-S_HM_WW,3.477,PQC4,GCD05,Not Used,Left,GCD,PQC_HM_POSITION 4,0.5,,,,20.0,20.0,HPK_36799_024_2-S_HM_W_flute4_L_GCD_26_8_2021_14h51m8s.txt,Perugia
5233489,9160,Tracker Halfmoon TC Parameters,322537,7400,2S Halfmoon E,90294,36799_029_2-S_HM_EE,3.862,PQC2,LINEWIDTH_STRIP,Not Used,Left,Linewidth-pstop_2,PQC_HM_POSITION 2,0.2,,,,20.0,20.0,HPK_36799_029_2S_HM_E_flute2_L_n+_linewidth_27_8_2021_13h59m29s.txt,Perugia
5233494,9160,Tracker Halfmoon TC Parameters,322726,7420,2S Halfmoon W,90297,36799_029_2-S_HM_WW,3.863,PQC2,LINEWIDTH_STRIP,Not Used,Left,Linewidth-pstop_2,PQC_HM_POSITION 2,0.2,,,,20.0,20.0,HPK_36799_029_2S_HM_W_flute2_L_n+_linewidth_27_8_2021_14h32m53s.txt,Perugia
5233484,9160,Tracker Halfmoon TC Parameters,322315,7400,2S Halfmoon E,90298,36799_030_2-S_HM_EE,3.827,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,20.0,20.0,HPK_36799_030_2-S_HM_E_L_flute4_Poly_Chain_26_8_2021_16h28m51s.txt,Perugia
5259060,9160,Tracker Halfmoon TC Parameters,322924,7400,2S Halfmoon E,90298,36799_030_2-S_HM_EE,3.775,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,20.0,20.0,HPK_36799_030_2-S_HM_E_L_flute4_Poly_Chain_26_8_2021_16h28m51s.txt,Perugia
5233498,9160,Tracker Halfmoon TC Parameters,322861,7420,2S Halfmoon W,90311,36799_030_2-S_HM_WW,3.855,PQC1,VDP_STOP,Standard,Left,VdP-pstop,PQC_HM_POSITION 1,0.2,,,,20.0,20.0,HPK_36799_030_2-S_HM_W_flute1_L_pstop_26_8_2021_17h6m7s.txt,Perugia
5233488,9160,Tracker Halfmoon TC Parameters,322504,7420,2S Halfmoon W,90311,36799_030_2-S_HM_WW,3.801,PQC1,VDP_STOP,Standard,Left,VdP-pstop,PQC_HM_POSITION 1,0.2,,,,20.0,20.0,HPK_36799_030_2-S_HM_W_flute1_L_pstop_26_8_2021_17h6m7s.txt,Perugia
5233490,9160,Tracker Halfmoon TC Parameters,322561,7400,2S Halfmoon E,90356,36799_039_2-S_HM_EE,3.748,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_36799_039_2-S_HM_E_flute1_R_FET_27_8_2021_9h8m57s.txt,Perugia
5259066,9160,Tracker Halfmoon TC Parameters,323002,7400,2S Halfmoon E,90356,36799_039_2-S_HM_EE,3.715,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_36799_039_2-S_HM_E_flute1_R_FET_27_8_2021_9h8m57s.txt,Perugia
5259068,9160,Tracker Halfmoon TC Parameters,323056,7420,2S Halfmoon W,90359,36799_039_2-S_HM_WW,3.701,PQC3,VDP_BULK,Standard,Left,Meander,PQC_HM_POSITION 3,0.2,,,,20.0,20.0,HPK_36799_039_2-S_HM_W_flute3_L_BulckCross_27_8_2021_10h11m7s.txt,Perugia
5233495,9160,Tracker Halfmoon TC Parameters,322741,7420,2S Halfmoon W,90359,36799_039_2-S_HM_WW,3.76,PQC3,VDP_BULK,Standard,Left,Meander,PQC_HM_POSITION 3,0.2,,,,20.0,20.0,HPK_36799_039_2-S_HM_W_flute3_L_BulckCross_27_8_2021_10h11m7s.txt,Perugia
5233493,9160,Tracker Halfmoon TC Parameters,322720,7400,2S Halfmoon E,90374,36799_041_2-S_HM_EE,3.659,PQC1,VDP_STRIP,Standard,Left,VdP-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.0,HPK_36799_041_2-S_HM_E_flute1_L_n+_27_8_2021_14h54m10s.txt,Perugia
5259065,9160,Tracker Halfmoon TC Parameters,322996,7420,2S Halfmoon W,90377,36799_041_2-S_HM_WW,3.604,PQC3,VDP_BULK,Standard,Left,Meander,PQC_HM_POSITION 3,0.2,,,,20.0,20.0,HPK_36799_041_2-S_HM_W_flute3_L_BulckCross_27_8_2021_15h48m45s.txt,Perugia
5259064,9160,Tracker Halfmoon TC Parameters,322993,7400,2S Halfmoon E,90410,36799_048_2-S_HM_EE,3.651,PQC1,VDP_STRIP,Standard,Left,VdP-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.0,HPK_36799_048_2-S_HM_E_flute1_L_n+_27_8_2021_16h5m6s.txt,Perugia
5233492,9160,Tracker Halfmoon TC Parameters,322666,7420,2S Halfmoon W,90413,36799_048_2-S_HM_WW,3.565,PQC2,GCD,Not Used,Left,GCD,PQC_HM_POSITION 2,0.5,,,,20.0,20.0,HPK_36799_048_2S_HM_W_flute2_L_GCD_27_8_2021_17h6m52s.txt,Perugia
7692280,9160,Tracker Halfmoon TC Parameters,590762,7400,2S Halfmoon E,90418,36800_001_2-S_HM_EE,3.873,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX36800_001_2-S_HM_EL__PQC_Flute_1_FET_2021-08-18T16-08-10.json,HEPHY
7720320,9160,Tracker Halfmoon TC Parameters,596402,7420,2S Halfmoon W,90431,36800_001_2-S_HM_WW,3.735,PQC3,MEANDER_METAL,Not Used,Left,Metal meander,PQC Flute 3 Pos1,0.1,,,,,,HPK_VPX36800_001_2-S_HM_WL__PQC_Flute_3_Metal_meander_2021-08-18T15-47-04.json,HEPHY
7709900,9160,Tracker Halfmoon TC Parameters,594462,7400,2S Halfmoon E,90450,36800_004_2-S_HM_EE,3.836,PQC1,VDP_STRIP,Standard,Left,N+ Van-der-Pauw cross,PQC Flute 1 Pos4,0.1,,,,,,HPK_VPX36800_004_2-S_HM_EL__PQC_Flute_1_N_Van-der-Pauw_cross_2021-08-18T18-27-07.json,HEPHY
7708780,9160,Tracker Halfmoon TC Parameters,594322,7420,2S Halfmoon W,90453,36800_004_2-S_HM_WW,3.663,PQC1,VDP_STOP,Rotated,Left,Reverse P-stop Van-der-Pauw cross,PQC Flute 1 Pos3,0.1,,,,,,HPK_VPX36800_004_2-S_HM_WL__PQC_Flute_1_Reverse_P-stop_Van-der-Pauw_cross_2021-08-18T17-26-30.json,HEPHY
7684580,9160,Tracker Halfmoon TC Parameters,589022,7400,2S Halfmoon E,90472,36800_007_2-S_HM_EE,3.773,PQC1,VDP_STOP,Rotated,Left,Reverse P-stop Van-der-Pauw cross,PQC Flute 1 Pos2,0.1,,,,,,HPK_VPX36800_007_2-S_HM_EL__PQC_Flute_1_Reverse_P-stop_Van-der-Pauw_cross_2021-08-19T11-33-02.json,HEPHY
7725120,9160,Tracker Halfmoon TC Parameters,597342,7420,2S Halfmoon W,90475,36800_007_2-S_HM_WW,3.662,PQC3,VDP_BULK,Standard,Left,Bulk cross,PQC Flute 3 Pos1,0.1,,,,,,HPK_VPX36800_007_2-S_HM_WL__PQC_Flute_3_Bulk_cross_2021-08-19T11-14-36.json,HEPHY
7687200,9160,Tracker Halfmoon TC Parameters,589742,7400,2S Halfmoon E,90538,36800_016_2-S_HM_EE,3.739,PQC2,DIEL_SW,Not Used,Left,Dielectric Breakdown 1,PQC Flute 2 Pos4,2.0,,,,,,HPK_VPX36800_016_2-S_HM_EL__PQC_Flute_2_Dielectric_Breakdown_1_2021-08-19T13-10-36.json,HEPHY
7705180,9160,Tracker Halfmoon TC Parameters,593322,7420,2S Halfmoon W,90551,36800_016_2-S_HM_WW,3.673,PQC2,LINEWIDTH_STRIP,Not Used,Left,N+ linewidth str,PQC Flute 2 Pos3,0.1,,,,,,HPK_VPX36800_016_2-S_HM_WL__PQC_Flute_2_N_linewidth_structure_2021-08-19T12-26-07.json,HEPHY
7724300,9160,Tracker Halfmoon TC Parameters,597162,7400,2S Halfmoon E,90592,36800_022_2-S_HM_EE,3.672,PQC2,DIEL_SW,Not Used,Left,Dielectric Breakdown 1,PQC Flute 2 Pos2,2.0,,,,,,HPK_VPX36800_022_2-S_HM_EL__PQC_Flute_2_Dielectric_Breakdown_1_2021-08-20T12-19-04.json,HEPHY
7732240,9160,Tracker Halfmoon TC Parameters,598742,7420,2S Halfmoon W,90595,36800_022_2-S_HM_WW,3.586,PQC2,LINEWIDTH_STOP,Not Used,Left,P-stop linewidth str (2-wire),PQC Flute 2 Pos1,0.1,,,,,,HPK_VPX36800_022_2-S_HM_WL__PQC_Flute_2_P-stop_linewidth_structure_2-wire_2021-08-20T11-36-58.json,HEPHY
7727960,9160,Tracker Halfmoon TC Parameters,597902,7400,2S Halfmoon E,90632,36800_028_2-S_HM_EE,4.049,PQC2,GCD,Not Used,Left,GCD,PQC Flute 2 Pos4,0.4,,,,,,HPK_VPX36800_028_2-S_HM_EL__PQC_Flute_2_GCD_2021-08-20T13-43-33.json,HEPHY
7715040,9160,Tracker Halfmoon TC Parameters,595042,7420,2S Halfmoon W,90635,36800_028_2-S_HM_WW,3.271,PQC1,VDP_STRIP,Rotated,Left,Reverse N+ Van-der-Pauw cross,PQC Flute 1 Pos3,0.1,,,,,,HPK_VPX36800_028_2-S_HM_WL__PQC_Flute_1_Reverse_N_Van-der-Pauw_cross_2021-08-20T12-52-35.json,HEPHY
7729400,9160,Tracker Halfmoon TC Parameters,598182,7400,2S Halfmoon E,90658,36800_032_2-S_HM_EE,3.972,PQC4,CC_POLY,Not Used,Left,Polysilicon contact chain,PQC Flute 4 Pos2,0.1,,,,,,HPK_VPX36800_032_2-S_HM_EL__PQC_Flute_4_Polysilicon_contact_chain_2021-08-20T09-27-22.json,HEPHY
7717460,9160,Tracker Halfmoon TC Parameters,595802,7420,2S Halfmoon W,90671,36800_032_2-S_HM_WW,3.353,PQC1,VDP_STOP,Standard,Left,P-stop Van-der-Pauw cross,PQC Flute 1 Pos1,0.1,,,,,,HPK_VPX36800_032_2-S_HM_WL__PQC_Flute_1_P-stop_Van-der-Pauw_cross_2021-08-19T15-52-22.json,HEPHY
7698100,9160,Tracker Halfmoon TC Parameters,591902,7400,2S Halfmoon E,90690,36800_035_2-S_HM_EE,4.038,PQC4,CC_POLY,Not Used,Left,Polysilicon contact chain,PQC Flute 4 Pos4,0.1,,,,,,HPK_VPX36800_035_2-S_HM_EL__PQC_Flute_4_Polysilicon_contact_chain_2021-08-19T20-17-29.json,HEPHY
7690220,9160,Tracker Halfmoon TC Parameters,590342,7420,2S Halfmoon W,90693,36800_035_2-S_HM_WW,3.503,PQC4,CBKR_POLY,Standard,Left,Polysilicon CBKR,PQC Flute 4 Pos3,0.1,,,,,,HPK_VPX36800_035_2-S_HM_WL__PQC_Flute_4_Polysilicon_CBKR_2021-08-19T18-46-12.json,HEPHY
7734800,9160,Tracker Halfmoon TC Parameters,599262,7400,2S Halfmoon E,90734,36800_041_2-S_HM_EE,3.92,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX36800_041_2-S_HM_EL__PQC_Flute_1_FET_2021-08-20T16-04-45.json,HEPHY
7714440,9160,Tracker Halfmoon TC Parameters,595262,7420,2S Halfmoon W,90737,36800_041_2-S_HM_WW,3.595,PQC1,VDP_STRIP,Standard,Left,N+ Van-der-Pauw cross,PQC Flute 1 Pos1,0.1,,,,,,HPK_VPX36800_041_2-S_HM_WL__PQC_Flute_1_N_Van-der-Pauw_cross_2021-08-20T15-32-36.json,HEPHY
7701880,9160,Tracker Halfmoon TC Parameters,592702,7400,2S Halfmoon E,90778,36800_048_2-S_HM_EE,3.842,PQC3,VDP_EDGE,Linewidth,Left,P+ cross-bridge linewidth,PQC Flute 3 Pos4,0.1,,,,,,HPK_VPX36800_048_2-S_HM_EL__PQC_Flute_3_P_cross-bridge_linewidth_2021-08-23T09-15-32.json,HEPHY
7697320,9160,Tracker Halfmoon TC Parameters,591762,7420,2S Halfmoon W,90791,36800_048_2-S_HM_WW,3.522,PQC3,CLOVER_METAL,Rotated,Left,Reverse Metal clover leaf Van-der-Pauw,PQC Flute 3 Pos3,0.1,,,,,,HPK_VPX36800_048_2-S_HM_WL__PQC_Flute_3_Reverse_Metal_clover_leaf_Van-der-Pauw_2021-08-20T17-39-43.json,HEPHY
7788640,9160,Tracker Halfmoon TC Parameters,610002,7400,2S Halfmoon E,90814,36801_006_2-S_HM_EE,3.723,PQC3,VDP_BULK,Rotated,Left,Reverse bulk cross,PQC Flute 3 Pos2,0.1,,,,,,HPK_VPX36801_006_2-S_HM_EL__PQC_Flute_3_Reverse_bulk_cross_2021-08-25T12-44-59.json,HEPHY
7745340,9160,Tracker Halfmoon TC Parameters,601322,7420,2S Halfmoon W,90817,36801_006_2-S_HM_WW,3.653,PQC1,CAP_E,Not Used,Left,Cap test str Right 10kHz 250mV (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX36801_006_2-S_HM_WL__PQC_Flute_1_Capacitor_test_structure_Right_10kHz_250mV_HV_Source_2021-08-25T11-25-38.json,HEPHY
7737880,9160,Tracker Halfmoon TC Parameters,599842,7400,2S Halfmoon E,90832,36801_008_2-S_HM_EE,3.787,PQC1,VDP_STRIP,Rotated,Left,Reverse N+ Van-der-Pauw cross,PQC Flute 1 Pos4,0.1,,,,,,HPK_VPX36801_008_2-S_HM_EL__PQC_Flute_1_Reverse_N_Van-der-Pauw_cross_2021-08-25T13-48-48.json,HEPHY
7768140,9160,Tracker Halfmoon TC Parameters,606002,7420,2S Halfmoon W,90835,36801_008_2-S_HM_WW,3.706,PQC3,VDP_BULK,Standard,Left,Bulk cross,PQC Flute 3 Pos3,0.1,,,,,,HPK_VPX36801_008_2-S_HM_WL__PQC_Flute_3_Bulk_cross_2021-08-25T13-30-30.json,HEPHY
7760360,9160,Tracker Halfmoon TC Parameters,604442,7400,2S Halfmoon E,90854,36801_011_2-S_HM_EE,3.68,PQC3,DIODE_HALF,Not Used,Left,Diode CV,PQC Flute 3 Pos2,0.3,10000.0,0.25,,,,HPK_VPX36801_011_2-S_HM_EL__PQC_Flute_3_Diode_CV_2021-08-23T13-58-50.json,HEPHY
7783080,9160,Tracker Halfmoon TC Parameters,608862,7420,2S Halfmoon W,90857,36801_011_2-S_HM_WW,3.608,PQC4,CBKR_POLY,Standard,Left,Polysilicon CBKR,PQC Flute 4 Pos1,0.1,,,,,,HPK_VPX36801_011_2-S_HM_WL__PQC_Flute_4_Polysilicon_CBKR_2021-08-23T13-19-23.json,HEPHY
7756040,9160,Tracker Halfmoon TC Parameters,603342,7400,2S Halfmoon E,90956,36801_028_2-S_HM_EE,3.933,PQC4,CC_EDGE,Not Used,Left,P+ contact chain,PQC Flute 4 Pos4,0.1,,,,,,HPK_VPX36801_028_2-S_HM_EL__PQC_Flute_4_P_contact_chain_2021-08-23T16-50-39.json,HEPHY
7751560,9160,Tracker Halfmoon TC Parameters,602462,7420,2S Halfmoon W,90959,36801_028_2-S_HM_WW,3.842,PQC2,DIEL_SW,Not Used,Left,Dielectric Breakdown 1,PQC Flute 2 Pos3,2.0,,,,,,HPK_VPX36801_028_2-S_HM_WL__PQC_Flute_2_Dielectric_Breakdown_1_2021-08-23T15-03-36.json,HEPHY
7766640,9160,Tracker Halfmoon TC Parameters,605522,7400,2S Halfmoon E,90974,36801_030_2-S_HM_EE,3.834,PQC1,VDP_POLY,Rotated,Left,Reverse Polysilicon Van-der-Pauw cross,PQC Flute 1 Pos2,0.1,,,,,,HPK_VPX36801_030_2-S_HM_EL__PQC_Flute_1_Reverse_Polysilicon_Van-der-Pauw_cross_2021-08-26T10-17-12.json,HEPHY
7775740,9160,Tracker Halfmoon TC Parameters,607062,7420,2S Halfmoon W,90977,36801_030_2-S_HM_WW,3.751,PQC3,VDP_BULK,Standard,Left,Bulk cross,PQC Flute 3 Pos1,0.1,,,,,,HPK_VPX36801_030_2-S_HM_WL__PQC_Flute_3_Bulk_cross_2021-08-26T09-59-51.json,HEPHY
7784200,9160,Tracker Halfmoon TC Parameters,609102,7400,2S Halfmoon E,90978,36801_031_2-S_HM_EE,3.834,PQC3,VDP_EDGE,Linewidth,Left,P+ cross-bridge linewidth,PQC Flute 3 Pos2,0.1,,,,,,HPK_VPX36801_031_2-S_HM_EL__PQC_Flute_3_P_cross-bridge_linewidth_2021-08-25T17-37-45.json,HEPHY
7738640,9160,Tracker Halfmoon TC Parameters,600002,7420,2S Halfmoon W,90991,36801_031_2-S_HM_WW,3.776,PQC2,LINEWIDTH_STOP,Not Used,Left,P-stop linewidth str (4-wire),PQC Flute 2 Pos1,0.1,,,,,,HPK_VPX36801_031_2-S_HM_WL__PQC_Flute_2_P-stop_linewidth_structure_4-wire_2021-08-25T16-09-54.json,HEPHY
7771880,9160,Tracker Halfmoon TC Parameters,606782,7400,2S Halfmoon E,91050,36801_040_2-S_HM_EE,3.76,PQC1,CAP_W,Not Used,Left,Cap test str Left 10kHz 250mV (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX36801_040_2-S_HM_EL__PQC_Flute_1_Capacitor_test_structure_Left_10kHz_250mV_HV_Source_2021-08-26T11-48-06.json,HEPHY
7753080,9160,Tracker Halfmoon TC Parameters,602742,7420,2S Halfmoon W,91053,36801_040_2-S_HM_WW,3.701,PQC3,DIODE_HALF,Not Used,Left,Diode CV,PQC Flute 3 Pos3,0.3,10000.0,0.25,,,,HPK_VPX36801_040_2-S_HM_WL__PQC_Flute_3_Diode_CV_2021-08-26T11-25-35.json,HEPHY
7741920,9160,Tracker Halfmoon TC Parameters,600642,7400,2S Halfmoon E,91072,36801_043_2-S_HM_EE,3.81,PQC2,LINEWIDTH_STOP,Not Used,Left,P-stop linewidth str (2-wire),PQC Flute 2 Pos2,0.1,,,,,,HPK_VPX36801_043_2-S_HM_EL__PQC_Flute_2_P-stop_linewidth_structure_2-wire_2021-08-24T12-33-57.json,HEPHY
7764020,9160,Tracker Halfmoon TC Parameters,604842,7420,2S Halfmoon W,91075,36801_043_2-S_HM_WW,3.693,PQC3,DIODE_HALF,Not Used,Left,Diode CV,PQC Flute 3 Pos1,0.3,10000.0,0.25,,,,HPK_VPX36801_043_2-S_HM_WL__PQC_Flute_3_Diode_CV_2021-08-24T11-56-19.json,HEPHY
7747820,9160,Tracker Halfmoon TC Parameters,601802,7400,2S Halfmoon E,91090,36801_045_2-S_HM_EE,3.756,PQC3,VDP_EDGE,Standard,Left,P+ cross-bridge Van-der-Pauw,PQC Flute 3 Pos4,0.1,,,,,,HPK_VPX36801_045_2-S_HM_EL__PQC_Flute_3_P_cross-bridge_Van-der-Pauw_2021-08-25T19-50-44.json,HEPHY
7774040,9160,Tracker Halfmoon TC Parameters,606562,7420,2S Halfmoon W,91093,36801_045_2-S_HM_WW,3.647,PQC3,MEANDER_METAL,Not Used,Left,Metal meander,PQC Flute 3 Pos3,0.1,,,,,,HPK_VPX36801_045_2-S_HM_WL__PQC_Flute_3_Metal_meander_2021-08-25T18-39-50.json,HEPHY
7762380,9160,Tracker Halfmoon TC Parameters,604662,7400,2S Halfmoon E,91112,36801_048_2-S_HM_EE,3.725,PQC1,VDP_POLY,Standard,Left,Polysilicon Van-der-Pauw cross,PQC Flute 1 Pos4,0.1,,,,,,HPK_VPX36801_048_2-S_HM_EL__PQC_Flute_1_Polysilicon_Van-der-Pauw_cross_2021-08-25T08-22-55.json,HEPHY
7778360,9160,Tracker Halfmoon TC Parameters,607962,7420,2S Halfmoon W,91115,36801_048_2-S_HM_WW,3.629,PQC2,R_POLY,Not Used,Left,Polysilicon meander,PQC Flute 2 Pos3,0.1,,,,,,HPK_VPX36801_048_2-S_HM_WL__PQC_Flute_2_Polysilicon_meander_2021-08-24T13-16-51.json,HEPHY
7613500,9160,Tracker Halfmoon TC Parameters,575522,7400,2S Halfmoon E,91130,36802_001_2-S_HM_EE,3.894,PQC1,VDP_STOP,Standard,Left,P-stop Van-der-Pauw cross,PQC Flute 1 Pos2,0.1,,,,,,HPK_VPX36802_001_2-S_HM_EL__PQC_Flute_1_P-stop_Van-der-Pauw_cross_2021-08-31T10-09-13.json,HEPHY
7620600,9160,Tracker Halfmoon TC Parameters,576602,7420,2S Halfmoon W,91133,36802_001_2-S_HM_WW,3.909,PQC1,VDP_STOP,Rotated,Left,Reverse P-stop Van-der-Pauw cross,PQC Flute 1 Pos1,0.1,,,,,,HPK_VPX36802_001_2-S_HM_WL__PQC_Flute_1_Reverse_P-stop_Van-der-Pauw_cross_2021-08-31T09-26-15.json,HEPHY
7617240,9160,Tracker Halfmoon TC Parameters,575462,7400,2S Halfmoon E,91192,36802_009_2-S_HM_EE,3.879,PQC2,LINEWIDTH_STOP,Not Used,Left,P-stop linewidth str (4-wire),PQC Flute 2 Pos2,0.1,,,,,,HPK_VPX36802_009_2-S_HM_EL__PQC_Flute_2_P-stop_linewidth_structure_4-wire_2021-08-27T09-47-34.json,HEPHY
7583400,9160,Tracker Halfmoon TC Parameters,569542,7420,2S Halfmoon W,91195,36802_009_2-S_HM_WW,3.782,PQC2,LINEWIDTH_STOP,Not Used,Left,P-stop linewidth str (2-wire),PQC Flute 2 Pos1,0.1,,,,,,HPK_VPX36802_009_2-S_HM_WL__PQC_Flute_2_P-stop_linewidth_structure_2-wire_2021-08-27T08-48-08.json,HEPHY
7598020,9160,Tracker Halfmoon TC Parameters,572262,7400,2S Halfmoon E,91210,36802_011_2-S_HM_EE,3.87,PQC1,CAP_E,Not Used,Left,Cap test str Right 10kHz 250mV (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX36802_011_2-S_HM_EL__PQC_Flute_1_Capacitor_test_structure_Right_10kHz_250mV_HV_Source_2021-08-31T11-39-17.json,HEPHY
7585600,9160,Tracker Halfmoon TC Parameters,569402,7420,2S Halfmoon W,91213,36802_011_2-S_HM_WW,3.701,PQC1,VDP_STOP,Rotated,Left,Reverse P-stop Van-der-Pauw cross,PQC Flute 1 Pos3,0.1,,,,,,HPK_VPX36802_011_2-S_HM_WL__PQC_Flute_1_Reverse_P-stop_Van-der-Pauw_cross_2021-08-31T10-57-16.json,HEPHY
7622900,9160,Tracker Halfmoon TC Parameters,577042,7400,2S Halfmoon E,91236,36802_016_2-S_HM_EE,3.912,PQC3,VDP_EDGE,Linewidth,Left,P+ cross-bridge linewidth,PQC Flute 3 Pos4,0.1,,,,,,HPK_VPX36802_016_2-S_HM_EL__PQC_Flute_3_P_cross-bridge_linewidth_2021-08-27T12-15-11.json,HEPHY
7606960,9160,Tracker Halfmoon TC Parameters,573842,7420,2S Halfmoon W,91239,36802_016_2-S_HM_WW,3.735,PQC3,CLOVER_METAL,Rotated,Left,Reverse Metal clover leaf Van-der-Pauw,PQC Flute 3 Pos3,0.1,,,,,,HPK_VPX36802_016_2-S_HM_WL__PQC_Flute_3_Reverse_Metal_clover_leaf_Van-der-Pauw_2021-08-27T11-07-07.json,HEPHY
7602220,9160,Tracker Halfmoon TC Parameters,572602,7400,2S Halfmoon E,91254,36802_018_2-S_HM_EE,3.831,PQC3,MEANDER_METAL,Not Used,Left,Metal meander,PQC Flute 3 Pos2,0.1,,,,,,HPK_VPX36802_018_2-S_HM_EL__PQC_Flute_3_Metal_meander_2021-08-27T17-45-06.json,HEPHY
7587760,9160,Tracker Halfmoon TC Parameters,570222,7420,2S Halfmoon W,91257,36802_018_2-S_HM_WW,3.711,PQC3,VDP_EDGE,Standard,Left,P+ cross-bridge Van-der-Pauw,PQC Flute 3 Pos1,0.1,,,,,,HPK_VPX36802_018_2-S_HM_WL__PQC_Flute_3_P_cross-bridge_Van-der-Pauw_2021-08-27T16-49-25.json,HEPHY
7595080,9160,Tracker Halfmoon TC Parameters,571682,7400,2S Halfmoon E,91276,36802_021_2-S_HM_EE,3.762,PQC1,VDP_POLY,Rotated,Left,Reverse Polysilicon Van-der-Pauw cross,PQC Flute 1 Pos4,0.1,,,,,,HPK_VPX36802_021_2-S_HM_EL__PQC_Flute_1_Reverse_Polysilicon_Van-der-Pauw_cross_2021-08-27T19-31-03.json,HEPHY
7591540,9160,Tracker Halfmoon TC Parameters,571002,7420,2S Halfmoon W,91279,36802_021_2-S_HM_WW,3.663,PQC2,LINEWIDTH_STOP,Not Used,Left,P-stop linewidth str (2-wire),PQC Flute 2 Pos3,0.1,,,,,,HPK_VPX36802_021_2-S_HM_WL__PQC_Flute_2_P-stop_linewidth_structure_2-wire_2021-08-27T18-42-58.json,HEPHY
