batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VTH_V
47367,2S,WW,Perugia,Left,20.0,20.0,4.32
47368,2S,EE,Perugia,Right,20.0,20.0,4.209
47368,2S,EE,Perugia,Left,20.0,20.0,4.248
47368,2S,WW,Perugia,Left,20.0,20.0,4.225
47368,2S,WW,Perugia,Right,20.0,20.0,4.223
47368,2S,EE,Perugia,Left,20.0,20.0,4.246
47368,2S,WW,Perugia,Left,20.0,20.0,4.236
47368,2S,EE,Perugia,Right,20.0,20.0,4.245
47368,2S,EE,Perugia,Left,20.0,20.0,4.287
47368,2S,WW,Perugia,Left,20.0,20.0,4.172
47368,2S,WW,Perugia,Right,20.0,20.0,4.222
47368,2S,EE,Perugia,Left,20.0,20.0,4.245
47368,2S,WW,Perugia,Left,20.0,20.0,4.248
47368,2S,EE,Perugia,Right,20.0,20.0,4.272
47368,2S,EE,Perugia,Left,20.0,20.0,4.322
47368,2S,WW,Perugia,Right,20.0,20.0,4.303
47368,2S,WW,Perugia,Left,20.0,20.0,4.303
47368,2S,EE,Perugia,Left,20.0,20.0,4.345
47368,2S,WW,Perugia,Left,20.0,20.0,4.317
47368,2S,EE,Perugia,Left,20.0,20.0,4.318
47368,2S,EE,Perugia,Right,20.0,20.0,4.325
47368,2S,WW,Perugia,Left,20.0,20.0,4.292
47368,2S,WW,Perugia,Right,20.0,20.0,4.298
47368,2S,EE,Perugia,Left,20.0,20.0,4.337
47368,2S,WW,Perugia,Left,20.0,20.0,4.303
47369,2S,EE,Demokritos,Left,25.4,25.4,4.42943
47369,2S,WW,Demokritos,Left,24.1,24.1,4.38148
47369,2S,EE,Demokritos,Left,25.4,25.4,4.38438
47369,2S,EE,Demokritos,Right,25.3,25.3,4.55556
47369,2S,WW,Demokritos,Left,25.2,25.2,4.26426
47369,2S,WW,Demokritos,Right,24.3,24.3,4.36296
47369,2S,EE,Demokritos,Left,23.9,23.9,4.29199
47369,2S,WW,Demokritos,Left,23.2,23.2,4.25926
47369,2S,EE,Demokritos,Left,23.0,23.0,4.48148
47369,2S,WW,Demokritos,Left,22.9,22.9,4.28499
47369,2S,EE,Demokritos,Left,24.0,24.0,4.56456
47369,2S,EE,Demokritos,Right,24.0,24.0,4.45946
47369,2S,WW,Demokritos,Left,24.1,24.1,4.36657
47369,2S,WW,Demokritos,Right,24.0,24.0,4.48589
47369,2S,EE,Demokritos,Left,22.9,22.9,4.59459
47369,2S,WW,Demokritos,Left,22.8,22.8,4.45946
47369,2S,EE,Demokritos,Right,24.9,24.9,4.39259
47369,2S,EE,Demokritos,Left,24.9,24.9,4.44444
47369,2S,WW,Demokritos,Left,22.5,22.5,4.4027
47369,2S,WW,Demokritos,Right,23.4,23.4,4.40741
47370,2S,EE,Demokritos,Left,21.8,21.8,4.46156
47370,2S,WW,Demokritos,Left,21.5,21.5,3.06727
47370,2S,EE,Demokritos,Left,22.4,22.4,4.27027
47370,2S,EE,Demokritos,Right,22.4,22.4,4.25556
47370,2S,WW,Demokritos,Left,22.9,22.9,3.69419
47370,2S,WW,Demokritos,Right,22.9,22.9,4.28499
47370,2S,EE,Demokritos,Left,21.3,21.3,4.27477
47370,2S,WW,Demokritos,Left,21.2,21.2,3.85646
47370,2S,EE,Demokritos,Left,22.6,22.6,4.46667
47370,2S,EE,Demokritos,Right,22.6,22.6,3.97337
47370,2S,WW,Demokritos,Left,22.2,22.2,2.97267
47370,2S,WW,Demokritos,Right,22.2,22.2,4.38799
47370,2S,EE,Demokritos,Left,21.1,21.1,4.47027
47370,2S,WW,Demokritos,Left,21.1,21.1,2.9982
47371,2S,EE,HEPHY,Left,,,4.211
47371,2S,EE,HEPHY,Right,,,4.233
47371,2S,WW,HEPHY,Right,,,4.221
47371,2S,WW,HEPHY,Left,,,4.242
47371,2S,EE,HEPHY,Right,,,4.22
47371,2S,EE,HEPHY,Left,,,4.181
47371,2S,WW,HEPHY,Left,,,4.243
47371,2S,WW,HEPHY,Right,,,4.249
47371,2S,EE,HEPHY,Right,,,4.272
47371,2S,EE,HEPHY,Left,,,4.242
47371,2S,WW,HEPHY,Left,,,4.229
47371,2S,WW,HEPHY,Right,,,4.237
47371,2S,EE,HEPHY,Right,,,4.201
47371,2S,EE,HEPHY,Left,,,4.181
47371,2S,WW,HEPHY,Right,,,4.172
47371,2S,WW,HEPHY,Left,,,4.165
47371,2S,EE,HEPHY,Left,,,4.328
47371,2S,EE,HEPHY,Right,,,4.375
47371,2S,WW,HEPHY,Left,,,4.337
47371,2S,WW,HEPHY,Right,,,4.328
47371,2S,EE,HEPHY,Left,,,4.294
47371,2S,EE,HEPHY,Right,,,4.338
47371,2S,WW,HEPHY,Right,,,4.312
47371,2S,WW,HEPHY,Left,,,4.343
47371,2S,EE,HEPHY,Right,,,4.327
47371,2S,EE,HEPHY,Left,,,4.246
47371,2S,WW,HEPHY,Left,,,4.3
47371,2S,WW,HEPHY,Right,,,4.278
47371,2S,EE,HEPHY,Left,,,4.317
47371,2S,EE,HEPHY,Right,,,4.338
47371,2S,WW,HEPHY,Left,,,4.308
47371,2S,WW,HEPHY,Right,,,4.295
47372,2S,EE,HEPHY,Right,,,4.355
47372,2S,EE,HEPHY,Left,,,4.424
47372,2S,WW,HEPHY,Left,,,4.351
47372,2S,WW,HEPHY,Right,,,4.359
47372,2S,EE,HEPHY,Left,,,4.396
47372,2S,EE,HEPHY,Right,,,4.381
47372,2S,WW,HEPHY,Left,,,4.339
47372,2S,WW,HEPHY,Right,,,4.412
47372,2S,EE,HEPHY,Left,,,4.421
47372,2S,EE,HEPHY,Right,,,4.385
47372,2S,WW,HEPHY,Right,,,4.385
47372,2S,WW,HEPHY,Left,,,4.327
47372,2S,EE,HEPHY,Right,,,4.309
47372,2S,EE,HEPHY,Left,,,4.274
47372,2S,WW,HEPHY,Left,,,4.037
47372,2S,WW,HEPHY,Right,,,4.318
47372,2S,EE,HEPHY,Left,,,4.469
47372,2S,EE,HEPHY,Right,,,4.396
47372,2S,WW,HEPHY,Right,,,4.42
47372,2S,WW,HEPHY,Left,,,4.431
47372,2S,EE,HEPHY,Left,,,4.515
47372,2S,EE,HEPHY,Right,,,4.458
47372,2S,WW,HEPHY,Right,,,4.463
47372,2S,WW,HEPHY,Left,,,4.454
47372,2S,EE,HEPHY,Right,,,4.452
47372,2S,EE,HEPHY,Left,,,4.469
47372,2S,WW,HEPHY,Left,,,4.434
47372,2S,WW,HEPHY,Right,,,4.443
47372,2S,EE,HEPHY,Right,,,4.421
47372,2S,EE,HEPHY,Left,,,4.448
47372,2S,WW,HEPHY,Right,,,4.426
47372,2S,WW,HEPHY,Left,,,4.373
47373,2S,EE,HEPHY,Right,,,4.021
47373,2S,EE,HEPHY,Left,,,4.04
47373,2S,WW,HEPHY,Right,,,4.089
47373,2S,WW,HEPHY,Left,,,4.024
47373,2S,EE,HEPHY,Left,,,4.022
47373,2S,EE,HEPHY,Right,,,4.016
47373,2S,WW,HEPHY,Right,,,4.028
47373,2S,WW,HEPHY,Left,,,4.002
47373,2S,EE,HEPHY,Left,,,3.959
47373,2S,EE,HEPHY,Right,,,3.891
47373,2S,WW,HEPHY,Left,,,3.898
47373,2S,WW,HEPHY,Right,,,3.971
47373,2S,EE,HEPHY,Right,,,3.923
47373,2S,EE,HEPHY,Left,,,3.982
47373,2S,WW,HEPHY,Right,,,3.941
47373,2S,WW,HEPHY,Left,,,3.802
47373,2S,EE,HEPHY,Left,,,3.922
47373,2S,EE,HEPHY,Right,,,3.854
47373,2S,WW,HEPHY,Right,,,3.903
47373,2S,WW,HEPHY,Left,,,3.804
47373,2S,EE,HEPHY,Left,,,4.125
47373,2S,EE,HEPHY,Right,,,4.066
47373,2S,WW,HEPHY,Left,,,4.048
47373,2S,WW,HEPHY,Right,,,4.133
47373,2S,EE,HEPHY,Right,,,4.011
47373,2S,EE,HEPHY,Left,,,4.046
47373,2S,WW,HEPHY,Left,,,3.955
47373,2S,WW,HEPHY,Right,,,4.042
47373,2S,EE,HEPHY,Left,,,4.007
47373,2S,EE,HEPHY,Right,,,3.982
47373,2S,WW,HEPHY,Left,,,3.936
47373,2S,WW,HEPHY,Right,,,3.972
47374,2S,EE,HEPHY,Right,,,3.882
47374,2S,EE,HEPHY,Left,,,4.212
47374,2S,WW,HEPHY,Right,,,4.209
47374,2S,WW,HEPHY,Left,,,3.332
47374,2S,EE,HEPHY,Right,,,3.968
47374,2S,EE,HEPHY,Left,,,4.142
47374,2S,WW,HEPHY,Left,,,3.327
47374,2S,WW,HEPHY,Right,,,4.11
47374,2S,EE,HEPHY,Right,,,3.958
47374,2S,EE,HEPHY,Left,,,4.141
47374,2S,WW,HEPHY,Right,,,4.114
47374,2S,WW,HEPHY,Left,,,3.413
47374,2S,EE,HEPHY,Right,,,3.962
47374,2S,WW,HEPHY,Right,,,4.048
47374,2S,WW,HEPHY,Left,,,3.473
47374,2S,EE,HEPHY,Left,,,4.182
47374,2S,EE,HEPHY,Right,,,3.421
47374,2S,WW,HEPHY,Left,,,2.493
47374,2S,WW,HEPHY,Right,,,3.862
47374,2S,EE,HEPHY,Right,,,3.392
47374,2S,EE,HEPHY,Left,,,4.17
47374,2S,WW,HEPHY,Right,,,3.963
47374,2S,WW,HEPHY,Left,,,2.38
47374,2S,EE,HEPHY,Right,,,3.744
47374,2S,WW,HEPHY,Left,,,3.009
47374,2S,WW,HEPHY,Right,,,4.141
47374,2S,EE,HEPHY,Right,,,3.671
47374,2S,EE,HEPHY,Left,,,4.241
47374,2S,WW,HEPHY,Right,,,4.134
47374,2S,WW,HEPHY,Left,,,2.822
47375,2S,EE,Brown,Right,20.0,20.097,4.649
47375,2S,WW,Brown,Right,20.0,20.113,4.886
47375,2S,EE,Brown,Left,20.0,20.188,4.868
47375,2S,EE,Brown,Right,20.0,20.129,4.632
47375,2S,WW,Brown,Left,20.0,20.186,4.671
47375,2S,WW,Brown,Right,20.0,20.135,4.879
47375,2S,EE,Brown,Right,20.0,20.158,4.721
47375,2S,WW,Brown,Right,20.0,20.176,4.899
47375,2S,EE,Brown,Left,20.0,20.181,4.856
47375,2S,EE,Brown,Right,20.0,20.163,4.619
47375,2S,WW,Brown,Left,20.0,20.172,4.562
47375,2S,WW,Brown,Right,20.0,20.185,4.855
47375,2S,EE,Brown,Right,20.0,20.09,4.599
47375,2S,WW,Brown,Right,20.0,20.072,4.845
47375,2S,EE,Brown,Right,20.0,20.107,4.401
47375,2S,EE,Brown,Left,20.0,20.172,4.69
47375,2S,WW,Brown,Right,20.0,20.126,4.748
47375,2S,WW,Brown,Left,20.0,20.171,4.277
47375,2S,EE,Brown,Right,20.0,20.113,4.812
47375,2S,WW,Brown,Right,20.0,20.137,4.986
47375,2S,EE,Brown,Left,20.0,20.168,4.891
47375,2S,EE,Brown,Right,20.0,20.151,4.708
47375,2S,WW,Brown,Left,20.0,20.155,4.669
47375,2S,WW,Brown,Right,20.0,20.175,4.894
47376,2S,EE,Brown,Right,20.0,20.123,4.427
47376,2S,WW,Brown,Right,20.0,20.146,4.486
47376,2S,EE,Brown,Left,20.0,20.168,4.492
47376,2S,EE,Brown,Right,20.0,20.086,4.413
47376,2S,WW,Brown,Right,20.0,20.118,4.471
47376,2S,WW,Brown,Left,20.0,20.164,4.41
47376,2S,EE,Brown,Right,20.0,20.179,4.382
47376,2S,WW,Brown,Right,20.0,20.199,4.421
47376,2S,EE,Brown,Left,20.0,20.161,4.344
47376,2S,EE,Brown,Right,20.0,20.147,4.257
47376,2S,WW,Brown,Left,20.0,20.15,4.276
47376,2S,WW,Brown,Right,20.0,20.171,4.361
47376,2S,EE,Brown,Right,20.0,20.101,4.15
47376,2S,WW,Brown,Right,20.0,20.115,4.324
47376,2S,EE,Brown,Right,20.0,20.127,4.159
47376,2S,EE,Brown,Left,20.0,20.19,4.268
47376,2S,WW,Brown,Left,20.0,20.197,4.131
47376,2S,WW,Brown,Right,20.0,20.145,4.29
47376,2S,EE,Brown,Right,20.0,20.154,4.521
47376,2S,WW,Brown,Right,20.0,20.159,4.596
47376,2S,EE,Brown,Left,20.0,20.193,4.51
47376,2S,EE,Brown,Right,20.0,20.173,4.524
47376,2S,WW,Brown,Left,20.0,20.179,4.486
47376,2S,WW,Brown,Right,20.0,20.195,4.563
47377,2S,EE,Perugia,Right,20.0,20.0,3.959
47377,2S,EE,Perugia,Left,20.0,20.0,4.091
47377,2S,WW,Perugia,Left,20.0,20.0,3.898
47377,2S,WW,Perugia,Right,20.0,20.0,4.04
47377,2S,EE,Perugia,Left,20.0,20.0,4.057
47377,2S,WW,Perugia,Left,20.0,20.0,3.891
47377,2S,EE,Perugia,Left,20.0,20.0,4.077
47377,2S,EE,Perugia,Right,20.0,20.0,3.92
47377,2S,WW,Perugia,Left,20.0,20.0,3.885
47377,2S,WW,Perugia,Right,20.0,20.0,4.017
47377,2S,EE,Perugia,Left,20.0,20.0,4.1
47377,2S,WW,Perugia,Left,20.0,20.0,3.809
47377,2S,EE,Perugia,Left,20.0,20.0,4.176
47377,2S,EE,Perugia,Right,20.0,20.0,4.081
47377,2S,WW,Perugia,Left,20.0,20.0,3.971
47377,2S,WW,Perugia,Right,20.0,20.0,4.135
47377,2S,EE,Perugia,Left,20.0,20.0,4.172
47377,2S,WW,Perugia,Left,20.0,20.0,3.943
47377,2S,EE,Perugia,Right,20.0,20.0,4.054
47377,2S,EE,Perugia,Left,20.0,20.0,4.15
47377,2S,WW,Perugia,Right,20.0,20.0,4.112
47377,2S,WW,Perugia,Left,20.0,20.0,3.996
47377,2S,EE,Perugia,Left,20.0,20.0,4.11
47377,2S,WW,Perugia,Left,20.0,20.0,3.951
47990,2S,EE,Perugia,Right,20.0,20.0,4.686
47990,2S,EE,Perugia,Left,20.0,20.0,4.711
47990,2S,WW,Perugia,Left,20.0,20.0,4.625
47990,2S,WW,Perugia,Right,20.0,20.0,4.753
47990,2S,EE,Perugia,Left,20.0,20.0,4.73
47990,2S,WW,Perugia,Left,20.0,20.0,4.574
47990,2S,EE,Perugia,Right,20.0,20.0,4.513
47990,2S,EE,Perugia,Left,20.0,20.0,4.575
47990,2S,WW,Perugia,Left,20.0,20.0,4.457
47990,2S,WW,Perugia,Right,20.0,20.0,4.657
47990,2S,EE,Perugia,Left,20.0,20.0,4.476
47990,2S,WW,Perugia,Left,20.0,20.0,4.315
47990,2S,EE,Perugia,Left,20.0,20.0,4.593
47990,2S,EE,Perugia,Right,20.0,20.0,4.562
47990,2S,WW,Perugia,Left,20.0,20.0,4.422
47990,2S,WW,Perugia,Right,20.0,20.0,4.626
47990,2S,EE,Perugia,Left,20.0,20.0,4.648
47990,2S,WW,Perugia,Left,20.0,20.0,4.58
47990,2S,EE,Perugia,Right,20.0,20.0,4.409
47990,2S,EE,Perugia,Left,20.0,20.0,4.686
47990,2S,WW,Perugia,Left,20.0,20.0,4.449
47990,2S,WW,Perugia,Right,20.0,20.0,4.626
48211,PSS,EE,HEPHY,Left,,,4.343
48211,PSS,EE,HEPHY,Right,,,4.175
48211,PSS,WW,HEPHY,Right,,,4.226
48211,PSS,WW,HEPHY,Left,,,3.892
48211,PSS,EE,HEPHY,Right,,,4.089
48211,PSS,EE,HEPHY,Left,,,4.132
48211,PSS,WW,HEPHY,Right,,,4.172
48211,PSS,WW,HEPHY,Left,,,4.144
48211,PSS,EE,HEPHY,Right,,,4.106
48211,PSS,EE,HEPHY,Left,,,3.633
48211,PSS,WW,HEPHY,Right,,,4.176
48211,PSS,WW,HEPHY,Left,,,4.043
48211,PSS,EE,HEPHY,Left,,,4.109
48211,PSS,EE,HEPHY,Right,,,3.999
48211,PSS,WW,HEPHY,Right,,,4.094
48211,PSS,WW,HEPHY,Left,,,3.992
48211,PSS,EE,HEPHY,Right,,,4.017
48211,PSS,EE,HEPHY,Left,,,4.094
48211,PSS,WW,HEPHY,Left,,,3.949
48211,PSS,WW,HEPHY,Right,,,4.076
48211,PSS,EE,HEPHY,Right,,,4.18
48211,PSS,EE,HEPHY,Left,,,4.2
48211,PSS,WW,HEPHY,Right,,,4.215
48211,PSS,WW,HEPHY,Left,,,4.152
48211,PSS,EE,HEPHY,Left,,,3.821
48211,PSS,EE,HEPHY,Right,,,4.929
48211,PSS,WW,HEPHY,Right,,,4.137
48211,PSS,WW,HEPHY,Left,,,4.127
48211,PSS,EE,HEPHY,Right,,,4.038
48211,PSS,EE,HEPHY,Left,,,4.116
48211,PSS,WW,HEPHY,Left,,,4.088
48211,PSS,WW,HEPHY,Right,,,4.122
48212,PSS,EE,HEPHY,Left,,,4.217
48212,PSS,EE,HEPHY,Right,,,4.189
48212,PSS,WW,HEPHY,Right,,,4.24
48212,PSS,WW,HEPHY,Left,,,4.248
48212,PSS,EE,HEPHY,Left,,,4.261
48212,PSS,EE,HEPHY,Right,,,4.229
48212,PSS,WW,HEPHY,Right,,,4.21
48212,PSS,WW,HEPHY,Left,,,4.162
48212,PSS,EE,HEPHY,Right,,,4.14
48212,PSS,EE,HEPHY,Left,,,4.172
48212,PSS,WW,HEPHY,Right,,,4.179
48212,PSS,WW,HEPHY,Left,,,4.093
48212,PSS,EE,HEPHY,Left,,,4.116
48212,PSS,EE,HEPHY,Right,,,4.105
48212,PSS,WW,HEPHY,Left,,,4.03
48212,PSS,WW,HEPHY,Right,,,4.131
48212,PSS,EE,HEPHY,Left,,,4.38
48212,PSS,EE,HEPHY,Right,,,4.317
48212,PSS,WW,HEPHY,Left,,,4.345
48212,PSS,WW,HEPHY,Right,,,4.376
48212,PSS,EE,HEPHY,Right,,,4.247
48212,PSS,EE,HEPHY,Left,,,4.277
48212,PSS,WW,HEPHY,Left,,,4.231
48212,PSS,WW,HEPHY,Right,,,4.25
48212,PSS,EE,HEPHY,Right,,,4.223
48212,PSS,EE,HEPHY,Left,,,4.264
48212,PSS,WW,HEPHY,Left,,,4.164
48212,PSS,WW,HEPHY,Right,,,4.234
48212,PSS,EE,HEPHY,Left,,,5.627
48212,PSS,EE,HEPHY,Right,,,4.282
48212,PSS,WW,HEPHY,Left,,,4.207
48212,PSS,WW,HEPHY,Right,,,4.249
47991,2S,EE,Brown,Right,20.0,20.015,4.508
47991,2S,WW,Brown,Right,20.0,20.009,4.535
47991,2S,EE,Brown,Right,20.0,20.207,4.483
47991,2S,EE,Brown,Left,20.0,20.038,4.513
47991,2S,WW,Brown,Right,20.0,20.004,4.514
47991,2S,WW,Brown,Left,20.0,20.038,4.474
47991,2S,EE,Brown,Right,20.0,20.028,4.431
47991,2S,WW,Brown,Right,20.0,20.056,4.447
47991,2S,EE,Brown,Right,20.0,20.014,4.447
47991,2S,EE,Brown,Left,20.0,20.036,4.544
47991,2S,WW,Brown,Right,20.0,20.027,4.467
47991,2S,WW,Brown,Left,20.0,20.031,4.453
47991,2S,EE,Brown,Right,20.0,20.064,4.331
47991,2S,WW,Brown,Right,20.0,20.035,4.38
47991,2S,EE,Brown,Right,20.0,20.074,4.574
47991,2S,EE,Brown,Left,20.0,20.084,4.621
47991,2S,WW,Brown,Right,20.0,20.046,4.609
47991,2S,WW,Brown,Left,20.0,20.089,4.631
47991,2S,EE,Brown,Right,20.0,20.071,4.564
47991,2S,WW,Brown,Right,20.0,20.092,4.588
47991,2S,EE,Brown,Right,20.0,20.067,4.558
47991,2S,EE,Brown,Left,20.0,20.085,4.617
47991,2S,WW,Brown,Right,20.0,20.09,4.609
47991,2S,WW,Brown,Left,20.0,20.077,4.588
47992,2S,EE,Brown,Right,20.0,20.008,3.905
47992,2S,WW,Brown,Right,20.0,20.017,4.253
47992,2S,EE,Brown,Right,20.0,20.003,4.156
47992,2S,EE,Brown,Left,20.0,20.263,4.433
47992,2S,WW,Brown,Left,20.0,20.256,3.664
47992,2S,WW,Brown,Right,20.0,20.033,4.416
47992,2S,EE,Brown,Right,20.0,20.042,4.256
47992,2S,WW,Brown,Right,20.0,20.074,4.327
47992,2S,EE,Brown,Left,20.0,20.222,4.386
47992,2S,WW,Brown,Right,20.0,20.117,4.364
47992,2S,WW,Brown,Left,20.0,20.197,4.029
47992,2S,EE,Brown,Right,20.0,20.082,3.944
47992,2S,WW,Brown,Right,20.0,20.057,4.255
47992,2S,EE,Brown,Left,20.0,20.255,4.497
47992,2S,EE,Brown,Right,20.0,20.129,3.742
47992,2S,WW,Brown,Right,20.0,20.178,4.323
47992,2S,WW,Brown,Left,20.0,20.253,3.142
47992,2S,EE,Brown,Right,20.0,20.088,4.109
47992,2S,WW,Brown,Right,20.0,20.118,4.442
47992,2S,EE,Brown,Left,20.0,20.257,4.486
47992,2S,EE,Brown,Right,20.0,20.222,4.036
47992,2S,WW,Brown,Left,20.0,20.243,3.616
47992,2S,WW,Brown,Right,20.0,20.246,4.407
48216,2S,EE,Brown,Right,20.0,20.137,4.644
48216,2S,WW,Brown,Right,20.0,20.195,4.853
48216,2S,EE,Brown,Left,20.0,20.259,4.619
48216,2S,EE,Brown,Right,20.0,20.145,4.595
48216,2S,WW,Brown,Right,20.0,20.194,4.733
48216,2S,WW,Brown,Left,20.0,20.261,4.497
48216,2S,EE,Brown,Right,20.0,20.234,4.536
48216,2S,WW,Brown,Right,20.0,20.199,4.657
48216,2S,EE,Brown,Right,20.0,20.222,4.622
48216,2S,EE,Brown,Left,20.0,20.255,4.709
48216,2S,WW,Brown,Right,20.0,20.248,4.722
48216,2S,WW,Brown,Left,20.0,20.248,4.434
48216,2S,EE,Brown,Right,20.0,20.119,4.599
48216,2S,WW,Brown,Right,20.0,20.106,4.707
48216,2S,EE,Brown,Right,20.0,20.128,4.494
48216,2S,EE,Brown,Left,20.0,20.186,4.669
48216,2S,WW,Brown,Right,20.0,20.101,4.757
48216,2S,WW,Brown,Left,20.0,20.19,4.531
48216,2S,EE,Brown,Right,20.0,20.139,4.697
48216,2S,WW,Brown,Right,20.0,20.177,4.843
48216,2S,EE,Brown,Left,20.0,20.189,4.693
48216,2S,EE,Brown,Right,20.0,20.131,4.612
48216,2S,WW,Brown,Left,20.0,20.178,4.514
48216,2S,WW,Brown,Right,20.0,20.157,4.763
48217,2S,EE,Brown,Right,20.0,20.171,4.434
48217,2S,WW,Brown,Right,20.0,20.097,4.486
48217,2S,EE,Brown,Right,20.0,20.181,4.414
48217,2S,EE,Brown,Left,20.0,20.165,4.44
48217,2S,WW,Brown,Right,20.0,20.115,4.441
48217,2S,WW,Brown,Left,20.0,20.171,4.363
48217,2S,EE,Brown,Right,20.0,20.131,4.442
48217,2S,WW,Brown,Right,20.0,20.157,4.481
48217,2S,EE,Brown,Right,20.0,20.142,4.455
48217,2S,EE,Brown,Left,20.0,20.168,4.568
48217,2S,WW,Brown,Left,20.0,20.157,4.464
48217,2S,WW,Brown,Right,20.0,20.165,4.56
48217,2S,EE,Brown,Right,20.0,20.121,4.437
48217,2S,WW,Brown,Right,20.0,20.082,4.492
48217,2S,EE,Brown,Right,20.0,20.187,4.457
48217,2S,EE,Brown,Left,20.0,20.156,4.486
48217,2S,WW,Brown,Left,20.0,20.16,4.429
48217,2S,WW,Brown,Right,20.0,20.114,4.527
48217,2S,EE,Brown,Right,20.0,20.109,4.637
48217,2S,WW,Brown,Right,20.0,20.133,4.669
48217,2S,EE,Brown,Left,20.0,20.156,4.575
48217,2S,EE,Brown,Right,20.0,20.131,4.543
48217,2S,WW,Brown,Right,20.0,20.148,4.6
48217,2S,WW,Brown,Left,20.0,20.144,4.516
48218,2S,EE,HEPHY,Right,,,4.268
48218,2S,EE,HEPHY,Left,,,4.245
48218,2S,WW,HEPHY,Left,,,4.231
48218,2S,WW,HEPHY,Right,,,4.268
48218,2S,EE,HEPHY,Left,,,4.22
48218,2S,EE,HEPHY,Right,,,4.219
48218,2S,WW,HEPHY,Right,,,4.216
48218,2S,WW,HEPHY,Left,,,4.226
48218,2S,EE,HEPHY,Right,,,4.133
48218,2S,EE,HEPHY,Left,,,4.21
48218,2S,WW,HEPHY,Left,,,3.929
48218,2S,WW,HEPHY,Right,,,4.186
48218,2S,EE,HEPHY,Right,,,4.165
48218,2S,EE,HEPHY,Left,,,4.095
48218,2S,WW,HEPHY,Right,,,4.13
48218,2S,WW,HEPHY,Left,,,4.047
48218,2S,EE,HEPHY,Left,,,4.311
48218,2S,EE,HEPHY,Right,,,4.208
48218,2S,WW,HEPHY,Left,,,4.29
48218,2S,WW,HEPHY,Right,,,4.284
48218,2S,EE,HEPHY,Left,,,4.308
48218,2S,EE,HEPHY,Right,,,4.25
48218,2S,WW,HEPHY,Left,,,4.616
48218,2S,WW,HEPHY,Right,,,4.281
48218,2S,EE,HEPHY,Right,,,4.24
48218,2S,EE,HEPHY,Left,,,4.244
48218,2S,WW,HEPHY,Right,,,4.273
48218,2S,WW,HEPHY,Left,,,4.24
48218,2S,EE,HEPHY,Right,,,4.308
48218,2S,EE,HEPHY,Left,,,4.279
48218,2S,WW,HEPHY,Right,,,4.269
48218,2S,WW,HEPHY,Left,,,4.23
48219,2S,EE,HEPHY,Right,,,4.509
48219,2S,EE,HEPHY,Left,,,4.476
48219,2S,WW,HEPHY,Right,,,4.528
48219,2S,WW,HEPHY,Left,,,4.522
48219,2S,EE,HEPHY,Right,,,4.507
48219,2S,EE,HEPHY,Left,,,4.507
48219,2S,WW,HEPHY,Right,,,4.531
48219,2S,WW,HEPHY,Left,,,4.493
48219,2S,EE,HEPHY,Right,,,4.437
48219,2S,EE,HEPHY,Left,,,4.43
48219,2S,WW,HEPHY,Right,,,4.433
48219,2S,WW,HEPHY,Left,,,4.418
48219,2S,EE,HEPHY,Left,,,4.668
48219,2S,EE,HEPHY,Right,,,4.724
48219,2S,WW,HEPHY,Right,,,4.62
48219,2S,WW,HEPHY,Left,,,4.557
48219,2S,EE,HEPHY,Left,,,4.599
48219,2S,EE,HEPHY,Right,,,4.591
48219,2S,WW,HEPHY,Right,,,4.519
48219,2S,WW,HEPHY,Left,,,4.538
48219,2S,EE,HEPHY,Right,,,4.59
48219,2S,EE,HEPHY,Left,,,4.603
48219,2S,WW,HEPHY,Left,,,4.539
48219,2S,WW,HEPHY,Right,,,4.542
48219,2S,EE,HEPHY,Left,,,4.589
48219,2S,EE,HEPHY,Right,,,4.575
48219,2S,WW,HEPHY,Left,,,4.521
48219,2S,WW,HEPHY,Right,,,4.525
48219,2S,EE,HEPHY,Left,,,4.446
48219,2S,EE,HEPHY,Right,,,4.527
48219,2S,WW,HEPHY,Left,,,4.499
48219,2S,WW,HEPHY,Right,,,4.498
48220,2S,EE,Perugia,Right,20.0,20.0,4.397
48220,2S,EE,Perugia,Left,20.0,20.0,4.602
48220,2S,WW,Perugia,Right,20.0,20.0,4.619
48220,2S,WW,Perugia,Left,20.0,20.0,4.485
48220,2S,EE,Perugia,Left,20.0,20.0,4.611
48220,2S,WW,Perugia,Left,20.0,20.0,4.496
48220,2S,EE,Perugia,Right,20.0,20.0,4.525
48220,2S,EE,Perugia,Left,20.0,20.0,4.666
48220,2S,WW,Perugia,Right,20.0,20.0,4.597
48220,2S,WW,Perugia,Left,20.0,20.0,4.484
48220,2S,EE,Perugia,Left,20.0,20.0,4.554
48220,2S,WW,Perugia,Left,20.0,20.0,4.473
48220,2S,EE,Perugia,Right,20.0,20.0,4.167
48220,2S,EE,Perugia,Left,20.0,20.0,4.627
48220,2S,WW,Perugia,Right,20.0,20.0,4.631
48220,2S,WW,Perugia,Left,20.0,20.0,4.426
48220,2S,EE,Perugia,Left,20.0,20.0,4.635
48220,2S,WW,Perugia,Left,20.0,20.0,4.445
48220,2S,EE,Perugia,Right,20.0,20.0,4.428
48220,2S,EE,Perugia,Left,20.0,20.0,4.649
48220,2S,WW,Perugia,Left,20.0,20.0,4.496
48220,2S,WW,Perugia,Right,20.0,20.0,4.638
