batch_number,Type,NOX,Location,KIND_OF_HM_SET_ID
37406,2-S,84105020000.0,Brown,Right
37406,2-S,85576450000.0,Brown,Right
37406,2-S,84788010000.0,Brown,Right
37406,2-S,86113710000.0,Brown,Right
37406,2-S,63361120000.0,Brown,Right
37406,2-S,81101960000.0,Brown,Right
37406,2-S,79053920000.0,Brown,Right
37406,2-S,81811590000.0,Brown,Right
37406,2-S,80053720000.0,Brown,Right
37406,2-S,82625050000.0,Brown,Right
37406,2-S,82732800000.0,Brown,Right
37406,2-S,85104020000.0,Brown,Right
37407,2-S,88864820000.0,Brown,Right
37407,2-S,89424010000.0,Brown,Right
37407,2-S,89921430000.0,Brown,Right
37407,2-S,90678310000.0,Brown,Right
37407,2-S,90709160000.0,Brown,Right
37407,2-S,91137730000.0,Brown,Right
37407,2-S,91156650000.0,Brown,Right
37407,2-S,91977310000.0,Brown,Right
37407,2-S,90843520000.0,Brown,Right
37407,2-S,90802650000.0,Brown,Right
37407,2-S,85046480000.0,Brown,Right
37407,2-S,85625720000.0,Brown,Right
37407,2-S,85125660000.0,Brown,Right
37407,2-S,87548650000.0,Brown,Right
37407,2-S,87327550000.0,Brown,Right
37407,2-S,87143160000.0,Brown,Right
37408,2-S,59360000000.0,Demokritos,Left
37408,2-S,63190000000.0,Demokritos,Left
37408,2-S,61680000000.0,Demokritos,Left
37408,2-S,68020000000.0,Demokritos,Left
37408,2-S,64580000000.0,Demokritos,Left
37408,2-S,64770000000.0,Demokritos,Left
37408,2-S,66290000000.0,Demokritos,Left
37408,2-S,68050000000.0,Demokritos,Left
37408,2-S,62970000000.0,Demokritos,Left
37408,2-S,63370000000.0,Demokritos,Left
37408,2-S,60990000000.0,Demokritos,Left
37408,2-S,65600000000.0,Demokritos,Left
37408,2-S,62800000000.0,Demokritos,Left
37408,2-S,69620000000.0,Demokritos,Left
37895,PSS,83502920000.0,Brown,Right
37895,PSS,85971670000.0,Brown,Right
37895,PSS,83300100000.0,Brown,Right
37895,PSS,85789810000.0,Brown,Right
37895,PSS,83591440000.0,Brown,Right
37895,PSS,85698340000.0,Brown,Right
37895,PSS,83697280000.0,Brown,Right
37895,PSS,86125240000.0,Brown,Right
37895,PSS,81186900000.0,Brown,Right
37895,PSS,83988560000.0,Brown,Right
37895,PSS,79505280000.0,Brown,Right
37895,PSS,82211680000.0,Brown,Right
37895,PSS,80607680000.0,Brown,Right
37895,PSS,83349220000.0,Brown,Right
37895,PSS,79814370000.0,Brown,Right
37895,PSS,82737860000.0,Brown,Right
37896,PSS,75249620000.0,Brown,Right
37896,PSS,77979880000.0,Brown,Right
37896,PSS,74747660000.0,Brown,Right
37896,PSS,78602300000.0,Brown,Right
37896,PSS,75938330000.0,Brown,Right
37896,PSS,78831960000.0,Brown,Right
37896,PSS,76485560000.0,Brown,Right
37896,PSS,80256360000.0,Brown,Right
37896,PSS,78941590000.0,Brown,Right
37896,PSS,80028520000.0,Brown,Right
37896,PSS,79099500000.0,Brown,Right
37896,PSS,82441280000.0,Brown,Right
37896,PSS,72102760000.0,Brown,Right
37896,PSS,74905000000.0,Brown,Right
37896,PSS,73504870000.0,Brown,Right
37896,PSS,76194740000.0,Brown,Right
37897,2-S,60800000000.0,Demokritos,Left
37897,2-S,63570000000.0,Demokritos,Left
37897,2-S,61200000000.0,Demokritos,Left
37897,2-S,61870000000.0,Demokritos,Left
37897,2-S,66730000000.0,Demokritos,Left
37897,2-S,62980000000.0,Demokritos,Left
37897,2-S,65340000000.0,Demokritos,Left
37897,2-S,63040000000.0,Demokritos,Left
37897,2-S,58640000000.0,Demokritos,Left
37897,2-S,60700000000.0,Demokritos,Left
37897,2-S,63560000000.0,Demokritos,Left
37897,2-S,59410000000.0,Demokritos,Left
37897,2-S,60930000000.0,Demokritos,Left
37897,2-S,63930000000.0,Demokritos,Left
37898,2-S,118930900000.0,HEPHY,Left
37898,2-S,121046300000.0,HEPHY,Left
37898,2-S,120278100000.0,HEPHY,Left
37898,2-S,120510800000.0,HEPHY,Left
37898,2-S,121455300000.0,HEPHY,Left
37898,2-S,122046900000.0,HEPHY,Left
37898,2-S,117072900000.0,HEPHY,Left
37898,2-S,120499900000.0,HEPHY,Left
37898,2-S,117957000000.0,HEPHY,Left
37898,2-S,120867200000.0,HEPHY,Left
37898,2-S,118203700000.0,HEPHY,Left
37898,2-S,121077700000.0,HEPHY,Left
37898,2-S,118369200000.0,HEPHY,Left
37898,2-S,120344500000.0,HEPHY,Left
37898,2-S,118455800000.0,HEPHY,Left
37898,2-S,120183600000.0,HEPHY,Left
37898,2-S,119076900000.0,HEPHY,Left
37898,2-S,122192700000.0,HEPHY,Left
37899,2-S,89287590000.0,HEPHY,Left
37899,2-S,91550320000.0,HEPHY,Left
37899,2-S,91143950000.0,HEPHY,Left
37899,2-S,93380300000.0,HEPHY,Left
37899,2-S,92772670000.0,HEPHY,Left
37899,2-S,95382900000.0,HEPHY,Left
37899,2-S,92759910000.0,HEPHY,Left
37899,2-S,95605940000.0,HEPHY,Left
37899,2-S,90386610000.0,HEPHY,Left
37899,2-S,90820500000.0,HEPHY,Left
37899,2-S,90238700000.0,HEPHY,Left
37899,2-S,90359850000.0,HEPHY,Left
37899,2-S,91851830000.0,HEPHY,Left
37899,2-S,92069900000.0,HEPHY,Left
37899,2-S,91967480000.0,HEPHY,Left
37899,2-S,93390010000.0,HEPHY,Left
37900,2-S,79652729953.192,Perugia,Left
37900,2-S,76108386150.627,Perugia,Left
37900,2-S,76896250900.544,Perugia,Left
37900,2-S,78223655286.82,Perugia,Left
37900,2-S,77422797940.289,Perugia,Left
37900,2-S,80945737259.349,Perugia,Left
37900,2-S,79883696998.246,Perugia,Left
37900,2-S,75630770071.303,Perugia,Left
37900,2-S,72896639356.444,Perugia,Left
37900,2-S,71248616847.473,Perugia,Left
37900,2-S,73661464145.421,Perugia,Left
37900,2-S,71362060573.283,Perugia,Left
37900,2-S,73750980742.553,Perugia,Left
37900,2-S,72731351663.584,Perugia,Left
37900,2-S,75103732114.498,Perugia,Left
37900,2-S,73317928550.042,Perugia,Left
37901,2-S,52826480240.244,Perugia,Left
37901,2-S,53163156924.585,Perugia,Left
37901,2-S,51728136858.853,Perugia,Left
37901,2-S,52742284691.459,Perugia,Left
37901,2-S,55293035154.287,Perugia,Left
37901,2-S,57365261754.038,Perugia,Left
37901,2-S,56221565563.027,Perugia,Left
37901,2-S,58566578598.457,Perugia,Left
37901,2-S,46452780698.005,Perugia,Left
37901,2-S,51176594033.463,Perugia,Left
37901,2-S,48907902439.42,Perugia,Left
37901,2-S,53570026244.912,Perugia,Left
37901,2-S,50147855112.604,Perugia,Left
37901,2-S,53559933878.698,Perugia,Left
37901,2-S,52103085140.63,Perugia,Left
37901,2-S,54637004717.602,Perugia,Left
37903,2-S,61658770000.0,Brown,Right
37903,2-S,59985410000.0,Brown,Right
37903,2-S,61113270000.0,Brown,Right
37903,2-S,58601180000.0,Brown,Right
37903,2-S,62200500000.0,Brown,Right
37903,2-S,59792190000.0,Brown,Right
37903,2-S,64450560000.0,Brown,Right
37903,2-S,62061540000.0,Brown,Right
37903,2-S,60112290000.0,Brown,Right
37903,2-S,56214690000.0,Brown,Right
37903,2-S,60244730000.0,Brown,Right
37903,2-S,56588760000.0,Brown,Right
37903,2-S,61115690000.0,Brown,Right
37903,2-S,58395100000.0,Brown,Right
37903,2-S,58805970000.0,Brown,Right
37903,2-S,56355940000.0,Brown,Right
37904,2-S,61260000000.0,Demokritos,Left
37904,2-S,61260000000.0,Demokritos,Left
37904,2-S,61980000000.0,Demokritos,Left
37904,2-S,61980000000.0,Demokritos,Left
37904,2-S,62090000000.0,Demokritos,Left
37904,2-S,62090000000.0,Demokritos,Left
37904,2-S,63490000000.0,Demokritos,Left
37904,2-S,63490000000.0,Demokritos,Left
37904,2-S,65550000000.0,Demokritos,Left
37904,2-S,65550000000.0,Demokritos,Left
37904,2-S,64460000000.0,Demokritos,Left
37904,2-S,64460000000.0,Demokritos,Left
37904,2-S,65340000000.0,Demokritos,Left
37904,2-S,65340000000.0,Demokritos,Left
37904,2-S,63860000000.0,Demokritos,Left
37904,2-S,63860000000.0,Demokritos,Left
37904,2-S,60940000000.0,Demokritos,Left
37904,2-S,60940000000.0,Demokritos,Left
37904,2-S,57900000000.0,Demokritos,Left
37904,2-S,57900000000.0,Demokritos,Left
37904,2-S,62540000000.0,Demokritos,Left
37904,2-S,59850000000.0,Demokritos,Left
37904,2-S,59850000000.0,Demokritos,Left
37904,2-S,62540000000.0,Demokritos,Left
37904,2-S,62140000000.0,Demokritos,Left
37904,2-S,62140000000.0,Demokritos,Left
37904,2-S,63260000000.0,Demokritos,Left
37904,2-S,63260000000.0,Demokritos,Left
37905,2-S,59940000000.0,Demokritos,Left
37905,2-S,59940000000.0,Demokritos,Left
37905,2-S,64740000000.0,Demokritos,Left
37905,2-S,64740000000.0,Demokritos,Left
37905,2-S,60940000000.0,Demokritos,Left
37905,2-S,60940000000.0,Demokritos,Left
37905,2-S,68500000000.0,Demokritos,Left
37905,2-S,68500000000.0,Demokritos,Left
37905,2-S,62850000000.0,Demokritos,Left
37905,2-S,62850000000.0,Demokritos,Left
37905,2-S,66570000000.0,Demokritos,Left
37905,2-S,66570000000.0,Demokritos,Left
37905,2-S,64140000000.0,Demokritos,Left
37905,2-S,64140000000.0,Demokritos,Left
37905,2-S,68200000000.0,Demokritos,Left
37905,2-S,68200000000.0,Demokritos,Left
37905,2-S,61880000000.0,Demokritos,Left
37905,2-S,61880000000.0,Demokritos,Left
37905,2-S,67910000000.0,Demokritos,Left
37905,2-S,67910000000.0,Demokritos,Left
37905,2-S,62570000000.0,Demokritos,Left
37905,2-S,62570000000.0,Demokritos,Left
37905,2-S,71020000000.0,Demokritos,Left
37905,2-S,71020000000.0,Demokritos,Left
37905,2-S,62160000000.0,Demokritos,Left
37905,2-S,62160000000.0,Demokritos,Left
37905,2-S,66980000000.0,Demokritos,Left
37905,2-S,66980000000.0,Demokritos,Left
37906,2-S,118090500000.0,HEPHY,Right
37906,2-S,119118500000.0,HEPHY,Right
37906,2-S,119885100000.0,HEPHY,Left
37906,2-S,95162990000.0,HEPHY,Left
37906,2-S,119827400000.0,HEPHY,Left
37906,2-S,118371000000.0,HEPHY,Left
37906,2-S,118317900000.0,HEPHY,Right
37906,2-S,119715900000.0,HEPHY,Right
37906,2-S,120727900000.0,HEPHY,Left
37906,2-S,118077700000.0,HEPHY,Left
37906,2-S,118400300000.0,HEPHY,Left
37906,2-S,117504300000.0,HEPHY,Left
37906,2-S,116501500000.0,HEPHY,Left
37906,2-S,114735200000.0,HEPHY,Left
37906,2-S,117776600000.0,HEPHY,Left
37906,2-S,116355400000.0,HEPHY,Left
37906,2-S,117232200000.0,HEPHY,Left
37906,2-S,115604500000.0,HEPHY,Left
37906,2-S,117575800000.0,HEPHY,Left
37906,2-S,117469800000.0,HEPHY,Left
37907,2-S,114542900000.0,HEPHY,Left
37907,2-S,119380600000.0,HEPHY,Left
37907,2-S,114626300000.0,HEPHY,Left
37907,2-S,118444900000.0,HEPHY,Left
37907,2-S,115409600000.0,HEPHY,Left
37907,2-S,117642000000.0,HEPHY,Left
37907,2-S,115690100000.0,HEPHY,Left
37907,2-S,116796000000.0,HEPHY,Left
37907,2-S,138187600000.0,HEPHY,Left
37907,2-S,117948800000.0,HEPHY,Left
37907,2-S,64957270000.0,HEPHY,Left
37907,2-S,112598400000.0,HEPHY,Left
37907,2-S,120829400000.0,HEPHY,Left
37907,2-S,113354100000.0,HEPHY,Left
38194,2-S,78770829571.923,Perugia,Left
38194,2-S,75080116469.25,Perugia,Left
38194,2-S,77736496226.661,Perugia,Left
38194,2-S,76203278757.151,Perugia,Left
38194,2-S,77448043181.256,Perugia,Left
38194,2-S,77015349964.788,Perugia,Left
38194,2-S,80930555066.038,Perugia,Left
38194,2-S,81203988149.24,Perugia,Left
38194,2-S,75233637618.412,Perugia,Left
38194,2-S,74000172490.354,Perugia,Left
38194,2-S,74275030625.815,Perugia,Left
38194,2-S,73301215257.264,Perugia,Left
38194,2-S,76845909723.446,Perugia,Left
38194,2-S,74625818329.516,Perugia,Left
38195,2-S,69560069248.215,Perugia,Left
38195,2-S,69560069248.215,Perugia,Left
38195,2-S,67918919986.967,Perugia,Left
38195,2-S,70559647790.181,Perugia,Left
38195,2-S,68741559394.726,Perugia,Left
38195,2-S,68632009103.007,Perugia,Left
38195,2-S,67807007638.205,Perugia,Left
38195,2-S,72600290402.276,Perugia,Left
38195,2-S,70360529229.995,Perugia,Left
38195,2-S,72583093825.915,Perugia,Left
38195,2-S,73426012677.501,Perugia,Left
38195,2-S,65209761084.505,Perugia,Left
38195,2-S,65291305291.797,Perugia,Left
38195,2-S,66188573939.447,Perugia,Left
38195,2-S,65190123839.402,Perugia,Left
38195,2-S,68033050898.383,Perugia,Left
38195,2-S,66596532067.624,Perugia,Left
38196,2-S,60760000000.0,Demokritos,Left
38196,2-S,64860000000.0,Demokritos,Left
38196,2-S,61940000000.0,Demokritos,Left
38196,2-S,64260000000.0,Demokritos,Left
38196,2-S,65190000000.0,Demokritos,Left
38196,2-S,64090000000.0,Demokritos,Left
38196,2-S,64250000000.0,Demokritos,Left
38196,2-S,63370000000.0,Demokritos,Left
38196,2-S,65890000000.0,Demokritos,Left
38196,2-S,64710000000.0,Demokritos,Left
38196,2-S,65710000000.0,Demokritos,Left
38196,2-S,62870000000.0,Demokritos,Left
38196,2-S,61830000000.0,Demokritos,Left
38196,2-S,63310000000.0,Demokritos,Left
38197,2-S,114722500000.0,HEPHY,Left
38197,2-S,117475700000.0,HEPHY,Left
38197,2-S,115171900000.0,HEPHY,Left
38197,2-S,116795600000.0,HEPHY,Left
38197,2-S,115664000000.0,HEPHY,Left
38197,2-S,117245600000.0,HEPHY,Left
38197,2-S,115178500000.0,HEPHY,Left
38197,2-S,117080300000.0,HEPHY,Left
38197,2-S,116617200000.0,HEPHY,Left
38197,2-S,118550800000.0,HEPHY,Left
38197,2-S,113680900000.0,HEPHY,Left
38197,2-S,113869700000.0,HEPHY,Left
38197,2-S,113661500000.0,HEPHY,Left
38197,2-S,114473600000.0,HEPHY,Left
38197,2-S,114115500000.0,HEPHY,Left
38197,2-S,115253400000.0,HEPHY,Left
38198,2-S,73117827806.883,Perugia,Left
38198,2-S,73117827806.883,Perugia,Left
38198,2-S,72695306502.351,Perugia,Left
38198,2-S,72695306502.351,Perugia,Left
38198,2-S,75123722307.635,Perugia,Left
38198,2-S,75123722307.635,Perugia,Left
38198,2-S,74807340720.44,Perugia,Left
38198,2-S,74807340720.44,Perugia,Left
38198,2-S,74433628049.368,Perugia,Left
38198,2-S,74433628049.368,Perugia,Left
38198,2-S,75317792085.204,Perugia,Left
38198,2-S,75317792085.204,Perugia,Left
38198,2-S,77894567686.672,Perugia,Left
38198,2-S,77894567686.672,Perugia,Left
38198,2-S,77766566279.861,Perugia,Left
38198,2-S,77766566279.861,Perugia,Left
38198,2-S,70792159791.247,Perugia,Left
38198,2-S,70792159791.247,Perugia,Left
38198,2-S,70420476019.962,Perugia,Left
38198,2-S,70420476019.962,Perugia,Left
38198,2-S,70394000393.565,Perugia,Left
38198,2-S,70394000393.565,Perugia,Left
38198,2-S,71766996027.815,Perugia,Left
38198,2-S,71766996027.815,Perugia,Left
38198,2-S,72752924661.282,Perugia,Left
38198,2-S,72752924661.282,Perugia,Left
38198,2-S,73553534675.61,Perugia,Left
38198,2-S,73553534675.61,Perugia,Left
38199,2-S,57940000000.0,Demokritos,Left
38199,2-S,61410000000.0,Demokritos,Left
38199,2-S,60900000000.0,Demokritos,Left
38199,2-S,65600000000.0,Demokritos,Left
38199,2-S,59630000000.0,Demokritos,Left
38199,2-S,63660000000.0,Demokritos,Left
38199,2-S,58110000000.0,Demokritos,Left
38199,2-S,58570000000.0,Demokritos,Left
38199,2-S,59840000000.0,Demokritos,Left
38199,2-S,60810000000.0,Demokritos,Left
38199,2-S,59630000000.0,Demokritos,Left
38199,2-S,58620000000.0,Demokritos,Left
38199,2-S,61540000000.0,Demokritos,Left
38199,2-S,61740000000.0,Demokritos,Left
38200,2-S,111605800000.0,HEPHY,Left
38200,2-S,109592000000.0,HEPHY,Left
38200,2-S,112093700000.0,HEPHY,Left
38200,2-S,111127500000.0,HEPHY,Left
38200,2-S,112252700000.0,HEPHY,Left
38200,2-S,111218900000.0,HEPHY,Left
38200,2-S,112933400000.0,HEPHY,Left
38200,2-S,112055300000.0,HEPHY,Left
38200,2-S,104288600000.0,HEPHY,Left
38200,2-S,103905600000.0,HEPHY,Left
38200,2-S,106974800000.0,HEPHY,Left
38200,2-S,107718800000.0,HEPHY,Left
38200,2-S,107578000000.0,HEPHY,Left
38200,2-S,108588700000.0,HEPHY,Left
38200,2-S,110061400000.0,HEPHY,Left
38200,2-S,107869300000.0,HEPHY,Left
38201,2-S,68281787510.819,Perugia,Left
38201,2-S,69682882950.605,Perugia,Left
38201,2-S,68282403028.004,Perugia,Left
38201,2-S,71608366956.274,Perugia,Left
38201,2-S,69542956321.274,Perugia,Left
38201,2-S,70216079845.359,Perugia,Left
38201,2-S,70373097821.582,Perugia,Left
38201,2-S,71842665600.155,Perugia,Left
38201,2-S,64226228624.291,Perugia,Left
38201,2-S,68608799213.71,Perugia,Left
38201,2-S,64930570096.675,Perugia,Left
38201,2-S,66047514093.052,Perugia,Left
38201,2-S,65222566872.834,Perugia,Left
38201,2-S,67774187079.563,Perugia,Left
38201,2-S,66229754000.937,Perugia,Left
38201,2-S,71106678404.593,Perugia,Left
38202,2-S,77151380000.0,Brown,Right
38202,2-S,77151380000.0,Brown,Right
38202,2-S,77288460000.0,Brown,Right
38202,2-S,76904200000.0,Brown,Right
38202,2-S,77185850000.0,Brown,Right
38202,2-S,77101920000.0,Brown,Right
38202,2-S,79954860000.0,Brown,Right
38202,2-S,78407480000.0,Brown,Right
38202,2-S,80298320000.0,Brown,Right
38202,2-S,81636690000.0,Brown,Right
38202,2-S,75578430000.0,Brown,Right
38202,2-S,72816910000.0,Brown,Right
38202,2-S,76020900000.0,Brown,Right
38202,2-S,78989340000.0,Brown,Right
38202,2-S,75948550000.0,Brown,Right
38202,2-S,79852000000.0,Brown,Right
38202,2-S,76846980000.0,Brown,Right
38212,PSS,64510450000.0,Brown,Right
38212,PSS,64188880000.0,Brown,Right
38212,PSS,66932210000.0,Brown,Right
38212,PSS,66709910000.0,Brown,Right
38212,PSS,65876550000.0,Brown,Right
38212,PSS,65752690000.0,Brown,Right
38212,PSS,69544890000.0,Brown,Right
38212,PSS,69385790000.0,Brown,Right
38212,PSS,69567080000.0,Brown,Right
38212,PSS,69113160000.0,Brown,Right
38212,PSS,63442590000.0,Brown,Right
38212,PSS,62930290000.0,Brown,Right
38212,PSS,64647330000.0,Brown,Right
38212,PSS,63868290000.0,Brown,Right
38212,PSS,64636560000.0,Brown,Right
38212,PSS,62941340000.0,Brown,Right
38213,PSS,71680658374.946,Perugia,Left
38213,PSS,71680658374.946,Perugia,Left
38213,PSS,70669547237.577,Perugia,Left
38213,PSS,74334992112.572,Perugia,Left
38213,PSS,75758253163.055,Perugia,Left
38213,PSS,73260477614.928,Perugia,Left
38213,PSS,74903866448.713,Perugia,Left
38213,PSS,75463620604.945,Perugia,Left
38213,PSS,76231513662.126,Perugia,Left
38213,PSS,67018363845.866,Perugia,Left
38213,PSS,68175558997.56,Perugia,Left
38213,PSS,68925596249.685,Perugia,Left
38213,PSS,68373374224.771,Perugia,Left
38213,PSS,69838549688.618,Perugia,Left
38213,PSS,69838549688.618,Perugia,Left
38213,PSS,69714845825.117,Perugia,Left
38691,2-S,118975300000.0,HEPHY,Left
38691,2-S,118490700000.0,HEPHY,Left
38691,2-S,119093500000.0,HEPHY,Left
38691,2-S,118216900000.0,HEPHY,Left
38691,2-S,118973500000.0,HEPHY,Left
38691,2-S,118654600000.0,HEPHY,Left
38691,2-S,117064400000.0,HEPHY,Left
38691,2-S,116245400000.0,HEPHY,Left
38691,2-S,116577000000.0,HEPHY,Left
38691,2-S,115558400000.0,HEPHY,Left
38691,2-S,117717800000.0,HEPHY,Left
38691,2-S,117146000000.0,HEPHY,Left
38691,2-S,118006300000.0,HEPHY,Left
38691,2-S,116858600000.0,HEPHY,Left
38691,2-S,117987400000.0,HEPHY,Left
38691,2-S,118556700000.0,HEPHY,Left
38693,2-S,74618850000.0,Brown,Right
38693,2-S,74192430000.0,Brown,Right
38693,2-S,72314920000.0,Brown,Right
38693,2-S,76072840000.0,Brown,Right
38693,2-S,75753350000.0,Brown,Right
38693,2-S,76953540000.0,Brown,Right
38693,2-S,74799530000.0,Brown,Right
38693,2-S,78482310000.0,Brown,Right
38693,2-S,76282760000.0,Brown,Right
38693,2-S,79513290000.0,Brown,Right
38693,2-S,70820630000.0,Brown,Right
38693,2-S,73028870000.0,Brown,Right
38693,2-S,72327180000.0,Brown,Right
38693,2-S,75762100000.0,Brown,Right
38693,2-S,72684980000.0,Brown,Right
38693,2-S,75952680000.0,Brown,Right
38694,2-S,75686650000.0,Brown,Right
38694,2-S,77196390000.0,Brown,Right
38694,2-S,83487700000.0,Brown,Right
38694,2-S,84385210000.0,Brown,Right
38694,2-S,83838850000.0,Brown,Right
38694,2-S,85297780000.0,Brown,Right
38694,2-S,83138800000.0,Brown,Right
38694,2-S,84416540000.0,Brown,Right
38694,2-S,79421740000.0,Brown,Right
38694,2-S,80774480000.0,Brown,Right
38694,2-S,79596050000.0,Brown,Right
38694,2-S,81691050000.0,Brown,Right
38694,2-S,79900160000.0,Brown,Right
38694,2-S,82883300000.0,Brown,Right
38694,2-S,80803590000.0,Brown,Right
38694,2-S,83736740000.0,Brown,Right
38695,2-S,79777160000.0,Brown,Right
38695,2-S,82567980000.0,Brown,Right
38695,2-S,81362970000.0,Brown,Right
38695,2-S,84557760000.0,Brown,Right
38695,2-S,82882340000.0,Brown,Right
38695,2-S,85430470000.0,Brown,Right
38695,2-S,76886450000.0,Brown,Right
38695,2-S,85508760000.0,Brown,Right
38695,2-S,75355780000.0,Brown,Right
38695,2-S,76372490000.0,Brown,Right
38695,2-S,77051650000.0,Brown,Right
38695,2-S,79411980000.0,Brown,Right
38695,2-S,78871230000.0,Brown,Right
38695,2-S,81157180000.0,Brown,Right
38695,2-S,79189390000.0,Brown,Right
38695,2-S,81020440000.0,Brown,Right
38696,2-S,84659030000.0,Brown,Right
38696,2-S,84224240000.0,Brown,Right
38696,2-S,84938400000.0,Brown,Right
38696,2-S,83569710000.0,Brown,Right
38696,2-S,85147270000.0,Brown,Right
38696,2-S,84646720000.0,Brown,Right
38696,2-S,83991050000.0,Brown,Right
38696,2-S,84366580000.0,Brown,Right
38696,2-S,84216950000.0,Brown,Right
38696,2-S,83716270000.0,Brown,Right
38696,2-S,80217880000.0,Brown,Right
38696,2-S,85645780000.0,Brown,Right
38696,2-S,85083860000.0,Brown,Right
38696,2-S,81125800000.0,Brown,Right
38696,2-S,84083320000.0,Brown,Right
38696,2-S,80840460000.0,Brown,Right
38696,2-S,84743170000.0,Brown,Right
38696,2-S,82801990000.0,Brown,Right
38696,2-S,85552930000.0,Brown,Right
38696,2-S,74202620000.0,Brown,Right
38711,PSS,78631022032.357,Perugia,Left
38711,PSS,78994611634.501,Perugia,Left
38711,PSS,78517716755.714,Perugia,Left
38711,PSS,76841873575.193,Perugia,Left
38711,PSS,77124966347.051,Perugia,Left
38711,PSS,78190047069.491,Perugia,Left
38711,PSS,75135986692.915,Perugia,Left
38711,PSS,79061543608.618,Perugia,Left
38711,PSS,78854126215.796,Perugia,Left
38711,PSS,72905267280.151,Perugia,Left
38711,PSS,72287886078.644,Perugia,Left
38711,PSS,74686078009.573,Perugia,Left
38711,PSS,73923177783.674,Perugia,Left
38711,PSS,75364658652.977,Perugia,Left
38711,PSS,76315847750.104,Perugia,Left
38711,PSS,76529118662.966,Perugia,Left
38712,PSS,111749000000.0,HEPHY,Left
38712,PSS,115350600000.0,HEPHY,Left
38712,PSS,112617800000.0,HEPHY,Left
38712,PSS,113587800000.0,HEPHY,Left
38712,PSS,113032400000.0,HEPHY,Left
38712,PSS,114417300000.0,HEPHY,Left
38712,PSS,113752700000.0,HEPHY,Left
38712,PSS,113815200000.0,HEPHY,Left
38712,PSS,109139300000.0,HEPHY,Left
38712,PSS,113307500000.0,HEPHY,Left
38712,PSS,107741800000.0,HEPHY,Left
38712,PSS,113420800000.0,HEPHY,Left
38712,PSS,108113600000.0,HEPHY,Left
38712,PSS,112559200000.0,HEPHY,Left
38712,PSS,108575300000.0,HEPHY,Left
38712,PSS,113846600000.0,HEPHY,Left
38712,PSS,110147700000.0,HEPHY,Left
38712,PSS,114957100000.0,HEPHY,Left
38713,2-S,86425060000.0,Brown,Right
38713,2-S,87344860000.0,Brown,Right
38713,2-S,84795640000.0,Brown,Right
38713,2-S,87624690000.0,Brown,Right
38713,2-S,86070810000.0,Brown,Right
38713,2-S,87265320000.0,Brown,Right
38713,2-S,87238140000.0,Brown,Right
