batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VFB_ACC_V
35717,2S,WW,Brown,Right,20.0,20.037,-2.353
35717,2S,EE,Brown,Right,20.0,20.02,-2.331
35717,2S,WW,Brown,Right,20.0,20.039,-2.383
35717,2S,EE,Brown,Right,20.0,20.089,-2.376
35717,2S,WW,Brown,Right,20.0,20.069,-2.371
35717,2S,EE,Brown,Right,20.0,20.092,-2.377
35717,2S,WW,Brown,Right,20.0,20.052,-2.415
35717,2S,EE,Brown,Right,20.0,20.008,-2.413
35717,2S,WW,Brown,Right,20.0,20.043,-2.447
35717,2S,EE,Brown,Right,20.0,20.066,-2.254
35717,2S,WW,Brown,Right,20.0,20.064,-2.275
35717,2S,EE,Brown,Right,20.0,20.092,-2.198
35717,2S,WW,Brown,Right,20.0,20.073,-2.211
35717,2S,EE,Brown,Right,20.0,20.111,-2.143
35717,2S,WW,Brown,Right,20.0,20.067,-2.2
35717,2S,EE,Brown,Right,20.0,20.049,-2.24
35717,2S,WW,Brown,Right,20.0,20.06,-2.296
35717,2S,EE,Brown,Right,20.0,20.096,-2.284
35717,2S,WW,Brown,Right,20.0,20.065,-2.35
35718,2S,EE,Brown,Right,20.0,20.068,-2.326
35718,2S,WW,Brown,Right,20.0,20.07,-2.398
35718,2S,EE,Brown,Right,20.0,20.002,-2.35
35718,2S,WW,Brown,Right,20.0,20.009,-2.423
35718,2S,EE,Brown,Right,20.0,20.115,-2.371
35718,2S,WW,Brown,Right,20.0,20.089,-2.389
35718,2S,EE,Brown,Right,20.0,20.046,-2.364
35718,2S,WW,Brown,Right,20.0,20.009,-2.438
35718,2S,EE,Brown,Right,20.0,20.065,-2.217
35718,2S,WW,Brown,Right,20.0,20.061,-2.213
35718,2S,EE,Brown,Right,20.0,20.007,-2.17
35718,2S,WW,Brown,Right,20.0,20.054,-2.266
35718,2S,EE,Brown,Right,20.0,20.113,-2.15
35718,2S,WW,Brown,Right,20.0,20.08,-2.259
35718,2S,EE,Brown,Right,20.0,20.104,-2.229
35718,2S,WW,Brown,Right,20.0,20.063,-2.327
35952,2S,EE,Brown,Right,20.0,20.071,-2.689
35952,2S,WW,Brown,Right,20.0,20.047,-2.66
35952,2S,EE,Brown,Right,20.0,20.072,-2.712
35952,2S,WW,Brown,Right,20.0,20.091,-2.736
35952,2S,EE,Brown,Right,20.0,20.003,-2.736
35952,2S,WW,Brown,Right,20.0,20.013,-2.74
35952,2S,EE,Brown,Right,20.0,20.008,-2.433
35952,2S,WW,Brown,Right,20.0,20.027,-2.455
35952,2S,EE,Brown,Right,20.0,20.066,-2.484
35952,2S,WW,Brown,Right,20.0,20.044,-2.504
35952,2S,EE,Brown,Right,20.0,20.079,-2.531
35952,2S,WW,Brown,Right,20.0,20.035,-2.603
35952,2S,EE,Brown,Right,20.0,20.003,-2.584
35952,2S,WW,Brown,Right,20.0,20.006,-2.621
35952,2S,EE,Brown,Right,20.0,20.041,-2.571
35952,2S,WW,Brown,Right,20.0,20.019,-2.605
35963,2S,EE,Brown,Right,20.0,20.003,-2.6
35963,2S,WW,Brown,Right,20.0,20.003,-2.547
35963,2S,EE,Brown,Right,20.0,20.045,-2.628
35963,2S,WW,Brown,Right,20.0,20.01,-2.609
35963,2S,EE,Brown,Right,20.0,20.011,-2.439
35963,2S,WW,Brown,Right,20.0,20.002,-2.413
35963,2S,EE,Brown,Right,20.0,20.031,-2.495
35963,2S,WW,Brown,Right,20.0,20.004,-2.445
35963,2S,EE,Brown,Right,20.0,20.002,-2.521
35963,2S,WW,Brown,Right,20.0,20.004,-2.425
35963,2S,EE,Brown,Right,20.0,20.002,-2.521
35963,2S,WW,Brown,Right,20.0,20.002,-2.498
35963,2S,EE,Brown,Right,20.0,20.018,-2.529
35963,2S,WW,Brown,Right,20.0,20.006,-2.476
35963,2S,EE,Brown,Right,20.0,20.013,-2.546
35963,2S,WW,Brown,Right,20.0,20.002,-2.534
35963,2S,EE,Brown,Right,20.0,20.004,-2.573
35963,2S,WW,Brown,Right,20.0,20.006,-2.53
36238,2S,EE,Brown,Right,20.0,20.004,-2.606
36238,2S,WW,Brown,Right,20.0,20.003,-2.518
36238,2S,EE,Brown,Right,20.0,20.002,-2.586
36238,2S,WW,Brown,Right,20.0,20.004,-2.627
36238,2S,EE,Brown,Right,20.0,20.013,-2.637
36238,2S,WW,Brown,Right,20.0,20.004,-2.622
36238,2S,EE,Brown,Right,20.0,20.016,-2.642
36238,2S,WW,Brown,Right,20.0,20.003,-2.591
36238,2S,EE,Brown,Right,20.0,20.001,-2.677
36238,2S,WW,Brown,Right,20.0,20.002,-2.6
36238,2S,EE,Brown,Right,20.0,20.003,-2.489
36238,2S,WW,Brown,Right,20.0,20.004,-2.448
36238,2S,EE,Brown,Right,20.0,20.01,-2.439
36238,2S,WW,Brown,Right,20.0,20.002,-2.505
36238,2S,EE,Brown,Right,20.0,20.011,-2.464
36238,2S,WW,Brown,Right,20.0,20.002,-2.492
36238,2S,EE,Brown,Right,20.0,20.025,-2.54
36238,2S,WW,Brown,Right,20.0,20.004,-2.521
36245,2S,EE,Brown,Right,20.0,20.003,-2.2
36245,2S,WW,Brown,Right,20.0,20.002,-2.054
36245,2S,EE,Brown,Right,20.0,20.002,-2.131
36245,2S,WW,Brown,Right,20.0,20.002,-1.953
36245,2S,EE,Brown,Right,20.0,20.004,-2.209
36245,2S,WW,Brown,Right,20.0,20.004,-1.974
36245,2S,EE,Brown,Right,20.0,20.002,-2.275
36245,2S,WW,Brown,Right,20.0,20.003,-2.147
36245,2S,EE,Brown,Right,20.0,20.002,-1.932
36245,2S,WW,Brown,Right,20.0,20.001,-1.83
36245,2S,EE,Brown,Right,20.0,20.003,-1.921
36245,2S,WW,Brown,Right,20.0,20.002,-1.797
36245,2S,EE,Brown,Right,20.0,20.003,-2.041
36245,2S,WW,Brown,Right,20.0,20.002,-1.89
36245,2S,EE,Brown,Right,20.0,20.003,-2.039
36245,2S,WW,Brown,Right,20.0,20.002,-2.005
36245,2S,EE,Brown,Right,20.0,20.004,-2.092
36245,2S,WW,Brown,Right,20.0,20.003,-2.094
35500,PSP,EE,Brown,Right,20.0,20.028,-4.303
35500,PSP,WW,Brown,Right,20.0,20.044,-4.812
35500,PSP,EE,Brown,Right,20.0,20.022,-4.282
35500,PSP,WW,Brown,Right,20.0,20.047,-4.755
35500,PSP,EE,Brown,Right,20.0,20.094,-4.451
35500,PSP,WW,Brown,Right,20.0,20.053,-4.832
35500,PSP,EE,Brown,Right,20.0,20.091,-4.495
35500,PSP,WW,Brown,Right,20.0,20.045,-4.816
35500,PSP,EE,Brown,Right,20.0,20.005,-4.396
35500,PSP,WW,Brown,Right,20.0,20.031,-4.762
35500,PSP,EE,Brown,Right,20.0,20.031,-3.836
35500,PSP,WW,Brown,Right,20.0,20.031,-4.732
35500,PSP,EE,Brown,Right,20.0,20.088,-3.924
35500,PSP,WW,Brown,Right,20.0,20.054,-4.638
35500,PSP,EE,Brown,Right,20.0,20.077,-3.907
35500,PSP,WW,Brown,Right,20.0,20.035,-4.639
35500,PSP,EE,Brown,Right,20.0,20.005,-3.999
35500,PSP,WW,Brown,Right,20.0,20.029,-4.624
35500,PSP,EE,Brown,Right,20.0,20.077,-3.907
35500,PSP,WW,Brown,Right,20.0,20.033,-4.592
35501,PSP,EE,Brown,Right,20.0,20.001,-3.328
35501,PSP,WW,Brown,Right,20.0,20.028,-4.235
35501,PSP,EE,Brown,Right,20.0,20.025,-3.325
35501,PSP,WW,Brown,Right,20.0,20.04,-4.227
35501,PSP,EE,Brown,Right,20.0,20.072,-3.463
35501,PSP,WW,Brown,Right,20.0,20.053,-4.371
35501,PSP,EE,Brown,Right,20.0,20.081,-3.553
35501,PSP,WW,Brown,Right,20.0,20.037,-4.422
35501,PSP,EE,Brown,Right,20.0,20.003,-3.642
35501,PSP,WW,Brown,Right,20.0,20.008,-4.516
35501,PSP,EE,Brown,Right,20.0,20.005,-3.316
35501,PSP,WW,Brown,Right,20.0,20.021,-4.066
35501,PSP,EE,Brown,Right,20.0,20.017,-3.267
35501,PSP,WW,Brown,Right,20.0,20.052,-4.119
35501,PSP,EE,Brown,Right,20.0,20.071,-3.267
35501,PSP,WW,Brown,Right,20.0,20.031,-4.337
35501,PSP,EE,Brown,Right,20.0,20.004,-3.286
35501,PSP,WW,Brown,Right,20.0,20.009,-4.313
35501,PSP,EE,Brown,Right,20.0,20.06,-3.362
35501,PSP,WW,Brown,Right,20.0,20.03,-4.326
36696,PSS,EE,Brown,Right,20.0,20.003,-2.775
36696,PSS,WW,Brown,Right,20.0,20.005,-2.677
36696,PSS,EE,Brown,Right,20.0,20.011,-2.695
36696,PSS,WW,Brown,Right,20.0,20.025,-2.675
36696,PSS,EE,Brown,Right,20.0,20.01,-2.751
36696,PSS,WW,Brown,Right,20.0,20.004,-2.711
36696,PSS,EE,Brown,Right,20.0,20.066,-2.787
36696,PSS,WW,Brown,Right,20.0,20.023,-2.71
36696,PSS,EE,Brown,Right,20.0,20.001,-2.76
36696,PSS,WW,Brown,Right,20.0,20.002,-2.728
36696,PSS,EE,Brown,Right,20.0,20.003,-2.533
36696,PSS,WW,Brown,Right,20.0,20.005,-2.515
36696,PSS,EE,Brown,Right,20.0,20.023,-2.551
36696,PSS,WW,Brown,Right,20.0,20.007,-2.567
36696,PSS,EE,Brown,Right,20.0,20.033,-2.618
36696,PSS,WW,Brown,Right,20.0,20.01,-2.527
36696,PSS,EE,Brown,Right,20.0,20.003,-2.624
36696,PSS,WW,Brown,Right,20.0,20.01,-2.587
36697,PSS,EE,Brown,Right,20.0,20.003,-1.833
36697,PSS,WW,Brown,Right,20.0,20.003,-1.725
36697,PSS,WW,Brown,Right,20.0,20.004,-1.813
36697,PSS,EE,Brown,Right,20.0,20.006,-1.99
36697,PSS,WW,Brown,Right,20.0,20.002,-1.684
36697,PSS,EE,Brown,Right,20.0,20.064,-1.92
36697,PSS,WW,Brown,Right,20.0,20.003,-1.734
36697,PSS,EE,Brown,Right,20.0,20.003,-1.962
36697,PSS,WW,Brown,Right,20.0,20.002,-1.769
36697,PSS,EE,Brown,Right,20.0,20.003,-1.735
36697,PSS,WW,Brown,Right,20.0,20.003,-1.552
36697,PSS,EE,Brown,Right,20.0,20.007,-1.705
36697,PSS,WW,Brown,Right,20.0,20.003,-1.555
36697,PSS,EE,Brown,Right,20.0,20.012,-1.877
36697,PSS,WW,Brown,Right,20.0,20.003,-1.726
36697,PSS,EE,Brown,Right,20.0,20.049,-1.859
36697,PSS,WW,Brown,Right,20.0,20.012,-1.697
36246,2S,EE,Brown,Right,20.0,20.359,-2.44
36246,2S,WW,Brown,Right,20.0,20.411,-2.368
36246,2S,EE,Brown,Right,20.0,20.35,-2.374
36246,2S,WW,Brown,Right,20.0,20.504,-2.41
36246,2S,EE,Brown,Right,20.0,20.402,-2.407
36246,2S,WW,Brown,Right,20.0,20.104,-2.432
36246,2S,EE,Brown,Right,20.0,20.625,-2.461
36246,2S,WW,Brown,Right,20.0,20.635,-2.437
36246,2S,EE,Brown,Right,20.0,20.013,-2.554
36246,2S,WW,Brown,Right,20.0,20.024,-2.502
36246,2S,EE,Brown,Right,20.0,20.051,-2.217
36246,2S,WW,Brown,Right,20.0,20.068,-2.287
36246,2S,EE,Brown,Right,20.0,20.087,-2.321
36246,2S,WW,Brown,Right,20.0,20.093,-2.261
36246,2S,EE,Brown,Right,20.0,20.096,-2.315
36246,2S,WW,Brown,Right,20.0,20.06,-2.316
36246,2S,EE,Brown,Right,20.0,20.049,-2.321
36246,2S,WW,Brown,Right,20.0,20.065,-2.443
36702,2S,EE,Perugia,Left,20.0,20.0,-2.186
36702,2S,WW,Perugia,Left,20.0,20.0,-2.101
36702,2S,EE,Perugia,Left,20.0,20.0,-2.047
36702,2S,WW,Perugia,Left,20.0,20.0,-2.124
36702,2S,EE,Perugia,Left,20.0,20.0,-2.045
36702,2S,WW,Perugia,Left,20.0,20.0,-1.973
36702,2S,EE,Perugia,Left,20.0,20.0,-2.221
36702,2S,WW,Perugia,Left,20.0,20.0,-2.129
36702,2S,EE,Perugia,Left,20.0,20.0,-1.936
36702,2S,WW,Perugia,Left,20.0,20.0,-2.024
36702,2S,EE,Perugia,Left,20.0,20.0,-2.021
36702,2S,WW,Perugia,Left,20.0,20.0,-1.971
36702,2S,EE,Perugia,Left,20.0,20.0,-1.967
36702,2S,WW,Perugia,Left,20.0,20.0,-1.944
36702,2S,EE,Perugia,Left,20.0,20.0,-2.075
36702,2S,WW,Perugia,Left,20.0,20.0,-2.034
36703,2S,EE,Perugia,Left,20.0,20.0,-2.553
36703,2S,WW,Perugia,Left,20.0,20.0,-2.572
36703,2S,EE,Perugia,Left,20.0,20.0,-2.507
36703,2S,WW,Perugia,Left,20.0,20.0,-2.517
36703,2S,EE,Perugia,Left,20.0,20.0,-2.531
36703,2S,WW,Perugia,Left,20.0,20.0,-2.584
36703,2S,EE,Perugia,Left,20.0,20.0,-2.515
36703,2S,WW,Perugia,Left,20.0,20.0,-2.591
36703,2S,EE,Perugia,Left,20.0,20.0,-2.448
36703,2S,WW,Perugia,Left,20.0,20.0,-2.525
36703,2S,EE,Perugia,Left,20.0,20.0,-2.236
36703,2S,WW,Perugia,Left,20.0,20.0,-2.28
36703,2S,EE,Perugia,Left,20.0,20.0,-2.295
36703,2S,WW,Perugia,Left,20.0,20.0,-2.321
36703,2S,EE,Perugia,Left,20.0,20.0,-2.261
36703,2S,WW,Perugia,Left,20.0,20.0,-2.344
36703,2S,EE,Perugia,Left,20.0,20.0,-2.364
36703,2S,WW,Perugia,Left,20.0,20.0,-2.406
36703,2S,EE,Perugia,Left,20.0,20.0,-2.361
36703,2S,WW,Perugia,Left,20.0,20.0,-2.389
36704,2S,EE,Perugia,Left,20.0,20.0,-2.162
36704,2S,WW,Perugia,Left,20.0,20.0,-2.161
36704,2S,EE,Perugia,Left,20.0,20.0,-2.074
36704,2S,WW,Perugia,Left,20.0,20.0,-2.081
36704,2S,EE,Perugia,Left,20.0,20.0,-2.053
36704,2S,WW,Perugia,Left,20.0,20.0,-2.099
36704,2S,EE,Perugia,Left,20.0,20.0,-2.054
36704,2S,WW,Perugia,Left,20.0,20.0,-2.091
36704,2S,EE,Perugia,Left,20.0,20.0,-2.081
36704,2S,WW,Perugia,Left,20.0,20.0,-2.101
36704,2S,EE,Perugia,Left,20.0,20.0,-1.779
36704,2S,WW,Perugia,Left,20.0,20.0,-1.919
36704,2S,EE,Perugia,Left,20.0,20.0,-1.959
36704,2S,WW,Perugia,Left,20.0,20.0,-1.993
36704,2S,EE,Perugia,Left,20.0,20.0,-1.97
36704,2S,WW,Perugia,Left,20.0,20.0,-2.017
36704,2S,EE,Perugia,Left,20.0,20.0,-1.932
36704,2S,WW,Perugia,Left,20.0,20.0,-2.007
36704,2S,EE,Perugia,Left,20.0,20.0,-2.014
36704,2S,WW,Perugia,Left,20.0,20.0,-2.058
36705,2S,EE,Perugia,Left,20.0,20.0,-2.266
36705,2S,WW,Perugia,Left,20.0,20.0,-2.214
36705,2S,EE,Perugia,Left,20.0,20.0,-2.142
36705,2S,WW,Perugia,Left,20.0,20.0,-2.218
36705,2S,EE,Perugia,Left,20.0,20.0,-2.251
36705,2S,WW,Perugia,Left,20.0,20.0,-2.212
36705,2S,EE,Perugia,Left,20.0,20.0,-2.306
36705,2S,WW,Perugia,Left,20.0,20.0,-2.299
36705,2S,EE,Perugia,Left,20.0,20.0,-2.234
36705,2S,WW,Perugia,Left,20.0,20.0,-2.319
36705,2S,EE,Perugia,Left,20.0,20.0,-2.048
36705,2S,WW,Perugia,Left,20.0,20.0,-2.003
36705,2S,EE,Perugia,Left,20.0,20.0,-2.054
36705,2S,WW,Perugia,Left,20.0,20.0,-2.05
36705,2S,EE,Perugia,Left,20.0,20.0,-1.973
36705,2S,WW,Perugia,Left,20.0,20.0,-2.066
36705,2S,EE,Perugia,Left,20.0,20.0,-2.117
36705,2S,WW,Perugia,Left,20.0,20.0,-1.801
36705,2S,EE,Perugia,Left,20.0,20.0,-2.128
36705,2S,WW,Perugia,Left,20.0,20.0,-2.187
36706,2S,EE,Brown,Right,20.0,20.036,-2.534
36706,2S,WW,Brown,Right,20.0,20.153,-2.41
36706,2S,EE,Brown,Right,20.0,20.03,-2.508
36706,2S,WW,Brown,Right,20.0,20.018,-2.38
36706,2S,EE,Brown,Left,20.0,20.218,-2.466
36706,2S,WW,Brown,Right,20.0,20.071,-2.48
36706,2S,WW,Brown,Left,20.0,20.21,-2.505
36706,2S,EE,Brown,Right,20.0,20.04,-2.479
36706,2S,WW,Brown,Right,20.0,20.038,-2.461
36706,2S,EE,Brown,Right,20.0,20.025,-2.46
36706,2S,WW,Brown,Right,20.0,20.027,-2.244
36706,2S,EE,Brown,Right,20.0,20.036,-2.304
36706,2S,WW,Brown,Right,20.0,20.047,-2.229
36795,2S,EE,Brown,Right,20.0,20.052,-2.657
36795,2S,WW,Brown,Right,20.0,20.054,-2.587
36795,2S,EE,Brown,Right,20.0,20.047,-2.655
36795,2S,WW,Brown,Right,20.0,20.056,-2.627
36795,2S,EE,Brown,Right,20.0,20.072,-2.636
36795,2S,WW,Brown,Right,20.0,20.056,-2.624
36795,2S,EE,Brown,Right,20.0,20.071,-2.668
36795,2S,WW,Brown,Right,20.0,20.069,-2.609
36795,2S,EE,Brown,Right,20.0,20.042,-2.439
36795,2S,WW,Brown,Right,20.0,20.025,-2.446
36795,2S,EE,Brown,Right,20.0,20.046,-2.436
36795,2S,WW,Brown,Right,20.0,20.058,-2.498
36795,2S,EE,Brown,Right,20.0,20.054,-2.42
36795,2S,WW,Brown,Right,20.0,20.056,-2.495
36795,2S,EE,Brown,Right,20.0,20.081,-2.51
36795,2S,WW,Brown,Right,20.0,20.068,-2.505
36796,2S,EE,Brown,Right,20.0,20.007,-2.392
36796,2S,WW,Brown,Right,20.0,20.017,-2.396
36796,2S,EE,Brown,Right,20.0,20.035,-2.318
36796,2S,WW,Brown,Right,20.0,20.049,-2.312
36796,2S,EE,Brown,Right,20.0,20.08,-2.465
36796,2S,WW,Brown,Right,20.0,20.072,-2.482
36796,2S,EE,Brown,Right,20.0,20.097,-2.428
36796,2S,WW,Brown,Right,20.0,20.071,-2.412
36796,2S,EE,Brown,Right,20.0,20.061,-2.1
36796,2S,WW,Brown,Right,20.0,20.033,-2.169
36796,2S,EE,Brown,Right,20.0,20.04,-2.236
36796,2S,WW,Brown,Right,20.0,20.027,-2.226
36796,2S,EE,Brown,Right,20.0,20.054,-2.293
36796,2S,WW,Brown,Right,20.0,20.067,-2.316
36796,2S,EE,Brown,Right,20.0,20.072,-2.21
36796,2S,WW,Brown,Right,20.0,20.051,-2.278
36797,2S,EE,Brown,Right,20.0,20.025,-2.714
36797,2S,WW,Brown,Right,20.0,20.045,-2.706
36797,2S,EE,Brown,Right,20.0,20.035,-2.627
36797,2S,WW,Brown,Right,20.0,20.017,-2.693
36797,2S,EE,Brown,Right,20.0,20.033,-2.724
36797,2S,WW,Brown,Right,20.0,20.036,-2.73
36797,2S,EE,Brown,Right,20.0,20.027,-2.788
36797,2S,WW,Brown,Right,20.0,20.028,-2.74
36797,2S,EE,Brown,Right,20.0,20.079,-2.757
36797,2S,WW,Brown,Right,20.0,20.027,-2.722
36797,2S,EE,Brown,Right,20.0,20.054,-2.581
36797,2S,WW,Brown,Right,20.0,20.042,-2.555
36797,2S,EE,Brown,Right,20.0,20.04,-2.605
36797,2S,WW,Brown,Right,20.0,20.051,-2.635
36797,2S,EE,Brown,Right,20.0,20.043,-2.58
36797,2S,WW,Brown,Right,20.0,20.023,-2.563
36798,2S,EE,Perugia,Left,20.0,20.0,-2.341
36798,2S,WW,Perugia,Left,20.0,20.0,-2.416
36798,2S,EE,Perugia,Left,20.0,20.0,-2.364
36798,2S,WW,Perugia,Left,20.0,20.0,-2.414
36798,2S,EE,Perugia,Left,20.0,20.0,-2.407
36798,2S,WW,Perugia,Left,20.0,20.0,-2.414
36798,2S,EE,Perugia,Left,20.0,20.0,-2.428
36798,2S,WW,Perugia,Left,20.0,20.0,-2.417
36798,2S,EE,Perugia,Left,20.0,20.0,-2.416
36798,2S,WW,Perugia,Left,20.0,20.0,-2.415
36798,2S,EE,Perugia,Left,20.0,20.0,-2.177
36798,2S,WW,Perugia,Left,20.0,20.0,-2.231
36798,2S,EE,Perugia,Left,20.0,20.0,-2.267
36798,2S,WW,Perugia,Left,20.0,20.0,-2.33
36798,2S,EE,Perugia,Left,20.0,20.0,-2.229
36798,2S,WW,Perugia,Left,20.0,20.0,-2.212
36798,2S,EE,Perugia,Left,20.0,20.0,-2.277
36798,2S,WW,Perugia,Left,20.0,20.0,-2.345
36799,2S,EE,Perugia,Left,20.0,20.0,-2.725
36799,2S,WW,Perugia,Left,20.0,20.0,-2.763
36799,2S,EE,Perugia,Left,20.0,20.0,-2.781
36799,2S,WW,Perugia,Left,20.0,20.0,-2.798
36799,2S,EE,Perugia,Left,20.0,20.0,-2.711
36799,2S,WW,Perugia,Left,20.0,20.0,-2.718
36799,2S,EE,Perugia,Left,20.0,20.0,-2.718
36799,2S,WW,Perugia,Left,20.0,20.0,-2.717
36799,2S,EE,Perugia,Left,20.0,20.0,-2.715
36799,2S,WW,Perugia,Left,20.0,20.0,-2.801
36799,2S,EE,Perugia,Left,20.0,20.0,-2.46
36799,2S,WW,Perugia,Left,20.0,20.0,-2.454
36799,2S,EE,Perugia,Left,20.0,20.0,-2.502
36799,2S,WW,Perugia,Left,20.0,20.0,-2.557
36799,2S,EE,Perugia,Left,20.0,20.0,-2.609
36799,2S,WW,Perugia,Left,20.0,20.0,-2.619
36799,2S,EE,Perugia,Left,20.0,20.0,-2.665
36799,2S,WW,Perugia,Left,20.0,20.0,-2.704
36799,2S,EE,Perugia,Left,20.0,20.0,-2.691
36799,2S,WW,Perugia,Left,20.0,20.0,-2.681
37083,2S,EE,Perugia,Left,20.0,20.0,-2.517
37083,2S,WW,Perugia,Left,20.0,20.0,-2.616
37083,2S,EE,Perugia,Left,20.0,20.0,-2.604
37083,2S,WW,Perugia,Left,20.0,20.0,-2.792
37083,2S,EE,Perugia,Left,20.0,20.0,-2.533
37083,2S,WW,Perugia,Left,20.0,20.0,-2.626
37083,2S,EE,Perugia,Left,20.0,20.0,-2.608
37083,2S,WW,Perugia,Left,20.0,20.0,-2.772
37083,2S,EE,Perugia,Left,20.0,20.0,-2.597
37083,2S,WW,Perugia,Left,20.0,20.0,-2.716
37083,2S,EE,Perugia,Left,20.0,20.0,-2.352
37083,2S,WW,Perugia,Left,20.0,20.0,-2.387
37083,2S,EE,Perugia,Left,20.0,20.0,-2.379
37083,2S,WW,Perugia,Left,20.0,20.0,-2.43
37083,2S,EE,Perugia,Left,20.0,20.0,-2.393
37083,2S,WW,Perugia,Left,20.0,20.0,-2.498
37083,2S,EE,Perugia,Left,20.0,20.0,-2.422
37083,2S,WW,Perugia,Left,20.0,20.0,-2.516
37084,2S,EE,Perugia,Left,20.0,20.0,-3.151
37084,2S,WW,Perugia,Left,20.0,20.0,-3.415
37084,2S,EE,Perugia,Left,20.0,20.0,-3.221
37084,2S,WW,Perugia,Left,20.0,20.0,-3.458
37084,2S,EE,Perugia,Left,20.0,20.0,-3.245
37084,2S,WW,Perugia,Left,20.0,20.0,-3.405
37084,2S,WW,Perugia,Left,20.0,20.0,-3.405
37084,2S,EE,Perugia,Left,20.0,20.0,-3.207
37084,2S,WW,Perugia,Left,20.0,20.0,-3.39
37084,2S,EE,Perugia,Left,20.0,20.0,-3.204
37084,2S,WW,Perugia,Left,20.0,20.0,-3.375
37084,2S,EE,Perugia,Left,20.0,20.0,-3.177
37084,2S,WW,Perugia,Left,20.0,20.0,-3.299
37084,2S,EE,Perugia,Left,20.0,20.0,-3.125
37084,2S,WW,Perugia,Left,20.0,20.0,-3.265
37084,2S,EE,Perugia,Left,20.0,20.0,-3.206
37084,2S,WW,Perugia,Left,20.0,20.0,-3.388
37084,2S,EE,Perugia,Left,20.0,20.0,-3.218
37084,2S,WW,Perugia,Left,20.0,20.0,-3.306
37085,2S,EE,Perugia,Left,20.0,20.0,-3.08
37085,2S,WW,Perugia,Left,20.0,20.0,-3.254
37085,2S,EE,Perugia,Left,20.0,20.0,-3.191
37085,2S,WW,Perugia,Left,20.0,20.0,-3.379
37085,2S,WW,Perugia,Left,20.0,20.0,-3.366
37085,2S,EE,Perugia,Left,20.0,20.0,-3.229
37085,2S,WW,Perugia,Left,20.0,20.0,-3.368
37085,2S,EE,Perugia,Left,20.0,20.0,-2.964
37085,2S,WW,Perugia,Left,20.0,20.0,-3.032
37085,2S,EE,Perugia,Left,20.0,20.0,-3.033
37085,2S,WW,Perugia,Left,20.0,20.0,-3.109
37085,2S,EE,Perugia,Left,20.0,20.0,-3.082
37085,2S,WW,Perugia,Left,20.0,20.0,-3.178
37085,2S,EE,Perugia,Left,20.0,20.0,-3.077
37085,2S,WW,Perugia,Left,20.0,20.0,-3.194
37085,2S,EE,Perugia,Left,20.0,20.0,-3.148
37085,2S,WW,Perugia,Left,20.0,20.0,-3.3
37086,2S,EE,Perugia,Left,20.0,20.0,5.0
37086,2S,WW,Perugia,Left,20.0,20.0,5.0
37086,2S,EE,Perugia,Left,20.0,20.0,-2.515
37086,2S,WW,Perugia,Left,20.0,20.0,-2.514
37086,2S,EE,Perugia,Left,20.0,20.0,-2.518
37086,2S,WW,Perugia,Left,20.0,20.0,-2.515
37086,2S,EE,Perugia,Left,20.0,20.0,-2.505
37086,2S,WW,Perugia,Left,20.0,20.0,-2.529
37086,2S,EE,Perugia,Left,20.0,20.0,-2.608
37086,2S,WW,Perugia,Left,20.0,20.0,-2.681
37086,2S,EE,Perugia,Left,20.0,20.0,-2.359
37086,2S,WW,Perugia,Left,20.0,20.0,-2.469
37086,2S,EE,Perugia,Left,20.0,20.0,-2.432
37086,2S,WW,Perugia,Left,20.0,20.0,-2.411
37086,2S,EE,Perugia,Left,20.0,20.0,-2.386
37086,2S,WW,Perugia,Left,20.0,20.0,-2.464
37086,2S,EE,Perugia,Left,20.0,20.0,-2.424
37086,2S,WW,Perugia,Left,20.0,20.0,-2.487
37087,2S,EE,Brown,Right,20.0,20.011,-2.522
37087,2S,WW,Brown,Right,20.0,20.06,-2.498
37087,2S,EE,Brown,Right,20.0,20.145,-2.526
37087,2S,WW,Brown,Right,20.0,20.173,-2.598
37087,2S,EE,Brown,Right,20.0,20.011,-2.585
37087,2S,WW,Brown,Right,20.0,20.09,-2.592
37087,2S,EE,Brown,Right,20.0,20.043,-2.554
37087,2S,WW,Brown,Right,20.0,20.094,-2.515
37087,2S,EE,Brown,Right,20.0,20.013,-2.355
37087,2S,WW,Brown,Right,20.0,20.019,-2.385
37087,2S,EE,Brown,Right,20.0,20.019,-2.354
37087,2S,WW,Brown,Right,20.0,20.111,-2.42
37087,2S,EE,Brown,Right,20.0,20.032,-2.412
37087,2S,WW,Brown,Right,20.0,20.07,-2.453
37087,2S,EE,Brown,Right,20.0,20.072,-2.396
37087,2S,WW,Brown,Right,20.0,20.058,-2.419
37088,2S,EE,Brown,Right,20.0,20.029,-2.235
37088,2S,WW,Brown,Right,20.0,20.043,-2.214
37088,2S,EE,Brown,Right,20.0,20.076,-2.218
37088,2S,WW,Brown,Right,20.0,20.025,-2.267
37088,2S,EE,Brown,Right,20.0,20.073,-2.397
37088,2S,WW,Brown,Right,20.0,20.064,-2.367
37088,2S,EE,Brown,Right,20.0,20.057,-2.413
37088,2S,WW,Brown,Right,20.0,20.077,-2.375
37088,2S,EE,Brown,Right,20.0,20.106,-2.403
37088,2S,WW,Brown,Right,20.0,20.065,-2.395
