batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,RHO_KOHMCM,VD_V,CMIN_PFRD,NA,D_UM,CMINPLNR_PFRD,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
37085,2S,EE,273393,93178,37085_008_2-S_HM_EE,3.147,267.064,2.604,9.468,224.104,,37085_008_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_008_2-S_HM_E_flute3_L_DiodeCV_2_9_2021_16h37m8s.txt,Perugia
37085,2S,WW,273450,93191,37085_008_2-S_HM_WW,3.097,271.372,2.606,9.438,223.932,,37085_008_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_008_2-S_HM_W_flute3_L_DiodeCV_2_9_2021_17h13m5s.txt,Perugia
37085,2S,WW,274604,93231,37085_014_2-S_HM_WW,3.157,266.194,2.606,9.5,223.932,,37085_014_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_014_2-S_HM_W_flute3_L_DiodeCV_3_9_2021_10h12m42s.txt,Perugia
37085,2S,EE,274322,93258,37085_020_2-S_HM_EE,3.131,268.469,2.608,9.688,223.76,,37085_020_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_020_2-S_HM_E_flute3_L_DiodeCV_3_9_2021_11h18m46s.txt,Perugia
37085,2S,WW,275075,93271,37085_020_2-S_HM_WW,3.188,263.636,2.609,9.722,223.675,,37085_020_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_020_2-S_HM_W_flute3_L_DiodeCV_3_9_2021_11h52m25s.txt,Perugia
37085,2S,EE,273968,93312,37085_028_2-S_HM_EE,3.127,268.806,2.6,9.236,224.449,,37085_028_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_028_2-S_HM_E_flute3_L_DiodeCV_3_9_2021_15h21m2s.txt,Perugia
37085,2S,WW,275102,93315,37085_028_2-S_HM_WW,3.155,266.392,2.606,9.052,223.932,,37085_028_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_028_2-S_HM_W_flute3_L_DiodeCV_3_9_2021_15h52m52s.txt,Perugia
37085,2S,EE,274361,93356,37085_035_2-S_HM_EE,3.154,266.445,2.609,9.264,223.675,,37085_035_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_035_2-S_HM_E_flute3_L_DiodeCV_3_9_2021_12h26m40s.txt,Perugia
37085,2S,WW,274718,93359,37085_035_2-S_HM_WW,3.141,267.561,2.604,9.128,224.104,,37085_035_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_035_2-S_HM_W_flute3_L_DiodeCV_3_9_2021_14h42m16s.txt,Perugia
37085,2S,EE,274652,93396,37085_041_2-S_HM_EE,3.14,267.685,2.623,8.947,222.481,,37085_041_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_041_2-S_HM_E_flute3_L_DiodeCV_6_9_2021_9h13m25s.txt,Perugia
37085,2S,WW,274121,93399,37085_041_2-S_HM_WW,3.122,269.222,2.608,9.419,223.76,,37085_041_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_041_2-S_HM_W_flute3_L_DiodeCV_6_9_2021_9h47m17s.txt,Perugia
37085,2S,EE,274118,93436,37085_046_2-S_HM_EE,3.105,270.719,2.607,9.377,223.846,,37085_046_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_046_2-S_HM_E_flute3_L_DiodeCV_6_9_2021_12h58m31s.txt,Perugia
37085,2S,WW,274097,93439,37085_046_2-S_HM_WW,3.133,268.245,2.604,9.469,224.104,,37085_046_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_046_2-S_HM_W_flute3_L_DiodeCV_6_9_2021_15h10m11s.txt,Perugia
37085,2S,EE,274574,93458,37085_049_2-S_HM_EE,3.084,272.502,2.605,9.608,224.018,,37085_049_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_049_2-S_HM_E_flute3_L_DiodeCV_6_9_2021_11h16m54s.txt,Perugia
37085,2S,WW,274769,93471,37085_049_2-S_HM_WW,3.039,276.585,2.607,9.516,223.846,,37085_049_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37085_049_2-S_HM_W_flute3_L_DiodeCV_6_9_2021_11h50m58s.txt,Perugia
37086,2S,EE,270379,93512,37086_006_2-S_HM_EE,3.187,263.729,2.627,8.474,222.142,,37086_006_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_006_2-S_HM_E_flute3_L_DiodeCV_7_9_2021_17h17m50s.txt,Perugia
37086,2S,WW,270079,93515,37086_006_2-S_HM_WW,3.192,263.312,2.634,8.384,221.552,,37086_006_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_006_2-S_HM_W_flute3_L_DiodeCV_7_9_2021_17h58m16s.txt,Perugia
37086,2S,EE,269485,93552,37086_011_2-S_HM_EE,3.168,265.296,2.64,8.529,221.048,,37086_011_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_011_2-S_HM_E_flute3_L_DiodeCV_7_9_2021_10h6m46s.txt,Perugia
37086,2S,WW,269716,93555,37086_011_2-S_HM_WW,3.188,263.613,2.637,8.389,221.3,,37086_011_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_011_2-S_HM_W_flute3_L_DiodeCV_7_9_2021_10h41m37s.txt,Perugia
37086,2S,EE,269509,93592,37086_016_2-S_HM_EE,3.125,268.917,2.602,8.761,224.276,,37086_016_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_016_2-S_HM_E_flute3_L_DiodeCV_8_9_2021_9h17m41s.txt,Perugia
37086,2S,WW,269296,93595,37086_016_2-S_HM_WW,3.137,267.897,2.611,8.524,223.503,,37086_016_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_016_2-S_HM_W_flute3_L_DiodeCV_8_9_2021_10h3m25s.txt,Perugia
37086,2S,EE,269695,93618,37086_021_2-S_HM_EE,3.409,246.523,2.645,8.313,220.63,,37086_021_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_021_2-S_HM_E_flute3_L_DiodeCV_7_9_2021_12h7m50s.txt,Perugia
37086,2S,WW,269908,93631,37086_021_2-S_HM_WW,3.37,249.397,2.641,8.183,220.964,,37086_021_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_021_2-S_HM_W_flute3_L_DiodeCV_7_9_2021_12h50m9s.txt,Perugia
37086,2S,EE,269257,93672,37086_030_2-S_HM_EE,3.306,254.248,2.637,7.964,221.3,,37086_030_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_030_2-S_HM_E_flute3_L_DiodeCV_8_9_2021_12h29m50s.txt,Perugia
37086,2S,WW,269458,93675,37086_030_2-S_HM_WW,3.312,253.776,2.628,7.927,222.058,,37086_030_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_030_2-S_HM_W_flute3_L_DiodeCV_8_9_2021_13h9m55s.txt,Perugia
37086,2S,EE,270376,93712,37086_036_2-S_HM_EE,3.348,251.047,2.615,8.077,223.161,,37086_036_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_036_2-S_HM_E_flute3_L_DiodeCV_7_9_2021_15h34m2s.txt,Perugia
37086,2S,WW,269671,93715,37086_036_2-S_HM_WW,3.36,250.165,2.62,7.871,222.736,,37086_036_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_036_2-S_HM_W_flute3_L_DiodeCV_7_9_2021_16h6m15s.txt,Perugia
37086,2S,EE,270322,93752,37086_042_2-S_HM_EE,3.39,247.903,2.633,7.952,221.636,,37086_042_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_042_2-S_HM_E_flute3_L_DiodeCV_8_9_2021_15h12m0s.txt,Perugia
37086,2S,WW,269272,93755,37086_042_2-S_HM_WW,3.396,247.481,2.629,7.804,221.973,,37086_042_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_042_2-S_HM_W_flute3_L_DiodeCV_8_9_2021_15h48m25s.txt,Perugia
37086,2S,EE,269569,93792,37086_048_2-S_HM_EE,3.32,253.148,2.623,8.2,222.481,,37086_048_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_048_2-S_HM_E_flute3_L_DiodeCV_8_9_2021_10h52m29s.txt,Perugia
37086,2S,WW,270364,93795,37086_048_2-S_HM_WW,3.353,250.689,2.625,7.977,222.311,,37086_048_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_37086_048_2-S_HM_W_flute3_L_DiodeCV_8_9_2021_11h24m58s.txt,Perugia
37398,PSS,EE,208063,103470,37398_001_PSS_HM_EE,3.484,258.918,1.967,2.627,329.133,640000000000.0,37398_001_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.178,20.0,20.049,Test_HPK_VPX37398_001_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_13_2021_02_40_31_PM.txt,Brown
37398,PSS,WW,207892,103475,37398_001_PSS_HM_WW,3.153,286.127,1.943,3.022,333.289,640000000000.0,37398_001_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.19,20.0,20.075,Test_HPK_VPX37398_001_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_13_2021_03_19_15_PM.txt,Brown
37398,PSS,EE,207766,103498,37398_004_PSS_HM_EE,3.63,248.503,2.018,2.554,320.817,640000000000.0,37398_004_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.182,20.0,20.026,Test_HPK_VPX37398_004_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_12_2021_07_34_26_PM.txt,Brown
37398,PSS,WW,207670,103513,37398_004_PSS_HM_WW,3.291,274.116,1.994,2.962,324.762,640000000000.0,37398_004_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.199,20.0,20.042,Test_HPK_VPX37398_004_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_12_2021_08_24_56_PM.txt,Brown
37398,PSS,EE,207712,103596,37398_012_PSS_HM_EE,3.471,259.909,1.937,2.596,334.253,640000000000.0,37398_012_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.215,20.0,20.085,Test_HPK_VPX37398_012_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_13_2021_03_57_55_PM.txt,Brown
37398,PSS,WW,207556,103611,37398_012_PSS_HM_WW,3.169,284.642,1.91,2.789,339.006,640000000000.0,37398_012_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.228,20.0,20.081,Test_HPK_VPX37398_012_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_13_2021_04_36_35_PM.txt,Brown
37398,PSS,EE,207658,103634,37398_015_PSS_HM_EE,3.42,263.755,2.463,4.73,262.848,640000000000.0,37398_015_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.221,20.0,20.054,Test_HPK_VPX37398_015_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_12_2021_09_16_44_PM.txt,Brown
37398,PSS,WW,208021,103639,37398_015_PSS_HM_WW,3.037,296.976,1.959,3.178,330.563,640000000000.0,37398_015_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.234,20.0,20.056,Test_HPK_VPX37398_015_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_12_2021_10_08_36_PM.txt,Brown
37398,PSS,EE,207460,103716,37398_022_PSS_HM_EE,3.326,271.175,2.0,3.029,323.667,640000000000.0,37398_022_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.176,20.0,20.048,Test_HPK_VPX37398_022_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_14_2021_01_29_12_PM.txt,Brown
37398,PSS,WW,207964,103731,37398_022_PSS_HM_WW,3.198,282.076,1.948,2.93,332.314,640000000000.0,37398_022_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.189,20.0,20.055,Test_HPK_VPX37398_022_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_14_2021_02_07_54_PM.txt,Brown
37398,PSS,EE,206770,103754,37398_025_PSS_HM_EE,3.414,264.205,2.339,4.095,276.851,640000000000.0,37398_025_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.175,20.0,20.059,Test_HPK_VPX37398_025_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_13_2021_06_57_42_PM.txt,Brown
37398,PSS,WW,207160,103759,37398_025_PSS_HM_WW,4.008,225.053,13.53,61.41,47.852,640000000000.0,37398_025_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.569,20.0,20.191,Test_HPK_VPX37398_025_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_13_2021_07_48_19_PM.txt,Brown
37398,PSS,EE,206887,103852,37398_034_PSS_HM_EE,3.787,238.204,1.724,1.657,375.591,640000000000.0,37398_034_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.214,20.0,20.089,Test_HPK_VPX37398_034_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_14_2021_02_46_41_PM.txt,Brown
37398,PSS,WW,208099,103857,37398_034_PSS_HM_WW,3.54,254.793,1.906,2.291,339.726,640000000000.0,37398_034_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.228,20.0,20.081,Test_HPK_VPX37398_034_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_14_2021_03_25_33_PM.txt,Brown
37398,PSS,WW,208138,103895,37398_037_PSS_HM_WW,3.274,275.529,1.896,2.478,341.532,640000000000.0,37398_037_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.227,20.0,20.092,Test_HPK_VPX37398_037_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_13_2021_09_30_08_PM.txt,Brown
37399,PSS,EE,221237,104038,37399_001_PSS_HM_EE,3.567,252.911,1.898,2.49,341.185,640000000000.0,37399_001_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.175,20.0,20.053,Test_HPK_VPX37399_001_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_15_2021_03_01_26_PM.txt,Brown
37399,PSS,EE,221663,104076,37399_004_PSS_HM_EE,3.747,240.745,2.589,4.779,250.121,640000000000.0,37399_004_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.176,20.0,20.131,Test_HPK_VPX37399_004_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run04_10_15_2021_12_01_17_PM.txt,Brown
37399,PSS,WW,221003,104091,37399_004_PSS_HM_WW,3.662,246.314,1.954,2.549,331.323,640000000000.0,37399_004_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.188,20.0,20.067,Test_HPK_VPX37399_004_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_14_2021_08_05_30_PM.txt,Brown
37399,PSS,EE,221639,104158,37399_011_PSS_HM_EE,3.501,257.614,2.561,5.159,252.791,640000000000.0,37399_011_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.035,Test_HPK_VPX37399_011_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_18_2021_12_10_34_PM.txt,Brown
37399,PSS,WW,220652,104173,37399_011_PSS_HM_WW,4.744,190.121,1.608,1.9,402.745,640000000000.0,37399_011_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.233,20.0,20.014,Test_HPK_VPX37399_011_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run02_10_18_2021_11_49_33_AM.txt,Brown
37399,PSS,EE,221186,104196,37399_014_PSS_HM_EE,3.311,272.415,1.927,12.034,335.936,640000000000.0,37399_014_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.403,20.0,20.087,Test_HPK_VPX37399_014_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_14_2021_08_53_01_PM.txt,Brown
37399,PSS,WW,221657,104211,37399_014_PSS_HM_WW,9.75,92.515,2.888,3.999,224.201,640000000000.0,37399_014_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.229,20.0,20.044,Test_HPK_VPX37399_014_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run03_10_15_2021_10_50_50_AM.txt,Brown
37399,PSS,EE,220961,104278,37399_021_PSS_HM_EE,3.367,267.872,2.451,5.447,264.215,640000000000.0,37399_021_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.181,20.0,20.054,Test_HPK_VPX37399_021_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_20_2021_01_28_16_PM.txt,Brown
37399,PSS,EE,220919,104398,37399_032_PSS_HM_EE,5.284,170.714,1.937,6.637,334.208,640000000000.0,37399_032_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.219,20.0,20.072,Test_HPK_VPX37399_032_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_20_2021_02_44_34_PM.txt,Brown
37400,2S,EE,226020,104638,37400_003_2-S_HM_EE,3.741,228.227,2.787,5385000000000.0,231.9,,37400_003_2-S_HM_EE,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.3,22.3,Demokritos_VPX37400_003_2-S_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,WW,226017,104651,37400_003_2-S_HM_WW,3.79,225.583,2.792,5306000000000.0,231.5,,37400_003_2-S_HM_WW,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.5,22.5,Demokritos_VPX37400_003_2-S_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,EE,223391,104652,37400_006_2-S_HM_EE,3.808,223.133,2.796,5283000000000.0,231.1,,37400_006_2-S_HM_EE,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.6,21.6,Demokritos_VPX37400_006_2-S_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,WW,223394,104655,37400_006_2-S_HM_WW,3.713,228.695,2.802,5406000000000.0,230.7,,37400_006_2-S_HM_WW,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.5,21.5,Demokritos_VPX37400_006_2-S_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,EE,226029,105914,37400_015_2-S_HM_EE,3.819,224.21,2.808,5347000000000.0,230.2,,37400_015_2-S_HM_EE,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.7,22.7,Demokritos_VPX37400_015_2-S_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,WW,226011,105917,37400_015_2-S_HM_WW,3.874,218.711,2.785,4973000000000.0,232.1,,37400_015_2-S_HM_WW,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.2,21.2,Demokritos_VPX37400_015_2-S_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,EE,223439,105936,37400_019_2-S_HM_EE,3.749,227.876,2.789,5347000000000.0,231.7,,37400_019_2-S_HM_EE,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.4,22.4,Demokritos_VPX37400_019_2-S_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,WW,223463,105939,37400_019_2-S_HM_WW,3.718,230.138,2.788,5391000000000.0,231.9,,37400_019_2-S_HM_WW,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.6,22.6,Demokritos_VPX37400_019_2-S_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,EE,226071,105976,37400_027_2-S_HM_EE,4.234,202.227,2.816,4698000000000.0,229.6,,37400_027_2-S_HM_EE,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.7,22.7,Demokritos_VPX37400_027_2-S_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,WW,226008,105979,37400_027_2-S_HM_WW,3.947,217.062,2.803,5199000000000.0,230.6,,37400_027_2-S_HM_WW,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.8,22.8,Demokritos_VPX37400_027_2-S_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,EE,225963,106056,37400_037_2-S_HM_EE,3.934,215.52,2.791,5088000000000.0,231.6,,37400_037_2-S_HM_EE,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.3,21.3,Demokritos_VPX37400_037_2-S_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,WW,225503,106059,37400_037_2-S_HM_WW,3.936,215.108,2.788,5083000000000.0,231.9,,37400_037_2-S_HM_WW,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.1,21.1,Demokritos_VPX37400_037_2-S_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,EE,223301,106150,37400_049_2-S_HM_EE,3.833,223.359,2.796,5285000000000.0,231.2,,37400_049_2-S_HM_EE,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.7,22.7,Demokritos_VPX37400_049_2-S_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37400,2S,WW,223313,106153,37400_049_2-S_HM_WW,3.698,229.144,2.772,5290000000000.0,233.1,,37400_049_2-S_HM_WW,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.2,21.2,Demokritos_VPX37400_049_2-S_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
37401,2S,EE,230201,106176,37401_005_2-S_HM_EE,4.018,210.718,2.769,4865000000000.0,233.4,,37401_005_2-S_HM_EE,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.1,21.1,Demokritos_VPX37401_005_2-S_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
