batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,NA
36800,2S,EE,HEPHY,Left,,,4.013
36800,2S,WW,HEPHY,Left,,,3.847
36800,2S,EE,HEPHY,Left,,,3.665
36800,2S,WW,HEPHY,Left,,,3.947
36800,2S,EE,HEPHY,Left,,,3.92
36800,2S,WW,HEPHY,Left,,,3.732
36800,2S,EE,HEPHY,Left,,,3.712
36800,2S,WW,HEPHY,Left,,,3.882
36800,2S,EE,HEPHY,Left,,,3.919
36800,2S,WW,HEPHY,Left,,,3.721
36800,2S,EE,HEPHY,Left,,,3.848
36800,2S,WW,HEPHY,Left,,,3.866
36800,2S,EE,HEPHY,Left,,,3.958
36800,2S,WW,HEPHY,Left,,,3.753
36800,2S,EE,HEPHY,Left,,,3.645
36800,2S,WW,HEPHY,Left,,,3.897
36801,2S,EE,HEPHY,Left,,,4.253
36801,2S,WW,HEPHY,Left,,,3.944
36801,2S,EE,HEPHY,Left,,,3.981
36801,2S,WW,HEPHY,Left,,,4.264
36801,2S,EE,HEPHY,Left,,,4.434
36801,2S,WW,HEPHY,Left,,,4.081
36801,2S,EE,HEPHY,Left,,,3.742
36801,2S,WW,HEPHY,Left,,,4.44
36801,2S,EE,HEPHY,Left,,,4.184
36801,2S,WW,HEPHY,Left,,,4.184
36801,2S,EE,HEPHY,Left,,,4.139
36801,2S,WW,HEPHY,Left,,,4.054
36801,2S,EE,HEPHY,Left,,,4.294
36801,2S,WW,HEPHY,Left,,,4.361
36801,2S,EE,HEPHY,Left,,,4.122
36801,2S,WW,HEPHY,Left,,,4.196
36801,2S,EE,HEPHY,Left,,,4.199
36801,2S,WW,HEPHY,Left,,,4.493
36801,2S,EE,HEPHY,Left,,,5.13
36801,2S,WW,HEPHY,Left,,,4.547
36802,2S,EE,HEPHY,Left,,,4.245
36802,2S,WW,HEPHY,Left,,,4.169
36802,2S,EE,HEPHY,Left,,,4.474
36802,2S,WW,HEPHY,Left,,,3.972
36802,2S,EE,HEPHY,Left,,,4.022
36802,2S,WW,HEPHY,Left,,,4.414
36802,2S,EE,HEPHY,Left,,,4.146
36802,2S,WW,HEPHY,Left,,,4.274
36802,2S,EE,HEPHY,Left,,,5.183
36802,2S,WW,HEPHY,Left,,,4.001
36802,2S,EE,HEPHY,Left,,,4.062
36802,2S,WW,HEPHY,Left,,,4.322
36802,2S,EE,HEPHY,Left,,,4.119
36802,2S,WW,HEPHY,Left,,,4.11
36802,2S,EE,HEPHY,Left,,,3.946
36802,2S,WW,HEPHY,Left,,,4.162
36802,2S,EE,HEPHY,Left,,,4.28
36802,2S,WW,HEPHY,Left,,,4.272
36802,2S,EE,HEPHY,Left,,,4.359
36802,2S,WW,HEPHY,Left,,,4.138
36803,2S,EE,HEPHY,Left,,,4.065
36803,2S,WW,HEPHY,Left,,,3.881
36803,2S,WW,HEPHY,Left,,,3.881
36803,2S,EE,HEPHY,Left,,,3.79
36803,2S,EE,HEPHY,Left,,,3.79
36803,2S,EE,HEPHY,Left,,,3.79
36803,2S,WW,HEPHY,Left,,,3.949
36803,2S,WW,HEPHY,Left,,,3.949
36803,2S,EE,HEPHY,Left,,,4.101
36803,2S,EE,HEPHY,Left,,,4.101
36803,2S,WW,HEPHY,Left,,,3.922
36803,2S,WW,HEPHY,Left,,,3.922
36803,2S,WW,HEPHY,Left,,,3.922
36803,2S,EE,HEPHY,Left,,,3.784
36803,2S,WW,HEPHY,Left,,,3.993
36803,2S,WW,HEPHY,Left,,,3.993
36803,2S,EE,HEPHY,Left,,,4.0
36803,2S,EE,HEPHY,Left,,,4.0
36803,2S,WW,HEPHY,Left,,,3.872
36803,2S,WW,HEPHY,Left,,,3.872
36803,2S,WW,HEPHY,Left,,,3.872
36803,2S,EE,HEPHY,Left,,,3.485
36803,2S,WW,HEPHY,Left,,,4.047
36803,2S,WW,HEPHY,Left,,,4.047
36803,2S,EE,HEPHY,Left,,,3.71
36803,2S,EE,HEPHY,Left,,,3.71
36803,2S,WW,HEPHY,Left,,,3.771
36803,2S,WW,HEPHY,Left,,,3.771
36803,2S,EE,HEPHY,Left,,,3.32
36803,2S,EE,HEPHY,Left,,,3.32
36803,2S,WW,HEPHY,Left,,,3.949
36803,2S,WW,HEPHY,Left,,,3.949
37079,2S,EE,HEPHY,Left,,,4.015
37079,2S,WW,HEPHY,Left,,,3.942
37079,2S,EE,HEPHY,Left,,,4.059
37079,2S,WW,HEPHY,Left,,,3.939
37079,2S,EE,HEPHY,Left,,,3.716
37079,2S,WW,HEPHY,Left,,,4.058
37079,2S,EE,HEPHY,Left,,,3.759
37079,2S,WW,HEPHY,Left,,,4.064
37079,2S,EE,HEPHY,Left,,,3.957
37079,2S,WW,HEPHY,Left,,,3.862
37079,2S,EE,HEPHY,Left,,,3.788
37079,2S,WW,HEPHY,Left,,,3.986
37079,2S,EE,HEPHY,Left,,,4.01
37079,2S,WW,HEPHY,Left,,,3.9
37079,2S,EE,HEPHY,Left,,,3.861
37079,2S,WW,HEPHY,Left,,,4.067
37081,2S,EE,HEPHY,Left,,,4.133
37081,2S,WW,HEPHY,Left,,,4.385
37081,2S,EE,HEPHY,Left,,,4.299
37081,2S,WW,HEPHY,Left,,,4.398
37081,2S,EE,HEPHY,Left,,,3.883
37081,2S,WW,HEPHY,Left,,,4.244
37081,2S,EE,HEPHY,Left,,,4.571
37081,2S,WW,HEPHY,Left,,,4.332
37081,2S,EE,HEPHY,Left,,,4.076
37081,2S,WW,HEPHY,Left,,,4.266
37081,2S,EE,HEPHY,Left,,,3.962
37081,2S,WW,HEPHY,Left,,,4.545
37081,2S,EE,HEPHY,Left,,,4.404
37081,2S,WW,HEPHY,Left,,,4.241
37081,2S,EE,HEPHY,Left,,,4.038
37081,2S,WW,HEPHY,Left,,,4.141
37081,2S,EE,HEPHY,Left,,,4.217
37081,2S,WW,HEPHY,Left,,,4.127
37081,2S,EE,HEPHY,Left,,,3.988
37081,2S,WW,HEPHY,Left,,,4.046
37083,2S,EE,Perugia,Left,20.0,20.0,9.332
37083,2S,EE,Perugia,Left,20.0,20.0,9.332
37083,2S,EE,Perugia,Left,20.0,20.0,9.332
37083,2S,WW,Perugia,Left,20.0,20.0,9.586
37083,2S,WW,Perugia,Left,20.0,20.0,9.586
37083,2S,WW,Perugia,Left,20.0,20.0,9.586
37083,2S,EE,Perugia,Left,20.0,20.0,9.275
37083,2S,EE,Perugia,Left,20.0,20.0,9.275
37083,2S,EE,Perugia,Left,20.0,20.0,9.275
37083,2S,WW,Perugia,Left,20.0,20.0,9.1
37083,2S,WW,Perugia,Left,20.0,20.0,9.1
37083,2S,WW,Perugia,Left,20.0,20.0,9.1
37083,2S,EE,Perugia,Left,20.0,20.0,9.339
37083,2S,EE,Perugia,Left,20.0,20.0,9.339
37083,2S,EE,Perugia,Left,20.0,20.0,9.339
37083,2S,WW,Perugia,Left,20.0,20.0,9.477
37083,2S,WW,Perugia,Left,20.0,20.0,9.477
37083,2S,WW,Perugia,Left,20.0,20.0,9.477
37083,2S,EE,Perugia,Left,20.0,20.0,9.431
37083,2S,EE,Perugia,Left,20.0,20.0,9.431
37083,2S,EE,Perugia,Left,20.0,20.0,9.431
37083,2S,WW,Perugia,Left,20.0,20.0,9.352
37083,2S,WW,Perugia,Left,20.0,20.0,9.352
37083,2S,WW,Perugia,Left,20.0,20.0,9.352
37083,2S,EE,Perugia,Left,20.0,20.0,9.627
37083,2S,EE,Perugia,Left,20.0,20.0,9.627
37083,2S,EE,Perugia,Left,20.0,20.0,9.627
37083,2S,WW,Perugia,Left,20.0,20.0,9.719
37083,2S,WW,Perugia,Left,20.0,20.0,9.719
37083,2S,WW,Perugia,Left,20.0,20.0,9.719
37083,2S,EE,Perugia,Left,20.0,20.0,8.939
37083,2S,EE,Perugia,Left,20.0,20.0,8.939
37083,2S,EE,Perugia,Left,20.0,20.0,8.939
37083,2S,WW,Perugia,Left,20.0,20.0,8.485
37083,2S,WW,Perugia,Left,20.0,20.0,8.485
37083,2S,WW,Perugia,Left,20.0,20.0,8.485
37083,2S,EE,Perugia,Left,20.0,20.0,9.024
37083,2S,EE,Perugia,Left,20.0,20.0,9.024
37083,2S,EE,Perugia,Left,20.0,20.0,9.024
37083,2S,WW,Perugia,Left,20.0,20.0,8.894
37083,2S,WW,Perugia,Left,20.0,20.0,8.894
37083,2S,WW,Perugia,Left,20.0,20.0,8.894
37083,2S,EE,Perugia,Left,20.0,20.0,8.867
37083,2S,EE,Perugia,Left,20.0,20.0,8.867
37083,2S,EE,Perugia,Left,20.0,20.0,8.867
37083,2S,WW,Perugia,Left,20.0,20.0,9.032
37083,2S,WW,Perugia,Left,20.0,20.0,9.032
37083,2S,WW,Perugia,Left,20.0,20.0,9.032
37083,2S,EE,Perugia,Left,20.0,20.0,8.953
37083,2S,EE,Perugia,Left,20.0,20.0,8.953
37083,2S,EE,Perugia,Left,20.0,20.0,8.953
37083,2S,WW,Perugia,Left,20.0,20.0,8.781
37083,2S,WW,Perugia,Left,20.0,20.0,8.781
37083,2S,WW,Perugia,Left,20.0,20.0,8.781
37084,2S,EE,Perugia,Left,20.0,20.0,9.536
37084,2S,EE,Perugia,Left,20.0,20.0,9.536
37084,2S,EE,Perugia,Left,20.0,20.0,9.536
37084,2S,WW,Perugia,Left,20.0,20.0,9.924
37084,2S,WW,Perugia,Left,20.0,20.0,9.924
37084,2S,WW,Perugia,Left,20.0,20.0,9.924
37084,2S,EE,Perugia,Left,20.0,20.0,9.579
37084,2S,EE,Perugia,Left,20.0,20.0,9.579
37084,2S,EE,Perugia,Left,20.0,20.0,9.579
37084,2S,WW,Perugia,Left,20.0,20.0,9.771
37084,2S,WW,Perugia,Left,20.0,20.0,9.771
37084,2S,WW,Perugia,Left,20.0,20.0,9.771
37084,2S,EE,Perugia,Left,20.0,20.0,9.676
37084,2S,EE,Perugia,Left,20.0,20.0,9.676
37084,2S,EE,Perugia,Left,20.0,20.0,9.676
37084,2S,WW,Perugia,Left,20.0,20.0,9.849
37084,2S,WW,Perugia,Left,20.0,20.0,9.97
37084,2S,WW,Perugia,Left,20.0,20.0,9.849
37084,2S,WW,Perugia,Left,20.0,20.0,9.97
37084,2S,WW,Perugia,Left,20.0,20.0,9.849
37084,2S,WW,Perugia,Left,20.0,20.0,9.97
37084,2S,EE,Perugia,Left,20.0,20.0,9.584
37084,2S,EE,Perugia,Left,20.0,20.0,9.584
37084,2S,EE,Perugia,Left,20.0,20.0,9.584
37084,2S,WW,Perugia,Left,20.0,20.0,9.914
37084,2S,WW,Perugia,Left,20.0,20.0,9.914
37084,2S,WW,Perugia,Left,20.0,20.0,9.914
37084,2S,EE,Perugia,Left,20.0,20.0,9.318
37084,2S,EE,Perugia,Left,20.0,20.0,9.318
37084,2S,EE,Perugia,Left,20.0,20.0,9.318
37084,2S,WW,Perugia,Left,20.0,20.0,9.61
37084,2S,WW,Perugia,Left,20.0,20.0,9.61
37084,2S,WW,Perugia,Left,20.0,20.0,9.61
37084,2S,EE,Perugia,Left,20.0,20.0,9.453
37084,2S,EE,Perugia,Left,20.0,20.0,9.453
37084,2S,EE,Perugia,Left,20.0,20.0,9.453
37084,2S,WW,Perugia,Left,20.0,20.0,9.662
37084,2S,WW,Perugia,Left,20.0,20.0,9.662
37084,2S,WW,Perugia,Left,20.0,20.0,9.662
37084,2S,EE,Perugia,Left,20.0,20.0,9.868
37084,2S,EE,Perugia,Left,20.0,20.0,9.868
37084,2S,EE,Perugia,Left,20.0,20.0,9.868
37084,2S,WW,Perugia,Left,20.0,20.0,9.516
37084,2S,WW,Perugia,Left,20.0,20.0,9.516
37084,2S,WW,Perugia,Left,20.0,20.0,9.516
37084,2S,EE,Perugia,Left,20.0,20.0,9.874
37084,2S,EE,Perugia,Left,20.0,20.0,9.874
37084,2S,EE,Perugia,Left,20.0,20.0,9.874
37084,2S,WW,Perugia,Left,20.0,20.0,9.687
37084,2S,WW,Perugia,Left,20.0,20.0,9.687
37084,2S,WW,Perugia,Left,20.0,20.0,9.687
37084,2S,EE,Perugia,Left,20.0,20.0,9.465
37084,2S,EE,Perugia,Left,20.0,20.0,9.465
37084,2S,EE,Perugia,Left,20.0,20.0,9.465
37084,2S,WW,Perugia,Left,20.0,20.0,9.638
37084,2S,WW,Perugia,Left,20.0,20.0,9.638
37084,2S,WW,Perugia,Left,20.0,20.0,9.638
37085,2S,EE,Perugia,Left,20.0,20.0,9.384
37085,2S,EE,Perugia,Left,20.0,20.0,9.384
37085,2S,EE,Perugia,Left,20.0,20.0,9.384
37085,2S,EE,Perugia,Left,20.0,20.0,9.384
37085,2S,WW,Perugia,Left,20.0,20.0,9.329
37085,2S,WW,Perugia,Left,20.0,20.0,9.329
37085,2S,WW,Perugia,Left,20.0,20.0,9.329
37085,2S,WW,Perugia,Left,20.0,20.0,9.329
37085,2S,EE,Perugia,Left,20.0,20.0,9.468
37085,2S,EE,Perugia,Left,20.0,20.0,9.468
37085,2S,EE,Perugia,Left,20.0,20.0,9.468
37085,2S,EE,Perugia,Left,20.0,20.0,9.468
37085,2S,WW,Perugia,Left,20.0,20.0,9.438
37085,2S,WW,Perugia,Left,20.0,20.0,9.438
37085,2S,WW,Perugia,Left,20.0,20.0,9.438
37085,2S,WW,Perugia,Left,20.0,20.0,9.438
37085,2S,EE,Perugia,Left,20.0,20.0,9.68
37085,2S,EE,Perugia,Left,20.0,20.0,9.68
37085,2S,EE,Perugia,Left,20.0,20.0,9.68
37085,2S,WW,Perugia,Left,20.0,20.0,9.5
37085,2S,WW,Perugia,Left,20.0,20.0,9.5
37085,2S,WW,Perugia,Left,20.0,20.0,9.5
37085,2S,WW,Perugia,Left,20.0,20.0,9.5
37085,2S,EE,Perugia,Left,20.0,20.0,9.688
37085,2S,EE,Perugia,Left,20.0,20.0,9.688
37085,2S,EE,Perugia,Left,20.0,20.0,9.688
37085,2S,EE,Perugia,Left,20.0,20.0,9.688
37085,2S,WW,Perugia,Left,20.0,20.0,9.722
37085,2S,WW,Perugia,Left,20.0,20.0,9.722
37085,2S,WW,Perugia,Left,20.0,20.0,9.722
37085,2S,WW,Perugia,Left,20.0,20.0,9.722
37085,2S,EE,Perugia,Left,20.0,20.0,9.236
37085,2S,EE,Perugia,Left,20.0,20.0,9.236
37085,2S,EE,Perugia,Left,20.0,20.0,9.236
37085,2S,EE,Perugia,Left,20.0,20.0,9.236
37085,2S,WW,Perugia,Left,20.0,20.0,9.052
37085,2S,WW,Perugia,Left,20.0,20.0,9.052
37085,2S,WW,Perugia,Left,20.0,20.0,9.052
37085,2S,WW,Perugia,Left,20.0,20.0,9.052
37085,2S,EE,Perugia,Left,20.0,20.0,9.264
37085,2S,EE,Perugia,Left,20.0,20.0,9.264
37085,2S,EE,Perugia,Left,20.0,20.0,9.264
37085,2S,EE,Perugia,Left,20.0,20.0,9.264
37085,2S,WW,Perugia,Left,20.0,20.0,9.128
37085,2S,WW,Perugia,Left,20.0,20.0,9.128
37085,2S,WW,Perugia,Left,20.0,20.0,9.128
37085,2S,WW,Perugia,Left,20.0,20.0,9.128
37085,2S,EE,Perugia,Left,20.0,20.0,8.947
37085,2S,EE,Perugia,Left,20.0,20.0,8.947
37085,2S,EE,Perugia,Left,20.0,20.0,8.947
37085,2S,EE,Perugia,Left,20.0,20.0,8.947
37085,2S,WW,Perugia,Left,20.0,20.0,9.419
37085,2S,WW,Perugia,Left,20.0,20.0,9.419
37085,2S,WW,Perugia,Left,20.0,20.0,9.419
37085,2S,WW,Perugia,Left,20.0,20.0,9.419
37085,2S,EE,Perugia,Left,20.0,20.0,9.377
37085,2S,EE,Perugia,Left,20.0,20.0,9.377
37085,2S,EE,Perugia,Left,20.0,20.0,9.377
37085,2S,EE,Perugia,Left,20.0,20.0,9.377
37085,2S,WW,Perugia,Left,20.0,20.0,9.469
37085,2S,WW,Perugia,Left,20.0,20.0,9.469
37085,2S,WW,Perugia,Left,20.0,20.0,9.469
37085,2S,WW,Perugia,Left,20.0,20.0,9.469
37085,2S,EE,Perugia,Left,20.0,20.0,9.608
37085,2S,EE,Perugia,Left,20.0,20.0,9.608
37085,2S,EE,Perugia,Left,20.0,20.0,9.608
37085,2S,EE,Perugia,Left,20.0,20.0,9.608
37085,2S,WW,Perugia,Left,20.0,20.0,9.516
37085,2S,WW,Perugia,Left,20.0,20.0,9.516
37085,2S,WW,Perugia,Left,20.0,20.0,9.516
37085,2S,WW,Perugia,Left,20.0,20.0,9.516
37086,2S,EE,Perugia,Left,20.0,20.0,8.474
37086,2S,EE,Perugia,Left,20.0,20.0,8.474
37086,2S,EE,Perugia,Left,20.0,20.0,8.474
37086,2S,EE,Perugia,Left,20.0,20.0,8.474
37086,2S,EE,Perugia,Left,20.0,20.0,8.474
37086,2S,EE,Perugia,Left,20.0,20.0,8.474
37086,2S,WW,Perugia,Left,20.0,20.0,8.384
37086,2S,WW,Perugia,Left,20.0,20.0,8.384
37086,2S,WW,Perugia,Left,20.0,20.0,8.384
37086,2S,WW,Perugia,Left,20.0,20.0,8.384
37086,2S,WW,Perugia,Left,20.0,20.0,8.384
37086,2S,WW,Perugia,Left,20.0,20.0,8.384
37086,2S,EE,Perugia,Left,20.0,20.0,8.529
37086,2S,EE,Perugia,Left,20.0,20.0,8.529
37086,2S,EE,Perugia,Left,20.0,20.0,8.529
37086,2S,EE,Perugia,Left,20.0,20.0,8.529
37086,2S,EE,Perugia,Left,20.0,20.0,8.529
37086,2S,EE,Perugia,Left,20.0,20.0,8.529
37086,2S,WW,Perugia,Left,20.0,20.0,8.389
37086,2S,WW,Perugia,Left,20.0,20.0,8.389
37086,2S,WW,Perugia,Left,20.0,20.0,8.389
37086,2S,WW,Perugia,Left,20.0,20.0,8.389
37086,2S,WW,Perugia,Left,20.0,20.0,8.389
37086,2S,WW,Perugia,Left,20.0,20.0,8.389
37086,2S,EE,Perugia,Left,20.0,20.0,8.761
37086,2S,EE,Perugia,Left,20.0,20.0,8.761
37086,2S,EE,Perugia,Left,20.0,20.0,8.761
37086,2S,EE,Perugia,Left,20.0,20.0,8.761
37086,2S,EE,Perugia,Left,20.0,20.0,8.761
37086,2S,EE,Perugia,Left,20.0,20.0,8.761
37086,2S,WW,Perugia,Left,20.0,20.0,8.524
37086,2S,WW,Perugia,Left,20.0,20.0,8.524
37086,2S,WW,Perugia,Left,20.0,20.0,8.524
37086,2S,WW,Perugia,Left,20.0,20.0,8.524
37086,2S,WW,Perugia,Left,20.0,20.0,8.524
37086,2S,WW,Perugia,Left,20.0,20.0,8.524
37086,2S,EE,Perugia,Left,20.0,20.0,8.313
37086,2S,EE,Perugia,Left,20.0,20.0,8.313
37086,2S,EE,Perugia,Left,20.0,20.0,8.313
37086,2S,EE,Perugia,Left,20.0,20.0,8.313
37086,2S,EE,Perugia,Left,20.0,20.0,8.313
37086,2S,EE,Perugia,Left,20.0,20.0,8.313
37086,2S,WW,Perugia,Left,20.0,20.0,8.183
37086,2S,WW,Perugia,Left,20.0,20.0,8.183
37086,2S,WW,Perugia,Left,20.0,20.0,8.183
37086,2S,WW,Perugia,Left,20.0,20.0,8.183
37086,2S,WW,Perugia,Left,20.0,20.0,8.183
37086,2S,WW,Perugia,Left,20.0,20.0,8.183
37086,2S,EE,Perugia,Left,20.0,20.0,7.964
37086,2S,EE,Perugia,Left,20.0,20.0,7.964
37086,2S,EE,Perugia,Left,20.0,20.0,7.964
37086,2S,EE,Perugia,Left,20.0,20.0,7.964
37086,2S,EE,Perugia,Left,20.0,20.0,7.964
37086,2S,EE,Perugia,Left,20.0,20.0,7.964
37086,2S,WW,Perugia,Left,20.0,20.0,7.927
37086,2S,WW,Perugia,Left,20.0,20.0,7.927
37086,2S,WW,Perugia,Left,20.0,20.0,7.927
37086,2S,WW,Perugia,Left,20.0,20.0,7.927
37086,2S,WW,Perugia,Left,20.0,20.0,7.927
37086,2S,WW,Perugia,Left,20.0,20.0,7.927
37086,2S,EE,Perugia,Left,20.0,20.0,8.077
37086,2S,EE,Perugia,Left,20.0,20.0,8.077
37086,2S,EE,Perugia,Left,20.0,20.0,8.077
37086,2S,EE,Perugia,Left,20.0,20.0,8.077
37086,2S,EE,Perugia,Left,20.0,20.0,8.077
37086,2S,EE,Perugia,Left,20.0,20.0,8.077
37086,2S,WW,Perugia,Left,20.0,20.0,7.871
37086,2S,WW,Perugia,Left,20.0,20.0,7.871
37086,2S,WW,Perugia,Left,20.0,20.0,7.871
37086,2S,WW,Perugia,Left,20.0,20.0,7.871
37086,2S,WW,Perugia,Left,20.0,20.0,7.871
37086,2S,WW,Perugia,Left,20.0,20.0,7.871
37086,2S,EE,Perugia,Left,20.0,20.0,7.952
37086,2S,EE,Perugia,Left,20.0,20.0,7.952
37086,2S,EE,Perugia,Left,20.0,20.0,7.952
37086,2S,EE,Perugia,Left,20.0,20.0,7.952
37086,2S,EE,Perugia,Left,20.0,20.0,7.952
37086,2S,EE,Perugia,Left,20.0,20.0,7.952
37086,2S,WW,Perugia,Left,20.0,20.0,7.804
37086,2S,WW,Perugia,Left,20.0,20.0,7.804
37086,2S,WW,Perugia,Left,20.0,20.0,7.804
37086,2S,WW,Perugia,Left,20.0,20.0,7.804
37086,2S,WW,Perugia,Left,20.0,20.0,7.804
37086,2S,WW,Perugia,Left,20.0,20.0,7.804
37086,2S,EE,Perugia,Left,20.0,20.0,8.2
37086,2S,EE,Perugia,Left,20.0,20.0,8.2
37086,2S,EE,Perugia,Left,20.0,20.0,8.2
37086,2S,EE,Perugia,Left,20.0,20.0,8.2
37086,2S,EE,Perugia,Left,20.0,20.0,8.2
37086,2S,EE,Perugia,Left,20.0,20.0,8.2
37086,2S,WW,Perugia,Left,20.0,20.0,7.977
37086,2S,WW,Perugia,Left,20.0,20.0,7.977
37086,2S,WW,Perugia,Left,20.0,20.0,7.977
37086,2S,WW,Perugia,Left,20.0,20.0,7.977
37086,2S,WW,Perugia,Left,20.0,20.0,7.977
37086,2S,WW,Perugia,Left,20.0,20.0,7.977
37398,PSS,EE,Brown,Right,20.0,20.049,2.627
37398,PSS,WW,Brown,Right,20.0,20.075,3.022
37398,PSS,EE,Brown,Right,20.0,20.026,2.554
37398,PSS,WW,Brown,Right,20.0,20.042,2.962
37398,PSS,EE,Brown,Right,20.0,20.085,2.596
37398,PSS,WW,Brown,Right,20.0,20.081,2.789
37398,PSS,EE,Brown,Right,20.0,20.054,4.73
37398,PSS,WW,Brown,Right,20.0,20.056,3.178
37398,PSS,EE,Brown,Right,20.0,20.048,3.029
37398,PSS,WW,Brown,Right,20.0,20.055,2.93
37398,PSS,EE,Brown,Right,20.0,20.059,4.095
37398,PSS,EE,Brown,Right,20.0,20.089,1.657
37398,PSS,WW,Brown,Right,20.0,20.081,2.291
37398,PSS,WW,Brown,Right,20.0,20.092,2.478
37399,PSS,EE,Brown,Right,20.0,20.053,2.49
37399,PSS,EE,Brown,Right,20.0,20.131,4.779
37399,PSS,WW,Brown,Right,20.0,20.067,2.549
37399,PSS,EE,Brown,Left,20.0,20.035,5.159
37399,PSS,WW,Brown,Left,20.0,20.014,1.9
37399,PSS,EE,Brown,Right,20.0,20.087,12.034
37399,PSS,WW,Brown,Right,20.0,20.044,3.999
37399,PSS,EE,Brown,Right,20.0,20.054,5.447
37399,PSS,EE,Brown,Right,20.0,20.072,6.637
37402,2S,EE,Perugia,Left,20.0,20.0,7.733
37402,2S,EE,Perugia,Left,20.0,20.0,7.733
37402,2S,EE,Perugia,Left,20.0,20.0,7.733
37402,2S,WW,Perugia,Left,20.0,20.0,7.691
37402,2S,WW,Perugia,Left,20.0,20.0,7.691
37402,2S,WW,Perugia,Left,20.0,20.0,7.691
37402,2S,EE,Perugia,Left,20.0,20.0,8.331
37402,2S,EE,Perugia,Left,20.0,20.0,7.873
37402,2S,EE,Perugia,Left,20.0,20.0,8.331
37402,2S,EE,Perugia,Left,20.0,20.0,7.873
37402,2S,EE,Perugia,Left,20.0,20.0,7.873
37402,2S,EE,Perugia,Left,20.0,20.0,8.331
37402,2S,WW,Perugia,Left,20.0,20.0,7.6
37402,2S,WW,Perugia,Left,20.0,20.0,7.6
37402,2S,WW,Perugia,Left,20.0,20.0,7.6
37402,2S,EE,Perugia,Left,20.0,20.0,8.129
37402,2S,EE,Perugia,Left,20.0,20.0,8.129
37402,2S,EE,Perugia,Left,20.0,20.0,8.129
37402,2S,WW,Perugia,Left,20.0,20.0,7.692
37402,2S,WW,Perugia,Left,20.0,20.0,7.692
37402,2S,WW,Perugia,Left,20.0,20.0,7.692
37402,2S,EE,Perugia,Left,20.0,20.0,8.37
37402,2S,EE,Perugia,Left,20.0,20.0,7.831
37402,2S,EE,Perugia,Left,20.0,20.0,8.37
37402,2S,EE,Perugia,Left,20.0,20.0,7.831
37402,2S,EE,Perugia,Left,20.0,20.0,7.831
37402,2S,EE,Perugia,Left,20.0,20.0,8.37
37402,2S,WW,Perugia,Left,20.0,20.0,8.013
37402,2S,WW,Perugia,Left,20.0,20.0,8.013
37402,2S,WW,Perugia,Left,20.0,20.0,8.013
37402,2S,EE,Perugia,Left,20.0,20.0,7.926
37402,2S,EE,Perugia,Left,20.0,20.0,7.926
37402,2S,EE,Perugia,Left,20.0,20.0,7.926
37402,2S,WW,Perugia,Left,20.0,20.0,7.496
37402,2S,WW,Perugia,Left,20.0,20.0,7.496
37402,2S,WW,Perugia,Left,20.0,20.0,7.496
37402,2S,EE,Perugia,Left,20.0,20.0,7.316
37402,2S,EE,Perugia,Left,20.0,20.0,0.114
37402,2S,EE,Perugia,Left,20.0,20.0,0.114
37402,2S,EE,Perugia,Left,20.0,20.0,7.316
37402,2S,EE,Perugia,Left,20.0,20.0,7.316
37402,2S,EE,Perugia,Left,20.0,20.0,0.114
37402,2S,WW,Perugia,Left,20.0,20.0,7.066
37402,2S,WW,Perugia,Left,20.0,20.0,7.066
37402,2S,WW,Perugia,Left,20.0,20.0,7.066
37402,2S,EE,Perugia,Left,20.0,20.0,7.772
37402,2S,EE,Perugia,Left,20.0,20.0,7.772
37402,2S,EE,Perugia,Left,20.0,20.0,7.772
37402,2S,WW,Perugia,Left,20.0,20.0,7.185
37402,2S,WW,Perugia,Left,20.0,20.0,7.185
37402,2S,WW,Perugia,Left,20.0,20.0,7.185
37402,2S,EE,Perugia,Left,20.0,20.0,7.569
37402,2S,EE,Perugia,Left,20.0,20.0,7.569
37402,2S,EE,Perugia,Left,20.0,20.0,7.569
37402,2S,WW,Perugia,Left,20.0,20.0,7.421
37402,2S,WW,Perugia,Left,20.0,20.0,0.021
37402,2S,WW,Perugia,Left,20.0,20.0,7.421
37402,2S,WW,Perugia,Left,20.0,20.0,0.021
37402,2S,WW,Perugia,Left,20.0,20.0,0.021
37402,2S,WW,Perugia,Left,20.0,20.0,7.421
37402,2S,EE,Perugia,Left,20.0,20.0,7.248
37402,2S,EE,Perugia,Left,20.0,20.0,8.134
37402,2S,EE,Perugia,Left,20.0,20.0,8.134
37402,2S,EE,Perugia,Left,20.0,20.0,7.248
37402,2S,EE,Perugia,Left,20.0,20.0,7.248
37402,2S,EE,Perugia,Left,20.0,20.0,8.134
37402,2S,WW,Perugia,Left,20.0,20.0,7.157
37402,2S,WW,Perugia,Left,20.0,20.0,7.157
37402,2S,WW,Perugia,Left,20.0,20.0,7.157
37403,2S,EE,Perugia,Left,20.0,20.0,7.199
37403,2S,EE,Perugia,Left,20.0,20.0,7.403
37403,2S,EE,Perugia,Left,20.0,20.0,7.403
37403,2S,EE,Perugia,Left,20.0,20.0,7.403
37403,2S,EE,Perugia,Left,20.0,20.0,7.199
37403,2S,EE,Perugia,Left,20.0,20.0,7.199
37403,2S,EE,Perugia,Left,20.0,20.0,7.403
37403,2S,EE,Perugia,Left,20.0,20.0,7.199
