batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,D_UM
34341,PSS,EE,Brown,Right,20.0,20.136,301.183
34341,PSS,WW,Brown,Right,20.0,20.079,298.622
34341,PSS,EE,Brown,Left,20.0,20.064,299.436
34341,PSS,WW,Brown,Right,20.0,20.044,313.841
34341,PSS,WW,Brown,Right,20.0,20.057,314.441
34341,PSS,WW,Brown,Right,20.0,20.037,314.853
34341,PSS,EE,Brown,Right,20.0,20.086,314.57
34341,PSS,WW,Brown,Right,20.0,20.027,312.634
34341,PSS,WW,Brown,Right,20.0,20.074,293.368
34341,PSS,EE,Brown,Right,20.0,20.11,308.929
34341,PSS,WW,Brown,Right,20.0,20.05,318.201
34341,PSS,EE,Brown,Right,20.0,20.054,309.195
34341,PSS,WW,Brown,Right,20.0,20.077,314.125
34341,PSS,WW,Brown,Right,20.0,20.078,274.521
34343,PSS,EE,Brown,Right,20.0,20.01,328.779
34343,PSS,WW,Brown,Right,20.0,20.029,307.456
34343,PSS,EE,Brown,Right,20.0,20.083,322.637
34343,PSS,WW,Brown,Right,20.0,20.018,315.333
34343,PSS,EE,Brown,Right,20.0,20.075,325.239
34343,PSS,WW,Brown,Right,20.0,20.025,318.221
34343,PSS,EE,Brown,Right,20.0,20.002,322.427
34343,PSS,WW,Brown,Right,20.0,20.008,319.604
34343,PSS,EE,Brown,Right,20.0,20.065,318.895
34343,PSS,WW,Brown,Right,20.0,20.154,320.109
34343,PSS,EE,Brown,Right,20.0,20.009,324.237
34343,PSS,WW,Brown,Right,20.0,20.025,324.521
34343,PSS,WW,Brown,Right,20.0,20.025,323.012
34343,PSS,EE,Brown,Right,20.0,20.05,374.268
34343,PSS,WW,Brown,Right,20.0,20.089,321.572
34343,PSS,WW,Brown,Right,20.0,20.015,319.397
34343,PSS,WW,Brown,Right,20.0,20.054,334.256
34343,PSS,EE,Brown,Right,20.0,20.088,329.543
34343,PSS,WW,Brown,Right,20.0,20.039,322.928
34343,PSS,EE,Brown,Right,20.0,20.045,334.626
34343,PSS,WW,Brown,Right,20.0,20.09,321.067
34343,PSS,EE,Brown,Right,20.0,20.144,313.614
34343,PSS,WW,Brown,Right,20.0,20.093,326.112
34343,PSS,EE,Brown,Left,20.0,20.065,304.635
34343,PSS,WW,Brown,Right,20.0,20.041,320.688
34343,PSS,WW,Brown,Right,20.0,20.047,325.839
34343,PSS,EE,Brown,Right,20.0,20.059,312.676
34343,PSS,WW,Brown,Right,20.0,20.118,318.577
34343,PSS,EE,Brown,Right,20.0,20.166,306.053
34343,PSS,WW,Brown,Right,20.0,20.107,320.771
34343,PSS,WW,Brown,Right,20.0,20.055,330.308
34343,PSS,WW,Brown,Right,20.0,20.123,332.074
35719,2S,EE,Perugia,Left,20.0,20.0,222.736
35719,2S,WW,Perugia,Left,20.0,20.0,222.058
35713,PSS,EE,Perugia,Left,20.0,20.0,223.418
35713,PSS,WW,Perugia,Left,20.0,20.0,223.76
35713,PSS,EE,Perugia,Left,20.0,20.0,224.018
35713,PSS,WW,Perugia,Left,20.0,20.0,224.968
35713,PSS,EE,Perugia,Left,20.0,20.0,223.675
35713,PSS,WW,Perugia,Left,20.0,20.0,224.795
35713,PSS,EE,Perugia,Left,20.0,20.0,222.651
35713,PSS,WW,Perugia,Left,20.0,20.0,224.104
35713,PSS,EE,Perugia,Left,20.0,20.0,223.161
35713,PSS,WW,Perugia,Left,20.0,20.0,223.503
35713,PSS,EE,Perugia,Left,20.0,20.0,223.503
35713,PSS,WW,Perugia,Left,20.0,20.0,224.276
35713,PSS,EE,Perugia,Left,20.0,20.0,222.481
35713,PSS,WW,Perugia,Left,20.0,20.0,222.651
35713,PSS,EE,Perugia,Left,20.0,20.0,223.332
35722,2S,EE,Brown,Right,20.0,20.031,326.825
35722,2S,WW,Brown,Right,20.0,20.027,326.938
35722,2S,EE,Brown,Right,20.0,20.007,369.619
35722,2S,WW,Brown,Right,20.0,20.013,315.974
35722,2S,EE,Brown,Right,20.0,20.079,329.655
35722,2S,WW,Brown,Right,20.0,20.049,325.258
35722,2S,EE,Brown,Right,20.0,20.06,313.965
35722,2S,WW,Brown,Right,20.0,20.028,307.06
35722,2S,EE,Brown,Right,20.0,20.151,331.97
35722,2S,WW,Brown,Right,20.0,20.038,318.157
35722,2S,EE,Brown,Right,20.0,20.005,331.994
35722,2S,WW,Brown,Right,20.0,20.024,291.859
35722,2S,EE,Brown,Right,20.0,20.035,328.398
35722,2S,WW,Brown,Right,20.0,20.024,325.35
35722,2S,EE,Brown,Right,20.0,20.064,325.767
35722,2S,WW,Brown,Right,20.0,20.008,322.784
35952,2S,EE,Brown,Right,20.0,20.007,312.082
35952,2S,WW,Brown,Right,20.0,20.031,325.919
35952,2S,EE,Brown,Right,20.0,20.155,331.977
35952,2S,WW,Brown,Right,20.0,20.052,324.259
35717,2S,EE,Brown,Right,20.0,20.114,336.046
35717,2S,WW,Brown,Right,20.0,20.084,333.995
35717,2S,EE,Brown,Right,20.0,20.033,322.861
35717,2S,WW,Brown,Right,20.0,20.06,323.705
35717,2S,EE,Brown,Right,20.0,20.13,328.331
35717,2S,WW,Brown,Right,20.0,20.065,324.64
35717,2S,EE,Brown,Right,20.0,20.106,333.946
35717,2S,EE,Brown,Right,20.0,20.026,334.823
35717,2S,WW,Brown,Right,20.0,20.062,332.303
35717,2S,EE,Brown,Right,20.0,20.054,340.974
35717,2S,WW,Brown,Right,20.0,20.081,338.249
35717,2S,EE,Brown,Right,20.0,20.112,328.554
35717,2S,WW,Brown,Right,20.0,20.056,335.588
35717,2S,EE,Brown,Right,20.0,20.126,338.1
35717,2S,WW,Brown,Right,20.0,20.072,334.944
35717,2S,EE,Brown,Right,20.0,20.049,335.183
35717,2S,WW,Brown,Right,20.0,20.074,329.748
35717,2S,EE,Brown,Right,20.0,20.07,336.564
35717,2S,WW,Brown,Right,20.0,20.034,322.577
35718,2S,EE,Brown,Right,20.0,20.064,329.504
35718,2S,WW,Brown,Right,20.0,20.087,331.288
35718,2S,EE,Brown,Right,20.0,20.006,333.577
35718,2S,WW,Brown,Right,20.0,20.019,316.957
35718,2S,EE,Brown,Right,20.0,20.079,331.005
35718,2S,WW,Brown,Right,20.0,20.089,324.823
35718,2S,EE,Brown,Right,20.0,20.058,332.219
35718,2S,WW,Brown,Right,20.0,20.015,326.119
35718,2S,EE,Brown,Right,20.0,20.05,342.973
35718,2S,WW,Brown,Right,20.0,20.075,338.318
35718,2S,EE,Brown,Right,20.0,20.014,338.784
35718,2S,WW,Brown,Right,20.0,20.067,335.898
35718,2S,EE,Brown,Right,20.0,20.126,337.657
35718,2S,WW,Brown,Right,20.0,20.09,329.705
35718,2S,EE,Brown,Right,20.0,20.119,336.356
35718,2S,WW,Brown,Right,20.0,20.067,331.733
35952,2S,EE,Brown,Right,20.0,20.061,326.485
35952,2S,WW,Brown,Right,20.0,20.051,328.155
35952,2S,EE,Brown,Right,20.0,20.087,323.58
35952,2S,WW,Brown,Right,20.0,20.037,323.94
35952,2S,EE,Brown,Right,20.0,20.009,330.341
35952,2S,WW,Brown,Right,20.0,20.03,326.043
35952,2S,EE,Brown,Right,20.0,20.007,334.187
35952,2S,WW,Brown,Right,20.0,20.053,328.743
35952,2S,EE,Brown,Right,20.0,20.037,325.989
35952,2S,WW,Brown,Right,20.0,20.046,324.473
35952,2S,EE,Brown,Right,20.0,20.097,329.754
35952,2S,WW,Brown,Right,20.0,20.035,325.117
35952,2S,EE,Brown,Right,20.0,20.027,332.787
35952,2S,WW,Brown,Right,20.0,20.024,327.777
35952,2S,EE,Brown,Right,20.0,20.06,327.925
35952,2S,WW,Brown,Right,20.0,20.024,325.901
35714,PSS,EE,Perugia,Left,20.0,20.0,223.247
35714,PSS,WW,Perugia,Left,20.0,20.0,223.846
35714,PSS,EE,Perugia,Left,20.0,20.0,223.076
35714,PSS,WW,Perugia,Left,20.0,20.0,223.161
35714,PSS,EE,Perugia,Left,20.0,20.0,223.589
35714,PSS,WW,Perugia,Left,20.0,20.0,224.276
35714,PSS,EE,Perugia,Left,20.0,20.0,223.332
35714,PSS,WW,Perugia,Left,20.0,20.0,223.846
35714,PSS,EE,Perugia,Left,20.0,20.0,223.076
35714,PSS,WW,Perugia,Left,20.0,20.0,224.535
35714,PSS,EE,Perugia,Left,20.0,20.0,223.076
35714,PSS,WW,Perugia,Left,20.0,20.0,223.76
35714,PSS,EE,Perugia,Left,20.0,20.0,223.589
35714,PSS,WW,Perugia,Left,20.0,20.0,224.363
35714,PSS,EE,Perugia,Left,20.0,20.0,223.247
35714,PSS,WW,Perugia,Left,20.0,20.0,224.104
35714,PSS,EE,Perugia,Left,20.0,20.0,223.332
35714,PSS,WW,Perugia,Left,20.0,20.0,223.932
35959,2S,EE,Perugia,Left,20.0,20.0,224.19
35959,2S,WW,Perugia,Left,20.0,20.0,224.795
35959,2S,EE,Perugia,Left,20.0,20.0,224.535
35959,2S,WW,Perugia,Left,20.0,20.0,224.19
35959,2S,EE,Perugia,Left,20.0,20.0,224.535
35959,2S,WW,Perugia,Left,20.0,20.0,224.19
35959,2S,EE,Perugia,Left,20.0,20.0,223.589
35959,2S,WW,Perugia,Left,20.0,20.0,222.821
35959,2S,EE,Perugia,Left,20.0,20.0,222.991
35959,2S,WW,Perugia,Left,20.0,20.0,222.651
35959,2S,EE,Perugia,Left,20.0,20.0,223.846
35959,2S,WW,Perugia,Left,20.0,20.0,224.104
35959,2S,EE,Perugia,Left,20.0,20.0,224.018
35959,2S,WW,Perugia,Left,20.0,20.0,223.675
35959,2S,EE,Perugia,Left,20.0,20.0,223.418
35959,2S,WW,Perugia,Left,20.0,20.0,223.247
35959,2S,EE,Perugia,Left,20.0,20.0,223.247
35959,2S,WW,Perugia,Left,20.0,20.0,223.932
35960,2S,EE,Perugia,Left,20.0,20.0,224.449
35960,2S,WW,Perugia,Left,20.0,20.0,221.132
35960,2S,EE,Perugia,Left,20.0,20.0,224.276
35960,2S,WW,Perugia,Left,20.0,20.0,221.72
35960,2S,EE,Perugia,Left,20.0,20.0,225.055
35960,2S,WW,Perugia,Left,20.0,20.0,221.804
35960,2S,EE,Perugia,Left,20.0,20.0,223.503
35960,2S,WW,Perugia,Left,20.0,20.0,222.058
35960,2S,EE,Perugia,Left,20.0,20.0,221.889
35960,2S,WW,Perugia,Left,20.0,20.0,221.132
35960,2S,EE,Perugia,Left,20.0,20.0,223.332
35960,2S,WW,Perugia,Left,20.0,20.0,220.214
35960,2S,EE,Perugia,Left,20.0,20.0,224.535
35960,2S,WW,Perugia,Left,20.0,20.0,221.048
35960,2S,EE,Perugia,Left,20.0,20.0,224.19
35960,2S,WW,Perugia,Left,20.0,20.0,222.991
35960,2S,EE,Perugia,Left,20.0,20.0,223.846
35960,2S,WW,Perugia,Left,20.0,20.0,220.63
35961,2S,EE,Perugia,Left,20.0,20.0,221.804
35961,2S,WW,Perugia,Left,20.0,20.0,224.276
35961,2S,EE,Perugia,Left,20.0,20.0,222.142
35961,2S,WW,Perugia,Left,20.0,20.0,224.708
35961,2S,EE,Perugia,Left,20.0,20.0,222.906
35961,2S,WW,Perugia,Left,20.0,20.0,225.142
35961,2S,EE,Perugia,Left,20.0,20.0,222.566
35961,2S,WW,Perugia,Left,20.0,20.0,225.142
35961,2S,EE,Perugia,Left,20.0,20.0,219.551
35961,2S,WW,Perugia,Left,20.0,20.0,223.503
35961,2S,EE,Perugia,Left,20.0,20.0,220.214
35961,2S,WW,Perugia,Left,20.0,20.0,223.76
35961,2S,EE,Perugia,Left,20.0,20.0,220.797
35961,2S,WW,Perugia,Left,20.0,20.0,222.736
35961,2S,EE,Perugia,Left,20.0,20.0,221.384
35961,2S,WW,Perugia,Left,20.0,20.0,224.104
35961,2S,EE,Perugia,Left,20.0,20.0,220.964
35961,2S,WW,Perugia,Left,20.0,20.0,223.418
35961,2S,EE,Perugia,Left,20.0,20.0,219.717
35961,2S,WW,Perugia,Left,20.0,20.0,223.76
35962,2S,EE,Perugia,Left,20.0,20.0,223.332
35962,2S,WW,Perugia,Left,20.0,20.0,223.675
35962,2S,EE,Perugia,Left,20.0,20.0,223.161
35962,2S,WW,Perugia,Left,20.0,20.0,223.846
35962,2S,EE,Perugia,Left,20.0,20.0,223.332
35962,2S,WW,Perugia,Left,20.0,20.0,223.332
35962,2S,EE,Perugia,Left,20.0,20.0,223.332
35962,2S,WW,Perugia,Left,20.0,20.0,222.991
35962,2S,EE,Perugia,Left,20.0,20.0,223.247
35962,2S,WW,Perugia,Left,20.0,20.0,222.991
35962,2S,EE,Perugia,Left,20.0,20.0,222.058
35962,2S,WW,Perugia,Left,20.0,20.0,222.058
35962,2S,EE,Perugia,Left,20.0,20.0,222.058
35962,2S,WW,Perugia,Left,20.0,20.0,222.906
35962,2S,EE,Perugia,Left,20.0,20.0,222.058
35962,2S,WW,Perugia,Left,20.0,20.0,222.906
35962,2S,EE,Perugia,Left,20.0,20.0,222.142
35962,2S,WW,Perugia,Left,20.0,20.0,223.076
35962,2S,EE,Perugia,Left,20.0,20.0,222.821
35962,2S,WW,Perugia,Left,20.0,20.0,222.991
35963,2S,EE,Brown,Right,20.0,20.003,318.838
35963,2S,WW,Brown,Right,20.0,20.01,301.767
35963,2S,EE,Brown,Right,20.0,20.017,318.161
35963,2S,EE,Brown,Right,20.0,20.025,315.602
35963,2S,WW,Brown,Right,20.0,20.006,322.365
35963,2S,EE,Brown,Right,20.0,20.048,318.309
35963,2S,WW,Brown,Right,20.0,20.043,316.129
35963,2S,EE,Brown,Right,20.0,20.003,320.084
35963,2S,WW,Brown,Right,20.0,20.01,330.921
35963,2S,EE,Brown,Right,20.0,20.004,318.159
35963,2S,WW,Brown,Right,20.0,20.01,319.522
35963,2S,EE,Brown,Right,20.0,20.041,318.394
35963,2S,WW,Brown,Right,20.0,20.013,319.653
35963,2S,EE,Brown,Right,20.0,20.035,325.113
35963,2S,WW,Brown,Right,20.0,20.004,321.597
35963,2S,EE,Brown,Right,20.0,20.007,331.851
35963,2S,WW,Brown,Right,20.0,20.009,321.678
36238,2S,EE,Brown,Right,20.0,20.003,319.99
36238,2S,WW,Brown,Right,20.0,20.005,328.015
36238,2S,EE,Brown,Right,20.0,20.004,324.875
36238,2S,WW,Brown,Right,20.0,20.006,327.397
36238,2S,EE,Brown,Right,20.0,20.027,321.724
36238,2S,WW,Brown,Right,20.0,20.004,326.964
36238,2S,EE,Brown,Right,20.0,20.032,312.386
36238,2S,WW,Brown,Right,20.0,20.004,320.327
36238,2S,EE,Brown,Right,20.0,20.078,319.75
36238,2S,WW,Brown,Right,20.0,20.007,328.882
36238,2S,EE,Brown,Right,20.0,20.003,330.238
36238,2S,WW,Brown,Right,20.0,20.007,322.662
36238,2S,EE,Brown,Right,20.0,20.026,322.039
36238,2S,WW,Brown,Right,20.0,20.019,333.326
36238,2S,EE,Brown,Right,20.0,20.025,322.835
36238,2S,WW,Brown,Right,20.0,20.003,327.574
36238,2S,EE,Brown,Right,20.0,20.047,324.324
36238,2S,WW,Brown,Right,20.0,20.011,325.929
36236,PSS,EE,Perugia,Left,20.0,20.0,224.19
36236,PSS,EE,Perugia,Left,20.0,20.0,224.449
36236,PSS,EE,Perugia,Left,20.0,20.0,224.535
36236,PSS,WW,Perugia,Left,20.0,20.0,224.881
36236,PSS,EE,Perugia,Left,20.0,20.0,224.449
36236,PSS,WW,Perugia,Left,20.0,20.0,224.881
36236,PSS,EE,Perugia,Left,20.0,20.0,224.968
36236,PSS,WW,Perugia,Left,20.0,20.0,221.384
36236,PSS,EE,Perugia,Left,20.0,20.0,224.018
36236,PSS,WW,Perugia,Left,20.0,20.0,224.708
36236,PSS,EE,Perugia,Left,20.0,20.0,223.418
36236,PSS,WW,Perugia,Left,20.0,20.0,224.363
36236,PSS,EE,Perugia,Left,20.0,20.0,224.363
36236,PSS,WW,Perugia,Left,20.0,20.0,224.19
36236,PSS,EE,Perugia,Left,20.0,20.0,223.076
36236,PSS,WW,Perugia,Left,20.0,20.0,224.363
36236,PSS,EE,Perugia,Left,20.0,20.0,223.675
36236,PSS,WW,Perugia,Left,20.0,20.0,224.018
36236,PSS,EE,Perugia,Left,20.0,20.0,224.018
36236,PSS,WW,Perugia,Left,20.0,20.0,221.216
36237,PSS,EE,Perugia,Left,20.0,20.0,223.161
36237,PSS,WW,Perugia,Left,20.0,20.0,221.636
36237,PSS,EE,Perugia,Left,20.0,20.0,222.906
36237,PSS,WW,Perugia,Left,20.0,20.0,220.297
36237,PSS,EE,Perugia,Left,20.0,20.0,223.589
36237,PSS,WW,Perugia,Left,20.0,20.0,220.964
36237,PSS,EE,Perugia,Left,20.0,20.0,222.906
36237,PSS,WW,Perugia,Left,20.0,20.0,221.3
36237,PSS,EE,Perugia,Left,20.0,20.0,222.651
36237,PSS,WW,Perugia,Left,20.0,20.0,219.386
36237,PSS,EE,Perugia,Left,20.0,20.0,223.076
36237,PSS,WW,Perugia,Left,20.0,20.0,221.3
36237,PSS,EE,Perugia,Left,20.0,20.0,223.076
36237,PSS,WW,Perugia,Left,20.0,20.0,220.881
36237,PSS,EE,Perugia,Left,20.0,20.0,223.076
36237,PSS,WW,Perugia,Left,20.0,20.0,221.384
36237,PSS,EE,Perugia,Left,20.0,20.0,221.889
36237,PSS,WW,Perugia,Left,20.0,20.0,219.882
36237,PSS,EE,Perugia,Left,20.0,20.0,220.797
36237,PSS,WW,Perugia,Left,20.0,20.0,219.551
36245,2S,EE,Brown,Right,20.0,20.004,332.988
36245,2S,WW,Brown,Right,20.0,20.003,310.31
36245,2S,WW,Brown,Right,20.0,20.002,321.928
36245,2S,EE,Brown,Right,20.0,20.008,322.71
36245,2S,WW,Brown,Right,20.0,20.002,334.623
36245,2S,EE,Brown,Right,20.0,20.006,337.637
36245,2S,WW,Brown,Right,20.0,20.003,320.824
36245,2S,EE,Brown,Right,20.0,20.003,332.852
36245,2S,WW,Brown,Right,20.0,20.002,331.743
36245,2S,EE,Brown,Right,20.0,20.004,318.943
36245,2S,WW,Brown,Right,20.0,20.005,330.376
36245,2S,EE,Brown,Right,20.0,20.008,326.353
36245,2S,WW,Brown,Right,20.0,20.003,334.375
36245,2S,EE,Brown,Right,20.0,20.009,334.517
36245,2S,WW,Brown,Right,20.0,20.003,335.973
36245,2S,EE,Brown,Right,20.0,20.002,331.213
36245,2S,WW,Brown,Right,20.0,20.003,325.529
35494,PSP,EE,Perugia,Left,20.0,20.0,183.051
35494,PSP,EE,Perugia,Left,20.0,20.0,188.552
35495,PSP,WW,Perugia,Left,20.0,20.0,194.717
35495,PSP,EE,Perugia,Left,20.0,20.0,186.384
35495,PSP,WW,Perugia,Left,20.0,20.0,196.62
35495,PSP,EE,Perugia,Left,20.0,20.0,185.79
35495,PSP,WW,Perugia,Left,20.0,20.0,197.886
35500,PSP,EE,Brown,Right,20.0,20.112,264.036
35500,PSP,WW,Brown,Right,20.0,20.282,248.782
35500,PSP,EE,Brown,Right,20.0,20.215,279.685
35500,PSP,WW,Brown,Right,20.0,20.338,212.362
35500,PSP,EE,Brown,Right,20.0,20.27,274.499
35500,PSP,WW,Brown,Right,20.0,20.285,250.981
35500,PSP,EE,Brown,Right,20.0,20.458,242.63
35500,PSP,WW,Brown,Right,20.0,20.168,217.466
35500,PSP,EE,Brown,Right,20.0,20.13,283.247
35500,PSP,WW,Brown,Right,20.0,20.272,230.503
35500,PSP,EE,Brown,Right,20.0,20.089,260.381
35500,PSP,WW,Brown,Right,20.0,20.269,253.251
35500,PSP,EE,Brown,Right,20.0,20.18,257.716
35500,PSP,WW,Brown,Right,20.0,20.284,253.808
35500,PSP,EE,Brown,Right,20.0,20.166,262.91
35500,PSP,WW,Brown,Right,20.0,20.267,251.756
35500,PSP,EE,Brown,Right,20.0,20.089,258.637
35500,PSP,WW,Brown,Right,20.0,20.266,255.072
35500,PSP,EE,Brown,Right,20.0,20.167,260.001
35500,PSP,WW,Brown,Right,20.0,20.255,255.811
35501,PSP,EE,Brown,Right,20.0,20.029,241.528
35501,PSP,WW,Brown,Right,20.0,20.204,244.227
35501,PSP,EE,Brown,Right,20.0,20.086,261.17
35501,PSP,WW,Brown,Right,20.0,20.241,242.354
35501,PSP,EE,Brown,Right,20.0,20.156,242.537
35501,PSP,WW,Brown,Right,20.0,20.258,243.535
35501,PSP,EE,Brown,Right,20.0,20.156,249.331
35501,PSP,WW,Brown,Right,20.0,20.244,240.779
35501,PSP,EE,Brown,Right,20.0,20.053,266.302
35501,PSP,WW,Brown,Right,20.0,20.224,249.847
35501,PSP,EE,Brown,Right,20.0,20.097,231.794
35501,PSP,WW,Brown,Right,20.0,20.198,253.608
35501,PSP,EE,Brown,Right,20.0,20.077,246.153
35501,PSP,WW,Brown,Right,20.0,20.247,245.613
35501,PSP,EE,Brown,Right,20.0,20.135,258.313
35501,PSP,WW,Brown,Right,20.0,20.22,246.614
35501,PSP,EE,Brown,Right,20.0,20.051,243.599
35501,PSP,WW,Brown,Right,20.0,20.206,243.577
35501,PSP,EE,Brown,Right,20.0,20.128,250.219
35501,PSP,WW,Brown,Right,20.0,20.217,245.167
36696,PSS,EE,Brown,Right,20.0,20.011,308.765
36696,PSS,WW,Brown,Right,20.0,20.009,320.477
36696,PSS,EE,Brown,Right,20.0,20.128,270.471
36696,PSS,WW,Brown,Right,20.0,20.077,342.163
36696,PSS,EE,Brown,Right,20.0,20.032,318.345
36696,PSS,WW,Brown,Right,20.0,20.013,318.07
36696,PSS,EE,Brown,Right,20.0,20.123,262.424
36696,PSS,WW,Brown,Right,20.0,20.03,337.805
36696,PSS,EE,Brown,Right,20.0,20.004,302.227
36696,PSS,WW,Brown,Right,20.0,20.012,311.382
36696,PSS,EE,Brown,Right,20.0,20.013,324.274
36696,PSS,WW,Brown,Right,20.0,20.015,295.443
36696,PSS,EE,Brown,Right,20.0,20.052,316.087
36696,PSS,WW,Brown,Right,20.0,20.018,323.363
36696,PSS,EE,Brown,Right,20.0,20.061,307.235
36696,PSS,WW,Brown,Right,20.0,20.02,303.038
36696,PSS,EE,Brown,Right,20.0,20.017,328.961
36696,PSS,WW,Brown,Right,20.0,20.051,320.075
36697,PSS,EE,Brown,Right,20.0,20.002,308.628
36697,PSS,WW,Brown,Right,20.0,20.004,330.816
36697,PSS,WW,Brown,Right,20.0,20.024,316.18
36697,PSS,EE,Brown,Right,20.0,20.016,308.861
36697,PSS,EE,Brown,Right,20.0,20.053,323.538
36697,PSS,WW,Brown,Right,20.0,20.003,332.052
36697,PSS,EE,Brown,Right,20.0,20.005,210.899
36697,PSS,WW,Brown,Right,20.0,20.002,222.026
36697,PSS,EE,Brown,Right,20.0,20.019,159.941
36697,PSS,WW,Brown,Right,20.0,20.038,210.763
36697,PSS,EE,Brown,Right,20.0,20.003,212.156
36697,PSS,EE,Brown,Right,20.0,20.082,334.557
36697,PSS,WW,Brown,Right,20.0,20.023,322.104
36246,2S,EE,Brown,Right,20.0,20.39,277.221
36246,2S,WW,Brown,Right,20.0,20.443,336.463
36246,2S,EE,Brown,Right,20.0,20.387,265.893
36246,2S,WW,Brown,Right,20.0,20.606,279.734
36246,2S,EE,Brown,Right,20.0,20.132,284.41
36246,2S,WW,Brown,Right,20.0,20.177,263.213
36246,2S,EE,Brown,Right,20.0,20.672,268.391
36246,2S,WW,Brown,Right,20.0,20.676,321.634
36246,2S,EE,Brown,Right,20.0,20.021,272.129
36246,2S,WW,Brown,Right,20.0,20.052,278.806
36246,2S,EE,Brown,Right,20.0,20.052,262.64
36246,2S,WW,Brown,Right,20.0,20.094,280.374
36246,2S,EE,Brown,Right,20.0,20.16,259.219
36246,2S,WW,Brown,Right,20.0,20.114,281.363
36246,2S,EE,Brown,Right,20.0,20.122,312.95
36246,2S,WW,Brown,Right,20.0,20.08,337.691
36246,2S,EE,Brown,Right,20.0,20.066,291.338
36246,2S,WW,Brown,Right,20.0,20.077,337.416
36702,2S,EE,Perugia,Left,20.0,20.0,224.449
36702,2S,WW,Perugia,Left,20.0,20.0,224.535
36702,2S,EE,Perugia,Left,20.0,20.0,224.881
36702,2S,WW,Perugia,Left,20.0,20.0,224.881
36702,2S,EE,Perugia,Left,20.0,20.0,224.535
36702,2S,WW,Perugia,Left,20.0,20.0,224.449
36702,2S,EE,Perugia,Left,20.0,20.0,224.622
36702,2S,WW,Perugia,Left,20.0,20.0,224.19
36702,2S,EE,Perugia,Left,20.0,20.0,223.247
36702,2S,WW,Perugia,Left,20.0,20.0,224.018
36702,2S,EE,Perugia,Left,20.0,20.0,223.76
36702,2S,WW,Perugia,Left,20.0,20.0,223.932
36702,2S,EE,Perugia,Left,20.0,20.0,224.19
36702,2S,WW,Perugia,Left,20.0,20.0,223.675
36702,2S,EE,Perugia,Left,20.0,20.0,223.589
36702,2S,WW,Perugia,Left,20.0,20.0,223.76
36703,2S,EE,Perugia,Left,20.0,20.0,223.247
36703,2S,EE,Perugia,Left,20.0,20.0,223.503
36703,2S,WW,Perugia,Left,20.0,20.0,222.736
36703,2S,WW,Perugia,Left,20.0,20.0,214.153
36703,2S,EE,Perugia,Left,20.0,20.0,224.018
36703,2S,EE,Perugia,Left,20.0,20.0,225.403
36703,2S,WW,Perugia,Left,20.0,20.0,220.464
36703,2S,WW,Perugia,Left,20.0,20.0,205.12
36703,2S,EE,Perugia,Left,20.0,20.0,223.932
36703,2S,WW,Perugia,Left,20.0,20.0,220.547
36703,2S,EE,Perugia,Left,20.0,20.0,224.622
36703,2S,WW,Perugia,Left,20.0,20.0,224.708
36703,2S,EE,Perugia,Left,20.0,20.0,224.881
36703,2S,WW,Perugia,Left,20.0,20.0,218.892
36703,2S,EE,Perugia,Left,20.0,20.0,224.449
36703,2S,WW,Perugia,Left,20.0,20.0,220.881
36703,2S,WW,Perugia,Left,20.0,20.0,224.535
36703,2S,EE,Perugia,Left,20.0,20.0,223.675
36703,2S,WW,Perugia,Left,20.0,20.0,225.315
36703,2S,EE,Perugia,Left,20.0,20.0,223.675
36703,2S,WW,Perugia,Left,20.0,20.0,224.795
36703,2S,EE,Perugia,Left,20.0,20.0,224.535
36703,2S,WW,Perugia,Left,20.0,20.0,224.363
36703,2S,EE,Perugia,Left,20.0,20.0,224.622
36703,2S,WW,Perugia,Left,20.0,20.0,224.104
36703,2S,EE,Perugia,Left,20.0,20.0,224.881
36703,2S,WW,Perugia,Left,20.0,20.0,225.055
36703,2S,EE,Perugia,Left,20.0,20.0,224.018
36703,2S,WW,Perugia,Left,20.0,20.0,224.276
36703,2S,EE,Perugia,Left,20.0,20.0,224.622
36703,2S,WW,Perugia,Left,20.0,20.0,224.449
36703,2S,EE,Perugia,Left,20.0,20.0,224.881
36703,2S,EE,Perugia,Left,20.0,20.0,224.276
36703,2S,WW,Perugia,Left,20.0,20.0,224.622
36703,2S,WW,Perugia,Left,20.0,20.0,216.617
36704,2S,EE,Perugia,Left,20.0,20.0,223.503
36704,2S,EE,Perugia,Left,20.0,20.0,225.49
36704,2S,WW,Perugia,Left,20.0,20.0,220.048
36704,2S,EE,Perugia,Left,20.0,20.0,224.622
36705,2S,EE,Perugia,Left,20.0,20.0,224.449
36705,2S,WW,Perugia,Left,20.0,20.0,224.449
36705,2S,EE,Perugia,Left,20.0,20.0,224.19
36705,2S,WW,Perugia,Left,20.0,20.0,224.104
36705,2S,EE,Perugia,Left,20.0,20.0,223.76
36705,2S,WW,Perugia,Left,20.0,20.0,223.503
36705,2S,EE,Perugia,Left,20.0,20.0,224.363
36705,2S,WW,Perugia,Left,20.0,20.0,224.795
36705,2S,EE,Perugia,Left,20.0,20.0,224.708
36705,2S,WW,Perugia,Left,20.0,20.0,223.76
36705,2S,EE,Perugia,Left,20.0,20.0,223.932
