batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CMIN_PFRD
34341,PSS,EE,Brown,Right,20.0,20.136,2.15
34341,PSS,WW,Brown,Right,20.0,20.079,2.168
34341,PSS,EE,Brown,Left,20.0,20.064,2.162
34341,PSS,WW,Brown,Right,20.0,20.044,2.063
34341,PSS,WW,Brown,Right,20.0,20.057,2.059
34341,PSS,WW,Brown,Right,20.0,20.037,2.056
34341,PSS,EE,Brown,Right,20.0,20.086,2.058
34341,PSS,WW,Brown,Right,20.0,20.027,2.071
34341,PSS,WW,Brown,Right,20.0,20.074,2.207
34341,PSS,EE,Brown,Right,20.0,20.11,2.096
34341,PSS,WW,Brown,Right,20.0,20.05,2.035
34341,PSS,EE,Brown,Right,20.0,20.054,2.094
34341,PSS,WW,Brown,Right,20.0,20.077,2.061
34341,PSS,WW,Brown,Right,20.0,20.078,2.359
34343,PSS,EE,Brown,Right,20.0,20.01,1.969
34343,PSS,WW,Brown,Right,20.0,20.029,2.106
34343,PSS,EE,Brown,Right,20.0,20.083,2.007
34343,PSS,WW,Brown,Right,20.0,20.018,2.053
34343,PSS,EE,Brown,Right,20.0,20.075,1.991
34343,PSS,EE,Brown,Right,20.0,20.004,0.12
34343,PSS,WW,Brown,Right,20.0,20.025,2.035
34343,PSS,EE,Brown,Right,20.0,20.002,2.008
34343,PSS,WW,Brown,Right,20.0,20.008,2.026
34343,PSS,EE,Brown,Right,20.0,20.065,2.03
34343,PSS,WW,Brown,Right,20.0,20.154,2.023
34343,PSS,EE,Brown,Right,20.0,20.009,1.997
34343,PSS,WW,Brown,Right,20.0,20.025,1.995
34343,PSS,WW,Brown,Right,20.0,20.025,2.004
34343,PSS,EE,Brown,Right,20.0,20.05,1.73
34343,PSS,WW,Brown,Right,20.0,20.089,2.013
34343,PSS,EE,Brown,Right,20.0,20.138,0.168
34343,PSS,WW,Brown,Right,20.0,20.015,2.027
34343,PSS,EE,Brown,Right,20.0,20.024,0.117
34343,PSS,WW,Brown,Right,20.0,20.054,1.937
34343,PSS,EE,Brown,Right,20.0,20.088,1.965
34343,PSS,WW,Brown,Right,20.0,20.039,2.005
34343,PSS,EE,Brown,Right,20.0,20.045,1.935
34343,PSS,WW,Brown,Right,20.0,20.09,2.017
34343,PSS,EE,Brown,Right,20.0,20.144,2.065
34343,PSS,WW,Brown,Right,20.0,20.093,1.985
34343,PSS,EE,Brown,Left,20.0,20.065,2.125
34343,PSS,WW,Brown,Right,20.0,20.041,2.019
34343,PSS,EE,Brown,Right,20.0,20.093,0.13
34343,PSS,WW,Brown,Right,20.0,20.047,1.987
34343,PSS,EE,Brown,Right,20.0,20.059,2.071
34343,PSS,WW,Brown,Right,20.0,20.118,2.032
34343,PSS,EE,Brown,Right,20.0,20.166,2.116
34343,PSS,WW,Brown,Right,20.0,20.107,2.018
34343,PSS,EE,Brown,Right,20.0,20.024,0.114
34343,PSS,WW,Brown,Right,20.0,20.055,1.96
34343,PSS,EE,Brown,Right,20.0,20.091,0.124
34343,PSS,WW,Brown,Right,20.0,20.123,1.95
35719,2S,EE,Perugia,Left,20.0,20.0,2.62
35719,2S,WW,Perugia,Left,20.0,20.0,2.628
35713,PSS,EE,Perugia,Left,20.0,20.0,2.612
35713,PSS,WW,Perugia,Left,20.0,20.0,2.608
35713,PSS,EE,Perugia,Left,20.0,20.0,2.605
35713,PSS,WW,Perugia,Left,20.0,20.0,2.594
35713,PSS,EE,Perugia,Left,20.0,20.0,2.609
35713,PSS,WW,Perugia,Left,20.0,20.0,2.596
35713,PSS,EE,Perugia,Left,20.0,20.0,2.621
35713,PSS,WW,Perugia,Left,20.0,20.0,2.604
35713,PSS,EE,Perugia,Left,20.0,20.0,2.615
35713,PSS,WW,Perugia,Left,20.0,20.0,2.611
35713,PSS,EE,Perugia,Left,20.0,20.0,2.611
35713,PSS,WW,Perugia,Left,20.0,20.0,2.602
35713,PSS,EE,Perugia,Left,20.0,20.0,2.623
35713,PSS,WW,Perugia,Left,20.0,20.0,2.621
35713,PSS,EE,Perugia,Left,20.0,20.0,2.613
35722,2S,EE,Brown,Right,20.0,20.031,1.981
35722,2S,WW,Brown,Right,20.0,20.027,1.98
35722,2S,EE,Brown,Right,20.0,20.007,1.752
35722,2S,WW,Brown,Right,20.0,20.013,2.049
35722,2S,EE,Brown,Right,20.0,20.079,1.964
35722,2S,WW,Brown,Right,20.0,20.049,1.991
35722,2S,EE,Brown,Right,20.0,20.06,2.062
35722,2S,WW,Brown,Right,20.0,20.028,2.109
35722,2S,EE,Brown,Right,20.0,20.151,1.95
35722,2S,WW,Brown,Right,20.0,20.038,2.035
35722,2S,EE,Brown,Right,20.0,20.005,1.95
35722,2S,WW,Brown,Right,20.0,20.024,2.218
35722,2S,EE,Brown,Right,20.0,20.035,1.972
35722,2S,WW,Brown,Right,20.0,20.024,1.99
35722,2S,EE,Brown,Right,20.0,20.064,1.988
35722,2S,WW,Brown,Right,20.0,20.008,2.006
35952,2S,EE,Brown,Right,20.0,20.007,2.075
35952,2S,WW,Brown,Right,20.0,20.031,1.987
35952,2S,EE,Brown,Right,20.0,20.155,1.95
35952,2S,WW,Brown,Right,20.0,20.052,1.997
35717,2S,EE,Brown,Right,20.0,20.114,1.927
35717,2S,WW,Brown,Right,20.0,20.084,1.939
35717,2S,EE,Brown,Right,20.0,20.033,2.005
35717,2S,WW,Brown,Right,20.0,20.06,2.0
35717,2S,EE,Brown,Right,20.0,20.13,1.972
35717,2S,WW,Brown,Right,20.0,20.065,1.994
35717,2S,EE,Brown,Right,20.0,20.106,1.939
35717,2S,WW,Brown,Right,20.0,20.054,0.153
35717,2S,EE,Brown,Right,20.0,20.026,1.934
35717,2S,WW,Brown,Right,20.0,20.062,1.948
35717,2S,EE,Brown,Right,20.0,20.054,1.899
35717,2S,WW,Brown,Right,20.0,20.081,1.914
35717,2S,EE,Brown,Right,20.0,20.112,1.971
35717,2S,WW,Brown,Right,20.0,20.056,1.929
35717,2S,EE,Brown,Right,20.0,20.126,1.915
35717,2S,WW,Brown,Right,20.0,20.072,1.933
35717,2S,EE,Brown,Right,20.0,20.049,1.932
35717,2S,WW,Brown,Right,20.0,20.074,1.964
35717,2S,EE,Brown,Right,20.0,20.07,1.924
35717,2S,WW,Brown,Right,20.0,20.034,2.007
35718,2S,EE,Brown,Right,20.0,20.064,1.965
35718,2S,WW,Brown,Right,20.0,20.087,1.954
35718,2S,EE,Brown,Right,20.0,20.006,1.941
35718,2S,WW,Brown,Right,20.0,20.019,2.043
35718,2S,EE,Brown,Right,20.0,20.079,1.956
35718,2S,WW,Brown,Right,20.0,20.089,1.993
35718,2S,EE,Brown,Right,20.0,20.058,1.949
35718,2S,WW,Brown,Right,20.0,20.015,1.985
35718,2S,EE,Brown,Right,20.0,20.05,1.888
35718,2S,WW,Brown,Right,20.0,20.075,1.914
35718,2S,EE,Brown,Right,20.0,20.014,1.911
35718,2S,WW,Brown,Right,20.0,20.067,1.928
35718,2S,EE,Brown,Right,20.0,20.126,1.918
35718,2S,WW,Brown,Right,20.0,20.09,1.964
35718,2S,EE,Brown,Right,20.0,20.119,1.925
35718,2S,WW,Brown,Right,20.0,20.067,1.952
35952,2S,EE,Brown,Right,20.0,20.061,1.983
35952,2S,WW,Brown,Right,20.0,20.051,1.973
35952,2S,EE,Brown,Right,20.0,20.087,2.001
35952,2S,WW,Brown,Right,20.0,20.037,1.999
35952,2S,EE,Brown,Right,20.0,20.009,1.96
35952,2S,WW,Brown,Right,20.0,20.03,1.986
35952,2S,EE,Brown,Right,20.0,20.007,1.937
35952,2S,WW,Brown,Right,20.0,20.053,1.97
35952,2S,EE,Brown,Right,20.0,20.037,1.986
35952,2S,WW,Brown,Right,20.0,20.046,1.995
35952,2S,EE,Brown,Right,20.0,20.097,1.963
35952,2S,WW,Brown,Right,20.0,20.035,1.991
35952,2S,EE,Brown,Right,20.0,20.027,1.946
35952,2S,WW,Brown,Right,20.0,20.024,1.975
35952,2S,EE,Brown,Right,20.0,20.06,1.974
35952,2S,WW,Brown,Right,20.0,20.024,1.987
35714,PSS,EE,Perugia,Left,20.0,20.0,2.614
35714,PSS,WW,Perugia,Left,20.0,20.0,2.607
35714,PSS,EE,Perugia,Left,20.0,20.0,2.616
35714,PSS,WW,Perugia,Left,20.0,20.0,2.615
35714,PSS,EE,Perugia,Left,20.0,20.0,2.61
35714,PSS,WW,Perugia,Left,20.0,20.0,2.602
35714,PSS,EE,Perugia,Left,20.0,20.0,2.613
35714,PSS,WW,Perugia,Left,20.0,20.0,2.607
35714,PSS,EE,Perugia,Left,20.0,20.0,2.616
35714,PSS,WW,Perugia,Left,20.0,20.0,2.599
35714,PSS,EE,Perugia,Left,20.0,20.0,2.616
35714,PSS,WW,Perugia,Left,20.0,20.0,2.608
35714,PSS,EE,Perugia,Left,20.0,20.0,2.61
35714,PSS,WW,Perugia,Left,20.0,20.0,2.601
35714,PSS,EE,Perugia,Left,20.0,20.0,2.614
35714,PSS,WW,Perugia,Left,20.0,20.0,2.604
35714,PSS,EE,Perugia,Left,20.0,20.0,2.613
35714,PSS,WW,Perugia,Left,20.0,20.0,2.606
35959,2S,EE,Perugia,Left,20.0,20.0,2.603
35959,2S,WW,Perugia,Left,20.0,20.0,2.596
35959,2S,EE,Perugia,Left,20.0,20.0,2.599
35959,2S,WW,Perugia,Left,20.0,20.0,2.603
35959,2S,EE,Perugia,Left,20.0,20.0,2.599
35959,2S,WW,Perugia,Left,20.0,20.0,2.603
35959,2S,EE,Perugia,Left,20.0,20.0,2.61
35959,2S,WW,Perugia,Left,20.0,20.0,2.619
35959,2S,EE,Perugia,Left,20.0,20.0,2.617
35959,2S,WW,Perugia,Left,20.0,20.0,2.621
35959,2S,EE,Perugia,Left,20.0,20.0,2.607
35959,2S,WW,Perugia,Left,20.0,20.0,2.604
35959,2S,EE,Perugia,Left,20.0,20.0,2.605
35959,2S,WW,Perugia,Left,20.0,20.0,2.609
35959,2S,EE,Perugia,Left,20.0,20.0,2.612
35959,2S,WW,Perugia,Left,20.0,20.0,2.614
35959,2S,EE,Perugia,Left,20.0,20.0,2.614
35959,2S,WW,Perugia,Left,20.0,20.0,2.606
35960,2S,EE,Perugia,Left,20.0,20.0,2.6
35960,2S,WW,Perugia,Left,20.0,20.0,2.639
35960,2S,EE,Perugia,Left,20.0,20.0,2.602
35960,2S,WW,Perugia,Left,20.0,20.0,2.632
35960,2S,EE,Perugia,Left,20.0,20.0,2.593
35960,2S,WW,Perugia,Left,20.0,20.0,2.631
35960,2S,EE,Perugia,Left,20.0,20.0,2.611
35960,2S,WW,Perugia,Left,20.0,20.0,2.628
35960,2S,EE,Perugia,Left,20.0,20.0,2.63
35960,2S,WW,Perugia,Left,20.0,20.0,2.639
35960,2S,EE,Perugia,Left,20.0,20.0,2.613
35960,2S,WW,Perugia,Left,20.0,20.0,2.65
35960,2S,EE,Perugia,Left,20.0,20.0,2.599
35960,2S,WW,Perugia,Left,20.0,20.0,2.64
35960,2S,EE,Perugia,Left,20.0,20.0,2.603
35960,2S,WW,Perugia,Left,20.0,20.0,2.617
35960,2S,EE,Perugia,Left,20.0,20.0,2.607
35960,2S,WW,Perugia,Left,20.0,20.0,2.645
35961,2S,EE,Perugia,Left,20.0,20.0,2.631
35961,2S,WW,Perugia,Left,20.0,20.0,2.602
35961,2S,EE,Perugia,Left,20.0,20.0,2.627
35961,2S,WW,Perugia,Left,20.0,20.0,2.597
35961,2S,EE,Perugia,Left,20.0,20.0,2.618
35961,2S,WW,Perugia,Left,20.0,20.0,2.592
35961,2S,EE,Perugia,Left,20.0,20.0,2.622
35961,2S,WW,Perugia,Left,20.0,20.0,2.592
35961,2S,EE,Perugia,Left,20.0,20.0,2.658
35961,2S,WW,Perugia,Left,20.0,20.0,2.611
35961,2S,EE,Perugia,Left,20.0,20.0,2.65
35961,2S,WW,Perugia,Left,20.0,20.0,2.608
35961,2S,EE,Perugia,Left,20.0,20.0,2.643
35961,2S,WW,Perugia,Left,20.0,20.0,2.62
35961,2S,EE,Perugia,Left,20.0,20.0,2.636
35961,2S,WW,Perugia,Left,20.0,20.0,2.604
35961,2S,EE,Perugia,Left,20.0,20.0,2.641
35961,2S,WW,Perugia,Left,20.0,20.0,2.612
35961,2S,EE,Perugia,Left,20.0,20.0,2.656
35961,2S,WW,Perugia,Left,20.0,20.0,2.608
35962,2S,EE,Perugia,Left,20.0,20.0,2.613
35962,2S,WW,Perugia,Left,20.0,20.0,2.609
35962,2S,EE,Perugia,Left,20.0,20.0,2.615
35962,2S,WW,Perugia,Left,20.0,20.0,2.607
35962,2S,EE,Perugia,Left,20.0,20.0,2.613
35962,2S,WW,Perugia,Left,20.0,20.0,2.613
35962,2S,EE,Perugia,Left,20.0,20.0,2.613
35962,2S,WW,Perugia,Left,20.0,20.0,2.617
35962,2S,EE,Perugia,Left,20.0,20.0,2.614
35962,2S,WW,Perugia,Left,20.0,20.0,2.617
35962,2S,EE,Perugia,Left,20.0,20.0,2.628
35962,2S,WW,Perugia,Left,20.0,20.0,2.628
35962,2S,EE,Perugia,Left,20.0,20.0,2.628
35962,2S,WW,Perugia,Left,20.0,20.0,2.618
35962,2S,EE,Perugia,Left,20.0,20.0,2.628
35962,2S,WW,Perugia,Left,20.0,20.0,2.618
35962,2S,EE,Perugia,Left,20.0,20.0,2.627
35962,2S,WW,Perugia,Left,20.0,20.0,2.616
35962,2S,EE,Perugia,Left,20.0,20.0,2.619
35962,2S,WW,Perugia,Left,20.0,20.0,2.617
35963,2S,EE,Brown,Right,20.0,20.003,2.031
35963,2S,WW,Brown,Right,20.0,20.01,2.146
35963,2S,EE,Brown,Right,20.0,20.017,2.035
35963,2S,EE,Brown,Right,20.0,20.025,2.052
35963,2S,WW,Brown,Right,20.0,20.006,2.008
35963,2S,EE,Brown,Right,20.0,20.048,2.034
35963,2S,WW,Brown,Right,20.0,20.043,2.048
35963,2S,EE,Brown,Right,20.0,20.003,2.023
35963,2S,WW,Brown,Right,20.0,20.01,1.957
35963,2S,EE,Brown,Right,20.0,20.004,2.035
35963,2S,WW,Brown,Right,20.0,20.01,2.026
35963,2S,EE,Brown,Right,20.0,20.041,2.034
35963,2S,WW,Brown,Right,20.0,20.013,2.026
35963,2S,EE,Brown,Right,20.0,20.035,1.991
35963,2S,WW,Brown,Right,20.0,20.004,2.013
35963,2S,EE,Brown,Right,20.0,20.007,1.951
35963,2S,WW,Brown,Right,20.0,20.009,2.013
36238,2S,EE,Brown,Right,20.0,20.003,2.023
36238,2S,WW,Brown,Right,20.0,20.005,1.974
36238,2S,EE,Brown,Right,20.0,20.004,1.993
36238,2S,WW,Brown,Right,20.0,20.006,1.978
36238,2S,EE,Brown,Right,20.0,20.027,2.012
36238,2S,WW,Brown,Right,20.0,20.004,1.98
36238,2S,EE,Brown,Right,20.0,20.032,2.073
36238,2S,WW,Brown,Right,20.0,20.004,2.021
36238,2S,EE,Brown,Right,20.0,20.078,2.025
36238,2S,WW,Brown,Right,20.0,20.007,1.969
36238,2S,EE,Brown,Right,20.0,20.003,1.961
36238,2S,WW,Brown,Right,20.0,20.007,2.007
36238,2S,EE,Brown,Right,20.0,20.026,2.011
36238,2S,WW,Brown,Right,20.0,20.019,1.942
36238,2S,EE,Brown,Right,20.0,20.025,2.006
36238,2S,WW,Brown,Right,20.0,20.003,1.977
36238,2S,EE,Brown,Right,20.0,20.047,1.996
36238,2S,WW,Brown,Right,20.0,20.011,1.987
36236,PSS,EE,Perugia,Left,20.0,20.0,2.603
36236,PSS,EE,Perugia,Left,20.0,20.0,2.6
36236,PSS,EE,Perugia,Left,20.0,20.0,2.599
36236,PSS,WW,Perugia,Left,20.0,20.0,2.595
36236,PSS,EE,Perugia,Left,20.0,20.0,2.6
36236,PSS,WW,Perugia,Left,20.0,20.0,2.595
36236,PSS,EE,Perugia,Left,20.0,20.0,2.594
36236,PSS,WW,Perugia,Left,20.0,20.0,2.636
36236,PSS,EE,Perugia,Left,20.0,20.0,2.605
36236,PSS,WW,Perugia,Left,20.0,20.0,2.597
36236,PSS,EE,Perugia,Left,20.0,20.0,2.612
36236,PSS,WW,Perugia,Left,20.0,20.0,2.601
36236,PSS,EE,Perugia,Left,20.0,20.0,2.601
36236,PSS,WW,Perugia,Left,20.0,20.0,2.603
36236,PSS,EE,Perugia,Left,20.0,20.0,2.616
36236,PSS,WW,Perugia,Left,20.0,20.0,2.601
36236,PSS,EE,Perugia,Left,20.0,20.0,2.609
36236,PSS,WW,Perugia,Left,20.0,20.0,2.605
36236,PSS,EE,Perugia,Left,20.0,20.0,2.605
36236,PSS,WW,Perugia,Left,20.0,20.0,2.638
36237,PSS,EE,Perugia,Left,20.0,20.0,2.615
36237,PSS,WW,Perugia,Left,20.0,20.0,2.633
36237,PSS,EE,Perugia,Left,20.0,20.0,2.618
36237,PSS,WW,Perugia,Left,20.0,20.0,2.649
36237,PSS,EE,Perugia,Left,20.0,20.0,2.61
36237,PSS,WW,Perugia,Left,20.0,20.0,2.641
36237,PSS,EE,Perugia,Left,20.0,20.0,2.618
36237,PSS,WW,Perugia,Left,20.0,20.0,2.637
36237,PSS,EE,Perugia,Left,20.0,20.0,2.621
36237,PSS,WW,Perugia,Left,20.0,20.0,2.66
36237,PSS,EE,Perugia,Left,20.0,20.0,2.616
36237,PSS,WW,Perugia,Left,20.0,20.0,2.637
36237,PSS,EE,Perugia,Left,20.0,20.0,2.616
36237,PSS,WW,Perugia,Left,20.0,20.0,2.642
36237,PSS,EE,Perugia,Left,20.0,20.0,2.616
36237,PSS,WW,Perugia,Left,20.0,20.0,2.636
36237,PSS,EE,Perugia,Left,20.0,20.0,2.63
36237,PSS,WW,Perugia,Left,20.0,20.0,2.654
36237,PSS,EE,Perugia,Left,20.0,20.0,2.643
36237,PSS,WW,Perugia,Left,20.0,20.0,2.658
36245,2S,EE,Brown,Right,20.0,20.004,1.944
36245,2S,WW,Brown,Right,20.0,20.003,2.087
36245,2S,WW,Brown,Right,20.0,20.002,2.011
36245,2S,EE,Brown,Right,20.0,20.008,2.006
36245,2S,WW,Brown,Right,20.0,20.002,1.935
36245,2S,EE,Brown,Right,20.0,20.006,1.918
36245,2S,WW,Brown,Right,20.0,20.003,2.018
36245,2S,EE,Brown,Right,20.0,20.003,1.945
36245,2S,WW,Brown,Right,20.0,20.002,1.952
36245,2S,EE,Brown,Right,20.0,20.004,2.03
36245,2S,WW,Brown,Right,20.0,20.005,1.96
36245,2S,EE,Brown,Right,20.0,20.008,1.984
36245,2S,WW,Brown,Right,20.0,20.003,1.936
36245,2S,EE,Brown,Right,20.0,20.009,1.936
36245,2S,WW,Brown,Right,20.0,20.003,1.927
36245,2S,EE,Brown,Right,20.0,20.002,1.955
36245,2S,WW,Brown,Right,20.0,20.003,1.989
35494,PSP,EE,Perugia,Left,20.0,20.0,3.188
35494,PSP,EE,Perugia,Left,20.0,20.0,3.095
35495,PSP,WW,Perugia,Left,20.0,20.0,2.997
35495,PSP,EE,Perugia,Left,20.0,20.0,3.131
35495,PSP,WW,Perugia,Left,20.0,20.0,2.968
35495,PSP,EE,Perugia,Left,20.0,20.0,3.141
35495,PSP,WW,Perugia,Left,20.0,20.0,2.949
35500,PSP,EE,Brown,Right,20.0,20.112,2.452
35500,PSP,WW,Brown,Right,20.0,20.282,2.603
35500,PSP,EE,Brown,Right,20.0,20.215,2.315
35500,PSP,WW,Brown,Right,20.0,20.338,3.049
35500,PSP,EE,Brown,Right,20.0,20.27,2.359
35500,PSP,WW,Brown,Right,20.0,20.285,2.58
35500,PSP,EE,Brown,Right,20.0,20.458,2.669
35500,PSP,WW,Brown,Right,20.0,20.168,2.977
35500,PSP,EE,Brown,Right,20.0,20.13,2.286
35500,PSP,WW,Brown,Right,20.0,20.272,2.809
35500,PSP,EE,Brown,Right,20.0,20.089,2.487
35500,PSP,WW,Brown,Right,20.0,20.269,2.557
35500,PSP,EE,Brown,Right,20.0,20.18,2.512
35500,PSP,WW,Brown,Right,20.0,20.284,2.551
35500,PSP,EE,Brown,Right,20.0,20.166,2.463
35500,PSP,WW,Brown,Right,20.0,20.267,2.572
35500,PSP,EE,Brown,Right,20.0,20.089,2.503
35500,PSP,WW,Brown,Right,20.0,20.266,2.538
35500,PSP,EE,Brown,Right,20.0,20.167,2.49
35500,PSP,WW,Brown,Right,20.0,20.255,2.531
35501,PSP,EE,Brown,Right,20.0,20.029,2.681
35501,PSP,WW,Brown,Right,20.0,20.204,2.651
35501,PSP,EE,Brown,Right,20.0,20.086,2.479
35501,PSP,WW,Brown,Right,20.0,20.241,2.672
35501,PSP,EE,Brown,Right,20.0,20.156,2.67
35501,PSP,WW,Brown,Right,20.0,20.258,2.659
35501,PSP,EE,Brown,Right,20.0,20.156,2.597
35501,PSP,WW,Brown,Right,20.0,20.244,2.689
35501,PSP,EE,Brown,Right,20.0,20.053,2.431
35501,PSP,WW,Brown,Right,20.0,20.224,2.591
35501,PSP,EE,Brown,Right,20.0,20.097,2.793
35501,PSP,WW,Brown,Right,20.0,20.198,2.553
35501,PSP,EE,Brown,Right,20.0,20.077,2.63
35501,PSP,WW,Brown,Right,20.0,20.247,2.636
35501,PSP,EE,Brown,Right,20.0,20.135,2.507
35501,PSP,WW,Brown,Right,20.0,20.22,2.625
35501,PSP,EE,Brown,Right,20.0,20.051,2.658
35501,PSP,WW,Brown,Right,20.0,20.206,2.658
35501,PSP,EE,Brown,Right,20.0,20.128,2.588
35501,PSP,WW,Brown,Right,20.0,20.217,2.641
36696,PSS,EE,Brown,Right,20.0,20.011,2.097
36696,PSS,WW,Brown,Right,20.0,20.009,2.02
36696,PSS,EE,Brown,Right,20.0,20.128,2.394
36696,PSS,WW,Brown,Right,20.0,20.077,1.892
36696,PSS,EE,Brown,Right,20.0,20.032,2.034
36696,PSS,WW,Brown,Right,20.0,20.013,2.036
36696,PSS,EE,Brown,Right,20.0,20.123,2.467
36696,PSS,WW,Brown,Right,20.0,20.03,1.917
36696,PSS,EE,Brown,Right,20.0,20.004,2.142
36696,PSS,WW,Brown,Right,20.0,20.012,2.079
36696,PSS,EE,Brown,Right,20.0,20.013,1.997
36696,PSS,WW,Brown,Right,20.0,20.015,2.191
36696,PSS,EE,Brown,Right,20.0,20.052,2.048
36696,PSS,WW,Brown,Right,20.0,20.018,2.002
36696,PSS,EE,Brown,Right,20.0,20.061,2.107
36696,PSS,WW,Brown,Right,20.0,20.02,2.137
36696,PSS,EE,Brown,Right,20.0,20.017,1.968
36696,PSS,WW,Brown,Right,20.0,20.051,2.023
36697,PSS,EE,Brown,Right,20.0,20.002,2.098
36697,PSS,WW,Brown,Right,20.0,20.004,1.957
36697,PSS,WW,Brown,Right,20.0,20.024,2.048
36697,PSS,EE,Brown,Right,20.0,20.016,2.096
36697,PSS,EE,Brown,Right,20.0,20.053,2.001
36697,PSS,WW,Brown,Right,20.0,20.003,1.95
36697,PSS,EE,Brown,Right,20.0,20.005,3.07
36697,PSS,WW,Brown,Right,20.0,20.002,2.916
36697,PSS,EE,Brown,Right,20.0,20.019,4.048
36697,PSS,WW,Brown,Right,20.0,20.038,3.072
36697,PSS,EE,Brown,Right,20.0,20.003,3.052
36697,PSS,EE,Brown,Right,20.0,20.082,1.935
36697,PSS,WW,Brown,Right,20.0,20.023,2.01
36246,2S,EE,Brown,Right,20.0,20.39,2.336
36246,2S,WW,Brown,Right,20.0,20.443,1.924
36246,2S,EE,Brown,Right,20.0,20.387,2.435
36246,2S,WW,Brown,Right,20.0,20.606,2.315
36246,2S,EE,Brown,Right,20.0,20.132,2.277
36246,2S,WW,Brown,Right,20.0,20.177,2.46
36246,2S,EE,Brown,Right,20.0,20.672,2.412
36246,2S,WW,Brown,Right,20.0,20.676,2.013
36246,2S,EE,Brown,Right,20.0,20.021,2.379
36246,2S,WW,Brown,Right,20.0,20.052,2.322
36246,2S,EE,Brown,Right,20.0,20.052,2.465
36246,2S,WW,Brown,Right,20.0,20.094,2.309
36246,2S,EE,Brown,Right,20.0,20.16,2.498
36246,2S,WW,Brown,Right,20.0,20.114,2.301
36246,2S,EE,Brown,Right,20.0,20.122,2.069
36246,2S,WW,Brown,Right,20.0,20.08,1.917
36246,2S,EE,Brown,Right,20.0,20.066,2.222
36246,2S,WW,Brown,Right,20.0,20.077,1.919
36702,2S,EE,Perugia,Left,20.0,20.0,2.6
36702,2S,WW,Perugia,Left,20.0,20.0,2.599
36702,2S,EE,Perugia,Left,20.0,20.0,2.595
36702,2S,WW,Perugia,Left,20.0,20.0,2.595
36702,2S,EE,Perugia,Left,20.0,20.0,2.599
36702,2S,WW,Perugia,Left,20.0,20.0,2.6
36702,2S,EE,Perugia,Left,20.0,20.0,2.598
36702,2S,WW,Perugia,Left,20.0,20.0,2.603
36702,2S,EE,Perugia,Left,20.0,20.0,2.614
36702,2S,WW,Perugia,Left,20.0,20.0,2.605
36702,2S,EE,Perugia,Left,20.0,20.0,2.608
36702,2S,WW,Perugia,Left,20.0,20.0,2.606
36702,2S,EE,Perugia,Left,20.0,20.0,2.603
36702,2S,WW,Perugia,Left,20.0,20.0,2.609
36702,2S,EE,Perugia,Left,20.0,20.0,2.61
36702,2S,WW,Perugia,Left,20.0,20.0,2.608
36703,2S,EE,Perugia,Left,20.0,20.0,2.614
36703,2S,EE,Perugia,Left,20.0,20.0,2.611
36703,2S,WW,Perugia,Left,20.0,20.0,2.62
36703,2S,WW,Perugia,Left,20.0,20.0,2.725
36703,2S,EE,Perugia,Left,20.0,20.0,2.605
36703,2S,EE,Perugia,Left,20.0,20.0,2.589
36703,2S,WW,Perugia,Left,20.0,20.0,2.647
36703,2S,WW,Perugia,Left,20.0,20.0,2.845
36703,2S,EE,Perugia,Left,20.0,20.0,2.606
36703,2S,WW,Perugia,Left,20.0,20.0,2.646
36703,2S,EE,Perugia,Left,20.0,20.0,2.598
36703,2S,WW,Perugia,Left,20.0,20.0,2.597
36703,2S,EE,Perugia,Left,20.0,20.0,2.595
36703,2S,WW,Perugia,Left,20.0,20.0,2.666
36703,2S,EE,Perugia,Left,20.0,20.0,2.6
36703,2S,WW,Perugia,Left,20.0,20.0,2.642
36703,2S,WW,Perugia,Left,20.0,20.0,2.599
36703,2S,EE,Perugia,Left,20.0,20.0,2.609
36703,2S,WW,Perugia,Left,20.0,20.0,2.59
36703,2S,EE,Perugia,Left,20.0,20.0,2.609
36703,2S,WW,Perugia,Left,20.0,20.0,2.596
36703,2S,EE,Perugia,Left,20.0,20.0,2.599
36703,2S,WW,Perugia,Left,20.0,20.0,2.601
36703,2S,EE,Perugia,Left,20.0,20.0,2.598
36703,2S,WW,Perugia,Left,20.0,20.0,2.604
36703,2S,EE,Perugia,Left,20.0,20.0,2.595
36703,2S,WW,Perugia,Left,20.0,20.0,2.593
36703,2S,EE,Perugia,Left,20.0,20.0,2.605
36703,2S,WW,Perugia,Left,20.0,20.0,2.602
36703,2S,EE,Perugia,Left,20.0,20.0,2.598
36703,2S,WW,Perugia,Left,20.0,20.0,2.6
36703,2S,EE,Perugia,Left,20.0,20.0,2.595
36703,2S,EE,Perugia,Left,20.0,20.0,2.602
36703,2S,WW,Perugia,Left,20.0,20.0,2.598
36703,2S,WW,Perugia,Left,20.0,20.0,2.694
36704,2S,EE,Perugia,Left,20.0,20.0,2.611
36704,2S,EE,Perugia,Left,20.0,20.0,2.588
36704,2S,WW,Perugia,Left,20.0,20.0,2.652
36704,2S,EE,Perugia,Left,20.0,20.0,2.598
36705,2S,EE,Perugia,Left,20.0,20.0,2.6
36705,2S,WW,Perugia,Left,20.0,20.0,2.6
36705,2S,EE,Perugia,Left,20.0,20.0,2.603
36705,2S,WW,Perugia,Left,20.0,20.0,2.604
