batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VI600_NAMPRMM3
44169,2S,EE,Brown,Right,20.0,20.025,0.174
44169,2S,WW,Brown,Right,20.0,20.019,0.153
44169,2S,EE,Brown,Right,20.0,20.055,0.217
44169,2S,WW,Brown,Right,20.0,20.035,0.206
44169,2S,EE,Brown,Right,20.0,20.009,0.126
44169,2S,WW,Brown,Right,20.0,20.02,0.126
44169,2S,EE,Brown,Right,20.0,20.012,0.139
44169,2S,WW,Brown,Right,20.0,20.04,0.16
44169,2S,EE,Brown,Right,20.0,20.055,0.102
44169,2S,WW,Brown,Right,20.0,20.044,0.175
44169,2S,EE,Brown,Right,20.0,20.074,0.143
44169,2S,WW,Brown,Right,20.0,20.053,0.146
44170,2S,EE,Brown,Right,20.0,20.01,0.226
44170,2S,WW,Brown,Right,20.0,20.019,0.219
44170,2S,EE,Brown,Right,20.0,20.034,0.232
44170,2S,WW,Brown,Right,20.0,20.06,0.205
44170,2S,EE,Brown,Right,20.0,20.063,0.241
44170,2S,WW,Brown,Right,20.0,20.018,0.19
44170,2S,EE,Brown,Right,20.0,20.099,0.239
44170,2S,WW,Brown,Right,20.0,20.081,0.19
44170,2S,EE,Brown,Right,20.0,20.005,0.231
44170,2S,WW,Brown,Right,20.0,20.058,0.185
44170,2S,EE,Brown,Right,20.0,20.013,0.191
44170,2S,WW,Brown,Right,20.0,20.053,0.179
44170,2S,EE,Brown,Right,20.0,20.095,0.224
44170,2S,WW,Brown,Right,20.0,20.071,0.224
44170,2S,EE,Brown,Right,20.0,20.104,0.174
44170,2S,WW,Brown,Right,20.0,20.101,0.174
44171,2S,EE,Brown,Right,20.0,20.008,0.119
44171,2S,WW,Brown,Right,20.0,20.041,0.08
44171,2S,EE,Brown,Right,20.0,20.059,0.193
44171,2S,WW,Brown,Right,20.0,20.093,0.181
44171,2S,EE,Brown,Right,20.0,20.084,0.159
44171,2S,WW,Brown,Right,20.0,20.078,0.153
44171,2S,EE,Brown,Right,20.0,20.128,0.183
44171,2S,WW,Brown,Right,20.0,20.103,0.161
44171,2S,EE,Brown,Right,20.0,20.033,0.158
44171,2S,WW,Brown,Right,20.0,20.077,0.15
44171,2S,EE,Brown,Right,20.0,20.038,0.167
44171,2S,WW,Brown,Right,20.0,20.082,0.17
44171,2S,EE,Brown,Right,20.0,20.114,0.201
44171,2S,WW,Brown,Right,20.0,20.097,0.19
44171,2S,EE,Brown,Right,20.0,20.111,0.199
44171,2S,WW,Brown,Right,20.0,20.089,0.167
44172,2S,EE,Brown,Right,20.0,20.014,0.184
44172,2S,WW,Brown,Right,20.0,20.056,0.121
44172,2S,EE,Brown,Right,20.0,20.048,0.174
44172,2S,WW,Brown,Right,20.0,20.081,0.153
44172,2S,EE,Brown,Right,20.0,20.097,0.168
44172,2S,WW,Brown,Right,20.0,20.087,0.123
44172,2S,EE,Brown,Right,20.0,20.118,0.19
44172,2S,WW,Brown,Right,20.0,20.095,0.128
44172,2S,EE,Brown,Right,20.0,20.02,0.148
44172,2S,WW,Brown,Right,20.0,20.064,0.147
44172,2S,EE,Brown,Right,20.0,20.05,0.164
44172,2S,WW,Brown,Right,20.0,20.089,0.138
44172,2S,EE,Brown,Right,20.0,20.106,0.168
44172,2S,WW,Brown,Right,20.0,20.091,0.113
44172,2S,EE,Brown,Right,20.0,20.123,0.163
44172,2S,WW,Brown,Right,20.0,20.098,0.122
45777,PSS,EE,Brown,Right,20.0,20.006,0.074
45777,PSS,WW,Brown,Right,20.0,20.02,0.144
45777,PSS,EE,Brown,Right,20.0,20.003,0.141
45777,PSS,WW,Brown,Right,20.0,20.01,0.107
45777,PSS,EE,Brown,Right,20.0,20.052,0.065
45777,PSS,WW,Brown,Right,20.0,20.038,0.075
45777,PSS,EE,Brown,Right,20.0,20.034,0.106
45777,PSS,WW,Brown,Right,20.0,20.025,0.107
45777,PSS,EE,Brown,Right,20.0,20.006,0.11
45777,PSS,WW,Brown,Right,20.0,20.014,0.115
45777,PSS,EE,Brown,Right,20.0,20.01,0.108
45777,PSS,WW,Brown,Right,20.0,20.024,0.109
45777,PSS,EE,Brown,Right,20.0,20.041,0.062
45777,PSS,WW,Brown,Right,20.0,20.031,0.122
45777,PSS,EE,Brown,Right,20.0,20.054,0.122
45777,PSS,WW,Brown,Right,20.0,20.034,0.113
46229,PSS,EE,Brown,Right,20.0,20.004,0.115
46229,PSS,WW,Brown,Right,20.0,20.006,0.129
46229,PSS,EE,Brown,Right,20.0,20.008,0.05453876
46229,PSS,WW,Brown,Right,20.0,20.007,0.04814135
46229,PSS,EE,Brown,Right,20.0,20.006,0.08032372
46229,PSS,WW,Brown,Right,20.0,20.005,0.09667683
46229,PSS,EE,Brown,Right,20.0,20.024,0.139
46229,PSS,WW,Brown,Right,20.0,20.009,0.06604797
46229,PSS,EE,Brown,Right,20.0,20.009,0.0769939
46229,PSS,WW,Brown,Right,20.0,20.007,0.105
46229,PSS,EE,Brown,Right,20.0,20.005,0.07873131
46229,PSS,WW,Brown,Right,20.0,20.005,0.07170477
46229,PSS,EE,Brown,Right,20.0,20.021,0.132
46229,PSS,WW,Brown,Right,20.0,20.012,0.07366819
46229,PSS,EE,Brown,Right,20.0,20.01,0.08589537
46229,PSS,WW,Brown,Right,20.0,20.005,0.07380935
45779,2S,EE,Demokritos,Left,20.4,20.4,0.198
45779,2S,WW,Demokritos,Left,21.3,21.3,0.346
45779,2S,EE,Demokritos,Left,20.0,20.0,0.166
45779,2S,WW,Demokritos,Left,20.8,20.8,0.168
45779,2S,EE,Demokritos,Left,21.3,21.3,0.229
45779,2S,WW,Demokritos,Left,21.5,21.5,0.195
45779,2S,EE,Demokritos,Left,21.8,21.8,0.156
45779,2S,WW,Demokritos,Left,22.0,22.0,0.168
45779,2S,EE,Demokritos,Left,21.8,21.8,0.356
45779,2S,WW,Demokritos,Left,22.2,22.2,0.155
45779,2S,EE,Demokritos,Left,22.2,22.2,0.201
45779,2S,WW,Demokritos,Left,22.5,22.5,0.33
45779,2S,EE,Demokritos,Left,22.5,22.5,0.072
45779,2S,WW,Demokritos,Left,22.7,22.7,0.207
45780,2S,EE,Demokritos,Left,20.0,20.0,0.245
45780,2S,WW,Demokritos,Left,21.0,21.0,0.311
45780,2S,EE,Demokritos,Left,19.9,19.9,0.239
45780,2S,WW,Demokritos,Left,20.9,20.9,0.21
45780,2S,EE,Demokritos,Left,21.7,21.7,0.168
45780,2S,WW,Demokritos,Left,22.4,22.4,0.127
45780,2S,EE,Demokritos,Left,21.5,21.5,0.269
45780,2S,WW,Demokritos,Left,21.9,21.9,0.174
45780,2S,EE,Demokritos,Left,22.9,22.9,0.065
45780,2S,WW,Demokritos,Left,23.2,23.2,0.146
45780,2S,EE,Demokritos,Left,22.2,22.2,0.214
45780,2S,WW,Demokritos,Left,22.6,22.6,0.223
45780,2S,EE,Demokritos,Left,23.5,23.5,0.161
45780,2S,WW,Demokritos,Left,23.8,23.8,0.137
45781,2S,EE,Demokritos,Left,22.3,22.3,0.228
45781,2S,WW,Demokritos,Left,22.6,22.6,0.159
45781,2S,EE,Demokritos,Left,20.8,20.8,0.143
45781,2S,WW,Demokritos,Left,21.5,21.5,0.207
45781,2S,EE,Demokritos,Left,22.7,22.7,0.108
45781,2S,WW,Demokritos,Left,22.9,22.9,0.07
45781,2S,EE,Demokritos,Left,22.0,22.0,0.075
45781,2S,WW,Demokritos,Left,20.0,20.0,0.189
45781,2S,EE,Demokritos,Left,23.1,23.1,0.041
45781,2S,WW,Demokritos,Left,23.3,23.3,0.205
45781,2S,EE,Demokritos,Left,20.8,20.8,0.165
45781,2S,WW,Demokritos,Left,21.4,21.4,0.197
45781,2S,EE,Demokritos,Left,23.4,23.4,0.185
45781,2S,WW,Demokritos,Left,23.5,23.5,0.178
46798,2S,EE,Demokritos,Left,22.1,22.1,0.135
46798,2S,WW,Demokritos,Left,22.5,22.5,0.059
46798,2S,EE,Demokritos,Left,21.7,21.7,0.306
46798,2S,WW,Demokritos,Left,22.2,22.2,0.049
46798,2S,EE,Demokritos,Left,19.5,19.5,0.159
46798,2S,WW,Demokritos,Left,20.4,20.4,0.054
46798,2S,EE,Demokritos,Left,19.1,19.1,0.19
46798,2S,WW,Demokritos,Left,20.3,20.3,0.058
46798,2S,EE,Demokritos,Left,21.0,21.0,0.207
46798,2S,WW,Demokritos,Left,21.5,21.5,0.054
46798,2S,EE,Demokritos,Left,20.9,20.9,0.047
46798,2S,WW,Demokritos,Left,21.6,21.6,0.054
46798,2S,EE,Demokritos,Left,21.9,21.9,0.151
46798,2S,WW,Demokritos,Left,22.2,22.2,0.055
45789,PSP,EE,Brown,Right,20.0,20.01,0.04231588
45789,PSP,WW,Brown,Right,20.0,20.02,0.04138724
45789,PSP,EE,Brown,Right,20.0,20.012,0.03967889
45789,PSP,WW,Brown,Right,20.0,20.044,0.04246913
45789,PSP,EE,Brown,Right,20.0,20.03,0.03954827
45789,PSP,WW,Brown,Right,20.0,20.027,0.04118149
45789,PSP,EE,Brown,Right,20.0,20.045,0.05257394
45789,PSP,WW,Brown,Right,20.0,20.06,0.03131339
45789,PSP,EE,Brown,Right,20.0,20.01,0.04701669
45789,PSP,WW,Brown,Right,20.0,20.032,0.03729966
45789,PSP,EE,Brown,Right,20.0,20.01,0.04205412
45789,PSP,WW,Brown,Right,20.0,20.019,0.04790959
45789,PSP,EE,Brown,Right,20.0,20.016,0.04415904
45789,PSP,WW,Brown,Right,20.0,20.032,0.03885297
45789,PSP,EE,Brown,Right,20.0,20.024,0.03795029
45789,PSP,WW,Brown,Right,20.0,20.038,0.03197786
46230,PSP,EE,Brown,Right,20.0,20.008,0.051
46230,PSP,WW,Brown,Right,20.0,20.016,0.139
46230,PSP,EE,Brown,Right,20.0,20.009,0.054
46230,PSP,WW,Brown,Right,20.0,20.045,0.047
46230,PSP,EE,Brown,Right,20.0,20.018,0.062
46230,PSP,WW,Brown,Right,20.0,20.031,0.038
46230,PSP,EE,Brown,Right,20.0,20.013,0.047
46230,PSP,WW,Brown,Right,20.0,20.169,0.037
46230,PSP,EE,Brown,Right,20.0,20.017,0.035
46230,PSP,WW,Brown,Right,20.0,20.027,0.051
46230,PSP,EE,Brown,Right,20.0,20.076,0.041
46230,PSP,WW,Brown,Right,20.0,20.035,0.144
46230,PSP,EE,Brown,Right,20.0,20.03,0.038
46230,PSP,WW,Brown,Left,20.0,20.074,0.071
46230,PSP,WW,Brown,Right,20.0,20.046,0.045
46230,PSP,EE,Brown,Right,20.0,20.037,0.047
46230,PSP,WW,Brown,Right,20.0,20.047,0.058
46805,2S,EE,Brown,Right,20.0,20.007,0.081
46805,2S,WW,Brown,Right,20.0,20.009,0.099
46805,2S,EE,Brown,Right,20.0,20.009,0.108
46805,2S,WW,Brown,Right,20.0,20.004,0.077
46805,2S,EE,Brown,Right,20.0,20.016,0.139
46805,2S,WW,Brown,Right,20.0,20.012,0.09
46805,2S,EE,Brown,Right,20.0,20.012,0.115
46805,2S,WW,Brown,Right,20.0,20.01,0.156
46805,2S,EE,Brown,Right,20.0,20.004,0.141
46805,2S,WW,Brown,Right,20.0,20.01,0.092
46805,2S,EE,Brown,Right,20.0,20.039,0.117
46805,2S,WW,Brown,Right,20.0,20.029,0.047
46805,2S,EE,Brown,Right,20.0,20.006,0.091
46805,2S,WW,Brown,Right,20.0,20.005,0.1
46806,2S,EE,Brown,Right,20.0,20.009,0.169
46806,2S,WW,Brown,Right,20.0,20.006,0.102
46806,2S,EE,Brown,Right,20.0,20.009,0.132
46806,2S,WW,Brown,Right,20.0,20.009,0.119
46806,2S,EE,Brown,Right,20.0,20.003,0.13
46806,2S,WW,Brown,Right,20.0,20.007,0.109
46806,2S,EE,Brown,Right,20.0,20.024,0.163
46806,2S,WW,Brown,Right,20.0,20.013,0.097
46806,2S,EE,Brown,Right,20.0,20.003,0.03
46806,2S,WW,Brown,Right,20.0,20.005,0.09
46806,2S,EE,Brown,Right,20.0,20.005,0.11
46806,2S,WW,Brown,Right,20.0,20.004,0.108
46806,2S,EE,Brown,Right,20.0,20.003,0.123
46806,2S,WW,Brown,Right,20.0,20.003,0.138
46806,2S,EE,Brown,Right,20.0,20.005,0.247
46806,2S,WW,Brown,Right,20.0,20.007,0.172
46807,2S,EE,Brown,Right,20.0,20.007,0.134
46807,2S,WW,Brown,Right,20.0,20.004,0.143
46807,2S,EE,Brown,Right,20.0,20.006,0.141
46807,2S,WW,Brown,Right,20.0,20.006,0.179
46807,2S,EE,Brown,Right,20.0,20.004,0.169
46807,2S,WW,Brown,Right,20.0,20.004,0.197
46807,2S,EE,Brown,Right,20.0,20.003,0.174
46807,2S,WW,Brown,Right,20.0,20.003,0.147
46807,2S,EE,Brown,Right,20.0,20.007,0.185
46807,2S,WW,Brown,Right,20.0,20.004,0.137
46807,2S,EE,Brown,Right,20.0,20.005,0.15
46807,2S,WW,Brown,Right,20.0,20.006,0.16
46807,2S,EE,Brown,Right,20.0,20.004,0.167
46807,2S,WW,Brown,Right,20.0,20.005,0.178
46807,2S,EE,Brown,Right,20.0,20.006,0.087
46807,2S,WW,Brown,Right,20.0,20.003,0.157
46808,2S,EE,Brown,Right,20.0,19.999,0.145
46808,2S,WW,Brown,Right,20.0,19.999,0.164
46808,2S,EE,Brown,Right,20.0,20.007,0.165
46808,2S,WW,Brown,Right,20.0,20.006,0.161
46808,2S,EE,Brown,Right,20.0,19.999,0.125
46808,2S,WW,Brown,Right,20.0,19.999,0.141
46808,2S,EE,Brown,Right,20.0,20.007,0.039
46808,2S,WW,Brown,Right,20.0,20.003,0.135
46808,2S,EE,Brown,Right,20.0,20.009,0.176
46808,2S,WW,Brown,Right,20.0,20.005,0.126
46808,2S,EE,Brown,Right,20.0,20.004,0.167
46808,2S,WW,Brown,Right,20.0,20.003,0.143
46808,2S,EE,Brown,Right,20.0,20.005,0.133
46808,2S,WW,Brown,Right,20.0,20.005,0.138
46808,2S,EE,Brown,Right,20.0,20.004,0.135
46808,2S,WW,Brown,Right,20.0,20.006,0.109
46969,2S,EE,Demokritos,Left,22.6,22.6,0.184
46969,2S,WW,Demokritos,Left,23.1,23.1,0.268
46969,2S,EE,Demokritos,Left,22.4,22.4,0.063
46969,2S,WW,Demokritos,Left,22.5,22.5,0.256
46969,2S,EE,Demokritos,Left,22.3,22.3,0.066
46969,2S,WW,Demokritos,Left,22.3,22.3,0.28
46969,2S,EE,Demokritos,Left,22.5,22.5,0.075
46969,2S,WW,Demokritos,Left,22.5,22.5,0.342
46969,2S,EE,Demokritos,Left,22.3,22.3,0.046
46969,2S,WW,Demokritos,Left,21.9,21.9,0.278
46969,2S,EE,Demokritos,Left,22.4,22.4,0.061
46969,2S,WW,Demokritos,Left,22.4,22.4,0.273
46969,2S,EE,Demokritos,Left,22.5,22.5,0.063
46969,2S,WW,Demokritos,Left,22.7,22.7,0.311
46970,2S,EE,Demokritos,Left,22.4,22.4,0.23
46970,2S,WW,Demokritos,Left,21.9,21.9,0.289
46970,2S,EE,Demokritos,Left,22.9,22.9,0.262
46970,2S,WW,Demokritos,Left,23.1,23.1,0.052
46970,2S,EE,Demokritos,Left,22.7,22.7,0.232
46970,2S,WW,Demokritos,Left,21.8,21.8,0.292
46970,2S,EE,Demokritos,Left,22.9,22.9,0.264
46970,2S,WW,Demokritos,Left,23.1,23.1,0.262
46970,2S,EE,Demokritos,Left,23.2,23.2,0.268
46970,2S,WW,Demokritos,Left,23.3,23.3,0.296
46970,2S,EE,Demokritos,Left,23.3,23.3,0.307
46970,2S,WW,Demokritos,Left,23.2,23.2,0.052
46970,2S,EE,Demokritos,Left,22.5,22.5,0.257
46970,2S,WW,Demokritos,Left,22.8,22.8,0.271
46971,2S,EE,Demokritos,Left,23.5,23.5,0.19
46971,2S,WW,Demokritos,Left,23.6,23.6,0.238
46971,2S,EE,Demokritos,Left,23.5,23.5,0.174
46971,2S,WW,Demokritos,Left,23.1,23.1,0.247
46971,2S,EE,Demokritos,Left,22.0,22.0,0.25
46971,2S,WW,Demokritos,Left,22.6,22.6,0.226
46971,2S,EE,Demokritos,Left,23.1,23.1,0.198
46971,2S,WW,Demokritos,Left,23.2,23.2,0.176
46971,2S,EE,Demokritos,Left,23.2,23.2,0.201
46971,2S,WW,Demokritos,Left,21.7,21.7,0.199
46971,2S,EE,Demokritos,Left,22.9,22.9,0.168
46971,2S,WW,Demokritos,Left,23.0,23.0,0.221
46971,2S,EE,Demokritos,Left,22.4,22.4,0.189
46971,2S,WW,Demokritos,Left,22.7,22.7,0.219
47345,PSS,EE,Brown,Right,20.0,20.006,0.172
47345,PSS,WW,Brown,Right,20.0,20.002,0.157
47345,PSS,EE,Brown,Right,20.0,20.004,0.143
47345,PSS,WW,Brown,Right,20.0,20.003,0.126
47345,PSS,EE,Brown,Right,20.0,20.002,0.158
47345,PSS,WW,Brown,Right,20.0,20.004,0.194
47345,PSS,EE,Brown,Right,20.0,20.002,0.132
47345,PSS,WW,Brown,Right,20.0,20.002,0.155
47345,PSS,EE,Brown,Right,20.0,20.005,0.169
47345,PSS,WW,Brown,Right,20.0,20.004,0.177
47345,PSS,EE,Brown,Right,20.0,20.011,0.15
47345,PSS,WW,Brown,Right,20.0,20.002,0.175
46232,PSP,EE,Brown,Right,20.0,20.005,0.046
46232,PSP,WW,Brown,Right,20.0,20.033,0.039
46232,PSP,EE,Brown,Right,20.0,20.021,0.041
46232,PSP,WW,Brown,Right,20.0,20.06,0.034
46232,PSP,EE,Brown,Right,20.0,20.033,0.043
46232,PSP,WW,Brown,Right,20.0,20.059,0.028
46232,PSP,EE,Brown,Right,20.0,20.014,0.036
46232,PSP,WW,Brown,Right,20.0,20.028,0.029
46232,PSP,EE,Brown,Right,20.0,20.014,0.03
46232,PSP,WW,Brown,Right,20.0,20.038,0.029
46232,PSP,EE,Brown,Right,20.0,20.07,0.028
46232,PSP,WW,Brown,Right,20.0,20.07,0.023
46232,PSP,EE,Brown,Right,20.0,20.046,0.047
46232,PSP,WW,Brown,Right,20.0,20.064,0.028
46232,PSP,EE,Brown,Right,20.0,20.077,0.037
46232,PSP,WW,Brown,Right,20.0,20.076,0.057
46811,PSP,EE,Brown,Right,20.0,20.012,0.041
46811,PSP,WW,Brown,Right,20.0,20.144,0.055
46811,PSP,EE,Brown,Right,20.0,20.011,0.039
46811,PSP,WW,Brown,Right,20.0,20.024,0.026
46811,PSP,EE,Brown,Right,20.0,20.007,0.062
46811,PSP,WW,Brown,Right,20.0,20.021,0.037
46811,PSP,EE,Brown,Right,20.0,20.015,0.089
46811,PSP,WW,Brown,Right,20.0,20.026,0.035
46811,PSP,EE,Brown,Right,20.0,20.009,0.063
46811,PSP,WW,Brown,Right,20.0,20.039,0.037
46811,PSP,EE,Brown,Right,20.0,20.073,0.049
46811,PSP,WW,Brown,Right,20.0,20.129,0.038
46811,PSP,EE,Brown,Right,20.0,20.071,0.052
46811,PSP,WW,Brown,Right,20.0,20.1,0.037
46811,PSP,EE,Brown,Right,20.0,20.162,0.046
46811,PSP,WW,Brown,Right,20.0,20.176,0.047
47345,PSS,EE,Brown,Right,20.0,20.004,0.103
47345,PSS,WW,Brown,Right,20.0,20.004,0.167
47345,PSS,EE,Brown,Right,20.0,20.008,0.171
47345,PSS,WW,Brown,Right,20.0,20.003,0.196
47346,PSS,EE,Brown,Right,20.0,20.008,0.127
47346,PSS,WW,Brown,Right,20.0,20.004,0.118
47346,PSS,EE,Brown,Right,20.0,20.007,0.132
47346,PSS,WW,Brown,Right,20.0,20.002,0.153
47346,PSS,EE,Brown,Right,20.0,20.004,0.118
47346,PSS,WW,Brown,Right,20.0,20.004,0.139
47346,PSS,EE,Brown,Right,20.0,20.004,0.095
47346,PSS,WW,Brown,Right,20.0,20.006,0.127
47346,PSS,EE,Brown,Right,20.0,20.008,0.07
47346,PSS,WW,Brown,Right,20.0,20.007,0.079
47346,PSS,EE,Brown,Right,20.0,20.006,0.074
47346,PSS,WW,Brown,Right,20.0,20.004,0.098
47346,PSS,EE,Brown,Right,20.0,20.007,0.106
47346,PSS,WW,Brown,Right,20.0,20.004,0.142
47346,PSS,EE,Brown,Right,20.0,20.005,0.099
47346,PSS,WW,Brown,Right,20.0,20.004,0.109
47347,PSS,EE,Brown,Right,20.0,20.006,0.177
47347,PSS,WW,Brown,Right,20.0,20.005,0.15
47347,PSS,EE,Brown,Right,20.0,20.004,0.165
47347,PSS,WW,Brown,Right,20.0,20.005,0.154
47347,PSS,EE,Brown,Right,20.0,20.003,0.143
47347,PSS,WW,Brown,Right,20.0,20.002,0.122
47347,PSS,EE,Brown,Right,20.0,20.008,0.112
47347,PSS,WW,Brown,Right,20.0,20.009,0.128
47347,PSS,EE,Brown,Right,20.0,20.009,0.168
47347,PSS,WW,Brown,Right,20.0,20.007,0.129
47347,PSS,EE,Brown,Right,20.0,20.008,0.146
47347,PSS,WW,Brown,Right,20.0,20.005,0.11
47347,PSS,EE,Brown,Right,20.0,20.01,0.142
47347,PSS,WW,Brown,Right,20.0,20.009,0.172
47347,PSS,EE,Brown,Right,20.0,20.008,0.172
47347,PSS,WW,Brown,Right,20.0,20.008,0.147
47356,2S,EE,Demokritos,Left,25.6,25.6,0.246
47356,2S,WW,Demokritos,Left,26.4,26.4,0.252
47356,2S,EE,Demokritos,Left,24.4,24.4,0.217
47356,2S,WW,Demokritos,Left,24.1,24.1,0.202
47356,2S,EE,Demokritos,Left,27.4,27.4,0.22
47356,2S,WW,Demokritos,Left,27.2,27.2,0.07
47356,2S,EE,Demokritos,Left,23.7,23.7,0.28
47356,2S,WW,Demokritos,Left,26.0,26.0,0.224
47356,2S,EE,Demokritos,Left,26.7,26.7,0.095
47356,2S,WW,Demokritos,Left,26.0,26.0,0.231
47356,2S,EE,Demokritos,Left,24.9,24.9,0.25
47356,2S,WW,Demokritos,Left,24.5,24.5,0.284
47357,2S,EE,Demokritos,Left,23.6,23.6,0.251
47357,2S,WW,Demokritos,Left,23.5,23.5,0.23
47357,2S,EE,Demokritos,Left,22.7,22.7,0.393
47357,2S,WW,Demokritos,Left,22.7,22.7,0.355
47357,2S,EE,Demokritos,Left,26.5,26.5,0.234
47357,2S,WW,Demokritos,Left,25.3,25.3,0.267
47357,2S,EE,Demokritos,Left,22.7,22.7,0.241
47357,2S,WW,Demokritos,Left,29.2,29.2,0.306
47357,2S,EE,Demokritos,Left,24.2,24.2,0.24
47357,2S,WW,Demokritos,Left,23.3,23.3,0.239
47357,2S,EE,Demokritos,Left,22.8,22.8,0.199
47357,2S,WW,Demokritos,Left,22.8,22.8,0.245
47358,2S,EE,Demokritos,Left,24.5,24.5,0.241
47358,2S,WW,Demokritos,Left,24.0,24.0,0.255
47358,2S,EE,Demokritos,Left,24.0,24.0,0.234
47358,2S,WW,Demokritos,Left,23.8,23.8,0.292
47358,2S,EE,Demokritos,Left,23.4,23.4,0.155
47358,2S,WW,Demokritos,Left,23.4,23.4,0.274
47358,2S,EE,Demokritos,Left,23.9,23.9,0.059
47358,2S,WW,Demokritos,Left,23.8,23.8,0.272
47358,2S,EE,Demokritos,Left,23.7,23.7,0.182
47358,2S,WW,Demokritos,Left,23.6,23.6,0.293
47358,2S,EE,Demokritos,Left,26.0,26.0,0.267
47358,2S,WW,Demokritos,Left,25.1,25.1,0.275
47359,2S,EE,Demokritos,Left,28.4,28.4,0.209
47359,2S,WW,Demokritos,Left,27.3,27.3,0.326
47359,2S,EE,Demokritos,Left,26.3,26.3,0.288
47359,2S,WW,Demokritos,Left,25.7,25.7,0.221
47359,2S,EE,Demokritos,Left,24.7,24.7,0.19
47359,2S,WW,Demokritos,Left,24.1,24.1,0.294
47359,2S,EE,Demokritos,Left,23.5,23.5,0.07
47359,2S,WW,Demokritos,Left,19.7,19.7,0.047
47359,2S,EE,Demokritos,Left,20.6,20.6,0.256
47359,2S,WW,Demokritos,Left,21.2,21.2,0.033
47359,2S,EE,Demokritos,Left,21.5,21.5,0.2
47359,2S,WW,Demokritos,Left,21.6,21.6,0.062
47360,2S,EE,Demokritos,Left,27.8,27.8,0.057
47360,2S,WW,Demokritos,Left,25.9,25.9,0.239
47360,2S,EE,Demokritos,Left,25.2,25.2,0.043
47360,2S,WW,Demokritos,Left,24.5,24.5,0.27
47360,2S,EE,Demokritos,Left,22.7,22.7,0.129
47360,2S,WW,Demokritos,Left,25.4,25.4,0.222
47360,2S,EE,Demokritos,Left,23.4,23.4,0.169
47360,2S,WW,Demokritos,Left,22.9,22.9,0.213
47360,2S,EE,Demokritos,Left,24.2,24.2,0.069
47360,2S,WW,Demokritos,Left,23.1,23.1,0.227
47360,2S,EE,Demokritos,Left,22.8,22.8,0.188
47360,2S,WW,Demokritos,Left,22.7,22.7,0.107
47348,PSS,EE,Demokritos,Left,22.2,22.2,0.107
47348,PSS,WW,Demokritos,Left,22.0,22.0,0.239
47348,PSS,EE,Demokritos,Left,22.5,22.5,0.107
47348,PSS,WW,Demokritos,Left,22.0,22.0,0.241
47348,PSS,EE,Demokritos,Left,21.8,21.8,0.148
47348,PSS,WW,Demokritos,Left,21.6,21.6,0.245
47348,PSS,EE,Demokritos,Left,21.7,21.7,0.159
47348,PSS,WW,Demokritos,Left,21.4,21.4,0.222
47348,PSS,EE,Demokritos,Left,21.5,21.5,0.168
47348,PSS,WW,Demokritos,Left,22.9,22.9,0.165
47348,PSS,EE,Demokritos,Left,21.2,21.2,0.125
47348,PSS,WW,Demokritos,Left,21.1,21.1,0.209
47348,PSS,EE,Demokritos,Left,22.4,22.4,0.155
47348,PSS,WW,Demokritos,Left,22.1,22.1,0.206
47348,PSS,EE,Demokritos,Left,23.7,23.7,0.294
47348,PSS,WW,Demokritos,Left,22.9,22.9,0.208
47349,PSS,EE,Demokritos,Left,21.8,21.8,0.163
47349,PSS,WW,Demokritos,Left,21.9,21.9,0.258
47349,PSS,EE,Demokritos,Left,22.2,22.2,0.168
47349,PSS,WW,Demokritos,Left,21.9,21.9,0.285
47349,PSS,EE,Demokritos,Left,21.6,21.6,0.197
47349,PSS,WW,Demokritos,Left,21.4,21.4,0.333
47349,PSS,EE,Demokritos,Left,21.4,21.4,0.27
47349,PSS,WW,Demokritos,Left,22.8,22.8,0.381
47349,PSS,EE,Demokritos,Left,22.1,22.1,0.231
47349,PSS,WW,Demokritos,Left,21.6,21.6,0.363
47349,PSS,EE,Demokritos,Left,21.1,21.1,0.207
47349,PSS,WW,Demokritos,Left,20.9,20.9,0.45
47349,PSS,EE,Demokritos,Left,21.2,21.2,0.201
47349,PSS,WW,Demokritos,Left,21.0,21.0,0.32
47349,PSS,EE,Demokritos,Left,20.7,20.7,0.211
47349,PSS,WW,Demokritos,Left,22.8,22.8,0.382
47365,2S,EE,Brown,Right,20.0,20.091,0.146
47365,2S,WW,Brown,Right,20.0,20.139,0.125
47365,2S,EE,Brown,Right,20.0,20.067,0.149
47365,2S,WW,Brown,Right,20.0,20.091,0.131
47365,2S,EE,Brown,Right,20.0,20.185,0.145
47365,2S,WW,Brown,Right,20.0,20.211,0.408
47365,2S,EE,Brown,Right,20.0,20.139,0.128
47365,2S,WW,Brown,Right,20.0,20.126,0.14
47365,2S,EE,Brown,Right,20.0,20.074,0.111
47365,2S,WW,Brown,Right,20.0,20.108,0.121
47365,2S,EE,Brown,Right,20.0,20.14,0.098
47365,2S,WW,Brown,Right,20.0,20.172,0.082
47365,2S,EE,Brown,Right,20.0,20.143,0.147
47365,2S,WW,Brown,Right,20.0,20.127,0.135
47365,2S,EE,Brown,Right,20.0,20.219,0.063
47365,2S,WW,Brown,Right,20.0,20.195,0.124
47366,2S,EE,Brown,Right,20.0,20.094,0.066
47366,2S,WW,Brown,Right,20.0,20.092,0.09
