batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,I600_PAMPR
43274,2S,EE,Brown,Right,20.0,20.004,0.194402
43274,2S,WW,Brown,Right,20.0,20.006,0.147876
43274,2S,EE,Brown,Right,20.0,20.006,0.32905399999999996
43274,2S,WW,Brown,Right,20.0,20.012,0.226725
43274,2S,EE,Brown,Right,20.0,20.013,0.119604
43274,2S,WW,Brown,Right,20.0,20.008,0.132189
43274,2S,EE,Brown,Right,20.0,20.007,0.192592
43274,2S,WW,Brown,Right,20.0,20.011,0.12414700000000001
43274,2S,EE,Brown,Right,20.0,20.037,0.266288
43274,2S,WW,Brown,Right,20.0,20.022,0.116826
43274,2S,EE,Brown,Right,20.0,20.035,0.401754
43274,2S,WW,Brown,Right,20.0,20.017,0.186629
43275,2S,EE,Brown,Right,20.0,20.005,0.29345600000000005
43275,2S,WW,Brown,Right,20.0,20.006,0.337758
43275,2S,EE,Brown,Right,20.0,20.01,0.392178
43275,2S,WW,Brown,Right,20.0,20.021,0.286143
43275,2S,EE,Brown,Right,20.0,20.019,0.33940800000000004
43275,2S,WW,Brown,Right,20.0,20.015,0.384008
43275,2S,EE,Brown,Right,20.0,20.009,0.325048
43275,2S,WW,Brown,Right,20.0,20.018,0.211823
43275,2S,EE,Brown,Right,20.0,20.042,0.35953500000000005
43275,2S,WW,Brown,Right,20.0,20.024,0.390433
43275,2S,EE,Brown,Right,20.0,20.044,0.43855900000000003
43275,2S,WW,Brown,Right,20.0,20.021,0.398518
43276,2S,EE,Brown,Right,20.0,20.009,0.243876
43276,2S,WW,Brown,Right,20.0,19.883,0.188035
43276,2S,EE,Brown,Right,20.0,20.006,0.299659
43276,2S,WW,Brown,Right,20.0,20.011,0.27991699999999997
43276,2S,EE,Brown,Right,20.0,19.968,0.171323
43276,2S,WW,Brown,Right,20.0,19.98,0.20296799999999998
43276,2S,EE,Brown,Right,20.0,20.037,0.256103
43276,2S,WW,Brown,Right,20.0,20.022,0.19506700000000002
43276,2S,EE,Brown,Right,20.0,20.007,0.25572
43276,2S,WW,Brown,Right,20.0,20.009,0.23393
43276,2S,EE,Brown,Right,20.0,20.008,0.21676900000000002
43276,2S,WW,Brown,Right,20.0,20.006,0.266187
43276,2S,EE,Brown,Right,20.0,20.02,0.252989
43276,2S,WW,Brown,Right,20.0,20.017,0.198572
43276,2S,EE,Brown,Right,20.0,20.02,0.28712400000000005
43276,2S,WW,Brown,Right,20.0,20.021,0.347767
43277,2S,EE,Brown,Right,20.0,20.007,0.246211
43277,2S,WW,Brown,Right,20.0,20.013,0.257185
43277,2S,EE,Brown,Right,20.0,20.006,0.19970400000000002
43277,2S,WW,Brown,Right,20.0,20.008,0.265158
43277,2S,EE,Brown,Right,20.0,20.039,0.185847
43277,2S,WW,Brown,Right,20.0,20.024,0.22328
43277,2S,EE,Brown,Right,20.0,20.031,0.15618600000000002
43277,2S,WW,Brown,Right,20.0,20.02,0.202059
43277,2S,EE,Brown,Right,20.0,20.008,0.19173099999999998
43277,2S,WW,Brown,Right,20.0,20.018,0.28105399999999997
43277,2S,EE,Brown,Right,20.0,20.005,0.255596
43277,2S,WW,Brown,Right,20.0,20.01,0.263058
43277,2S,EE,Brown,Right,20.0,20.04,0.138214
43277,2S,WW,Brown,Right,20.0,20.021,0.199059
43277,2S,EE,Brown,Right,20.0,20.039,0.146799
43277,2S,WW,Brown,Right,20.0,20.025,0.22539599999999999
43836,2S,EE,Demokritos,Left,17.2,17.2,0.300651
43836,2S,WW,Demokritos,Left,18.0,18.0,0.18177000000000001
43836,2S,EE,Demokritos,Left,18.4,18.4,0.370827
43836,2S,WW,Demokritos,Left,18.7,18.7,0.37333900000000003
43836,2S,EE,Demokritos,Left,17.1,17.1,0.49436399999999997
43836,2S,WW,Demokritos,Left,18.5,18.5,0.537289
43836,2S,EE,Demokritos,Left,15.7,15.7,0.446416
43836,2S,WW,Demokritos,Left,16.4,16.4,0.17764500000000003
43836,2S,EE,Demokritos,Left,19.0,19.0,0.366328
43836,2S,WW,Demokritos,Left,16.0,16.0,0.17764500000000003
43836,2S,EE,Demokritos,Left,17.5,17.5,0.553037
43836,2S,WW,Demokritos,Left,18.0,18.0,0.483169
43837,2S,EE,Demokritos,Left,20.0,20.0,0.48142500000000005
43837,2S,WW,Demokritos,Left,20.1,20.1,0.408256
43837,2S,EE,Demokritos,Left,18.5,18.5,0.410862
43837,2S,WW,Demokritos,Left,19.5,19.5,0.36471499999999996
43837,2S,EE,Demokritos,Left,20.0,20.0,0.447383
43837,2S,WW,Demokritos,Left,20.6,20.6,0.560181
43837,2S,EE,Demokritos,Left,20.5,20.5,0.568915
43837,2S,WW,Demokritos,Left,20.7,20.7,0.452002
43837,2S,EE,Demokritos,Left,21.1,21.1,0.507074
43837,2S,WW,Demokritos,Left,21.2,21.2,0.46171
43837,2S,EE,Demokritos,Left,20.9,20.9,0.320479
43837,2S,WW,Demokritos,Left,21.0,21.0,0.445029
44174,2S,EE,Brown,Right,20.0,20.007,0.263801
44174,2S,WW,Brown,Right,20.0,20.003,0.247067
44174,2S,EE,Brown,Right,20.0,20.014,0.178618
44174,2S,WW,Brown,Right,20.0,20.03,0.369468
44174,2S,EE,Brown,Right,20.0,20.01,0.134435
44174,2S,WW,Brown,Right,20.0,20.008,0.257172
44174,2S,EE,Brown,Right,20.0,20.063,0.308605
44174,2S,WW,Brown,Right,20.0,20.04,0.21174600000000002
44174,2S,EE,Brown,Right,20.0,20.008,0.37802300000000005
44174,2S,WW,Brown,Right,20.0,20.018,0.278762
44174,2S,EE,Brown,Right,20.0,20.006,0.106395
44174,2S,WW,Brown,Right,20.0,20.007,0.27198200000000006
44174,2S,EE,Brown,Right,20.0,20.052,0.30201900000000004
44174,2S,WW,Brown,Right,20.0,20.04,0.19404300000000002
44174,2S,EE,Brown,Right,20.0,20.027,0.306728
44174,2S,WW,Brown,Right,20.0,20.024,0.291659
44175,2S,EE,Brown,Right,20.0,20.008,0.18305000000000002
44175,2S,WW,Brown,Right,20.0,20.016,0.25213399999999997
44175,2S,EE,Brown,Right,20.0,20.012,0.258044
44175,2S,WW,Brown,Right,20.0,20.027,0.233262
44175,2S,EE,Brown,Right,20.0,20.049,0.267201
44175,2S,WW,Brown,Right,20.0,20.022,0.181636
44175,2S,EE,Brown,Right,20.0,20.057,0.281374
44175,2S,WW,Brown,Right,20.0,20.031,0.191016
44175,2S,EE,Brown,Right,20.0,20.007,0.24574000000000001
44175,2S,WW,Brown,Right,20.0,20.013,0.228629
44175,2S,EE,Brown,Right,20.0,20.007,0.276004
44175,2S,WW,Brown,Right,20.0,20.023,0.248725
44175,2S,EE,Brown,Right,20.0,20.036,0.28968099999999997
44175,2S,WW,Brown,Right,20.0,20.025,0.236522
44175,2S,EE,Brown,Right,20.0,20.064,0.26481099999999996
44175,2S,WW,Brown,Right,20.0,20.052,0.253087
44169,2S,EE,Brown,Right,20.0,20.006,0.278856
44169,2S,WW,Brown,Right,20.0,20.007,0.322125
44169,2S,EE,Brown,Right,20.0,20.009,0.275373
44169,2S,WW,Brown,Right,20.0,20.02,0.302031
44169,2S,EE,Brown,Right,20.0,20.025,0.315229
44169,2S,WW,Brown,Right,20.0,20.019,0.277851
44169,2S,EE,Brown,Right,20.0,20.055,0.392524
44169,2S,WW,Brown,Right,20.0,20.035,0.372938
44169,2S,EE,Brown,Right,20.0,20.009,0.22850800000000002
44169,2S,WW,Brown,Right,20.0,20.02,0.228805
44169,2S,EE,Brown,Right,20.0,20.012,0.252171
44169,2S,WW,Brown,Right,20.0,20.04,0.289416
44169,2S,EE,Brown,Right,20.0,20.055,0.18562
44169,2S,WW,Brown,Right,20.0,20.044,0.317533
44169,2S,EE,Brown,Right,20.0,20.074,0.258952
44169,2S,WW,Brown,Right,20.0,20.053,0.264459
44170,2S,EE,Brown,Right,20.0,20.01,0.409984
44170,2S,WW,Brown,Right,20.0,20.019,0.39778199999999997
44170,2S,EE,Brown,Right,20.0,20.034,0.421128
44170,2S,WW,Brown,Right,20.0,20.06,0.371849
44170,2S,EE,Brown,Right,20.0,20.063,0.436685
44170,2S,WW,Brown,Right,20.0,20.018,0.34510199999999996
44170,2S,EE,Brown,Right,20.0,20.099,0.433043
44170,2S,WW,Brown,Right,20.0,20.081,0.344204
44170,2S,EE,Brown,Right,20.0,20.005,0.41792399999999996
44170,2S,WW,Brown,Right,20.0,20.058,0.33604300000000004
44170,2S,EE,Brown,Right,20.0,20.013,0.34626100000000004
44170,2S,WW,Brown,Right,20.0,20.053,0.324589
44170,2S,EE,Brown,Right,20.0,20.095,0.40671300000000005
44170,2S,WW,Brown,Right,20.0,20.071,0.406706
44170,2S,EE,Brown,Right,20.0,20.104,0.31611500000000003
44170,2S,WW,Brown,Right,20.0,20.101,0.31498899999999996
44171,2S,EE,Brown,Right,20.0,20.008,0.215385
44171,2S,WW,Brown,Right,20.0,20.041,0.14569300000000002
44171,2S,EE,Brown,Right,20.0,20.059,0.350714
44171,2S,WW,Brown,Right,20.0,20.093,0.32807600000000003
44171,2S,EE,Brown,Right,20.0,20.084,0.288964
44171,2S,WW,Brown,Right,20.0,20.078,0.278186
44171,2S,EE,Brown,Right,20.0,20.128,0.332079
44171,2S,WW,Brown,Right,20.0,20.103,0.29147500000000004
44171,2S,EE,Brown,Right,20.0,20.033,0.286352
44171,2S,WW,Brown,Right,20.0,20.077,0.271494
44171,2S,EE,Brown,Right,20.0,20.038,0.30267700000000003
44171,2S,WW,Brown,Right,20.0,20.082,0.308139
44171,2S,EE,Brown,Right,20.0,20.114,0.36424900000000004
44171,2S,WW,Brown,Right,20.0,20.097,0.344795
44171,2S,EE,Brown,Right,20.0,20.111,0.36092399999999997
44171,2S,WW,Brown,Right,20.0,20.089,0.302811
44172,2S,EE,Brown,Right,20.0,20.014,0.334338
44172,2S,WW,Brown,Right,20.0,20.056,0.219897
44172,2S,EE,Brown,Right,20.0,20.048,0.316278
44172,2S,WW,Brown,Right,20.0,20.081,0.27759300000000003
44172,2S,EE,Brown,Right,20.0,20.097,0.304453
44172,2S,WW,Brown,Right,20.0,20.087,0.222781
44172,2S,EE,Brown,Right,20.0,20.118,0.343881
44172,2S,WW,Brown,Right,20.0,20.095,0.231387
44172,2S,EE,Brown,Right,20.0,20.02,0.26810700000000004
44172,2S,WW,Brown,Right,20.0,20.064,0.266667
44172,2S,EE,Brown,Right,20.0,20.05,0.29736900000000005
44172,2S,WW,Brown,Right,20.0,20.089,0.250591
44172,2S,EE,Brown,Right,20.0,20.106,0.303646
44172,2S,WW,Brown,Right,20.0,20.091,0.20422300000000002
44172,2S,EE,Brown,Right,20.0,20.123,0.294832
44172,2S,WW,Brown,Right,20.0,20.098,0.221027
45777,PSS,EE,Brown,Right,20.0,20.006,0.133835
45777,PSS,WW,Brown,Right,20.0,20.02,0.26158600000000004
45777,PSS,EE,Brown,Right,20.0,20.003,0.25608400000000003
45777,PSS,WW,Brown,Right,20.0,20.01,0.194169
45777,PSS,EE,Brown,Right,20.0,20.052,0.11791700000000001
45777,PSS,WW,Brown,Right,20.0,20.038,0.13657400000000003
45777,PSS,EE,Brown,Right,20.0,20.034,0.192928
45777,PSS,WW,Brown,Right,20.0,20.025,0.194194
45777,PSS,EE,Brown,Right,20.0,20.006,0.199345
45777,PSS,WW,Brown,Right,20.0,20.014,0.208315
45777,PSS,EE,Brown,Right,20.0,20.01,0.195516
45777,PSS,WW,Brown,Right,20.0,20.024,0.197501
45777,PSS,EE,Brown,Right,20.0,20.041,0.111612
45777,PSS,WW,Brown,Right,20.0,20.031,0.22028
45777,PSS,EE,Brown,Right,20.0,20.054,0.221316
45777,PSS,WW,Brown,Right,20.0,20.034,0.205326
46229,PSS,EE,Brown,Right,20.0,20.004,0.208572
46229,PSS,WW,Brown,Right,20.0,20.006,0.234284
46229,PSS,EE,Brown,Right,20.0,20.008,0.09885200000000001
46229,PSS,WW,Brown,Right,20.0,20.007,0.087256
46229,PSS,EE,Brown,Right,20.0,20.006,0.145587
46229,PSS,WW,Brown,Right,20.0,20.005,0.175227
46229,PSS,EE,Brown,Right,20.0,20.024,0.2516
46229,PSS,WW,Brown,Right,20.0,20.009,0.119712
46229,PSS,EE,Brown,Right,20.0,20.009,0.13955099999999998
46229,PSS,WW,Brown,Right,20.0,20.007,0.191047
46229,PSS,EE,Brown,Right,20.0,20.005,0.1427
46229,PSS,WW,Brown,Right,20.0,20.005,0.129965
46229,PSS,EE,Brown,Right,20.0,20.021,0.240013
46229,PSS,WW,Brown,Right,20.0,20.012,0.133524
46229,PSS,EE,Brown,Right,20.0,20.01,0.15568500000000002
46229,PSS,WW,Brown,Right,20.0,20.005,0.13378
45779,2S,EE,Demokritos,Left,20.4,20.4,0.371784
45779,2S,WW,Demokritos,Left,21.3,21.3,0.649008
45779,2S,EE,Demokritos,Left,20.0,20.0,0.311962
45779,2S,WW,Demokritos,Left,20.8,20.8,0.31491199999999997
45779,2S,EE,Demokritos,Left,21.3,21.3,0.429844
45779,2S,WW,Demokritos,Left,21.5,21.5,0.36561200000000005
45779,2S,EE,Demokritos,Left,21.8,21.8,0.29248399999999997
45779,2S,WW,Demokritos,Left,22.0,22.0,0.314546
45779,2S,EE,Demokritos,Left,21.8,21.8,0.667293
45779,2S,WW,Demokritos,Left,22.2,22.2,0.290695
45779,2S,EE,Demokritos,Left,22.2,22.2,0.377399
45779,2S,WW,Demokritos,Left,22.5,22.5,0.6196780000000001
45779,2S,EE,Demokritos,Left,22.5,22.5,0.134706
45779,2S,WW,Demokritos,Left,22.7,22.7,0.387886
45780,2S,EE,Demokritos,Left,20.0,20.0,0.45905700000000005
45780,2S,WW,Demokritos,Left,21.0,21.0,0.58345
45780,2S,EE,Demokritos,Left,19.9,19.9,0.447385
45780,2S,WW,Demokritos,Left,20.9,20.9,0.394489
45780,2S,EE,Demokritos,Left,21.7,21.7,0.315193
45780,2S,WW,Demokritos,Left,22.4,22.4,0.237347
45780,2S,EE,Demokritos,Left,21.5,21.5,0.505111
45780,2S,WW,Demokritos,Left,21.9,21.9,0.326257
45780,2S,EE,Demokritos,Left,22.9,22.9,0.12222400000000001
45780,2S,WW,Demokritos,Left,23.2,23.2,0.273584
45780,2S,EE,Demokritos,Left,22.2,22.2,0.400875
45780,2S,WW,Demokritos,Left,22.6,22.6,0.41898399999999997
45780,2S,EE,Demokritos,Left,23.5,23.5,0.30215
45780,2S,WW,Demokritos,Left,23.8,23.8,0.255991
45781,2S,EE,Demokritos,Left,22.3,22.3,0.428433
45781,2S,WW,Demokritos,Left,22.6,22.6,0.298892
45781,2S,EE,Demokritos,Left,20.8,20.8,0.267246
45781,2S,WW,Demokritos,Left,21.5,21.5,0.388613
45781,2S,EE,Demokritos,Left,22.7,22.7,0.202628
45781,2S,WW,Demokritos,Left,22.9,22.9,0.130505
45781,2S,EE,Demokritos,Left,22.0,22.0,0.141109
45781,2S,WW,Demokritos,Left,20.0,20.0,0.355268
45781,2S,EE,Demokritos,Left,23.1,23.1,0.07628900000000001
45781,2S,WW,Demokritos,Left,23.3,23.3,0.385198
45781,2S,EE,Demokritos,Left,20.8,20.8,0.30928500000000003
45781,2S,WW,Demokritos,Left,21.4,21.4,0.370015
45781,2S,EE,Demokritos,Left,23.4,23.4,0.347521
45781,2S,WW,Demokritos,Left,23.5,23.5,0.33300599999999997
46798,2S,EE,Demokritos,Left,22.1,22.1,0.253641
46798,2S,WW,Demokritos,Left,22.5,22.5,0.110041
46798,2S,EE,Demokritos,Left,21.7,21.7,0.57372
46798,2S,WW,Demokritos,Left,22.2,22.2,0.091779
46798,2S,EE,Demokritos,Left,19.5,19.5,0.298752
46798,2S,WW,Demokritos,Left,20.4,20.4,0.100319
46798,2S,EE,Demokritos,Left,19.1,19.1,0.356188
46798,2S,WW,Demokritos,Left,20.3,20.3,0.109186
46798,2S,EE,Demokritos,Left,21.0,21.0,0.387384
46798,2S,WW,Demokritos,Left,21.5,21.5,0.10179900000000001
46798,2S,EE,Demokritos,Left,20.9,20.9,0.087749
46798,2S,WW,Demokritos,Left,21.6,21.6,0.100564
46798,2S,EE,Demokritos,Left,21.9,21.9,0.283966
46798,2S,WW,Demokritos,Left,22.2,22.2,0.102748
45789,PSP,EE,Brown,Right,20.0,20.01,0.07669799999999999
45789,PSP,WW,Brown,Right,20.0,20.02,0.075014
45789,PSP,EE,Brown,Right,20.0,20.012,0.07191800000000001
45789,PSP,WW,Brown,Right,20.0,20.044,0.076975
45789,PSP,EE,Brown,Right,20.0,20.03,0.071681
45789,PSP,WW,Brown,Right,20.0,20.027,0.07464100000000001
45789,PSP,EE,Brown,Right,20.0,20.045,0.09529000000000001
45789,PSP,WW,Brown,Right,20.0,20.06,0.056756
45789,PSP,EE,Brown,Right,20.0,20.01,0.085218
45789,PSP,WW,Brown,Right,20.0,20.032,0.067606
45789,PSP,EE,Brown,Right,20.0,20.01,0.076223
45789,PSP,WW,Brown,Right,20.0,20.019,0.086836
45789,PSP,EE,Brown,Right,20.0,20.016,0.080038
45789,PSP,WW,Brown,Right,20.0,20.032,0.07042100000000001
45789,PSP,EE,Brown,Right,20.0,20.024,0.068785
45789,PSP,WW,Brown,Right,20.0,20.038,0.057960000000000005
46230,PSP,EE,Brown,Right,20.0,20.008,0.093072
46230,PSP,WW,Brown,Right,20.0,20.016,0.25268100000000004
46230,PSP,EE,Brown,Right,20.0,20.009,0.09797700000000001
46230,PSP,WW,Brown,Right,20.0,20.045,0.084475
46230,PSP,EE,Brown,Right,20.0,20.018,0.11270300000000001
46230,PSP,WW,Brown,Right,20.0,20.031,0.069607
46230,PSP,EE,Brown,Right,20.0,20.013,0.084866
46230,PSP,WW,Brown,Right,20.0,20.169,0.067488
46230,PSP,EE,Brown,Right,20.0,20.017,0.06259100000000001
46230,PSP,WW,Brown,Right,20.0,20.027,0.092726
46230,PSP,EE,Brown,Right,20.0,20.076,0.075172
46230,PSP,WW,Brown,Right,20.0,20.035,0.26069200000000003
46230,PSP,EE,Brown,Right,20.0,20.03,0.068459
46230,PSP,WW,Brown,Left,20.0,20.074,0.128171
46230,PSP,WW,Brown,Right,20.0,20.046,0.08205899999999999
46230,PSP,EE,Brown,Right,20.0,20.037,0.084532
46230,PSP,WW,Brown,Right,20.0,20.047,0.10515600000000001
46805,2S,EE,Brown,Right,20.0,20.007,0.146759
46805,2S,WW,Brown,Right,20.0,20.009,0.179759
46805,2S,EE,Brown,Right,20.0,20.009,0.195403
46805,2S,WW,Brown,Right,20.0,20.004,0.13986600000000002
46805,2S,EE,Brown,Right,20.0,20.016,0.252225
46805,2S,WW,Brown,Right,20.0,20.012,0.16237000000000001
46805,2S,EE,Brown,Right,20.0,20.012,0.208589
46805,2S,WW,Brown,Right,20.0,20.01,0.28274
46805,2S,EE,Brown,Right,20.0,20.004,0.255946
46805,2S,WW,Brown,Right,20.0,20.01,0.1666
46805,2S,EE,Brown,Right,20.0,20.039,0.21147
46805,2S,WW,Brown,Right,20.0,20.029,0.085856
46805,2S,EE,Brown,Right,20.0,20.006,0.164683
46805,2S,WW,Brown,Right,20.0,20.005,0.181102
46806,2S,EE,Brown,Right,20.0,20.009,0.306075
46806,2S,WW,Brown,Right,20.0,20.006,0.18490600000000001
46806,2S,EE,Brown,Right,20.0,20.009,0.238651
46806,2S,WW,Brown,Right,20.0,20.009,0.215507
46806,2S,EE,Brown,Right,20.0,20.003,0.235794
46806,2S,WW,Brown,Right,20.0,20.007,0.198148
46806,2S,EE,Brown,Right,20.0,20.024,0.294537
46806,2S,WW,Brown,Right,20.0,20.013,0.17529
46806,2S,EE,Brown,Right,20.0,20.003,0.053915
46806,2S,WW,Brown,Right,20.0,20.005,0.162541
46806,2S,EE,Brown,Right,20.0,20.005,0.20006000000000002
46806,2S,WW,Brown,Right,20.0,20.004,0.19597
46806,2S,EE,Brown,Right,20.0,20.003,0.22215600000000002
46806,2S,WW,Brown,Right,20.0,20.003,0.249314
46806,2S,EE,Brown,Right,20.0,20.005,0.447846
46806,2S,WW,Brown,Right,20.0,20.007,0.311207
46807,2S,EE,Brown,Right,20.0,20.007,0.242797
46807,2S,WW,Brown,Right,20.0,20.004,0.259925
46807,2S,EE,Brown,Right,20.0,20.006,0.254679
46807,2S,WW,Brown,Right,20.0,20.006,0.324815
46807,2S,EE,Brown,Right,20.0,20.004,0.306628
46807,2S,WW,Brown,Right,20.0,20.004,0.356538
46807,2S,EE,Brown,Right,20.0,20.003,0.315455
46807,2S,WW,Brown,Right,20.0,20.003,0.26568
46807,2S,EE,Brown,Right,20.0,20.007,0.33448100000000003
46807,2S,WW,Brown,Right,20.0,20.004,0.24921500000000002
46807,2S,EE,Brown,Right,20.0,20.005,0.272737
46807,2S,WW,Brown,Right,20.0,20.006,0.289362
46807,2S,EE,Brown,Right,20.0,20.004,0.302316
46807,2S,WW,Brown,Right,20.0,20.005,0.32197000000000003
46807,2S,EE,Brown,Right,20.0,20.006,0.157364
46807,2S,WW,Brown,Right,20.0,20.003,0.284014
46808,2S,EE,Brown,Right,20.0,19.999,0.262504
46808,2S,WW,Brown,Right,20.0,19.999,0.297049
46808,2S,EE,Brown,Right,20.0,20.007,0.299399
46808,2S,WW,Brown,Right,20.0,20.006,0.292104
46808,2S,EE,Brown,Right,20.0,19.999,0.227349
46808,2S,WW,Brown,Right,20.0,19.999,0.254879
46808,2S,EE,Brown,Right,20.0,20.007,0.070471
46808,2S,WW,Brown,Right,20.0,20.003,0.244563
46808,2S,EE,Brown,Right,20.0,20.009,0.319837
46808,2S,WW,Brown,Right,20.0,20.005,0.22874100000000003
46808,2S,EE,Brown,Right,20.0,20.004,0.302277
46808,2S,WW,Brown,Right,20.0,20.003,0.25994900000000004
46808,2S,EE,Brown,Right,20.0,20.005,0.24110700000000002
46808,2S,WW,Brown,Right,20.0,20.005,0.250617
46808,2S,EE,Brown,Right,20.0,20.004,0.24484899999999998
46808,2S,WW,Brown,Right,20.0,20.006,0.197948
46969,2S,EE,Demokritos,Left,22.6,22.6,0.34489600000000004
46969,2S,WW,Demokritos,Left,23.1,23.1,0.501705
46969,2S,EE,Demokritos,Left,22.4,22.4,0.117752
46969,2S,WW,Demokritos,Left,22.5,22.5,0.479192
46969,2S,EE,Demokritos,Left,22.3,22.3,0.123631
46969,2S,WW,Demokritos,Left,22.3,22.3,0.5246470000000001
46969,2S,EE,Demokritos,Left,22.5,22.5,0.140376
46969,2S,WW,Demokritos,Left,22.5,22.5,0.640457
46969,2S,EE,Demokritos,Left,22.3,22.3,0.086323
46969,2S,WW,Demokritos,Left,21.9,21.9,0.522113
46969,2S,EE,Demokritos,Left,22.4,22.4,0.113557
46969,2S,WW,Demokritos,Left,22.4,22.4,0.512236
46969,2S,EE,Demokritos,Left,22.5,22.5,0.117693
46969,2S,WW,Demokritos,Left,22.7,22.7,0.5822970000000001
46970,2S,EE,Demokritos,Left,22.4,22.4,0.431889
46970,2S,WW,Demokritos,Left,21.9,21.9,0.541693
46970,2S,EE,Demokritos,Left,22.9,22.9,0.490696
46970,2S,WW,Demokritos,Left,23.1,23.1,0.09673000000000001
46970,2S,EE,Demokritos,Left,22.7,22.7,0.435193
46970,2S,WW,Demokritos,Left,21.8,21.8,0.54786
46970,2S,EE,Demokritos,Left,22.9,22.9,0.495726
46970,2S,WW,Demokritos,Left,23.1,23.1,0.490754
46970,2S,EE,Demokritos,Left,23.2,23.2,0.501917
46970,2S,WW,Demokritos,Left,23.3,23.3,0.555135
46970,2S,EE,Demokritos,Left,23.3,23.3,0.576308
46970,2S,WW,Demokritos,Left,23.2,23.2,0.09726000000000001
46970,2S,EE,Demokritos,Left,22.5,22.5,0.48244600000000004
46970,2S,WW,Demokritos,Left,22.8,22.8,0.5089130000000001
46971,2S,EE,Demokritos,Left,23.5,23.5,0.356358
46971,2S,WW,Demokritos,Left,23.6,23.6,0.44655700000000004
46971,2S,EE,Demokritos,Left,23.5,23.5,0.326753
46971,2S,WW,Demokritos,Left,23.1,23.1,0.463461
46971,2S,EE,Demokritos,Left,22.0,22.0,0.469086
46971,2S,WW,Demokritos,Left,22.6,22.6,0.423779
46971,2S,EE,Demokritos,Left,23.1,23.1,0.37197399999999997
46971,2S,WW,Demokritos,Left,23.2,23.2,0.330433
46971,2S,EE,Demokritos,Left,23.2,23.2,0.377457
46971,2S,WW,Demokritos,Left,21.7,21.7,0.37251799999999996
46971,2S,EE,Demokritos,Left,22.9,22.9,0.31561900000000004
46971,2S,WW,Demokritos,Left,23.0,23.0,0.414421
46971,2S,EE,Demokritos,Left,22.4,22.4,0.354633
46971,2S,WW,Demokritos,Left,22.7,22.7,0.410852
47345,PSS,EE,Brown,Right,20.0,20.006,0.311558
47345,PSS,WW,Brown,Right,20.0,20.002,0.284017
47345,PSS,EE,Brown,Right,20.0,20.004,0.258941
47345,PSS,WW,Brown,Right,20.0,20.003,0.228416
47345,PSS,EE,Brown,Right,20.0,20.002,0.286652
47345,PSS,WW,Brown,Right,20.0,20.004,0.35221800000000003
47345,PSS,EE,Brown,Right,20.0,20.002,0.240011
47345,PSS,WW,Brown,Right,20.0,20.002,0.280318
47345,PSS,EE,Brown,Right,20.0,20.005,0.305917
47345,PSS,WW,Brown,Right,20.0,20.004,0.320625
47345,PSS,EE,Brown,Right,20.0,20.011,0.271101
47345,PSS,WW,Brown,Right,20.0,20.002,0.316898
46232,PSP,EE,Brown,Right,20.0,20.005,0.083761
46232,PSP,WW,Brown,Right,20.0,20.033,0.07147400000000001
46232,PSP,EE,Brown,Right,20.0,20.021,0.07452500000000001
46232,PSP,WW,Brown,Right,20.0,20.06,0.061785
46232,PSP,EE,Brown,Right,20.0,20.033,0.07764
46232,PSP,WW,Brown,Right,20.0,20.059,0.051313000000000004
46232,PSP,EE,Brown,Right,20.0,20.014,0.065543
46232,PSP,WW,Brown,Right,20.0,20.028,0.053017
46232,PSP,EE,Brown,Right,20.0,20.014,0.054013
46232,PSP,WW,Brown,Right,20.0,20.038,0.052589
46232,PSP,EE,Brown,Right,20.0,20.07,0.050485
46232,PSP,WW,Brown,Right,20.0,20.07,0.042436
46232,PSP,EE,Brown,Right,20.0,20.046,0.085988
46232,PSP,WW,Brown,Right,20.0,20.064,0.05076700000000001
46232,PSP,EE,Brown,Right,20.0,20.077,0.066803
46232,PSP,WW,Brown,Right,20.0,20.076,0.103575
46811,PSP,EE,Brown,Right,20.0,20.012,0.07401200000000001
46811,PSP,WW,Brown,Right,20.0,20.144,0.099258
46811,PSP,EE,Brown,Right,20.0,20.011,0.06983199999999999
46811,PSP,WW,Brown,Right,20.0,20.024,0.047892000000000004
46811,PSP,EE,Brown,Right,20.0,20.007,0.111546
46811,PSP,WW,Brown,Right,20.0,20.021,0.06636700000000001
46811,PSP,EE,Brown,Right,20.0,20.015,0.160798
46811,PSP,WW,Brown,Right,20.0,20.026,0.062886
46811,PSP,EE,Brown,Right,20.0,20.009,0.114918
46811,PSP,WW,Brown,Right,20.0,20.039,0.06654800000000001
46811,PSP,EE,Brown,Right,20.0,20.073,0.08891299999999999
46811,PSP,WW,Brown,Right,20.0,20.129,0.068401
46811,PSP,EE,Brown,Right,20.0,20.071,0.093446
46811,PSP,WW,Brown,Right,20.0,20.1,0.066697
46811,PSP,EE,Brown,Right,20.0,20.162,0.083251
46811,PSP,WW,Brown,Right,20.0,20.176,0.08449899999999999
47345,PSS,EE,Brown,Right,20.0,20.004,0.185814
47345,PSS,WW,Brown,Right,20.0,20.004,0.302805
47345,PSS,EE,Brown,Right,20.0,20.008,0.309442
47345,PSS,WW,Brown,Right,20.0,20.003,0.35591100000000003
47346,PSS,EE,Brown,Right,20.0,20.008,0.230178
47346,PSS,WW,Brown,Right,20.0,20.004,0.214121
