ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_BARCODE,PART_NAME_LABEL,VFB_V,CACC_PFRD,NOX,TOX_NM,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
8247640,9140,Tracker Halfmoon CV Parameters,696942,7420,2S Halfmoon W,52593,35953_001_2-S_HM_WW,35953_001_2-S_HM_WW,2.926,85.431,115869900000.0,672.313,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_001_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-01T09-53-16.json,HEPHY
8333340,9140,Tracker Halfmoon CV Parameters,711522,7420,2S Halfmoon W,52593,35953_001_2-S_HM_WW,35953_001_2-S_HM_WW,2.86,84.531,112577600000.0,679.4689999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_001_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-01T09-53-16.json,HEPHY
8299980,9140,Tracker Halfmoon CV Parameters,706902,7400,2S Halfmoon E,52594,35953_002_2-S_HM_EE,35953_002_2-S_HM_EE,2.9389999999999996,84.71600000000001,115328400000.0,677.9839999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35953_002_2-S_HM_ER__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-06T15-21-03.json,HEPHY
8363300,9140,Tracker Halfmoon CV Parameters,715022,7400,2S Halfmoon E,52594,35953_002_2-S_HM_EE,35953_002_2-S_HM_EE,2.908,85.788,115794800000.0,669.5169999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35953_002_2-S_HM_ER__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-06T15-21-03.json,HEPHY
8291840,9140,Tracker Halfmoon CV Parameters,705262,7420,2S Halfmoon W,52597,35953_002_2-S_HM_WW,35953_002_2-S_HM_WW,2.9619999999999997,85.565,117207200000.0,671.26,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_002_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-06T12-09-18.json,HEPHY
8288300,9140,Tracker Halfmoon CV Parameters,704442,7420,2S Halfmoon W,52597,35953_002_2-S_HM_WW,35953_002_2-S_HM_WW,2.912,84.73299999999999,114472900000.0,677.8539999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_002_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-06T12-09-18.json,HEPHY
8329120,9140,Tracker Halfmoon CV Parameters,711182,7420,2S Halfmoon W,52655,35953_012_2-S_HM_WW,35953_012_2-S_HM_WW,2.992,85.505,118080900000.0,671.7289999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_012_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-07T10-02-02.json,HEPHY
8343240,9140,Tracker Halfmoon CV Parameters,712802,7420,2S Halfmoon W,52655,35953_012_2-S_HM_WW,35953_012_2-S_HM_WW,3.01,83.985,116548800000.0,683.8919999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_012_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-07T10-02-02.json,HEPHY
8290480,9140,Tracker Halfmoon CV Parameters,701382,7420,2S Halfmoon W,52659,35953_013_2-S_HM_WW,35953_013_2-S_HM_WW,2.995,85.751,118536300000.0,669.803,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35953_013_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-07T13-22-03.json,HEPHY
8277480,9140,Tracker Halfmoon CV Parameters,702282,7420,2S Halfmoon W,52659,35953_013_2-S_HM_WW,35953_013_2-S_HM_WW,2.952,84.999,116135000000.0,675.73,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35953_013_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-07T13-22-03.json,HEPHY
8307180,9140,Tracker Halfmoon CV Parameters,707282,7400,2S Halfmoon E,52678,35953_017_2-S_HM_EE,35953_017_2-S_HM_EE,2.963,85.146,116670300000.0,674.565,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35953_017_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-07T21-13-22.json,HEPHY
8256540,9140,Tracker Halfmoon CV Parameters,698562,7400,2S Halfmoon E,52678,35953_017_2-S_HM_EE,35953_017_2-S_HM_EE,2.977,86.166,118528400000.0,666.582,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35953_017_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-07T21-13-22.json,HEPHY
8284480,9140,Tracker Halfmoon CV Parameters,703662,7420,2S Halfmoon W,52691,35953_017_2-S_HM_WW,35953_017_2-S_HM_WW,2.853,84.815,112709400000.0,677.2,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_017_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-07T18-15-12.json,HEPHY
8263000,9140,Tracker Halfmoon CV Parameters,699662,7420,2S Halfmoon W,52691,35953_017_2-S_HM_WW,35953_017_2-S_HM_WW,3.031,85.397,119182500000.0,672.5830000000001,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_017_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-07T18-15-12.json,HEPHY
8259060,9140,Tracker Halfmoon CV Parameters,698802,7400,2S Halfmoon E,53132,35953_024_2-S_HM_EE,35953_024_2-S_HM_EE,3.053,85.15100000000001,119547000000.0,674.5269999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX35953_024_2-S_HM_ER__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-08T02-02-12.json,HEPHY
8252740,9140,Tracker Halfmoon CV Parameters,697462,7400,2S Halfmoon E,53132,35953_024_2-S_HM_EE,35953_024_2-S_HM_EE,3.012,86.306,119847000000.0,665.4939999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX35953_024_2-S_HM_ER__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-08T02-02-12.json,HEPHY
8347560,9140,Tracker Halfmoon CV Parameters,713102,7420,2S Halfmoon W,53135,35953_024_2-S_HM_WW,35953_024_2-S_HM_WW,3.056,85.851,120645800000.0,669.0239999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX35953_024_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-07T22-50-59.json,HEPHY
8318880,9140,Tracker Halfmoon CV Parameters,710082,7420,2S Halfmoon W,53135,35953_024_2-S_HM_WW,35953_024_2-S_HM_WW,2.9619999999999997,84.929,116333300000.0,676.288,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX35953_024_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-07T22-50-59.json,HEPHY
8314380,9140,Tracker Halfmoon CV Parameters,709402,7400,2S Halfmoon E,53198,35953_035_2-S_HM_EE,35953_035_2-S_HM_EE,2.7960000000000003,86.09899999999999,112582700000.0,667.0939999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35953_035_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-12T13-13-54.json,HEPHY
8296680,9140,Tracker Halfmoon CV Parameters,706242,7400,2S Halfmoon E,53198,35953_035_2-S_HM_EE,35953_035_2-S_HM_EE,2.892,85.444,114815000000.0,672.21,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35953_035_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-12T13-13-54.json,HEPHY
8355480,9140,Tracker Halfmoon CV Parameters,713962,7420,2S Halfmoon W,53211,35953_035_2-S_HM_WW,35953_035_2-S_HM_WW,2.8789999999999996,85.765,114826300000.0,669.697,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_035_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-09T07-13-06.json,HEPHY
8273740,9140,Tracker Halfmoon CV Parameters,701762,7420,2S Halfmoon W,53211,35953_035_2-S_HM_WW,35953_035_2-S_HM_WW,2.888,85.53399999999999,114784600000.0,671.505,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_035_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-09T07-13-06.json,HEPHY
8302620,9140,Tracker Halfmoon CV Parameters,705042,7400,2S Halfmoon E,53238,35953_040_2-S_HM_EE,35953_040_2-S_HM_EE,2.827,86.345,113914000000.0,665.195,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35953_040_2-S_HM_ER__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-12T15-50-18.json,HEPHY
8303380,9140,Tracker Halfmoon CV Parameters,707182,7400,2S Halfmoon E,53238,35953_040_2-S_HM_EE,35953_040_2-S_HM_EE,2.8810000000000002,85.59100000000001,114650700000.0,671.055,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35953_040_2-S_HM_ER__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-12T15-50-18.json,HEPHY
8360460,9140,Tracker Halfmoon CV Parameters,714582,7420,2S Halfmoon W,53251,35953_040_2-S_HM_WW,35953_040_2-S_HM_WW,2.883,85.787,114985100000.0,669.525,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_040_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-08T10-22-00.json,HEPHY
8312660,9140,Tracker Halfmoon CV Parameters,708922,7420,2S Halfmoon W,53251,35953_040_2-S_HM_WW,35953_040_2-S_HM_WW,2.8739999999999997,85.499,114305400000.0,671.7769999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35953_040_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-08T10-22-00.json,HEPHY
8242340,9140,Tracker Halfmoon CV Parameters,696042,7400,2S Halfmoon E,53270,35953_043_2-S_HM_EE,35953_043_2-S_HM_EE,2.867,86.23899999999999,115078300000.0,666.018,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX35953_043_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-12T17-50-28.json,HEPHY
8269700,9140,Tracker Halfmoon CV Parameters,700862,7400,2S Halfmoon E,53270,35953_043_2-S_HM_EE,35953_043_2-S_HM_EE,2.949,85.471,116654000000.0,672.0010000000001,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX35953_043_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-12T17-50-28.json,HEPHY
8261020,9140,Tracker Halfmoon CV Parameters,699402,7420,2S Halfmoon W,53273,35953_043_2-S_HM_WW,35953_043_2-S_HM_WW,2.93,86.309,117211600000.0,665.477,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX35953_043_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-08T19-21-45.json,HEPHY
8281580,9140,Tracker Halfmoon CV Parameters,703082,7420,2S Halfmoon W,53273,35953_043_2-S_HM_WW,35953_043_2-S_HM_WW,2.9730000000000003,85.75,117817300000.0,669.815,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX35953_043_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-08T19-21-45.json,HEPHY
8131420,9140,Tracker Halfmoon CV Parameters,678142,7400,2S Halfmoon E,58630,35957_001_2-S_HM_EE,35957_001_2-S_HM_EE,2.883,85.67,114804900000.0,670.436,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35957_001_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T18-16-48.json,HEPHY
8174880,9140,Tracker Halfmoon CV Parameters,686802,7400,2S Halfmoon E,58630,35957_001_2-S_HM_EE,35957_001_2-S_HM_EE,2.926,84.60700000000001,114763500000.0,678.8610000000001,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35957_001_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T18-16-48.json,HEPHY
8182820,9140,Tracker Halfmoon CV Parameters,688162,7420,2S Halfmoon W,58633,35957_001_2-S_HM_WW,35957_001_2-S_HM_WW,2.94,85.469,116390000000.0,672.012,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35957_001_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T15-35-27.json,HEPHY
8165320,9140,Tracker Halfmoon CV Parameters,684822,7420,2S Halfmoon W,58633,35957_001_2-S_HM_WW,35957_001_2-S_HM_WW,2.9139999999999997,84.477,114215000000.0,679.903,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35957_001_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T15-35-27.json,HEPHY
8169720,9140,Tracker Halfmoon CV Parameters,685882,7400,2S Halfmoon E,58652,35957_005_2-S_HM_EE,35957_005_2-S_HM_EE,2.8989999999999996,84.788,114160400000.0,677.4119999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX35957_005_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T21-23-38.json,HEPHY
8199600,9140,Tracker Halfmoon CV Parameters,690082,7400,2S Halfmoon E,58652,35957_005_2-S_HM_EE,35957_005_2-S_HM_EE,2.884,85.62700000000001,114787100000.0,670.775,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX35957_005_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T21-23-38.json,HEPHY
8238780,9140,Tracker Halfmoon CV Parameters,695342,7420,2S Halfmoon W,58655,35957_005_2-S_HM_WW,35957_005_2-S_HM_WW,2.898,84.666,113951600000.0,678.3910000000001,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX35957_005_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T18-38-44.json,HEPHY
8155760,9140,Tracker Halfmoon CV Parameters,682922,7420,2S Halfmoon W,58655,35957_005_2-S_HM_WW,35957_005_2-S_HM_WW,2.935,85.26799999999999,115930700000.0,673.6,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX35957_005_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T18-38-44.json,HEPHY
8163720,9140,Tracker Halfmoon CV Parameters,684282,7400,2S Halfmoon E,58692,35957_011_2-S_HM_EE,35957_011_2-S_HM_EE,2.875,84.455,112950500000.0,680.085,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35957_011_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T13-30-48.json,HEPHY
8194940,9140,Tracker Halfmoon CV Parameters,689602,7400,2S Halfmoon E,58692,35957_011_2-S_HM_EE,35957_011_2-S_HM_EE,2.864,85.891,114503100000.0,668.716,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35957_011_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T13-30-48.json,HEPHY
8145840,9140,Tracker Halfmoon CV Parameters,680802,7420,2S Halfmoon W,58695,35957_011_2-S_HM_WW,35957_011_2-S_HM_WW,2.883,85.037,113974800000.0,675.425,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35957_011_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T11-18-16.json,HEPHY
8169040,9140,Tracker Halfmoon CV Parameters,685762,7420,2S Halfmoon W,58695,35957_011_2-S_HM_WW,35957_011_2-S_HM_WW,2.927,85.555,116076800000.0,671.336,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35957_011_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T11-18-16.json,HEPHY
8150100,9140,Tracker Halfmoon CV Parameters,681702,7400,2S Halfmoon E,58750,35957_019_2-S_HM_EE,35957_019_2-S_HM_EE,2.908,86.005,116080800000.0,667.824,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX35957_019_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T22-56-05.json,HEPHY
8153780,9140,Tracker Halfmoon CV Parameters,682302,7400,2S Halfmoon E,58750,35957_019_2-S_HM_EE,35957_019_2-S_HM_EE,2.937,84.726,115273100000.0,677.905,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX35957_019_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T22-56-05.json,HEPHY
8137940,9140,Tracker Halfmoon CV Parameters,679282,7420,2S Halfmoon W,58753,35957_019_2-S_HM_WW,35957_019_2-S_HM_WW,2.949,84.73200000000001,115659400000.0,677.862,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX35957_019_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T20-40-25.json,HEPHY
8229800,9140,Tracker Halfmoon CV Parameters,693542,7420,2S Halfmoon W,58753,35957_019_2-S_HM_WW,35957_019_2-S_HM_WW,2.9589999999999996,85.75,117357000000.0,669.816,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX35957_019_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T20-40-25.json,HEPHY
8179080,9140,Tracker Halfmoon CV Parameters,686222,7400,2S Halfmoon E,58794,35957_028_2-S_HM_EE,35957_028_2-S_HM_EE,2.799,85.715,112180700000.0,670.0889999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35957_028_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T12-40-18.json,HEPHY
8232720,9140,Tracker Halfmoon CV Parameters,694122,7400,2S Halfmoon E,58794,35957_028_2-S_HM_EE,35957_028_2-S_HM_EE,2.8089999999999997,85.368,112047500000.0,672.812,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35957_028_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T12-40-18.json,HEPHY
8139940,9140,Tracker Halfmoon CV Parameters,679762,7420,2S Halfmoon W,58797,35957_028_2-S_HM_WW,35957_028_2-S_HM_WW,2.8680000000000003,85.742,114418600000.0,669.875,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35957_028_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T11-21-58.json,HEPHY
8210280,9140,Tracker Halfmoon CV Parameters,691362,7420,2S Halfmoon W,58797,35957_028_2-S_HM_WW,35957_028_2-S_HM_WW,2.813,84.729,111332000000.0,677.883,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35957_028_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T11-21-58.json,HEPHY
8230920,9140,Tracker Halfmoon CV Parameters,693762,7400,2S Halfmoon E,58852,35957_035_2-S_HM_EE,35957_035_2-S_HM_EE,2.815,86.001,113069300000.0,667.8539999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX35957_035_2-S_HM_ER__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T13-24-25.json,HEPHY
8205040,9140,Tracker Halfmoon CV Parameters,690282,7400,2S Halfmoon E,58852,35957_035_2-S_HM_EE,35957_035_2-S_HM_EE,2.821,85.045,112006500000.0,675.3660000000001,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX35957_035_2-S_HM_ER__PQC_Flute_1_MOS_capacitor_HV_Source_2021-05-03T13-24-25.json,HEPHY
8132180,9140,Tracker Halfmoon CV Parameters,677082,7420,2S Halfmoon W,58855,35957_035_2-S_HM_WW,35957_035_2-S_HM_WW,6.05,65.15899999999999,164733200000.0,881.48,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX35957_035_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-30T13-16-45.json,HEPHY
8241800,9140,Tracker Halfmoon CV Parameters,695942,7400,2S Halfmoon E,58878,35957_042_2-S_HM_EE,35957_042_2-S_HM_EE,2.865,86.0,114671100000.0,667.8639999999999,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35957_042_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T19-33-25.json,HEPHY
8147580,9140,Tracker Halfmoon CV Parameters,681322,7400,2S Halfmoon E,58878,35957_042_2-S_HM_EE,35957_042_2-S_HM_EE,2.8819999999999997,85.419,114441400000.0,672.405,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX35957_042_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T19-33-25.json,HEPHY
8183860,9140,Tracker Halfmoon CV Parameters,688462,7420,2S Halfmoon W,58891,35957_042_2-S_HM_WW,35957_042_2-S_HM_WW,2.923,86.196,116815300000.0,666.35,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35957_042_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T16-14-47.json,HEPHY
8237780,9140,Tracker Halfmoon CV Parameters,695142,7420,2S Halfmoon W,58891,35957_042_2-S_HM_WW,35957_042_2-S_HM_WW,2.89,84.916,114045600000.0,676.3910000000001,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX35957_042_2-S_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-27T16-14-47.json,HEPHY
