ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,CHANNEL_ID,AGGREGATED_COND_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_BARCODE,PART_SERIAL_NUMBER,PART_NAME_LABEL,VTH_V
28797780,9160,"Tracker Halfmoon TC Parameters",2775162,,2775161,7420,"2S Halfmoon W",372371,48231_035_2-S_HM_WW,,48231_035_2-S_HM_WW,3.14214
28752340,9160,"Tracker Halfmoon TC Parameters",2769402,,2769401,7420,"2S Halfmoon W",372371,48231_035_2-S_HM_WW,,48231_035_2-S_HM_WW,3.14214
28470641,9160,"Tracker Halfmoon TC Parameters",2736121,,2736120,7400,"2S Halfmoon E",367434,48224_003_2-S_HM_EE,,48224_003_2-S_HM_EE,4.166
28470650,9160,"Tracker Halfmoon TC Parameters",2736607,,2736606,7400,"2S Halfmoon E",367434,48224_003_2-S_HM_EE,,48224_003_2-S_HM_EE,4.108
28470646,9160,"Tracker Halfmoon TC Parameters",2736274,,2736273,7420,"2S Halfmoon W",367437,48224_003_2-S_HM_WW,,48224_003_2-S_HM_WW,4.088
28470654,9160,"Tracker Halfmoon TC Parameters",2736928,,2736927,7420,"2S Halfmoon W",367437,48224_003_2-S_HM_WW,,48224_003_2-S_HM_WW,4.12
28470651,9160,"Tracker Halfmoon TC Parameters",2736781,,2736780,7400,"2S Halfmoon E",367474,48224_008_2-S_HM_EE,,48224_008_2-S_HM_EE,4.107
28470657,9160,"Tracker Halfmoon TC Parameters",2737069,,2737068,7420,"2S Halfmoon W",367477,48224_008_2-S_HM_WW,,48224_008_2-S_HM_WW,3.986
28935540,9160,"Tracker Halfmoon TC Parameters",2780474,,2780473,7400,"2S Halfmoon E",371136,48227_047_2-S_HM_EE,,48227_047_2-S_HM_EE,4.275
28555260,9160,"Tracker Halfmoon TC Parameters",2740422,,2740421,7400,"2S Halfmoon E",371176,48228_004_2-S_HM_EE,,48228_004_2-S_HM_EE,4.39089
28556740,9160,"Tracker Halfmoon TC Parameters",2740962,,2740961,7420,"2S Halfmoon W",371179,48228_004_2-S_HM_WW,,48228_004_2-S_HM_WW,4.21672
28559260,9160,"Tracker Halfmoon TC Parameters",2741142,,2741141,7400,"2S Halfmoon E",371212,48228_008_2-S_HM_EE,,48228_008_2-S_HM_EE,4.3037
28558100,9160,"Tracker Halfmoon TC Parameters",2740702,,2740701,7400,"2S Halfmoon E",371212,48228_008_2-S_HM_EE,,48228_008_2-S_HM_EE,4.36797
28561900,9160,"Tracker Halfmoon TC Parameters",2741742,,2741741,7420,"2S Halfmoon W",371215,48228_008_2-S_HM_WW,,48228_008_2-S_HM_WW,4.36296
28560600,9160,"Tracker Halfmoon TC Parameters",2741282,,2741281,7420,"2S Halfmoon W",371215,48228_008_2-S_HM_WW,,48228_008_2-S_HM_WW,4.26026
28755320,9160,"Tracker Halfmoon TC Parameters",2769902,,2769901,7400,"2S Halfmoon E",372456,48231_049_2-S_HM_EE,,48231_049_2-S_HM_EE,4.55796
28757460,9160,"Tracker Halfmoon TC Parameters",2770482,,2770481,7400,"2S Halfmoon E",372456,48231_049_2-S_HM_EE,,48231_049_2-S_HM_EE,4.37638
28800320,9160,"Tracker Halfmoon TC Parameters",2776442,,2776441,7400,"2S Halfmoon E",372456,48231_049_2-S_HM_EE,,48231_049_2-S_HM_EE,4.55796
28800740,9160,"Tracker Halfmoon TC Parameters",2776202,,2776201,7400,"2S Halfmoon E",372456,48231_049_2-S_HM_EE,,48231_049_2-S_HM_EE,4.37638
28759600,9160,"Tracker Halfmoon TC Parameters",2770782,,2770781,7420,"2S Halfmoon W",372459,48231_049_2-S_HM_WW,,48231_049_2-S_HM_WW,3.31031
28803920,9160,"Tracker Halfmoon TC Parameters",2776682,,2776681,7420,"2S Halfmoon W",372459,48231_049_2-S_HM_WW,,48231_049_2-S_HM_WW,4.60861
28802960,9160,"Tracker Halfmoon TC Parameters",2776342,,2776341,7420,"2S Halfmoon W",372459,48231_049_2-S_HM_WW,,48231_049_2-S_HM_WW,3.31031
28762200,9160,"Tracker Halfmoon TC Parameters",2770222,,2770221,7420,"2S Halfmoon W",372459,48231_049_2-S_HM_WW,,48231_049_2-S_HM_WW,4.60861
29308980,9160,"Tracker Halfmoon TC Parameters",2803962,,2803961,7400,"2S Halfmoon E",372470,48232_001_2-S_HM_EE,,48232_001_2-S_HM_EE,4.067
29329500,9160,"Tracker Halfmoon TC Parameters",2807982,,2807981,7400,"2S Halfmoon E",372470,48232_001_2-S_HM_EE,,48232_001_2-S_HM_EE,4.221
29328220,9160,"Tracker Halfmoon TC Parameters",2807542,,2807541,7420,"2S Halfmoon W",372473,48232_001_2-S_HM_WW,,48232_001_2-S_HM_WW,4.117
29323040,9160,"Tracker Halfmoon TC Parameters",2806962,,2806961,7420,"2S Halfmoon W",372473,48232_001_2-S_HM_WW,,48232_001_2-S_HM_WW,4.183
29328560,9160,"Tracker Halfmoon TC Parameters",2807602,,2807601,7400,"2S Halfmoon E",372510,48232_008_2-S_HM_EE,,48232_008_2-S_HM_EE,4.148
29298140,9160,"Tracker Halfmoon TC Parameters",2801622,,2801621,7400,"2S Halfmoon E",372510,48232_008_2-S_HM_EE,,48232_008_2-S_HM_EE,4.178
29289000,9160,"Tracker Halfmoon TC Parameters",2800182,,2800181,7420,"2S Halfmoon W",372513,48232_008_2-S_HM_WW,,48232_008_2-S_HM_WW,4.178
29300160,9160,"Tracker Halfmoon TC Parameters",2802282,,2802281,7420,"2S Halfmoon W",372513,48232_008_2-S_HM_WW,,48232_008_2-S_HM_WW,4.121
28498400,9160,"Tracker Halfmoon TC Parameters",2737195,,2737194,7400,"2S Halfmoon E",367514,48224_013_2-S_HM_EE,,48224_013_2-S_HM_EE,4.092
28470640,9160,"Tracker Halfmoon TC Parameters",2736079,,2736078,7400,"2S Halfmoon E",367514,48224_013_2-S_HM_EE,,48224_013_2-S_HM_EE,4.169
28470645,9160,"Tracker Halfmoon TC Parameters",2736220,,2736219,7420,"2S Halfmoon W",367517,48224_013_2-S_HM_WW,,48224_013_2-S_HM_WW,4.111
28498401,9160,"Tracker Halfmoon TC Parameters",2737198,,2737197,7420,"2S Halfmoon W",367517,48224_013_2-S_HM_WW,,48224_013_2-S_HM_WW,4.041
28470656,9160,"Tracker Halfmoon TC Parameters",2737021,,2737020,7400,"2S Halfmoon E",369958,48224_019_2-S_HM_EE,,48224_019_2-S_HM_EE,4.134
28470653,9160,"Tracker Halfmoon TC Parameters",2736847,,2736846,7420,"2S Halfmoon W",369971,48224_019_2-S_HM_WW,,48224_019_2-S_HM_WW,4.006
28565920,9160,"Tracker Halfmoon TC Parameters",2742142,,2742141,7400,"2S Halfmoon E",371278,48228_019_2-S_HM_EE,,48228_019_2-S_HM_EE,4.43443
28564060,9160,"Tracker Halfmoon TC Parameters",2741922,,2741921,7400,"2S Halfmoon E",371278,48228_019_2-S_HM_EE,,48228_019_2-S_HM_EE,4.4027
28568780,9160,"Tracker Halfmoon TC Parameters",2742342,,2742341,7420,"2S Halfmoon W",371291,48228_019_2-S_HM_WW,,48228_019_2-S_HM_WW,4.37327
28570640,9160,"Tracker Halfmoon TC Parameters",2742982,,2742981,7420,"2S Halfmoon W",371291,48228_019_2-S_HM_WW,,48228_019_2-S_HM_WW,4.38799
28572920,9160,"Tracker Halfmoon TC Parameters",2742782,,2742781,7400,"2S Halfmoon E",371292,48228_020_2-S_HM_EE,,48228_020_2-S_HM_EE,4.45566
28575740,9160,"Tracker Halfmoon TC Parameters",2743822,,2743821,7420,"2S Halfmoon W",371295,48228_020_2-S_HM_WW,,48228_020_2-S_HM_WW,4.27407
29312060,9160,"Tracker Halfmoon TC Parameters",2804362,,2804361,7400,"2S Halfmoon E",372576,48232_019_2-S_HM_EE,,48232_019_2-S_HM_EE,4.137
29296160,9160,"Tracker Halfmoon TC Parameters",2801022,,2801021,7400,"2S Halfmoon E",372576,48232_019_2-S_HM_EE,,48232_019_2-S_HM_EE,4.114
29303520,9160,"Tracker Halfmoon TC Parameters",2803002,,2803001,7420,"2S Halfmoon W",372579,48232_019_2-S_HM_WW,,48232_019_2-S_HM_WW,4.104
29307560,9160,"Tracker Halfmoon TC Parameters",2803522,,2803521,7420,"2S Halfmoon W",372579,48232_019_2-S_HM_WW,,48232_019_2-S_HM_WW,4.138
29293540,9160,"Tracker Halfmoon TC Parameters",2800782,,2800781,7400,"2S Halfmoon E",372612,48232_024_2-S_HM_EE,,48232_024_2-S_HM_EE,4.038
29323600,9160,"Tracker Halfmoon TC Parameters",2807082,,2807081,7400,"2S Halfmoon E",372612,48232_024_2-S_HM_EE,,48232_024_2-S_HM_EE,4.041
29387920,9160,"Tracker Halfmoon TC Parameters",2819942,,2819941,7400,"2S Halfmoon E",373074,48233_049_2-S_HM_EE,,48233_049_2-S_HM_EE,4.38
29392580,9160,"Tracker Halfmoon TC Parameters",2820902,,2820901,7400,"2S Halfmoon E",373074,48233_049_2-S_HM_EE,,48233_049_2-S_HM_EE,4.129
29356360,9160,"Tracker Halfmoon TC Parameters",2813562,,2813561,7420,"2S Halfmoon W",373077,48233_049_2-S_HM_WW,,48233_049_2-S_HM_WW,4.329
29347920,9160,"Tracker Halfmoon TC Parameters",2812082,,2812081,7420,"2S Halfmoon W",373077,48233_049_2-S_HM_WW,,48233_049_2-S_HM_WW,2.793
29121078,9160,"Tracker Halfmoon TC Parameters",2792971,,2792970,7400,"2S Halfmoon E",373078,48235_001_2-S_HM_EE,,48235_001_2-S_HM_EE,4.274
29121060,9160,"Tracker Halfmoon TC Parameters",2792056,,2792055,7420,"2S Halfmoon W",373091,48235_001_2-S_HM_WW,,48235_001_2-S_HM_WW,4.32
29121075,9160,"Tracker Halfmoon TC Parameters",2792887,,2792886,7400,"2S Halfmoon E",373110,48235_004_2-S_HM_EE,,48235_004_2-S_HM_EE,4.35
29121076,9160,"Tracker Halfmoon TC Parameters",2792956,,2792955,7400,"2S Halfmoon E",373110,48235_004_2-S_HM_EE,,48235_004_2-S_HM_EE,4.228
28470648,9160,"Tracker Halfmoon TC Parameters",2736364,,2736363,7400,"2S Halfmoon E",369998,48224_026_2-S_HM_EE,,48224_026_2-S_HM_EE,4.224
28470643,9160,"Tracker Halfmoon TC Parameters",2736193,,2736192,7400,"2S Halfmoon E",369998,48224_026_2-S_HM_EE,,48224_026_2-S_HM_EE,4.23
28470647,9160,"Tracker Halfmoon TC Parameters",2736358,,2736357,7420,"2S Halfmoon W",370011,48224_026_2-S_HM_WW,,48224_026_2-S_HM_WW,4.196
28470644,9160,"Tracker Halfmoon TC Parameters",2736202,,2736201,7420,"2S Halfmoon W",370011,48224_026_2-S_HM_WW,,48224_026_2-S_HM_WW,4.151
28470642,9160,"Tracker Halfmoon TC Parameters",2736148,,2736147,7400,"2S Halfmoon E",370052,48224_033_2-S_HM_EE,,48224_033_2-S_HM_EE,4.271
28470655,9160,"Tracker Halfmoon TC Parameters",2737009,,2737008,7420,"2S Halfmoon W",370055,48224_033_2-S_HM_WW,,48224_033_2-S_HM_WW,4.158
28578440,9160,"Tracker Halfmoon TC Parameters",2744062,,2744061,7400,"2S Halfmoon E",371336,48228_027_2-S_HM_EE,,48228_027_2-S_HM_EE,4.46667
28580940,9160,"Tracker Halfmoon TC Parameters",2744502,,2744501,7400,"2S Halfmoon E",371336,48228_027_2-S_HM_EE,,48228_027_2-S_HM_EE,4.5045
28585080,9160,"Tracker Halfmoon TC Parameters",2744962,,2744961,7420,"2S Halfmoon W",371339,48228_027_2-S_HM_WW,,48228_027_2-S_HM_WW,4.41441
28583300,9160,"Tracker Halfmoon TC Parameters",2744382,,2744381,7420,"2S Halfmoon W",371339,48228_027_2-S_HM_WW,,48228_027_2-S_HM_WW,4.37327
28587120,9160,"Tracker Halfmoon TC Parameters",2745342,,2745341,7400,"2S Halfmoon E",371372,48228_032_2-S_HM_EE,,48228_032_2-S_HM_EE,4.42643
28588920,9160,"Tracker Halfmoon TC Parameters",2745662,,2745661,7420,"2S Halfmoon W",371375,48228_032_2-S_HM_WW,,48228_032_2-S_HM_WW,4.37638
29308680,9160,"Tracker Halfmoon TC Parameters",2803582,,2803581,7420,"2S Halfmoon W",372615,48232_024_2-S_HM_WW,,48232_024_2-S_HM_WW,4.035
29292060,9160,"Tracker Halfmoon TC Parameters",2800582,,2800581,7420,"2S Halfmoon W",372615,48232_024_2-S_HM_WW,,48232_024_2-S_HM_WW,3.992
29316120,9160,"Tracker Halfmoon TC Parameters",2805722,,2805721,7400,"2S Halfmoon E",372652,48232_034_2-S_HM_EE,,48232_034_2-S_HM_EE,4.233
29320760,9160,"Tracker Halfmoon TC Parameters",2806342,,2806341,7400,"2S Halfmoon E",372652,48232_034_2-S_HM_EE,,48232_034_2-S_HM_EE,4.253
29294940,9160,"Tracker Halfmoon TC Parameters",2800962,,2800961,7420,"2S Halfmoon W",372655,48232_034_2-S_HM_WW,,48232_034_2-S_HM_WW,4.138
29337340,9160,"Tracker Halfmoon TC Parameters",2809522,,2809521,7420,"2S Halfmoon W",372655,48232_034_2-S_HM_WW,,48232_034_2-S_HM_WW,4.238
29319180,9160,"Tracker Halfmoon TC Parameters",2806202,,2806201,7400,"2S Halfmoon E",372670,48232_036_2-S_HM_EE,,48232_036_2-S_HM_EE,4.26
29299260,9160,"Tracker Halfmoon TC Parameters",2802182,,2802181,7400,"2S Halfmoon E",372670,48232_036_2-S_HM_EE,,48232_036_2-S_HM_EE,4.227
29335040,9160,"Tracker Halfmoon TC Parameters",2809302,,2809301,7420,"2S Halfmoon W",372673,48232_036_2-S_HM_WW,,48232_036_2-S_HM_WW,4.166
29305180,9160,"Tracker Halfmoon TC Parameters",2803162,,2803161,7420,"2S Halfmoon W",372673,48232_036_2-S_HM_WW,,48232_036_2-S_HM_WW,4.247
29296520,9160,"Tracker Halfmoon TC Parameters",2801102,,2801101,7400,"2S Halfmoon E",372692,48232_041_2-S_HM_EE,,48232_041_2-S_HM_EE,4.15
29306980,9160,"Tracker Halfmoon TC Parameters",2803402,,2803401,7400,"2S Halfmoon E",372692,48232_041_2-S_HM_EE,,48232_041_2-S_HM_EE,4.236
29144901,9160,"Tracker Halfmoon TC Parameters",2793055,,2793054,7420,"2S Halfmoon W",373113,48235_004_2-S_HM_WW,,48235_004_2-S_HM_WW,4.349
29144903,9160,"Tracker Halfmoon TC Parameters",2793199,,2793198,7420,"2S Halfmoon W",373113,48235_004_2-S_HM_WW,,48235_004_2-S_HM_WW,4.284
29121063,9160,"Tracker Halfmoon TC Parameters",2792242,,2792241,7400,"2S Halfmoon E",373158,48235_014_2-S_HM_EE,,48235_014_2-S_HM_EE,4.297
29121067,9160,"Tracker Halfmoon TC Parameters",2792467,,2792466,7420,"2S Halfmoon W",373171,48235_014_2-S_HM_WW,,48235_014_2-S_HM_WW,4.295
29121065,9160,"Tracker Halfmoon TC Parameters",2792326,,2792325,7400,"2S Halfmoon E",373190,48235_018_2-S_HM_EE,,48235_018_2-S_HM_EE,4.254
29121069,9160,"Tracker Halfmoon TC Parameters",2792680,,2792679,7400,"2S Halfmoon E",373190,48235_018_2-S_HM_EE,,48235_018_2-S_HM_EE,4.293
28470649,9160,"Tracker Halfmoon TC Parameters",2736409,,2736408,7400,"2S Halfmoon E",370092,48224_038_2-S_HM_EE,,48224_038_2-S_HM_EE,4.197
28470652,9160,"Tracker Halfmoon TC Parameters",2736802,,2736801,7400,"2S Halfmoon E",370092,48224_038_2-S_HM_EE,,48224_038_2-S_HM_EE,4.238
28470658,9160,"Tracker Halfmoon TC Parameters",2737132,,2737131,7420,"2S Halfmoon W",370095,48224_038_2-S_HM_WW,,48224_038_2-S_HM_WW,4.195
28498403,9160,"Tracker Halfmoon TC Parameters",2737267,,2737266,7420,"2S Halfmoon W",370095,48224_038_2-S_HM_WW,,48224_038_2-S_HM_WW,4.164
28498402,9160,"Tracker Halfmoon TC Parameters",2737225,,2737224,7400,"2S Halfmoon E",370136,48224_045_2-S_HM_EE,,48224_045_2-S_HM_EE,4.217
28470659,9160,"Tracker Halfmoon TC Parameters",2737138,,2737137,7420,"2S Halfmoon W",370139,48224_045_2-S_HM_WW,,48224_045_2-S_HM_WW,4.088
28591680,9160,"Tracker Halfmoon TC Parameters",2745522,,2745521,7400,"2S Halfmoon E",371438,48228_042_2-S_HM_EE,,48228_042_2-S_HM_EE,4.45566
28594180,9160,"Tracker Halfmoon TC Parameters",2746162,,2746161,7420,"2S Halfmoon W",371451,48228_042_2-S_HM_WW,,48228_042_2-S_HM_WW,4.3972
29317400,9160,"Tracker Halfmoon TC Parameters",2805922,,2805921,7420,"2S Halfmoon W",372695,48232_041_2-S_HM_WW,,48232_041_2-S_HM_WW,4.203
29289480,9160,"Tracker Halfmoon TC Parameters",2799782,,2799781,7420,"2S Halfmoon W",372695,48232_041_2-S_HM_WW,,48232_041_2-S_HM_WW,4.067
29337580,9160,"Tracker Halfmoon TC Parameters",2809562,,2809561,7400,"2S Halfmoon E",372718,48232_048_2-S_HM_EE,,48232_048_2-S_HM_EE,4.195
29336540,9160,"Tracker Halfmoon TC Parameters",2809442,,2809441,7400,"2S Halfmoon E",372718,48232_048_2-S_HM_EE,,48232_048_2-S_HM_EE,4.118
29315760,9160,"Tracker Halfmoon TC Parameters",2805662,,2805661,7420,"2S Halfmoon W",372731,48232_048_2-S_HM_WW,,48232_048_2-S_HM_WW,4.049
29335460,9160,"Tracker Halfmoon TC Parameters",2808782,,2808781,7420,"2S Halfmoon W",372731,48232_048_2-S_HM_WW,,48232_048_2-S_HM_WW,4.113
29390180,9160,"Tracker Halfmoon TC Parameters",2820282,,2820281,7400,"2S Halfmoon E",372736,48233_002_2-S_HM_EE,,48233_002_2-S_HM_EE,3.983
29360780,9160,"Tracker Halfmoon TC Parameters",2814382,,2814381,7400,"2S Halfmoon E",372736,48233_002_2-S_HM_EE,,48233_002_2-S_HM_EE,4.342
29342820,9160,"Tracker Halfmoon TC Parameters",2810682,,2810681,7420,"2S Halfmoon W",372739,48233_002_2-S_HM_WW,,48233_002_2-S_HM_WW,3.195
29340640,9160,"Tracker Halfmoon TC Parameters",2809942,,2809941,7420,"2S Halfmoon W",372739,48233_002_2-S_HM_WW,,48233_002_2-S_HM_WW,4.261
29121064,9160,"Tracker Halfmoon TC Parameters",2792296,,2792295,7420,"2S Halfmoon W",373193,48235_018_2-S_HM_WW,,48235_018_2-S_HM_WW,4.304
29121070,9160,"Tracker Halfmoon TC Parameters",2792725,,2792724,7420,"2S Halfmoon W",373193,48235_018_2-S_HM_WW,,48235_018_2-S_HM_WW,4.233
29121072,9160,"Tracker Halfmoon TC Parameters",2792785,,2792784,7400,"2S Halfmoon E",373238,48235_027_2-S_HM_EE,,48235_027_2-S_HM_EE,4.356
29121068,9160,"Tracker Halfmoon TC Parameters",2792473,,2792472,7420,"2S Halfmoon W",373251,48235_027_2-S_HM_WW,,48235_027_2-S_HM_WW,4.421
29121066,9160,"Tracker Halfmoon TC Parameters",2792365,,2792364,7400,"2S Halfmoon E",373270,48235_030_2-S_HM_EE,,48235_030_2-S_HM_EE,4.387
29121077,9160,"Tracker Halfmoon TC Parameters",2792962,,2792961,7400,"2S Halfmoon E",373270,48235_030_2-S_HM_EE,,48235_030_2-S_HM_EE,4.491
28464121,9160,"Tracker Halfmoon TC Parameters",2735926,,2735925,7400,"2S Halfmoon E",370190,48225_003_2-S_HM_EE,,48225_003_2-S_HM_EE,4.273
28411444,9160,"Tracker Halfmoon TC Parameters",2733590,,2733589,7400,"2S Halfmoon E",370190,48225_003_2-S_HM_EE,,48225_003_2-S_HM_EE,4.273
28411458,9160,"Tracker Halfmoon TC Parameters",2734316,,2734315,7400,"2S Halfmoon E",370190,48225_003_2-S_HM_EE,,48225_003_2-S_HM_EE,4.276
28441067,9160,"Tracker Halfmoon TC Parameters",2735056,,2735055,7400,"2S Halfmoon E",370190,48225_003_2-S_HM_EE,,48225_003_2-S_HM_EE,4.276
28411440,9160,"Tracker Halfmoon TC Parameters",2733425,,2733424,7420,"2S Halfmoon W",370193,48225_003_2-S_HM_WW,,48225_003_2-S_HM_WW,4.187
28411442,9160,"Tracker Halfmoon TC Parameters",2733494,,2733493,7420,"2S Halfmoon W",370193,48225_003_2-S_HM_WW,,48225_003_2-S_HM_WW,4.247
28441065,9160,"Tracker Halfmoon TC Parameters",2735035,,2735034,7420,"2S Halfmoon W",370193,48225_003_2-S_HM_WW,,48225_003_2-S_HM_WW,4.247
28441071,9160,"Tracker Halfmoon TC Parameters",2735434,,2735433,7420,"2S Halfmoon W",370193,48225_003_2-S_HM_WW,,48225_003_2-S_HM_WW,4.187
28411455,9160,"Tracker Halfmoon TC Parameters",2734166,,2734165,7400,"2S Halfmoon E",370230,48225_009_2-S_HM_EE,,48225_009_2-S_HM_EE,4.377
28441076,9160,"Tracker Halfmoon TC Parameters",2735629,,2735628,7400,"2S Halfmoon E",370230,48225_009_2-S_HM_EE,,48225_009_2-S_HM_EE,4.377
28435340,9160,"Tracker Halfmoon TC Parameters",2734427,,2734426,7420,"2S Halfmoon W",370233,48225_009_2-S_HM_WW,,48225_009_2-S_HM_WW,4.251
28441075,9160,"Tracker Halfmoon TC Parameters",2735596,,2735595,7420,"2S Halfmoon W",370233,48225_009_2-S_HM_WW,,48225_009_2-S_HM_WW,4.251
28610800,9160,"Tracker Halfmoon TC Parameters",2749242,,2749241,7400,"2S Halfmoon E",371510,48229_002_2-S_HM_EE,,48229_002_2-S_HM_EE,4.89489
28613520,9160,"Tracker Halfmoon TC Parameters",2749022,,2749021,7420,"2S Halfmoon W",371513,48229_002_2-S_HM_WW,,48229_002_2-S_HM_WW,0.81792
28617900,9160,"Tracker Halfmoon TC Parameters",2749842,,2749841,7400,"2S Halfmoon E",371550,48229_007_2-S_HM_EE,,48229_007_2-S_HM_EE,3.57608
28615960,9160,"Tracker Halfmoon TC Parameters",2749202,,2749201,7400,"2S Halfmoon E",371550,48229_007_2-S_HM_EE,,48229_007_2-S_HM_EE,4.89489
29363680,9160,"Tracker Halfmoon TC Parameters",2815082,,2815081,7400,"2S Halfmoon E",372776,48233_007_2-S_HM_EE,,48233_007_2-S_HM_EE,4.347
29345060,9160,"Tracker Halfmoon TC Parameters",2811362,,2811361,7400,"2S Halfmoon E",372776,48233_007_2-S_HM_EE,,48233_007_2-S_HM_EE,4.071
29375260,9160,"Tracker Halfmoon TC Parameters",2817442,,2817441,7420,"2S Halfmoon W",372779,48233_007_2-S_HM_WW,,48233_007_2-S_HM_WW,4.314
29383780,9160,"Tracker Halfmoon TC Parameters",2819002,,2819001,7420,"2S Halfmoon W",372779,48233_007_2-S_HM_WW,,48233_007_2-S_HM_WW,3.256
29373840,9160,"Tracker Halfmoon TC Parameters",2817322,,2817321,7400,"2S Halfmoon E",372798,48233_010_2-S_HM_EE,,48233_010_2-S_HM_EE,4.379
29375760,9160,"Tracker Halfmoon TC Parameters",2817202,,2817201,7400,"2S Halfmoon E",372798,48233_010_2-S_HM_EE,,48233_010_2-S_HM_EE,4.201
29352500,9160,"Tracker Halfmoon TC Parameters",2812642,,2812641,7420,"2S Halfmoon W",372811,48233_010_2-S_HM_WW,,48233_010_2-S_HM_WW,2.788
29381940,9160,"Tracker Halfmoon TC Parameters",2818762,,2818761,7420,"2S Halfmoon W",372811,48233_010_2-S_HM_WW,,48233_010_2-S_HM_WW,4.332
29355240,9160,"Tracker Halfmoon TC Parameters",2813422,,2813421,7400,"2S Halfmoon E",372852,48233_016_2-S_HM_EE,,48233_016_2-S_HM_EE,4.255
29341800,9160,"Tracker Halfmoon TC Parameters",2810562,,2810561,7400,"2S Halfmoon E",372852,48233_016_2-S_HM_EE,,48233_016_2-S_HM_EE,4.202
29378320,9160,"Tracker Halfmoon TC Parameters",2818122,,2818121,7420,"2S Halfmoon W",372855,48233_016_2-S_HM_WW,,48233_016_2-S_HM_WW,4.236
29381120,9160,"Tracker Halfmoon TC Parameters",2818682,,2818681,7420,"2S Halfmoon W",372855,48233_016_2-S_HM_WW,,48233_016_2-S_HM_WW,3.57
29144902,9160,"Tracker Halfmoon TC Parameters",2793100,,2793099,7420,"2S Halfmoon W",373273,48235_030_2-S_HM_WW,,48235_030_2-S_HM_WW,4.366
29121074,9160,"Tracker Halfmoon TC Parameters",2792863,,2792862,7420,"2S Halfmoon W",373273,48235_030_2-S_HM_WW,,48235_030_2-S_HM_WW,4.444
29144900,9160,"Tracker Halfmoon TC Parameters",2793010,,2793009,7400,"2S Halfmoon E",373318,48235_037_2-S_HM_EE,,48235_037_2-S_HM_EE,4.359
29121071,9160,"Tracker Halfmoon TC Parameters",2792734,,2792733,7420,"2S Halfmoon W",373331,48235_037_2-S_HM_WW,,48235_037_2-S_HM_WW,4.401
29121079,9160,"Tracker Halfmoon TC Parameters",2792998,,2792997,7400,"2S Halfmoon E",373350,48235_040_2-S_HM_EE,,48235_040_2-S_HM_EE,4.329
29121061,9160,"Tracker Halfmoon TC Parameters",2792083,,2792082,7400,"2S Halfmoon E",373350,48235_040_2-S_HM_EE,,48235_040_2-S_HM_EE,4.433
29121073,9160,"Tracker Halfmoon TC Parameters",2792788,,2792787,7420,"2S Halfmoon W",373353,48235_040_2-S_HM_WW,,48235_040_2-S_HM_WW,4.419
29121062,9160,"Tracker Halfmoon TC Parameters",2792116,,2792115,7420,"2S Halfmoon W",373353,48235_040_2-S_HM_WW,,48235_040_2-S_HM_WW,4.352
28464120,9160,"Tracker Halfmoon TC Parameters",2735818,,2735817,7400,"2S Halfmoon E",370270,48225_017_2-S_HM_EE,,48225_017_2-S_HM_EE,4.259
28411457,9160,"Tracker Halfmoon TC Parameters",2734250,,2734249,7400,"2S Halfmoon E",370270,48225_017_2-S_HM_EE,,48225_017_2-S_HM_EE,4.259
28435341,9160,"Tracker Halfmoon TC Parameters",2734496,,2734495,7400,"2S Halfmoon E",370270,48225_017_2-S_HM_EE,,48225_017_2-S_HM_EE,4.271
28441066,9160,"Tracker Halfmoon TC Parameters",2735041,,2735040,7400,"2S Halfmoon E",370270,48225_017_2-S_HM_EE,,48225_017_2-S_HM_EE,4.271
28441077,9160,"Tracker Halfmoon TC Parameters",2735704,,2735703,7420,"2S Halfmoon W",370273,48225_017_2-S_HM_WW,,48225_017_2-S_HM_WW,4.257
28411449,9160,"Tracker Halfmoon TC Parameters",2733869,,2733868,7420,"2S Halfmoon W",370273,48225_017_2-S_HM_WW,,48225_017_2-S_HM_WW,4.213
28435343,9160,"Tracker Halfmoon TC Parameters",2734529,,2734528,7420,"2S Halfmoon W",370273,48225_017_2-S_HM_WW,,48225_017_2-S_HM_WW,4.257
28441060,9160,"Tracker Halfmoon TC Parameters",2734876,,2734875,7420,"2S Halfmoon W",370273,48225_017_2-S_HM_WW,,48225_017_2-S_HM_WW,4.213
28435342,9160,"Tracker Halfmoon TC Parameters",2734508,,2734507,7400,"2S Halfmoon E",370314,48225_023_2-S_HM_EE,,48225_023_2-S_HM_EE,4.245
28441064,9160,"Tracker Halfmoon TC Parameters",2735005,,2735004,7400,"2S Halfmoon E",370314,48225_023_2-S_HM_EE,,48225_023_2-S_HM_EE,4.245
28620120,9160,"Tracker Halfmoon TC Parameters",2750022,,2750021,7420,"2S Halfmoon W",371553,48229_007_2-S_HM_WW,,48229_007_2-S_HM_WW,1.02703
28622400,9160,"Tracker Halfmoon TC Parameters",2750602,,2750601,7420,"2S Halfmoon W",371553,48229_007_2-S_HM_WW,,48229_007_2-S_HM_WW,4.89489
28624860,9160,"Tracker Halfmoon TC Parameters",2750842,,2750841,7400,"2S Halfmoon E",371598,48229_015_2-S_HM_EE,,48229_015_2-S_HM_EE,4.89489
