batch_number,Type,VFB_V,Location,KIND_OF_HM_SET_ID
41729,PSS,-2.787,Brown,Right
41729,PSS,-2.736,Brown,Right
41729,PSS,-2.723,Brown,Right
41729,PSS,-2.742,Brown,Right
41729,PSS,-2.735,Brown,Right
41729,PSS,-2.767,Brown,Right
41729,PSS,-2.746,Brown,Right
41729,PSS,-2.551,Brown,Right
41729,PSS,-2.601,Brown,Right
41729,PSS,-2.585,Brown,Right
41729,PSS,-2.638,Brown,Right
41730,2-S,-2.335,Demokritos,Left
41730,2-S,-2.335,Demokritos,Left
41730,2-S,-2.335,Demokritos,Left
41730,2-S,-2.335,Demokritos,Left
41730,2-S,-2.873,Demokritos,Left
41730,2-S,-2.873,Demokritos,Left
41730,2-S,-2.873,Demokritos,Left
41730,2-S,-2.873,Demokritos,Left
41730,2-S,-2.694,Demokritos,Left
41730,2-S,-2.694,Demokritos,Left
41730,2-S,-2.694,Demokritos,Left
41730,2-S,-2.694,Demokritos,Left
41730,2-S,-3.428,Demokritos,Left
41730,2-S,-3.428,Demokritos,Left
41730,2-S,-3.428,Demokritos,Left
41730,2-S,-3.428,Demokritos,Left
41730,2-S,-2.614,Demokritos,Left
41730,2-S,-2.614,Demokritos,Left
41730,2-S,-2.614,Demokritos,Left
41730,2-S,-2.711,Demokritos,Left
41730,2-S,-2.711,Demokritos,Left
41730,2-S,-2.711,Demokritos,Left
41730,2-S,-2.407,Demokritos,Left
41730,2-S,-2.407,Demokritos,Left
41730,2-S,-2.407,Demokritos,Left
41730,2-S,-2.728,Demokritos,Left
41730,2-S,-2.728,Demokritos,Left
41730,2-S,-2.728,Demokritos,Left
41730,2-S,-2.322,Demokritos,Left
41730,2-S,-2.322,Demokritos,Left
41730,2-S,-2.495,Demokritos,Left
41730,2-S,-2.495,Demokritos,Left
41730,2-S,-2.497,Demokritos,Left
41730,2-S,-2.497,Demokritos,Left
41730,2-S,-2.497,Demokritos,Left
41730,2-S,-2.695,Demokritos,Left
41730,2-S,-2.695,Demokritos,Left
41730,2-S,-2.695,Demokritos,Left
41730,2-S,-2.484,Demokritos,Left
41730,2-S,-2.484,Demokritos,Left
41730,2-S,-2.484,Demokritos,Left
41730,2-S,-2.902,Demokritos,Left
41730,2-S,-2.902,Demokritos,Left
41730,2-S,-2.902,Demokritos,Left
41731,2-S,-2.976,Demokritos,Left
41731,2-S,-2.976,Demokritos,Left
41731,2-S,-2.976,Demokritos,Left
41731,2-S,-2.976,Demokritos,Left
41731,2-S,-2.963,Demokritos,Left
41731,2-S,-2.963,Demokritos,Left
41731,2-S,-2.963,Demokritos,Left
41731,2-S,-3.195,Demokritos,Left
41731,2-S,-3.195,Demokritos,Left
41731,2-S,-3.195,Demokritos,Left
41731,2-S,-3.089,Demokritos,Left
41731,2-S,-3.089,Demokritos,Left
41731,2-S,-3.089,Demokritos,Left
41731,2-S,-2.715,Demokritos,Left
41731,2-S,-2.715,Demokritos,Left
41731,2-S,-2.715,Demokritos,Left
41731,2-S,-3.5,Demokritos,Left
41731,2-S,-3.5,Demokritos,Left
41731,2-S,-3.5,Demokritos,Left
41731,2-S,-2.794,Demokritos,Left
41731,2-S,-2.794,Demokritos,Left
41731,2-S,-2.794,Demokritos,Left
41731,2-S,-3.352,Demokritos,Left
41731,2-S,-3.352,Demokritos,Left
41731,2-S,-3.055,Demokritos,Left
41731,2-S,-3.055,Demokritos,Left
41731,2-S,-3.055,Demokritos,Left
41731,2-S,-2.902,Demokritos,Left
41731,2-S,-2.902,Demokritos,Left
41731,2-S,-2.902,Demokritos,Left
41732,2-S,-3.099,Demokritos,Left
41732,2-S,-3.099,Demokritos,Left
41732,2-S,-3.205,Demokritos,Left
41732,2-S,-3.205,Demokritos,Left
41732,2-S,-3.189,Demokritos,Left
41732,2-S,-3.189,Demokritos,Left
41732,2-S,-3.335,Demokritos,Left
41732,2-S,-3.335,Demokritos,Left
41732,2-S,-3.346,Demokritos,Left
41732,2-S,-3.346,Demokritos,Left
41732,2-S,-3.332,Demokritos,Left
41732,2-S,-3.332,Demokritos,Left
41732,2-S,-3.197,Demokritos,Left
41732,2-S,-3.197,Demokritos,Left
41732,2-S,-3.347,Demokritos,Left
41732,2-S,-3.347,Demokritos,Left
41732,2-S,-3.186,Demokritos,Left
41732,2-S,-3.186,Demokritos,Left
41732,2-S,-3.316,Demokritos,Left
41732,2-S,-3.316,Demokritos,Left
41732,2-S,-3.275,Demokritos,Left
41732,2-S,-3.275,Demokritos,Left
41732,2-S,-3.206,Demokritos,Left
41732,2-S,-3.206,Demokritos,Left
41732,2-S,-3.259,Demokritos,Left
41732,2-S,-3.259,Demokritos,Left
41732,2-S,-3.198,Demokritos,Left
41732,2-S,-3.198,Demokritos,Left
41733,2-S,2.069,HEPHY,Left
41733,2-S,2.227,HEPHY,Left
41733,2-S,2.165,HEPHY,Left
41733,2-S,2.272,HEPHY,Left
41733,2-S,2.188,HEPHY,Left
41733,2-S,2.264,HEPHY,Left
41733,2-S,2.019,HEPHY,Left
41733,2-S,2.128,HEPHY,Left
41733,2-S,1.939,HEPHY,Left
41733,2-S,2.092,HEPHY,Left
41733,2-S,3.149,HEPHY,Left
41733,2-S,2.233,HEPHY,Left
41733,2-S,2.042,HEPHY,Left
41733,2-S,2.201,HEPHY,Left
41733,2-S,1.961,HEPHY,Left
41733,2-S,2.111,HEPHY,Left
41734,2-S,3.062,HEPHY,Left
41734,2-S,3.093,HEPHY,Left
41734,2-S,3.124,HEPHY,Left
41734,2-S,3.132,HEPHY,Left
41734,2-S,3.131,HEPHY,Left
41734,2-S,3.173,HEPHY,Left
41734,2-S,3.137,HEPHY,Left
41734,2-S,3.176,HEPHY,Left
41734,2-S,3.099,HEPHY,Left
41734,2-S,3.2,HEPHY,Left
41734,2-S,2.948,HEPHY,Left
41734,2-S,2.962,HEPHY,Left
41734,2-S,3.015,HEPHY,Left
41734,2-S,3.034,HEPHY,Left
41734,2-S,3.033,HEPHY,Left
41734,2-S,3.056,HEPHY,Left
41735,2-S,2.094,HEPHY,Left
41735,2-S,2.189,HEPHY,Left
41735,2-S,2.045,HEPHY,Left
41735,2-S,2.194,HEPHY,Left
41735,2-S,2.193,HEPHY,Left
41735,2-S,2.256,HEPHY,Left
41735,2-S,2.24,HEPHY,Left
41735,2-S,2.413,HEPHY,Left
41735,2-S,2.004,HEPHY,Left
41735,2-S,2.128,HEPHY,Left
41735,2-S,2.026,HEPHY,Left
41735,2-S,2.099,HEPHY,Left
41735,2-S,2.114,HEPHY,Left
41735,2-S,2.196,HEPHY,Left
41735,2-S,2.066,HEPHY,Left
41735,2-S,2.145,HEPHY,Left
41736,2-S,-3.015,Perugia,Left
41736,2-S,-3.027,Perugia,Left
41736,2-S,-3.067,Perugia,Left
41736,2-S,-3.061,Perugia,Left
41736,2-S,-3.048,Perugia,Left
41736,2-S,-3.038,Perugia,Left
41736,2-S,-2.843,Perugia,Left
41736,2-S,-2.857,Perugia,Left
41736,2-S,-2.892,Perugia,Left
41736,2-S,-2.889,Perugia,Left
41736,2-S,-2.997,Perugia,Left
41736,2-S,-3.032,Perugia,Left
41737,2-S,-2.987,Perugia,Left
41737,2-S,-3.003,Perugia,Left
41737,2-S,-3.011,Perugia,Left
41737,2-S,-3.118,Perugia,Left
41737,2-S,-3.024,Perugia,Left
41737,2-S,-3.044,Perugia,Left
41737,2-S,-2.871,Perugia,Left
41737,2-S,-2.883,Perugia,Left
41737,2-S,-2.841,Perugia,Left
41737,2-S,-2.842,Perugia,Left
41737,2-S,-2.899,Perugia,Left
41737,2-S,-2.859,Perugia,Left
41737,2-S,-2.899,Perugia,Left
41737,2-S,-2.927,Perugia,Left
41737,2-S,-2.902,Perugia,Left
41737,2-S,-2.921,Perugia,Left
41738,2-S,-3.201,Perugia,Left
41738,2-S,-3.339,Perugia,Left
41738,2-S,-3.03,Perugia,Left
41738,2-S,-3.089,Perugia,Left
41738,2-S,-3.025,Perugia,Left
41738,2-S,-3.089,Perugia,Left
41738,2-S,-3.118,Perugia,Left
41738,2-S,-3.147,Perugia,Left
41738,2-S,-3.085,Perugia,Left
41738,2-S,-3.107,Perugia,Left
41738,2-S,-3.194,Perugia,Left
41738,2-S,-3.247,Perugia,Left
41739,2-S,-2.132,Perugia,Left
41739,2-S,-2.288,Perugia,Left
41739,2-S,-2.243,Perugia,Left
41739,2-S,-2.369,Perugia,Left
41739,2-S,-2.1,Perugia,Left
41739,2-S,-2.205,Perugia,Left
41739,2-S,-2.104,Perugia,Left
41739,2-S,-2.204,Perugia,Left
41739,2-S,-2.186,Perugia,Left
41739,2-S,-2.298,Perugia,Left
41739,2-S,-2.158,Perugia,Left
41739,2-S,-2.307,Perugia,Left
41740,2-S,-2.841,Demokritos,Left
41740,2-S,-2.841,Demokritos,Left
41740,2-S,-2.966,Demokritos,Left
41740,2-S,-2.966,Demokritos,Left
41740,2-S,-2.887,Demokritos,Left
41740,2-S,-2.887,Demokritos,Left
41740,2-S,-2.94,Demokritos,Left
41740,2-S,-2.94,Demokritos,Left
41740,2-S,-3.192,Demokritos,Left
41740,2-S,-3.192,Demokritos,Left
41740,2-S,-3.02,Demokritos,Left
41740,2-S,-3.02,Demokritos,Left
41740,2-S,-2.767,Demokritos,Left
41740,2-S,-2.767,Demokritos,Left
41740,2-S,-3.671,Demokritos,Left
41740,2-S,-3.671,Demokritos,Left
41740,2-S,-2.931,Demokritos,Left
41740,2-S,-2.931,Demokritos,Left
41740,2-S,-2.892,Demokritos,Left
41740,2-S,-2.892,Demokritos,Left
41741,2-S,-3.129,Demokritos,Left
41741,2-S,-3.129,Demokritos,Left
41741,2-S,-3.305,Demokritos,Left
41741,2-S,-3.305,Demokritos,Left
41741,2-S,-3.433,Demokritos,Left
41741,2-S,-3.433,Demokritos,Left
41741,2-S,-3.472,Demokritos,Left
41741,2-S,-3.472,Demokritos,Left
41741,2-S,-3.208,Demokritos,Left
41741,2-S,-3.208,Demokritos,Left
41741,2-S,-3.366,Demokritos,Left
41741,2-S,-3.366,Demokritos,Left
41741,2-S,-3.271,Demokritos,Left
41741,2-S,-3.271,Demokritos,Left
41741,2-S,-3.301,Demokritos,Left
41741,2-S,-3.301,Demokritos,Left
41741,2-S,-3.13,Demokritos,Left
41741,2-S,-3.13,Demokritos,Left
41741,2-S,-3.174,Demokritos,Left
41741,2-S,-3.174,Demokritos,Left
41741,2-S,-3.152,Demokritos,Left
41741,2-S,-3.152,Demokritos,Left
41741,2-S,-3.209,Demokritos,Left
41741,2-S,-3.209,Demokritos,Left
41741,2-S,-3.14,Demokritos,Left
41741,2-S,-3.14,Demokritos,Left
41741,2-S,-3.226,Demokritos,Left
41741,2-S,-3.226,Demokritos,Left
41742,2-S,-3.175,Perugia,Left
41742,2-S,-3.014,Perugia,Left
41742,2-S,-3.376,Perugia,Left
41742,2-S,-2.999,Perugia,Left
41742,2-S,-3.244,Perugia,Left
41742,2-S,-2.967,Perugia,Left
41742,2-S,-3.19,Perugia,Left
41742,2-S,-2.935,Perugia,Left
41742,2-S,-3.099,Perugia,Left
41742,2-S,-3.473,Perugia,Left
41742,2-S,-2.903,Perugia,Left
41742,2-S,-3.261,Perugia,Left
41742,2-S,-2.879,Perugia,Left
41742,2-S,-3.21,Perugia,Left
41743,2-S,-2.834,Perugia,Left
41743,2-S,-2.883,Perugia,Left
41743,2-S,-2.765,Perugia,Left
41743,2-S,-2.847,Perugia,Left
41743,2-S,-2.872,Perugia,Left
41743,2-S,-2.882,Perugia,Left
41743,2-S,-2.926,Perugia,Left
41743,2-S,-2.737,Perugia,Left
41743,2-S,-2.775,Perugia,Left
41743,2-S,-2.671,Perugia,Left
41743,2-S,-2.736,Perugia,Left
41743,2-S,-2.768,Perugia,Left
41744,2-S,2.821,HEPHY,Left
41744,2-S,2.879,HEPHY,Left
41744,2-S,2.774,HEPHY,Left
41744,2-S,2.818,HEPHY,Left
41744,2-S,2.807,HEPHY,Left
41744,2-S,2.887,HEPHY,Left
41744,2-S,2.844,HEPHY,Left
41744,2-S,2.892,HEPHY,Left
41744,2-S,2.698,HEPHY,Left
41744,2-S,2.713,HEPHY,Left
41744,2-S,2.694,HEPHY,Left
41744,2-S,2.717,HEPHY,Left
41744,2-S,2.746,HEPHY,Left
41744,2-S,2.781,HEPHY,Left
41744,2-S,2.798,HEPHY,Left
41744,2-S,2.834,HEPHY,Left
41745,2-S,3.03,HEPHY,Left
41745,2-S,3.075,HEPHY,Left
41745,2-S,3.069,HEPHY,Left
41745,2-S,3.086,HEPHY,Left
41745,2-S,3.079,HEPHY,Left
41745,2-S,3.129,HEPHY,Left
41745,2-S,3.091,HEPHY,Left
41745,2-S,3.1,HEPHY,Left
41745,2-S,2.935,HEPHY,Left
41745,2-S,2.991,HEPHY,Left
41745,2-S,2.905,HEPHY,Left
41745,2-S,2.933,HEPHY,Left
41745,2-S,3.011,HEPHY,Left
41745,2-S,3.035,HEPHY,Left
41745,2-S,2.994,HEPHY,Left
41745,2-S,3.055,HEPHY,Left
41746,2-S,-2.804,Perugia,Left
41746,2-S,-2.862,Perugia,Left
41746,2-S,-2.871,Perugia,Left
41746,2-S,-2.807,Perugia,Left
41746,2-S,-2.716,Perugia,Left
41746,2-S,-2.74,Perugia,Left
41746,2-S,-2.713,Perugia,Left
41746,2-S,-2.77,Perugia,Left
41746,2-S,-2.726,Perugia,Left
41746,2-S,-2.775,Perugia,Left
41746,2-S,-2.75,Perugia,Left
41746,2-S,-2.797,Perugia,Left
41747,2-S,2.99,HEPHY,Left
41747,2-S,3.062,HEPHY,Left
41747,2-S,3.004,HEPHY,Left
41747,2-S,3.064,HEPHY,Left
41747,2-S,3.034,HEPHY,Left
41747,2-S,3.106,HEPHY,Left
41747,2-S,2.893,HEPHY,Left
41747,2-S,2.963,HEPHY,Left
41747,2-S,2.894,HEPHY,Left
41747,2-S,2.908,HEPHY,Left
41747,2-S,2.984,HEPHY,Left
41747,2-S,3.01,HEPHY,Left
41747,2-S,2.992,HEPHY,Left
41747,2-S,3.036,HEPHY,Left
41747,2-S,2.998,HEPHY,Left
41747,2-S,3.064,HEPHY,Left
41748,2-S,-2.891,Demokritos,Left
41748,2-S,-2.891,Demokritos,Left
41748,2-S,-3.057,Demokritos,Left
41748,2-S,-3.057,Demokritos,Left
41748,2-S,-2.937,Demokritos,Left
41748,2-S,-2.937,Demokritos,Left
41748,2-S,-3.091,Demokritos,Left
41748,2-S,-3.091,Demokritos,Left
41748,2-S,-3.262,Demokritos,Left
41748,2-S,-3.262,Demokritos,Left
41748,2-S,-3.239,Demokritos,Left
41748,2-S,-3.239,Demokritos,Left
41748,2-S,-3.147,Demokritos,Left
41748,2-S,-3.147,Demokritos,Left
41748,2-S,-3.136,Demokritos,Left
41748,2-S,-3.136,Demokritos,Left
41748,2-S,-2.886,Demokritos,Left
41748,2-S,-2.886,Demokritos,Left
41748,2-S,-2.911,Demokritos,Left
41748,2-S,-2.911,Demokritos,Left
41748,2-S,-2.974,Demokritos,Left
41748,2-S,-2.974,Demokritos,Left
41748,2-S,-2.958,Demokritos,Left
41748,2-S,-2.958,Demokritos,Left
41748,2-S,-3.016,Demokritos,Left
41748,2-S,-3.016,Demokritos,Left
41748,2-S,-3.076,Demokritos,Left
41748,2-S,-3.076,Demokritos,Left
41749,2-S,-2.928,Demokritos,Left
41749,2-S,-2.928,Demokritos,Left
41749,2-S,-3.063,Demokritos,Left
41749,2-S,-3.063,Demokritos,Left
41749,2-S,-3.0,Demokritos,Left
41749,2-S,-3.0,Demokritos,Left
41749,2-S,-3.293,Demokritos,Left
41749,2-S,-3.293,Demokritos,Left
41749,2-S,-2.952,Demokritos,Left
41749,2-S,-2.952,Demokritos,Left
41749,2-S,-4.085,Demokritos,Left
41749,2-S,-4.085,Demokritos,Left
41749,2-S,-3.217,Demokritos,Left
41749,2-S,-3.217,Demokritos,Left
41749,2-S,-2.931,Demokritos,Left
41749,2-S,-2.931,Demokritos,Left
41749,2-S,-3.064,Demokritos,Left
41749,2-S,-3.064,Demokritos,Left
41749,2-S,-3.084,Demokritos,Left
41749,2-S,-3.084,Demokritos,Left
41750,2-S,-2.391,Demokritos,Left
41750,2-S,-2.391,Demokritos,Left
41750,2-S,-2.628,Demokritos,Left
41750,2-S,-2.628,Demokritos,Left
41750,2-S,-3.158,Demokritos,Left
41750,2-S,-3.158,Demokritos,Left
41750,2-S,-2.756,Demokritos,Left
41750,2-S,-2.756,Demokritos,Left
41750,2-S,-2.23,Demokritos,Left
41750,2-S,-2.23,Demokritos,Left
41750,2-S,-2.338,Demokritos,Left
41750,2-S,-2.338,Demokritos,Left
41750,2-S,-2.621,Demokritos,Left
41750,2-S,-2.621,Demokritos,Left
41750,2-S,-2.559,Demokritos,Left
41750,2-S,-2.559,Demokritos,Left
41750,2-S,-2.666,Demokritos,Left
41750,2-S,-2.666,Demokritos,Left
41750,2-S,-2.531,Demokritos,Left
41750,2-S,-2.531,Demokritos,Left
41751,2-S,-2.767,Brown,Right
41751,2-S,-2.703,Brown,Right
41751,2-S,-2.762,Brown,Right
41751,2-S,-2.694,Brown,Right
41751,2-S,-2.804,Brown,Right
41751,2-S,-2.747,Brown,Right
41751,2-S,-2.789,Brown,Right
41751,2-S,-2.758,Brown,Right
41751,2-S,-2.735,Brown,Right
41751,2-S,-2.628,Brown,Right
41751,2-S,-2.718,Brown,Right
41751,2-S,-2.659,Brown,Right
41752,2-S,-2.943,Brown,Right
41752,2-S,-2.97,Brown,Right
41752,2-S,-2.953,Brown,Right
41752,2-S,-2.971,Brown,Right
41752,2-S,-3.051,Brown,Right
41752,2-S,-3.045,Brown,Right
41752,2-S,-2.836,Brown,Right
41752,2-S,-2.863,Brown,Right
41752,2-S,-2.852,Brown,Right
41752,2-S,-2.906,Brown,Right
41752,2-S,-2.867,Brown,Right
41752,2-S,-2.917,Brown,Right
41752,2-S,-2.917,Brown,Right
41752,2-S,-2.95,Brown,Right
41752,2-S,-2.96,Brown,Right
41752,2-S,-2.99,Brown,Right
41753,2-S,-2.716,Brown,Right
41753,2-S,-2.652,Brown,Right
41753,2-S,-2.745,Brown,Right
41753,2-S,-2.712,Brown,Right
41753,2-S,-2.722,Brown,Right
41753,2-S,-2.708,Brown,Right
41753,2-S,-2.755,Brown,Right
41753,2-S,-2.726,Brown,Right
41753,2-S,-2.653,Brown,Right
41753,2-S,-2.535,Brown,Right
41753,2-S,-2.629,Brown,Right
41753,2-S,-2.55,Brown,Right
41753,2-S,-2.649,Brown,Right
41753,2-S,-2.584,Brown,Right
41753,2-S,-2.698,Brown,Right
41753,2-S,-2.616,Brown,Right
41754,2-S,-2.955,Brown,Right
41754,2-S,-3.063,Brown,Right
41754,2-S,-2.979,Brown,Right
41754,2-S,-3.125,Brown,Right
41754,2-S,-2.809,Brown,Right
41754,2-S,-2.94,Brown,Right
41754,2-S,-2.862,Brown,Right
41754,2-S,-2.996,Brown,Right
41754,2-S,-2.884,Brown,Right
41754,2-S,-3.038,Brown,Right
41754,2-S,-2.946,Brown,Right
41754,2-S,-3.061,Brown,Right
41755,2-S,-2.884,Brown,Right
41755,2-S,-2.927,Brown,Right
41755,2-S,-2.859,Brown,Right
41755,2-S,-2.923,Brown,Right
41755,2-S,-2.955,Brown,Right
41755,2-S,-2.983,Brown,Right
41755,2-S,-2.955,Brown,Right
41755,2-S,-2.988,Brown,Right
41755,2-S,-2.944,Brown,Right
41755,2-S,-2.965,Brown,Right
41755,2-S,-2.702,Brown,Right
41755,2-S,-2.76,Brown,Right
41755,2-S,-2.789,Brown,Right
41755,2-S,-2.856,Brown,Right
41755,2-S,-2.839,Brown,Right
41755,2-S,-2.899,Brown,Right
41756,2-S,-3.191,Demokritos,Left
41756,2-S,-3.364,Demokritos,Left
41756,2-S,-3.243,Demokritos,Left
41756,2-S,-3.47,Demokritos,Left
41756,2-S,-3.421,Demokritos,Left
41756,2-S,-3.522,Demokritos,Left
41756,2-S,-3.487,Demokritos,Left
41756,2-S,-3.388,Demokritos,Left
41756,2-S,-3.105,Demokritos,Left
41756,2-S,-3.107,Demokritos,Left
41756,2-S,-3.162,Demokritos,Left
41756,2-S,-3.157,Demokritos,Left
41756,2-S,-3.253,Demokritos,Left
41756,2-S,-3.248,Demokritos,Left
41757,2-S,-2.944,Demokritos,Left
41757,2-S,-2.966,Demokritos,Left
41757,2-S,-2.973,Demokritos,Left
41757,2-S,-3.049,Demokritos,Left
41757,2-S,-3.216,Demokritos,Left
41757,2-S,-3.107,Demokritos,Left
41757,2-S,-3.192,Demokritos,Left
41757,2-S,-3.192,Demokritos,Left
41757,2-S,-2.884,Demokritos,Left
41757,2-S,-3.186,Demokritos,Left
41757,2-S,-2.975,Demokritos,Left
41757,2-S,-2.953,Demokritos,Left
41757,2-S,-3.041,Demokritos,Left
41757,2-S,-2.936,Demokritos,Left
41758,2-S,-2.365,Demokritos,Left
41758,2-S,-2.365,Demokritos,Left
41758,2-S,-2.682,Demokritos,Left
41758,2-S,-2.682,Demokritos,Left
41758,2-S,-2.505,Demokritos,Left
41758,2-S,-2.505,Demokritos,Left
41758,2-S,-2.65,Demokritos,Left
41758,2-S,-2.65,Demokritos,Left
41758,2-S,-2.341,Demokritos,Left
41758,2-S,-2.341,Demokritos,Left
41758,2-S,-2.76,Demokritos,Left
41758,2-S,-2.76,Demokritos,Left
41758,2-S,-2.419,Demokritos,Left
41758,2-S,-2.419,Demokritos,Left
41758,2-S,-2.489,Demokritos,Left
41758,2-S,-2.489,Demokritos,Left
41758,2-S,-2.408,Demokritos,Left
41758,2-S,-2.408,Demokritos,Left
41758,2-S,-2.515,Demokritos,Left
41758,2-S,-2.515,Demokritos,Left
41758,2-S,-2.328,Demokritos,Left
41758,2-S,-2.328,Demokritos,Left
41758,2-S,-2.539,Demokritos,Left
41758,2-S,-2.539,Demokritos,Left
41758,2-S,-2.399,Demokritos,Left
41758,2-S,-2.399,Demokritos,Left
41758,2-S,-2.605,Demokritos,Left
41758,2-S,-2.605,Demokritos,Left
41759,2-S,3.072,HEPHY,Left
41759,2-S,3.2,HEPHY,Left
41759,2-S,3.094,HEPHY,Left
41759,2-S,3.121,HEPHY,Left
41759,2-S,3.07,HEPHY,Left
41759,2-S,3.096,HEPHY,Left
41759,2-S,3.133,HEPHY,Left
41759,2-S,3.149,HEPHY,Left
41759,2-S,2.934,HEPHY,Left
41759,2-S,2.953,HEPHY,Left
41759,2-S,2.98,HEPHY,Left
41759,2-S,2.994,HEPHY,Left
41759,2-S,2.959,HEPHY,Left
41759,2-S,2.999,HEPHY,Left
41759,2-S,2.97,HEPHY,Left
41759,2-S,2.998,HEPHY,Left
42240,PSS,-2.286,Brown,Right
42240,PSS,-2.193,Brown,Right
42240,PSS,-2.313,Brown,Right
42240,PSS,-2.251,Brown,Right
42240,PSS,-2.308,Brown,Right
42240,PSS,-2.374,Brown,Right
42240,PSS,-2.387,Brown,Right
42240,PSS,-2.284,Brown,Right
42240,PSS,-2.417,Brown,Right
42240,PSS,-2.327,Brown,Right
42240,PSS,-2.201,Brown,Right
42240,PSS,-2.12,Brown,Right
42240,PSS,-2.219,Brown,Right
42240,PSS,-2.166,Brown,Right
42240,PSS,-2.225,Brown,Right
42240,PSS,-2.181,Brown,Right
42241,PSS,2.444,HEPHY,Left
42241,PSS,2.522,HEPHY,Left
42241,PSS,2.537,HEPHY,Left
42241,PSS,2.57,HEPHY,Left
42241,PSS,2.518,HEPHY,Left
42241,PSS,2.592,HEPHY,Left
42241,PSS,2.57,HEPHY,Left
42241,PSS,2.635,HEPHY,Left
42241,PSS,2.576,HEPHY,Left
42241,PSS,2.665,HEPHY,Left
42241,PSS,2.607,HEPHY,Left
42241,PSS,2.707,HEPHY,Left
42241,PSS,2.571,HEPHY,Left
42241,PSS,2.674,HEPHY,Left
42241,PSS,2.404,HEPHY,Left
42241,PSS,2.488,HEPHY,Left
42241,PSS,2.395,HEPHY,Left
42241,PSS,2.441,HEPHY,Left
42241,PSS,2.48,HEPHY,Left
42241,PSS,2.548,HEPHY,Left
42242,2-S,2.813,HEPHY,Left
42242,2-S,2.89,HEPHY,Left
42242,2-S,2.836,HEPHY,Left
42242,2-S,2.914,HEPHY,Left
42242,2-S,2.83,HEPHY,Left
42242,2-S,2.916,HEPHY,Left
42242,2-S,2.76,HEPHY,Left
42242,2-S,2.919,HEPHY,Left
42242,2-S,2.727,HEPHY,Left
42242,2-S,2.956,HEPHY,Left
42242,2-S,2.739,HEPHY,Left
42242,2-S,2.824,HEPHY,Left
42242,2-S,2.836,HEPHY,Left
42242,2-S,2.861,HEPHY,Left
42242,2-S,2.79,HEPHY,Left
42242,2-S,2.826,HEPHY,Left
42243,2-S,3.085,HEPHY,Left
42243,2-S,3.033,HEPHY,Left
42243,2-S,3.114,HEPHY,Left
42243,2-S,3.066,HEPHY,Left
42243,2-S,3.107,HEPHY,Left
42243,2-S,3.098,HEPHY,Left
42243,2-S,3.029,HEPHY,Left
42243,2-S,2.986,HEPHY,Left
42243,2-S,2.981,HEPHY,Left
42243,2-S,3.024,HEPHY,Left
42243,2-S,2.987,HEPHY,Left
42243,2-S,3.018,HEPHY,Left
42243,2-S,2.998,HEPHY,Left
42243,2-S,3.073,HEPHY,Left
42243,2-S,3.025,HEPHY,Left
42244,2-S,2.758,HEPHY,Left
42244,2-S,2.771,HEPHY,Left
42244,2-S,2.765,HEPHY,Left
42244,2-S,2.777,HEPHY,Left
42244,2-S,2.806,HEPHY,Left
42244,2-S,2.796,HEPHY,Left
42244,2-S,2.787,HEPHY,Left
42244,2-S,2.818,HEPHY,Left
42244,2-S,2.607,HEPHY,Left
42244,2-S,2.689,HEPHY,Left
42244,2-S,2.622,HEPHY,Left
42244,2-S,2.648,HEPHY,Left
42244,2-S,2.679,HEPHY,Left
42244,2-S,2.701,HEPHY,Left
42244,2-S,2.68,HEPHY,Left
42244,2-S,2.704,HEPHY,Left
42245,2-S,-2.894,Perugia,Left
42245,2-S,-2.894,Perugia,Left
42245,2-S,-2.894,Perugia,Left
42245,2-S,-3.011,Perugia,Left
42245,2-S,-3.011,Perugia,Left
42245,2-S,-3.011,Perugia,Left
42245,2-S,-2.882,Perugia,Left
42245,2-S,-2.882,Perugia,Left
42245,2-S,-2.882,Perugia,Left
42245,2-S,-2.949,Perugia,Left
42245,2-S,-2.949,Perugia,Left
42245,2-S,-2.949,Perugia,Left
42245,2-S,-2.948,Perugia,Left
42245,2-S,-2.948,Perugia,Left
42245,2-S,-2.948,Perugia,Left
42245,2-S,-2.95,Perugia,Left
42245,2-S,-2.95,Perugia,Left
42245,2-S,-2.95,Perugia,Left
42245,2-S,-2.899,Perugia,Left
42245,2-S,-2.899,Perugia,Left
42245,2-S,-2.899,Perugia,Left
42245,2-S,-2.899,Perugia,Left
42245,2-S,-2.899,Perugia,Left
42245,2-S,-2.899,Perugia,Left
42245,2-S,-2.839,Perugia,Left
42245,2-S,-2.839,Perugia,Left
42245,2-S,-2.839,Perugia,Left
42245,2-S,-3.178,Perugia,Left
42245,2-S,-3.178,Perugia,Left
42245,2-S,-3.178,Perugia,Left
42245,2-S,-2.768,Perugia,Left
42245,2-S,-2.768,Perugia,Left
42245,2-S,-2.768,Perugia,Left
42245,2-S,-3.079,Perugia,Left
42245,2-S,-3.079,Perugia,Left
42245,2-S,-3.079,Perugia,Left
42245,2-S,-2.801,Perugia,Left
42245,2-S,-2.801,Perugia,Left
42245,2-S,-2.801,Perugia,Left
42245,2-S,-3.102,Perugia,Left
42245,2-S,-3.102,Perugia,Left
42245,2-S,-3.102,Perugia,Left
42245,2-S,-2.814,Perugia,Left
42245,2-S,-2.814,Perugia,Left
42245,2-S,-2.814,Perugia,Left
42245,2-S,-3.034,Perugia,Left
42245,2-S,-3.034,Perugia,Left
