batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,TOX_NM
45777,PSS,WW,Brown,Right,20.0,20.026,687.949
45777,PSS,EE,Brown,Right,20.0,20.039,689.546
45777,PSS,WW,Brown,Right,20.0,20.049,683.891
45777,PSS,EE,Brown,Right,20.0,20.056,690.524
45777,PSS,WW,Brown,Right,20.0,20.249,683.523
44679,2S,EE,HEPHY,Left,,,692.721
44679,2S,WW,HEPHY,Left,,,689.262
44679,2S,EE,HEPHY,Left,,,691.257
44679,2S,WW,HEPHY,Left,,,694.059
46229,PSS,EE,Brown,Right,20.0,20.023,704.417
46229,PSS,WW,Brown,Right,20.0,20.009,689.907
46229,PSS,EE,Brown,Right,20.0,20.094,696.711
46229,PSS,WW,Brown,Right,20.0,20.016,686.836
46229,PSS,EE,Brown,Right,20.0,20.005,694.707
46229,PSS,WW,Brown,Right,20.0,20.006,688.956
46229,PSS,EE,Brown,Right,20.0,20.013,691.753
46229,PSS,WW,Brown,Right,20.0,20.024,687.358
46229,PSS,EE,Brown,Right,20.0,20.014,692.278
46229,PSS,WW,Brown,Right,20.0,20.019,687.202
46229,PSS,EE,Brown,Right,20.0,20.006,691.609
46229,PSS,WW,Brown,Right,20.0,20.007,687.19
46229,PSS,EE,Brown,Right,20.0,20.024,687.875
46229,PSS,WW,Brown,Right,20.0,20.025,685.251
46229,PSS,EE,Brown,Right,20.0,20.018,689.58
46229,PSS,WW,Brown,Right,20.0,20.006,684.174
45779,2S,EE,Demokritos,Left,19.9,19.9,680.203
45779,2S,WW,Demokritos,Left,21.1,21.1,691.879
45779,2S,EE,Demokritos,Left,19.7,19.7,683.027
45779,2S,WW,Demokritos,Left,20.5,20.5,691.09
45779,2S,EE,Demokritos,Left,21.1,21.1,683.947
45779,2S,WW,Demokritos,Left,21.4,21.4,692.127
45779,2S,EE,Demokritos,Left,21.7,21.7,680.488
45779,2S,WW,Demokritos,Left,21.9,21.9,687.719
45779,2S,EE,Demokritos,Left,21.6,21.6,680.329
45779,2S,WW,Demokritos,Left,22.0,22.0,685.107
45779,2S,EE,Demokritos,Left,22.1,22.1,678.411
45779,2S,WW,Demokritos,Left,22.4,22.4,683.989
45779,2S,EE,Demokritos,Left,22.4,22.4,677.341
45779,2S,WW,Demokritos,Left,22.6,22.6,686.49
45780,2S,EE,Demokritos,Left,19.7,19.7,678.429
45780,2S,WW,Demokritos,Left,20.6,20.6,683.969
45780,2S,EE,Demokritos,Left,19.5,19.5,676.283
45780,2S,WW,Demokritos,Left,20.7,20.7,682.525
45780,2S,EE,Demokritos,Left,21.5,21.5,674.991
45780,2S,WW,Demokritos,Left,22.3,22.3,682.533
45780,2S,EE,Demokritos,Left,21.3,21.3,674.505
45780,2S,WW,Demokritos,Left,21.8,21.8,679.294
45780,2S,EE,Demokritos,Left,22.7,22.7,673.399
45780,2S,WW,Demokritos,Left,23.0,23.0,680.516
45780,2S,EE,Demokritos,Left,22.1,22.1,673.823
45780,2S,WW,Demokritos,Left,22.5,22.5,682.141
45780,2S,EE,Demokritos,Left,23.4,23.4,672.876
45780,2S,WW,Demokritos,Left,23.7,23.7,678.591
45781,2S,EE,Demokritos,Left,22.2,22.2,676.667
45781,2S,WW,Demokritos,Left,22.5,22.5,685.959
45781,2S,EE,Demokritos,Left,20.5,20.5,677.179
45781,2S,WW,Demokritos,Left,21.3,21.3,685.927
45781,2S,EE,Demokritos,Left,22.6,22.6,676.399
45781,2S,WW,Demokritos,Left,22.8,22.8,688.008
45781,2S,EE,Demokritos,Left,22.0,22.0,675.569
45781,2S,WW,Demokritos,Left,19.7,19.7,683.126
45781,2S,EE,Demokritos,Left,23.0,23.0,672.426
45781,2S,WW,Demokritos,Left,23.2,23.2,683.56
45781,2S,EE,Demokritos,Left,20.6,20.6,673.634
45781,2S,WW,Demokritos,Left,21.2,21.2,676.487
45781,2S,EE,Demokritos,Left,23.3,23.3,673.511
45781,2S,WW,Demokritos,Left,23.5,23.5,678.386
46798,2S,EE,Demokritos,Left,22.0,22.0,687.903
46798,2S,WW,Demokritos,Left,22.4,22.4,698.471
46798,2S,EE,Demokritos,Left,21.6,21.6,684.373
46798,2S,WW,Demokritos,Left,22.1,22.1,692.334
46798,2S,EE,Demokritos,Left,19.1,19.1,683.432
46798,2S,WW,Demokritos,Left,20.0,20.0,692.516
46798,2S,EE,Demokritos,Left,18.7,18.7,683.039
46798,2S,WW,Demokritos,Left,20.1,20.1,692.265
46798,2S,EE,Demokritos,Left,20.7,20.7,685.205
46798,2S,WW,Demokritos,Left,21.3,21.3,689.599
46798,2S,EE,Demokritos,Left,20.8,20.8,681.096
46798,2S,WW,Demokritos,Left,21.5,21.5,688.07
46798,2S,EE,Demokritos,Left,21.8,21.8,687.037
46798,2S,WW,Demokritos,Left,22.1,22.1,687.305
45789,PSP,EE,Brown,Right,20.0,20.008,677.364
45789,PSP,WW,Brown,Right,20.0,20.003,671.093
45789,PSP,EE,Brown,Right,20.0,20.104,678.528
45789,PSP,WW,Brown,Right,20.0,20.002,673.802
45789,PSP,EE,Brown,Right,20.0,20.022,675.391
45789,PSP,WW,Brown,Right,20.0,20.024,675.59
45789,PSP,EE,Brown,Right,20.0,20.011,676.247
45789,PSP,WW,Brown,Right,20.0,20.009,670.458
45789,PSP,EE,Brown,Right,20.0,20.071,675.16
45789,PSP,WW,Brown,Right,20.0,20.008,668.407
45789,PSP,EE,Brown,Right,20.0,20.005,673.939
45789,PSP,WW,Brown,Right,20.0,20.002,674.402
45789,PSP,EE,Brown,Right,20.0,20.03,674.063
45789,PSP,WW,Brown,Right,20.0,20.01,669.086
45789,PSP,EE,Brown,Right,20.0,20.011,671.577
45789,PSP,WW,Brown,Right,20.0,20.012,668.616
46230,PSP,EE,Brown,Right,20.0,20.006,682.887
46230,PSP,WW,Brown,Right,20.0,20.004,675.928
46230,PSP,EE,Brown,Right,20.0,20.005,678.717
46230,PSP,WW,Brown,Right,20.0,20.004,676.923
46230,PSP,EE,Brown,Right,20.0,20.004,682.462
46230,PSP,WW,Brown,Right,20.0,20.004,679.391
46230,PSP,EE,Brown,Right,20.0,20.008,676.417
46230,PSP,WW,Brown,Right,20.0,20.005,676.896
46230,PSP,EE,Brown,Right,20.0,20.005,681.869
46230,PSP,WW,Brown,Right,20.0,20.005,677.433
46230,PSP,EE,Brown,Right,20.0,20.011,679.69
46230,PSP,WW,Brown,Right,20.0,20.01,674.858
46230,PSP,EE,Brown,Right,20.0,20.029,674.665
46230,PSP,WW,Brown,Right,20.0,20.024,673.255
46230,PSP,EE,Brown,Right,20.0,20.031,676.336
46230,PSP,WW,Brown,Right,20.0,20.025,673.109
