batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CACC_PFRD
42911,2S,EE,HEPHY,Left,,,83.745
42911,2S,WW,HEPHY,Left,,,82.802
42911,2S,EE,HEPHY,Left,,,83.566
42911,2S,WW,HEPHY,Left,,,82.839
42911,2S,EE,HEPHY,Left,,,83.543
42911,2S,WW,HEPHY,Left,,,83.243
43270,2S,EE,HEPHY,Left,,,83.955
43270,2S,WW,HEPHY,Left,,,83.05
43270,2S,EE,HEPHY,Left,,,84.121
43270,2S,WW,HEPHY,Left,,,83.146
43270,2S,EE,HEPHY,Left,,,84.19
43270,2S,WW,HEPHY,Left,,,83.185
43270,2S,EE,HEPHY,Left,,,84.072
43270,2S,WW,HEPHY,Left,,,83.241
43270,2S,EE,HEPHY,Left,,,84.299
43270,2S,WW,HEPHY,Left,,,83.339
43270,2S,EE,HEPHY,Left,,,84.452
43270,2S,WW,HEPHY,Left,,,83.564
43270,2S,EE,HEPHY,Left,,,84.807
43270,2S,WW,HEPHY,Left,,,83.521
43270,2S,EE,HEPHY,Left,,,84.359
43270,2S,WW,HEPHY,Left,,,83.241
42914,PSP,EE,Demokritos,Left,18.8,18.8,88.03
42914,PSP,WW,Demokritos,Left,19.7,19.7,86.726
42914,PSP,EE,Demokritos,Left,21.5,21.5,86.63
43255,PSS,EE,HEPHY,Left,,,82.309
43255,PSS,WW,HEPHY,Left,,,81.08
43255,PSS,EE,HEPHY,Left,,,80.844
43255,PSS,WW,HEPHY,Left,,,80.954
43255,PSS,EE,HEPHY,Left,,,81.761
43255,PSS,WW,HEPHY,Left,,,80.888
43255,PSS,EE,HEPHY,Left,,,81.224
43255,PSS,WW,HEPHY,Left,,,80.86
43255,PSS,EE,HEPHY,Left,,,82.177
43255,PSS,WW,HEPHY,Left,,,81.122
43255,PSS,EE,HEPHY,Left,,,82.414
43255,PSS,WW,HEPHY,Left,,,81.406
43255,PSS,EE,HEPHY,Left,,,82.436
43255,PSS,WW,HEPHY,Left,,,81.427
43255,PSS,EE,HEPHY,Left,,,82.563
43255,PSS,WW,HEPHY,Left,,,81.759
42914,PSP,WW,Demokritos,Left,22.4,22.4,86.28
42914,PSP,EE,Demokritos,Left,20.0,20.0,88.016
42914,PSP,WW,Demokritos,Left,20.2,20.2,86.679
42914,PSP,EE,Demokritos,Left,20.4,20.4,87.964
42914,PSP,WW,Demokritos,Left,20.5,20.5,86.435
42914,PSP,EE,Demokritos,Left,22.9,22.9,88.043
42914,PSP,WW,Demokritos,Left,23.2,23.2,87.337
42914,PSP,EE,Demokritos,Left,23.4,23.4,88.219
42914,PSP,WW,Demokritos,Left,23.3,23.3,87.846
42914,PSP,EE,Demokritos,Left,23.2,23.2,88.027
42914,PSP,WW,Demokritos,Left,16.8,16.8,87.862
42914,PSP,EE,Demokritos,Left,20.6,20.6,88.201
42914,PSP,WW,Demokritos,Left,20.8,20.8,87.513
43280,PSP,EE,Demokritos,Left,21.4,21.4,87.1
43280,PSP,WW,Demokritos,Left,21.5,21.5,85.859
43280,PSP,EE,Demokritos,Left,21.7,21.7,86.481
43280,PSP,WW,Demokritos,Left,21.9,21.9,85.663
43280,PSP,EE,Demokritos,Left,16.6,16.6,86.067
43280,PSP,WW,Demokritos,Left,17.7,17.7,85.355
43280,PSP,EE,Demokritos,Left,19.8,19.8,86.788
43280,PSP,WW,Demokritos,Left,20.2,20.2,85.929
43280,PSP,EE,Demokritos,Left,18.6,18.6,87.095
43280,PSP,WW,Demokritos,Left,19.8,19.8,86.321
43280,PSP,EE,Demokritos,Left,20.6,20.6,87.179
43280,PSP,WW,Demokritos,Left,20.8,20.8,86.578
43280,PSP,EE,Demokritos,Left,21.0,21.0,87.934
43280,PSP,WW,Demokritos,Left,21.1,21.1,87.885
43280,PSP,EE,Demokritos,Left,20.5,20.5,87.35
43280,PSP,WW,Demokritos,Left,20.7,20.7,86.809
43281,PSP,EE,Demokritos,Left,22.1,22.1,88.545
43281,PSP,WW,Demokritos,Left,22.3,22.3,88.631
43281,PSP,EE,Demokritos,Left,21.0,21.0,88.381
43281,PSP,WW,Demokritos,Left,21.6,21.6,88.417
43281,PSP,EE,Demokritos,Left,21.8,21.8,88.489
43281,PSP,WW,Demokritos,Left,22.0,22.0,88.456
43281,PSP,EE,Demokritos,Left,22.4,22.4,88.801
43281,PSP,WW,Demokritos,Left,22.4,22.4,87.135
43281,PSP,EE,Demokritos,Left,22.2,22.2,88.944
43281,PSP,WW,Demokritos,Left,22.4,22.4,87.657
43281,PSP,EE,Demokritos,Left,21.3,21.3,89.284
43281,PSP,WW,Demokritos,Left,21.7,21.7,88.95
43281,PSP,EE,Demokritos,Left,22.5,22.5,87.585
43281,PSP,WW,Demokritos,Left,18.5,18.5,89.165
43281,PSP,EE,Demokritos,Left,19.4,19.4,88.891
43281,PSP,WW,Demokritos,Left,20.0,20.0,89.353
43282,PSP,EE,Demokritos,Left,20.4,20.4,85.591
43282,PSP,WW,Demokritos,Left,22.0,22.0,84.742
43282,PSP,EE,Demokritos,Left,20.4,20.4,85.788
43282,PSP,WW,Demokritos,Left,20.8,20.8,84.549
43282,PSP,EE,Demokritos,Left,22.4,22.4,86.045
43282,PSP,WW,Demokritos,Left,22.6,22.6,84.537
43282,PSP,EE,Demokritos,Left,21.1,21.1,85.521
43282,PSP,WW,Demokritos,Left,21.4,21.4,84.863
43282,PSP,EE,Demokritos,Left,21.6,21.6,85.762
43282,PSP,WW,Demokritos,Left,21.8,21.8,85.625
43282,PSP,EE,Demokritos,Left,18.9,18.9,86.302
43282,PSP,WW,Demokritos,Left,20.0,20.0,85.706
43282,PSP,EE,Demokritos,Left,21.9,21.9,86.674
43282,PSP,WW,Demokritos,Left,22.2,22.2,86.031
43282,PSP,EE,Demokritos,Left,20.6,20.6,86.093
43282,PSP,WW,Demokritos,Left,21.0,21.0,85.93
43264,2S,EE,Demokritos,Left,17.2,17.2,83.121
43264,2S,WW,Demokritos,Left,17.7,17.7,81.723
43264,2S,EE,Demokritos,Left,17.1,17.1,82.939
43264,2S,WW,Demokritos,Left,17.8,17.8,82.148
43264,2S,EE,Demokritos,Left,18.2,18.2,82.758
43264,2S,WW,Demokritos,Left,18.5,18.5,82.243
43264,2S,EE,Demokritos,Left,18.6,18.6,82.805
43264,2S,WW,Demokritos,Left,19.0,19.0,82.34
43264,2S,EE,Demokritos,Left,18.8,18.8,83.326
43264,2S,WW,Demokritos,Left,19.2,19.2,82.212
43264,2S,EE,Demokritos,Left,16.6,16.6,83.575
43264,2S,WW,Demokritos,Left,19.8,19.8,82.841
43264,2S,EE,Demokritos,Left,15.3,15.3,83.443
43264,2S,WW,Demokritos,Left,16.2,16.2,82.85
43266,2S,EE,Demokritos,Left,21.1,21.1,84.593
43266,2S,WW,Demokritos,Left,21.8,21.8,84.069
43266,2S,EE,Demokritos,Left,22.0,22.0,85.446
43266,2S,WW,Demokritos,Left,22.2,22.2,84.488
43266,2S,EE,Demokritos,Left,20.8,20.8,85.093
43266,2S,WW,Demokritos,Left,21.0,21.0,83.968
43266,2S,EE,Demokritos,Left,17.1,17.1,85.292
43266,2S,WW,Demokritos,Left,19.1,19.1,84.274
43266,2S,EE,Demokritos,Left,14.0,14.0,85.432
43266,2S,WW,Demokritos,Left,17.5,17.5,84.999
43266,2S,EE,Demokritos,Left,18.6,18.6,85.933
43266,2S,WW,Demokritos,Left,20.0,20.0,85.184
43266,2S,EE,Demokritos,Left,20.2,20.2,85.736
43266,2S,WW,Demokritos,Left,21.0,21.0,85.052
43269,2S,EE,Brown,Right,20.0,20.013,82.22
43269,2S,WW,Brown,Right,20.0,20.02,84.038
43269,2S,EE,Brown,Right,20.0,20.011,82.52
43269,2S,WW,Brown,Right,20.0,20.038,83.567
43269,2S,EE,Brown,Right,20.0,20.036,82.192
43269,2S,WW,Brown,Right,20.0,20.047,83.518
43269,2S,EE,Brown,Right,20.0,20.049,81.967
43269,2S,WW,Brown,Right,20.0,20.036,83.557
43269,2S,EE,Brown,Right,20.0,20.006,82.34
43269,2S,WW,Brown,Right,20.0,20.166,83.643
43269,2S,EE,Brown,Right,20.0,20.008,82.754
43269,2S,WW,Brown,Right,20.0,20.016,83.944
43269,2S,EE,Brown,Right,20.0,20.029,82.917
43269,2S,WW,Brown,Right,20.0,20.034,83.841
43269,2S,EE,Brown,Right,20.0,20.03,82.969
43269,2S,WW,Brown,Right,20.0,20.031,84.118
43272,2S,EE,Brown,Right,20.0,20.02,83.454
43272,2S,WW,Brown,Right,20.0,20.009,84.698
43272,2S,EE,Brown,Right,20.0,20.036,83.073
43272,2S,WW,Brown,Right,20.0,20.04,84.462
43272,2S,EE,Brown,Right,20.0,20.025,83.367
43272,2S,WW,Brown,Right,20.0,20.031,84.251
43272,2S,EE,Brown,Right,20.0,20.056,83.225
43272,2S,WW,Brown,Right,20.0,20.054,84.29
43272,2S,EE,Brown,Right,20.0,20.021,84.102
43272,2S,WW,Brown,Right,20.0,20.03,84.907
43272,2S,EE,Brown,Right,20.0,20.004,84.043
43272,2S,WW,Brown,Right,20.0,20.006,85.0
43272,2S,EE,Brown,Right,20.0,20.054,84.283
43272,2S,WW,Brown,Right,20.0,20.06,85.094
43272,2S,EE,Brown,Right,20.0,20.023,84.185
43272,2S,WW,Brown,Right,20.0,20.03,85.208
43273,2S,EE,Brown,Right,20.0,20.008,84.648
43273,2S,WW,Brown,Right,20.0,20.004,85.413
43273,2S,EE,Brown,Right,20.0,20.108,84.497
43273,2S,WW,Brown,Right,20.0,20.028,84.962
43273,2S,EE,Brown,Right,20.0,20.007,84.705
43273,2S,WW,Brown,Right,20.0,20.014,85.146
43273,2S,EE,Brown,Right,20.0,20.135,85.004
43273,2S,WW,Brown,Right,20.0,20.049,85.607
43273,2S,EE,Brown,Right,20.0,20.012,85.137
43273,2S,WW,Brown,Right,20.0,20.017,85.379
43273,2S,EE,Brown,Right,20.0,20.035,85.019
43273,2S,WW,Brown,Right,20.0,20.04,85.591
43274,2S,EE,Brown,Right,20.0,20.006,82.589
43274,2S,WW,Brown,Right,20.0,20.007,83.781
43274,2S,EE,Brown,Right,20.0,20.04,82.651
43274,2S,WW,Brown,Right,20.0,20.015,83.277
43274,2S,EE,Brown,Right,20.0,20.018,82.687
43274,2S,WW,Brown,Right,20.0,20.019,82.937
43274,2S,EE,Brown,Right,20.0,20.009,82.692
43274,2S,WW,Brown,Right,20.0,20.018,83.342
43274,2S,EE,Brown,Right,20.0,20.05,83.264
43274,2S,WW,Brown,Right,20.0,20.042,83.766
43274,2S,EE,Brown,Right,20.0,20.039,83.008
43274,2S,WW,Brown,Right,20.0,20.04,83.99
43275,2S,EE,Brown,Right,20.0,20.005,83.667
43275,2S,WW,Brown,Right,20.0,20.009,84.579
43275,2S,EE,Brown,Right,20.0,20.008,83.466
43275,2S,WW,Brown,Right,20.0,20.022,84.608
43275,2S,EE,Brown,Right,20.0,20.02,83.814
43275,2S,WW,Brown,Right,20.0,20.028,84.34
43275,2S,EE,Brown,Right,20.0,20.007,83.825
43275,2S,WW,Brown,Right,20.0,20.021,84.469
43275,2S,EE,Brown,Right,20.0,20.054,84.28
43275,2S,WW,Brown,Right,20.0,20.046,84.803
43275,2S,EE,Brown,Right,20.0,20.043,84.331
43275,2S,WW,Brown,Right,20.0,20.044,84.993
43283,PSP,EE,HEPHY,Left,,,84.996
43283,PSP,EE,HEPHY,Right,,,84.002
43283,PSP,WW,HEPHY,Left,,,83.533
43283,PSP,WW,HEPHY,Right,,,84.289
43283,PSP,EE,HEPHY,Left,,,83.966
43283,PSP,EE,HEPHY,Right,,,84.271
43283,PSP,WW,HEPHY,Left,,,83.486
43283,PSP,WW,HEPHY,Right,,,84.704
43283,PSP,EE,HEPHY,Right,,,84.28
43283,PSP,EE,HEPHY,Left,,,85.191
43283,PSP,WW,HEPHY,Left,,,84.531
43283,PSP,WW,HEPHY,Right,,,84.443
43283,PSP,EE,HEPHY,Right,,,84.28
43283,PSP,EE,HEPHY,Left,,,85.141
43283,PSP,WW,HEPHY,Left,,,84.438
43283,PSP,WW,HEPHY,Right,,,84.173
43283,PSP,EE,HEPHY,Left,,,85.554
43283,PSP,EE,HEPHY,Right,,,84.633
43283,PSP,WW,HEPHY,Left,,,84.013
43283,PSP,WW,HEPHY,Right,,,85.064
43283,PSP,EE,HEPHY,Right,,,85.021
43283,PSP,EE,HEPHY,Left,,,85.157
43283,PSP,WW,HEPHY,Left,,,84.982
43283,PSP,WW,HEPHY,Right,,,85.096
43283,PSP,EE,HEPHY,Right,,,84.965
43283,PSP,EE,HEPHY,Left,,,84.81
43283,PSP,WW,HEPHY,Left,,,85.12
43283,PSP,WW,HEPHY,Right,,,85.089
43283,PSP,EE,HEPHY,Left,,,85.349
43283,PSP,EE,HEPHY,Right,,,84.869
43283,PSP,WW,HEPHY,Right,,,85.024
43283,PSP,WW,HEPHY,Left,,,85.03
43283,PSP,EE,HEPHY,Left,,,85.695
43283,PSP,EE,HEPHY,Right,,,85.232
43283,PSP,WW,HEPHY,Right,,,85.457
43283,PSP,WW,HEPHY,Left,,,85.362
43283,PSP,EE,HEPHY,Right,,,85.1
43283,PSP,EE,HEPHY,Left,,,85.615
43283,PSP,WW,HEPHY,Left,,,84.888
43283,PSP,WW,HEPHY,Right,,,85.369
43276,2S,EE,Brown,Right,20.0,20.008,82.286
43276,2S,WW,Brown,Right,20.0,19.922,82.683
43276,2S,EE,Brown,Right,20.0,20.004,81.823
43276,2S,WW,Brown,Right,20.0,20.009,82.445
43276,2S,EE,Brown,Right,20.0,19.937,81.667
43276,2S,WW,Brown,Right,20.0,19.99,82.381
43276,2S,EE,Brown,Right,20.0,20.034,81.57
43276,2S,WW,Brown,Right,20.0,20.042,82.398
43276,2S,EE,Brown,Right,20.0,20.006,82.293
43276,2S,WW,Brown,Right,20.0,20.009,82.952
43276,2S,EE,Brown,Right,20.0,20.006,82.249
43276,2S,WW,Brown,Right,20.0,20.006,83.304
43276,2S,EE,Brown,Right,20.0,20.025,82.69
43276,2S,WW,Brown,Right,20.0,20.028,83.199
43276,2S,EE,Brown,Left,20.0,20.067,83.367
43276,2S,WW,Brown,Left,20.0,20.069,82.425
43277,2S,EE,Brown,Right,20.0,20.006,83.233
43277,2S,WW,Brown,Right,20.0,20.037,84.437
43277,2S,EE,Brown,Right,20.0,20.006,82.917
43277,2S,WW,Brown,Right,20.0,20.021,84.088
43277,2S,EE,Brown,Right,20.0,20.048,82.891
43277,2S,WW,Brown,Right,20.0,20.043,84.02
43277,2S,EE,Brown,Right,20.0,20.029,82.973
43277,2S,WW,Brown,Right,20.0,20.032,84.025
43277,2S,EE,Brown,Right,20.0,20.006,83.112
43277,2S,WW,Brown,Right,20.0,20.018,84.322
43277,2S,EE,Brown,Right,20.0,20.004,83.68
43277,2S,WW,Brown,Right,20.0,20.009,84.63
43277,2S,EE,Brown,Right,20.0,20.042,83.866
43277,2S,WW,Brown,Right,20.0,20.04,84.604
43277,2S,EE,Brown,Right,20.0,20.038,83.932
43277,2S,WW,Brown,Right,20.0,20.045,84.767
43836,2S,EE,Demokritos,Left,16.9,16.9,83.799
43836,2S,WW,Demokritos,Left,17.8,17.8,83.132
43836,2S,EE,Demokritos,Left,18.3,18.3,82.8
43836,2S,WW,Demokritos,Left,18.6,18.6,81.765
43836,2S,EE,Demokritos,Left,16.6,16.6,84.179
43836,2S,WW,Demokritos,Left,18.2,18.2,83.689
43836,2S,EE,Demokritos,Left,15.2,15.2,84.41
43836,2S,WW,Demokritos,Left,16.1,16.1,83.02
43836,2S,EE,Demokritos,Left,18.8,18.8,84.493
43836,2S,WW,Demokritos,Left,15.6,15.6,83.981
43836,2S,EE,Demokritos,Left,17.2,17.2,84.487
43836,2S,WW,Demokritos,Left,17.9,17.9,83.938
43837,2S,EE,Demokritos,Left,19.6,19.6,84.209
43837,2S,WW,Demokritos,Left,20.0,20.0,81.831
43837,2S,EE,Demokritos,Left,18.1,18.1,84.301
43837,2S,WW,Demokritos,Left,19.6,19.6,82.539
43837,2S,EE,Demokritos,Left,19.7,19.7,84.407
43837,2S,WW,Demokritos,Left,20.4,20.4,82.932
43837,2S,EE,Demokritos,Left,20.2,20.2,84.583
43837,2S,WW,Demokritos,Left,20.5,20.5,83.37
43837,2S,EE,Demokritos,Left,21.1,21.1,84.462
43837,2S,WW,Demokritos,Left,21.1,21.1,83.48
43837,2S,EE,Demokritos,Left,20.8,20.8,84.725
43837,2S,WW,Demokritos,Left,21.0,21.0,83.684
44167,2S,EE,HEPHY,Left,,,82.545
44167,2S,WW,HEPHY,Left,,,81.428
44167,2S,EE,HEPHY,Left,,,81.536
44167,2S,WW,HEPHY,Left,,,81.166
44167,2S,EE,HEPHY,Left,,,82.524
44167,2S,WW,HEPHY,Left,,,81.332
44167,2S,EE,HEPHY,Left,,,82.706
44167,2S,WW,HEPHY,Left,,,81.627
44167,2S,EE,HEPHY,Left,,,82.693
44167,2S,WW,HEPHY,Left,,,81.729
44167,2S,EE,HEPHY,Left,,,82.836
44167,2S,WW,HEPHY,Left,,,81.818
44167,2S,EE,HEPHY,Left,,,82.757
44167,2S,WW,HEPHY,Left,,,82.007
44167,2S,EE,HEPHY,Left,,,82.91
44167,2S,WW,HEPHY,Left,,,81.888
44168,2S,EE,HEPHY,Left,,,82.522
44168,2S,WW,HEPHY,Left,,,81.265
44168,2S,EE,HEPHY,Left,,,81.895
44168,2S,WW,HEPHY,Left,,,80.954
44168,2S,EE,HEPHY,Left,,,82.371
44168,2S,WW,HEPHY,Left,,,81.748
44168,2S,EE,HEPHY,Left,,,82.637
44168,2S,WW,HEPHY,Left,,,81.788
44168,2S,EE,HEPHY,Left,,,82.732
44168,2S,WW,HEPHY,Left,,,81.885
44168,2S,EE,HEPHY,Left,,,82.874
44168,2S,WW,HEPHY,Left,,,82.04
44168,2S,EE,HEPHY,Left,,,83.153
44168,2S,WW,HEPHY,Left,,,81.996
44168,2S,EE,HEPHY,Left,,,82.982
44168,2S,WW,HEPHY,Left,,,81.623
44174,2S,EE,Brown,Right,20.0,20.01,82.4
44174,2S,WW,Brown,Right,20.0,20.006,83.49
44174,2S,EE,Brown,Right,20.0,20.043,81.98
44174,2S,WW,Brown,Right,20.0,20.04,82.987
44174,2S,EE,Brown,Right,20.0,20.01,82.086
44174,2S,WW,Brown,Right,20.0,20.252,82.975
44174,2S,EE,Brown,Right,20.0,20.065,82.236
44174,2S,WW,Brown,Right,20.0,20.064,83.011
44174,2S,EE,Brown,Right,20.0,20.01,82.23
44174,2S,WW,Brown,Right,20.0,20.023,83.057
44174,2S,EE,Brown,Right,20.0,20.006,82.805
44174,2S,WW,Brown,Right,20.0,20.008,83.331
44174,2S,EE,Brown,Right,20.0,20.052,82.822
44174,2S,WW,Brown,Right,20.0,20.06,83.706
44174,2S,EE,Brown,Right,20.0,20.06,82.653
44174,2S,WW,Brown,Right,20.0,20.044,83.581
44175,2S,EE,Brown,Right,20.0,20.083,80.761
44175,2S,WW,Brown,Right,20.0,20.129,81.422
44175,2S,EE,Brown,Right,20.0,20.026,80.573
44175,2S,WW,Brown,Right,20.0,20.031,81.188
44175,2S,EE,Brown,Right,20.0,20.041,80.247
44175,2S,WW,Brown,Right,20.0,20.013,81.426
44175,2S,EE,Brown,Right,20.0,20.021,80.537
44175,2S,WW,Brown,Right,20.0,20.025,81.139
44175,2S,EE,Brown,Right,20.0,20.007,81.09
44175,2S,WW,Brown,Right,20.0,20.01,81.724
44175,2S,EE,Brown,Right,20.0,20.02,81.374
44175,2S,WW,Brown,Right,20.0,20.028,81.662
44175,2S,EE,Brown,Right,20.0,20.043,81.302
44175,2S,WW,Brown,Right,20.0,20.045,81.848
44175,2S,EE,Brown,Right,20.0,20.086,80.983
44175,2S,WW,Brown,Right,20.0,20.071,81.994
43284,PSP,EE,Demokritos,Left,20.2,20.2,85.132
43284,PSP,WW,Demokritos,Left,20.8,20.8,84.337
43284,PSP,EE,Demokritos,Left,21.3,21.3,85.178
43284,PSP,WW,Demokritos,Left,21.7,21.7,84.079
43284,PSP,EE,Demokritos,Left,23.0,23.0,85.752
43284,PSP,WW,Demokritos,Left,23.3,23.3,84.485
43284,PSP,EE,Demokritos,Left,22.0,22.0,85.989
43284,PSP,WW,Demokritos,Left,22.2,22.2,85.425
43284,PSP,EE,Demokritos,Left,19.1,19.1,86.043
43284,PSP,WW,Demokritos,Left,19.9,19.9,85.557
43284,PSP,EE,Demokritos,Left,20.6,20.6,85.975
43284,PSP,WW,Demokritos,Left,21.3,21.3,85.487
43284,PSP,EE,Demokritos,Left,21.5,21.5,85.911
43284,PSP,WW,Demokritos,Left,18.1,18.1,85.841
43284,PSP,EE,Demokritos,Left,22.4,22.4,85.84
43284,PSP,WW,Demokritos,Left,22.6,22.6,85.167
44682,PSP,EE,Demokritos,Left,19.1,19.1,86.385
44682,PSP,WW,Demokritos,Left,19.9,19.9,85.213
44682,PSP,EE,Demokritos,Left,20.3,20.3,85.246
44682,PSP,WW,Demokritos,Left,20.5,20.5,84.443
44682,PSP,EE,Demokritos,Left,20.8,20.8,85.906
44682,PSP,WW,Demokritos,Left,20.9,20.9,85.207
44682,PSP,EE,Demokritos,Left,20.6,20.6,86.312
44682,PSP,WW,Demokritos,Left,21.0,21.0,85.359
44682,PSP,EE,Demokritos,Left,21.0,21.0,86.432
44682,PSP,WW,Demokritos,Left,21.1,21.1,85.947
44682,PSP,EE,Demokritos,Left,21.7,21.7,86.507
44682,PSP,WW,Demokritos,Left,18.8,18.8,85.983
44682,PSP,EE,Demokritos,Left,21.2,21.2,85.975
44682,PSP,WW,Demokritos,Left,21.3,21.3,85.462
44682,PSP,EE,Demokritos,Left,19.5,19.5,86.362
44682,PSP,WW,Demokritos,Left,20.0,20.0,86.438
44683,PSP,EE,Demokritos,Left,20.5,20.5,86.206
44683,PSP,WW,Demokritos,Left,21.4,21.4,84.508
44683,PSP,EE,Demokritos,Left,20.5,20.5,86.686
44683,PSP,WW,Demokritos,Left,21.1,21.1,85.613
44683,PSP,EE,Demokritos,Left,21.7,21.7,86.394
44683,PSP,WW,Demokritos,Left,21.9,21.9,85.495
44683,PSP,EE,Demokritos,Left,22.1,22.1,86.78
44683,PSP,WW,Demokritos,Left,22.3,22.3,85.868
44683,PSP,EE,Demokritos,Left,22.0,22.0,86.741
44683,PSP,WW,Demokritos,Left,22.2,22.2,86.221
44683,PSP,EE,Demokritos,Left,22.7,22.7,86.884
44683,PSP,WW,Demokritos,Left,22.9,22.9,86.636
44683,PSP,EE,Demokritos,Left,20.3,20.3,86.366
44683,PSP,WW,Demokritos,Left,21.6,21.6,86.726
44683,PSP,EE,Demokritos,Left,22.3,22.3,86.732
44683,PSP,WW,Demokritos,Left,22.7,22.7,85.739
44169,2S,EE,Brown,Right,20.0,20.002,82.748
44169,2S,WW,Brown,Right,20.0,20.008,83.84
44169,2S,EE,Brown,Right,20.0,20.14,82.979
44169,2S,WW,Brown,Right,20.0,20.027,83.682
44169,2S,EE,Brown,Right,20.0,20.026,83.217
44169,2S,WW,Brown,Right,20.0,20.032,83.763
44169,2S,EE,Brown,Right,20.0,20.049,83.095
44169,2S,WW,Brown,Right,20.0,20.033,83.928
44169,2S,EE,Brown,Right,20.0,20.05,83.149
44169,2S,WW,Brown,Right,20.0,20.053,83.877
44169,2S,EE,Brown,Right,20.0,20.042,83.283
44169,2S,WW,Brown,Right,20.0,20.02,84.083
44169,2S,EE,Brown,Right,20.0,20.053,83.375
44169,2S,WW,Brown,Right,20.0,20.08,84.304
44169,2S,EE,Brown,Right,20.0,20.074,83.5
44169,2S,WW,Brown,Right,20.0,20.076,84.338
44170,2S,EE,Brown,Right,20.0,20.013,82.006
44170,2S,WW,Brown,Right,20.0,20.059,83.061
44170,2S,EE,Brown,Right,20.0,20.071,81.788
44170,2S,WW,Brown,Right,20.0,20.053,82.874
44170,2S,EE,Brown,Right,20.0,20.062,81.448
44170,2S,WW,Brown,Right,20.0,20.039,82.773
44170,2S,EE,Brown,Right,20.0,20.096,81.217
44170,2S,WW,Brown,Right,20.0,20.067,82.717
44170,2S,EE,Brown,Right,20.0,20.039,81.835
44170,2S,WW,Brown,Right,20.0,20.087,82.895
44170,2S,EE,Brown,Right,20.0,20.024,82.283
44170,2S,WW,Brown,Right,20.0,20.055,83.245
44170,2S,EE,Brown,Right,20.0,20.096,82.371
44170,2S,WW,Brown,Right,20.0,20.097,83.524
44170,2S,EE,Brown,Right,20.0,20.093,82.492
44170,2S,WW,Brown,Right,20.0,20.133,83.539
44171,2S,EE,Brown,Right,20.0,20.019,82.575
44171,2S,WW,Brown,Right,20.0,20.04,83.743
44171,2S,EE,Brown,Right,20.0,20.058,82.757
44171,2S,WW,Brown,Right,20.0,20.101,83.721
44171,2S,EE,Brown,Right,20.0,20.079,82.628
44171,2S,WW,Brown,Right,20.0,20.096,83.679
44171,2S,EE,Brown,Right,20.0,20.078,82.856
44171,2S,WW,Brown,Right,20.0,20.129,71.043
44171,2S,EE,Brown,Right,20.0,20.089,82.972
44171,2S,WW,Brown,Right,20.0,20.078,83.785
44171,2S,EE,Brown,Right,20.0,20.096,82.907
44171,2S,WW,Brown,Right,20.0,20.084,83.937
44171,2S,EE,Brown,Right,20.0,20.116,83.329
44171,2S,WW,Brown,Right,20.0,20.117,83.93
44171,2S,EE,Brown,Right,20.0,20.053,83.205
44171,2S,WW,Brown,Right,20.0,20.115,84.05
44172,2S,EE,Brown,Right,20.0,20.049,81.279
44172,2S,WW,Brown,Right,20.0,20.056,81.928
44172,2S,EE,Brown,Right,20.0,20.094,81.144
44172,2S,WW,Brown,Right,20.0,20.089,81.571
44172,2S,EE,Brown,Right,20.0,20.093,80.562
44172,2S,WW,Brown,Right,20.0,20.123,81.83
44172,2S,EE,Brown,Right,20.0,20.071,80.643
44172,2S,WW,Brown,Right,20.0,20.082,81.593
44172,2S,EE,Brown,Right,20.0,20.069,78.406
44172,2S,WW,Brown,Right,20.0,20.064,82.027
44172,2S,EE,Brown,Right,20.0,20.089,81.055
44172,2S,WW,Brown,Right,20.0,20.099,82.225
44172,2S,EE,Brown,Right,20.0,20.103,81.733
44172,2S,WW,Brown,Right,20.0,20.119,82.247
44172,2S,EE,Brown,Right,20.0,20.122,81.969
44172,2S,WW,Brown,Right,20.0,20.124,82.479
44173,2S,EE,HEPHY,Left,,,81.814
44173,2S,WW,HEPHY,Left,,,80.973
44173,2S,EE,HEPHY,Left,,,81.884
44173,2S,WW,HEPHY,Left,,,81.35
44173,2S,EE,HEPHY,Left,,,82.17
44173,2S,WW,HEPHY,Left,,,81.151
44173,2S,EE,HEPHY,Left,,,81.983
44173,2S,WW,HEPHY,Left,,,81.365
44173,2S,EE,HEPHY,Left,,,82.061
44173,2S,EE,HEPHY,Left,,,82.203
44173,2S,EE,HEPHY,Left,,,82.349
44173,2S,WW,HEPHY,Left,,,81.773
44173,2S,EE,HEPHY,Left,,,82.042
44173,2S,WW,HEPHY,Left,,,81.612
44675,2S,EE,HEPHY,Left,,,82.384
44675,2S,WW,HEPHY,Left,,,81.156
44675,2S,EE,HEPHY,Left,,,82.267
44675,2S,WW,HEPHY,Left,,,81.339
44675,2S,EE,HEPHY,Left,,,82.585
44675,2S,WW,HEPHY,Left,,,81.563
44675,2S,EE,HEPHY,Left,,,82.322
44675,2S,WW,HEPHY,Left,,,81.358
44675,2S,EE,HEPHY,Left,,,82.617
44675,2S,WW,HEPHY,Left,,,81.688
44675,2S,EE,HEPHY,Left,,,82.297
44675,2S,WW,HEPHY,Left,,,81.465
44675,2S,EE,HEPHY,Left,,,82.276
44675,2S,WW,HEPHY,Left,,,81.78
44675,2S,EE,HEPHY,Left,,,82.559
