batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VFB_V
37896,PSS,WW,Brown,Right,20.0,20.058,-2.839
37896,PSS,EE,Brown,Right,20.0,20.056,-2.519
37896,PSS,WW,Brown,Right,20.0,20.053,-2.604
37896,PSS,EE,Brown,Right,20.0,20.085,-2.561
37896,PSS,WW,Brown,Right,20.0,20.067,-2.636
38212,PSS,EE,Brown,Right,20.0,20.006,-2.296
38212,PSS,WW,Brown,Right,20.0,20.015,-2.263
38212,PSS,EE,Brown,Right,20.0,20.085,-2.378
38212,PSS,WW,Brown,Right,20.0,20.138,-2.337
38212,PSS,EE,Brown,Right,20.0,20.033,-2.355
38212,PSS,WW,Brown,Right,20.0,20.098,-2.314
38212,PSS,EE,Brown,Right,20.0,20.172,-2.462
38212,PSS,WW,Brown,Right,20.0,20.176,-2.428
38212,PSS,EE,Brown,Right,20.0,20.101,-2.454
38212,PSS,WW,Brown,Right,20.0,20.196,-2.404
38212,PSS,EE,Brown,Right,20.0,20.157,-2.259
38212,PSS,WW,Brown,Right,20.0,20.13,-2.212
38212,PSS,EE,Brown,Right,20.0,20.212,-2.293
38212,PSS,WW,Brown,Right,20.0,20.226,-2.245
38212,PSS,EE,Brown,Right,20.0,20.105,-2.284
38212,PSS,WW,Brown,Right,20.0,20.203,-2.21
37904,2S,EE,Demokritos,Left,18.8,18.8,-3.12
37904,2S,WW,Demokritos,Left,18.9,18.9,-3.24
37904,2S,EE,Demokritos,Left,17.5,17.5,-3.141
37904,2S,WW,Demokritos,Left,19.5,19.5,-3.285
37904,2S,EE,Demokritos,Left,14.6,14.6,-3.331
37904,2S,WW,Demokritos,Left,18.6,18.6,-3.329
37904,2S,EE,Demokritos,Left,21.0,21.0,-3.339
37904,2S,WW,Demokritos,Left,17.4,17.4,-3.255
37904,2S,EE,Demokritos,Left,18.0,18.0,-3.225
37904,2S,WW,Demokritos,Left,18.1,18.1,-3.15
37904,2S,EE,Demokritos,Left,18.0,18.0,-3.37
37904,2S,EE,Demokritos,Left,18.2,18.2,-3.114
37904,2S,EE,Demokritos,Left,18.7,18.7,-3.198
37904,2S,WW,Demokritos,Left,19.7,19.7,-3.164
37905,2S,EE,Demokritos,Left,14.9,14.9,-3.097
37905,2S,WW,Demokritos,Left,15.5,15.5,-3.476
37905,2S,EE,Demokritos,Left,20.0,20.0,-3.124
37905,2S,WW,Demokritos,Left,19.6,19.6,-3.485
37905,2S,EE,Demokritos,Left,16.9,16.9,-3.278
37905,2S,WW,Demokritos,Left,18.0,18.0,-3.375
37905,2S,EE,Demokritos,Left,18.9,18.9,-3.327
37905,2S,WW,Demokritos,Left,20.4,20.4,-3.483
37905,2S,EE,Demokritos,Left,19.0,19.0,-3.299
37905,2S,WW,Demokritos,Left,20.0,20.0,-3.555
37905,2S,EE,Demokritos,Left,20.9,20.9,-3.237
37905,2S,WW,Demokritos,Left,20.6,20.6,-3.463
37905,2S,EE,Demokritos,Left,21.0,21.0,-3.198
37905,2S,WW,Demokritos,Left,22.0,22.0,-3.411
37906,2S,EE,HEPHY,Right,,,-3.036
37906,2S,EE,HEPHY,Left,,,-3.009
37906,2S,WW,HEPHY,Right,,,-3.06
37906,2S,WW,HEPHY,Left,,,-2.914
37906,2S,EE,HEPHY,Left,,,-3.039
37906,2S,WW,HEPHY,Left,,,-3.046
37906,2S,EE,HEPHY,Right,,,-3.063
37906,2S,EE,HEPHY,Left,,,-3.031
37906,2S,WW,HEPHY,Left,,,-3.048
37906,2S,WW,HEPHY,Right,,,-3.097
37906,2S,EE,HEPHY,Left,,,-2.968
37906,2S,WW,HEPHY,Left,,,-2.999
37906,2S,EE,HEPHY,Left,,,-2.927
37906,2S,WW,HEPHY,Left,,,-2.926
37906,2S,EE,HEPHY,Left,,,-2.951
37906,2S,WW,HEPHY,Left,,,-2.939
37906,2S,EE,HEPHY,Left,,,-2.941
37906,2S,WW,HEPHY,Left,,,-2.911
37906,2S,EE,HEPHY,Left,,,-2.955
37906,2S,WW,HEPHY,Left,,,-2.979
37907,2S,EE,HEPHY,Left,,,-2.879
37907,2S,WW,HEPHY,Left,,,-3.068
37907,2S,EE,HEPHY,Left,,,-2.861
37907,2S,WW,HEPHY,Left,,,-3.045
37907,2S,EE,HEPHY,Left,,,-2.876
37907,2S,WW,HEPHY,Left,,,-3.005
37907,2S,EE,HEPHY,Left,,,-2.886
37907,2S,WW,HEPHY,Left,,,-2.955
37907,2S,EE,HEPHY,Left,,,-3.588
37907,2S,WW,HEPHY,Left,,,-2.994
37907,2S,EE,HEPHY,Left,,,-1.607
37907,2S,EE,HEPHY,Left,,,-2.78
37907,2S,WW,HEPHY,Left,,,-3.065
37907,2S,EE,HEPHY,Left,,,-2.823
38194,2S,EE,Perugia,Left,20.0,20.0,-3.113
38194,2S,WW,Perugia,Left,20.0,20.0,-3.051
38194,2S,EE,Perugia,Left,20.0,20.0,-3.08
38194,2S,WW,Perugia,Left,20.0,20.0,-3.092
38194,2S,EE,Perugia,Left,20.0,20.0,-3.081
38194,2S,WW,Perugia,Left,20.0,20.0,-3.119
38194,2S,EE,Perugia,Left,20.0,20.0,-3.177
38194,2S,WW,Perugia,Left,20.0,20.0,-3.273
38194,2S,EE,Perugia,Left,20.0,20.0,-3.009
38194,2S,WW,Perugia,Left,20.0,20.0,-3.008
38194,2S,EE,Perugia,Left,20.0,20.0,-2.963
38194,2S,WW,Perugia,Left,20.0,20.0,-2.97
38194,2S,EE,Perugia,Left,20.0,20.0,-3.035
38194,2S,WW,Perugia,Left,20.0,20.0,-2.998
38195,2S,EE,Perugia,Left,20.0,20.0,-2.834
38195,2S,WW,Perugia,Left,20.0,20.0,-2.815
38195,2S,EE,Perugia,Left,20.0,20.0,-2.867
38195,2S,WW,Perugia,Left,20.0,20.0,-2.858
38195,2S,EE,Perugia,Left,20.0,20.0,-2.813
38195,2S,WW,Perugia,Left,20.0,20.0,-2.802
38195,2S,EE,Perugia,Left,20.0,20.0,-2.93
38195,2S,WW,Perugia,Left,20.0,20.0,-2.893
38195,2S,EE,Perugia,Left,20.0,20.0,-2.925
38195,2S,WW,Perugia,Left,20.0,20.0,-2.981
38195,2S,EE,Perugia,Left,20.0,20.0,-2.71
38195,2S,WW,Perugia,Left,20.0,20.0,-2.713
38195,2S,EE,Perugia,Left,20.0,20.0,-2.728
38195,2S,WW,Perugia,Left,20.0,20.0,-2.713
38195,2S,EE,Perugia,Left,20.0,20.0,-2.775
38195,2S,WW,Perugia,Left,20.0,20.0,-2.755
38213,PSS,EE,Perugia,Left,20.0,20.0,-2.877
38213,PSS,WW,Perugia,Left,20.0,20.0,-2.887
38213,PSS,EE,Perugia,Left,20.0,20.0,-2.958
38213,PSS,WW,Perugia,Left,20.0,20.0,-2.956
38213,PSS,WW,Perugia,Left,20.0,20.0,-3.018
38213,PSS,EE,Perugia,Left,20.0,20.0,-2.975
38213,PSS,WW,Perugia,Left,20.0,20.0,-3.015
38213,PSS,EE,Perugia,Left,20.0,20.0,-2.998
38213,PSS,EE,Perugia,Left,20.0,20.0,-2.746
38213,PSS,WW,Perugia,Left,20.0,20.0,-2.778
38213,PSS,EE,Perugia,Left,20.0,20.0,-2.812
38213,PSS,WW,Perugia,Left,20.0,20.0,-2.778
38213,PSS,EE,Perugia,Left,20.0,20.0,-2.817
38213,PSS,WW,Perugia,Left,20.0,20.0,-2.815
38711,PSS,EE,Perugia,Left,20.0,20.0,-3.113
38711,PSS,WW,Perugia,Left,20.0,20.0,-3.161
38711,PSS,EE,Perugia,Left,20.0,20.0,-3.107
38711,PSS,WW,Perugia,Left,20.0,20.0,-3.097
38711,PSS,EE,Perugia,Left,20.0,20.0,-3.081
38711,PSS,WW,Perugia,Left,20.0,20.0,-3.144
38711,PSS,EE,Perugia,Left,20.0,20.0,-3.114
38711,PSS,EE,Perugia,Left,20.0,20.0,-3.022
38711,PSS,WW,Perugia,Left,20.0,20.0,-3.145
38711,PSS,EE,Perugia,Left,20.0,20.0,-2.928
38711,PSS,WW,Perugia,Left,20.0,20.0,-2.943
38711,PSS,EE,Perugia,Left,20.0,20.0,-2.979
38711,PSS,WW,Perugia,Left,20.0,20.0,-2.972
38711,PSS,WW,Perugia,Left,20.0,20.0,-3.014
38711,PSS,EE,Perugia,Left,20.0,20.0,-3.019
38711,PSS,WW,Perugia,Left,20.0,20.0,-3.06
38712,PSS,EE,HEPHY,Left,,,-2.801
38712,PSS,WW,HEPHY,Left,,,-2.986
38712,PSS,EE,HEPHY,Left,,,-2.836
38712,PSS,WW,HEPHY,Left,,,-2.891
38712,PSS,EE,HEPHY,Left,,,-2.835
38712,PSS,WW,HEPHY,Left,,,-2.937
38712,PSS,EE,HEPHY,Left,,,-2.843
38712,PSS,WW,HEPHY,Left,,,-2.91
38712,PSS,EE,HEPHY,Left,,,-2.714
38712,PSS,WW,HEPHY,Left,,,-2.848
38712,PSS,EE,HEPHY,Left,,,-2.666
38712,PSS,WW,HEPHY,Left,,,-2.868
38712,PSS,EE,HEPHY,Left,,,-2.664
38712,PSS,WW,HEPHY,Left,,,-2.83
38712,PSS,EE,HEPHY,Left,,,-2.686
38712,PSS,WW,HEPHY,Left,,,-2.878
38712,PSS,EE,HEPHY,Left,,,-2.731
38712,PSS,WW,HEPHY,Left,,,-2.912
38196,2S,EE,Demokritos,Left,19.0,19.0,-3.065
38196,2S,WW,Demokritos,Left,21.3,21.3,-3.235
38196,2S,EE,Demokritos,Left,23.2,23.2,-3.111
38196,2S,WW,Demokritos,Left,20.4,20.4,-3.243
38196,2S,EE,Demokritos,Left,21.5,21.5,-3.256
38196,2S,WW,Demokritos,Left,21.8,21.8,-3.275
38196,2S,EE,Demokritos,Left,22.6,22.6,-3.249
38196,2S,WW,Demokritos,Left,17.4,17.4,-3.266
38196,2S,EE,Demokritos,Left,22.2,22.2,-3.325
38196,2S,WW,Demokritos,Left,22.5,22.5,-3.285
38196,2S,EE,Demokritos,Left,22.1,22.1,-3.49
38196,2S,WW,Demokritos,Left,22.6,22.6,-3.194
38196,2S,EE,Demokritos,Left,20.2,20.2,-3.155
38196,2S,WW,Demokritos,Left,21.3,21.3,-3.31
38197,2S,EE,HEPHY,Left,,,-2.836
38197,2S,WW,HEPHY,Left,,,-3.002
38197,2S,EE,HEPHY,Left,,,-2.869
38197,2S,WW,HEPHY,Left,,,-2.988
38197,2S,EE,HEPHY,Left,,,-2.893
38197,2S,WW,HEPHY,Left,,,-2.998
38197,2S,EE,HEPHY,Left,,,-2.892
38197,2S,WW,HEPHY,Left,,,-3.012
38197,2S,EE,HEPHY,Left,,,-2.91
38197,2S,WW,HEPHY,Left,,,-3.048
38197,2S,EE,HEPHY,Left,,,-2.803
38197,2S,WW,HEPHY,Left,,,-2.908
38197,2S,EE,HEPHY,Left,,,-2.861
38197,2S,WW,HEPHY,Left,,,-3.026
38197,2S,EE,HEPHY,Left,,,-2.811
38197,2S,WW,HEPHY,Left,,,-2.878
38198,2S,EE,Perugia,Left,20.0,20.0,-2.932
38198,2S,WW,Perugia,Left,20.0,20.0,-3.02
38198,2S,EE,Perugia,Left,20.0,20.0,-2.998
38198,2S,WW,Perugia,Left,20.0,20.0,-3.015
38198,2S,EE,Perugia,Left,20.0,20.0,-2.965
38198,2S,WW,Perugia,Left,20.0,20.0,-3.041
38198,2S,EE,Perugia,Left,20.0,20.0,-3.066
38198,2S,WW,Perugia,Left,20.0,20.0,-3.115
38198,2S,EE,Perugia,Left,20.0,20.0,-2.854
38198,2S,WW,Perugia,Left,20.0,20.0,-2.857
38198,2S,EE,Perugia,Left,20.0,20.0,-2.83
38198,2S,WW,Perugia,Left,20.0,20.0,-2.894
38198,2S,EE,Perugia,Left,20.0,20.0,-2.897
38198,2S,WW,Perugia,Left,20.0,20.0,-2.946
38199,2S,EE,Demokritos,Left,18.3,18.3,-3.052
38199,2S,WW,Demokritos,Left,19.4,19.4,-3.172
38199,2S,EE,Demokritos,Left,20.2,20.2,-3.089
38199,2S,WW,Demokritos,Left,20.7,20.7,-3.318
38199,2S,EE,Demokritos,Left,19.4,19.4,-3.048
38199,2S,WW,Demokritos,Left,20.7,20.7,-3.152
38199,2S,EE,Demokritos,Left,21.2,21.2,-3.005
38199,2S,WW,Demokritos,Left,21.5,21.5,-3.029
38199,2S,EE,Demokritos,Left,22.1,22.1,-3.096
38199,2S,WW,Demokritos,Left,22.4,22.4,-3.085
38199,2S,EE,Demokritos,Left,20.2,20.2,-3.099
38199,2S,WW,Demokritos,Left,21.2,21.2,-3.077
38199,2S,EE,Demokritos,Left,21.7,21.7,-3.137
38199,2S,WW,Demokritos,Left,21.9,21.9,-3.17
38200,2S,EE,HEPHY,Left,,,-2.758
38200,2S,WW,HEPHY,Left,,,-2.741
38200,2S,EE,HEPHY,Left,,,-2.771
38200,2S,WW,HEPHY,Left,,,-2.802
38200,2S,EE,HEPHY,Left,,,-2.777
38200,2S,WW,HEPHY,Left,,,-2.794
38200,2S,EE,HEPHY,Left,,,-2.781
38200,2S,WW,HEPHY,Left,,,-2.817
38200,2S,EE,HEPHY,Left,,,-2.546
38200,2S,WW,HEPHY,Left,,,-2.561
38200,2S,EE,HEPHY,Left,,,-2.611
38200,2S,WW,HEPHY,Left,,,-2.658
38200,2S,EE,HEPHY,Left,,,-2.626
38200,2S,WW,HEPHY,Left,,,-2.681
38200,2S,EE,HEPHY,Left,,,-2.689
38200,2S,WW,HEPHY,Left,,,-2.698
38201,2S,EE,Perugia,Left,20.0,20.0,-2.74
38201,2S,WW,Perugia,Left,20.0,20.0,-2.835
38201,2S,EE,Perugia,Left,20.0,20.0,-2.77
38201,2S,WW,Perugia,Left,20.0,20.0,-2.877
38201,2S,EE,Perugia,Left,20.0,20.0,-2.801
38201,2S,WW,Perugia,Left,20.0,20.0,-2.841
38201,2S,EE,Perugia,Left,20.0,20.0,-2.812
38201,2S,WW,Perugia,Left,20.0,20.0,-2.896
38201,2S,EE,Perugia,Left,20.0,20.0,-2.622
38201,2S,WW,Perugia,Left,20.0,20.0,-2.778
38201,2S,EE,Perugia,Left,20.0,20.0,-2.632
38201,2S,WW,Perugia,Left,20.0,20.0,-2.678
38201,2S,EE,Perugia,Left,20.0,20.0,-2.652
38201,2S,WW,Perugia,Left,20.0,20.0,-2.738
38201,2S,EE,Perugia,Left,20.0,20.0,-2.666
38201,2S,WW,Perugia,Left,20.0,20.0,-2.85
38202,2S,EE,Brown,Right,20.0,20.02,-2.664
38202,2S,WW,Brown,Right,20.0,20.015,-2.638
38202,2S,EE,Brown,Right,20.0,20.02,-2.66
38202,2S,WW,Brown,Right,20.0,20.02,-2.637
38202,2S,EE,Brown,Right,20.0,20.02,-2.671
38202,2S,WW,Brown,Right,20.0,20.017,-2.716
38202,2S,EE,Brown,Right,20.0,20.022,-2.711
38202,2S,WW,Brown,Right,20.0,20.019,-2.725
38202,2S,EE,Brown,Right,20.0,20.014,-2.782
38202,2S,WW,Brown,Right,20.0,20.008,-2.578
38202,2S,EE,Brown,Right,20.0,20.018,-2.662
38202,2S,WW,Brown,Right,20.0,20.008,-2.598
38202,2S,EE,Brown,Right,20.0,20.002,-2.689
38202,2S,WW,Brown,Right,20.0,20.009,-2.578
38202,2S,EE,Brown,Right,20.0,20.011,-2.714
38202,2S,WW,Brown,Right,20.0,20.011,-2.606
38691,2S,EE,HEPHY,Left,,,-2.91
38691,2S,WW,HEPHY,Left,,,-2.913
38691,2S,EE,HEPHY,Left,,,-2.901
38691,2S,WW,HEPHY,Left,,,-2.898
38691,2S,EE,HEPHY,Left,,,-2.894
38691,2S,WW,HEPHY,Left,,,-2.926
38691,2S,EE,HEPHY,Left,,,-2.83
38691,2S,WW,HEPHY,Left,,,-2.845
38691,2S,EE,HEPHY,Left,,,-2.798
38691,2S,WW,HEPHY,Left,,,-2.786
38691,2S,EE,HEPHY,Left,,,-2.836
38691,2S,WW,HEPHY,Left,,,-2.84
38691,2S,EE,HEPHY,Left,,,-2.861
38691,2S,WW,HEPHY,Left,,,-2.829
38691,2S,EE,HEPHY,Left,,,-2.848
38691,2S,WW,HEPHY,Left,,,-2.883
38693,2S,EE,Brown,Right,20.0,20.019,-2.628
38693,2S,WW,Brown,Right,20.0,20.018,-2.581
38693,2S,EE,Brown,Right,20.0,20.011,-2.563
38693,2S,WW,Brown,Right,20.0,20.007,-2.64
38693,2S,EE,Brown,Right,20.0,20.01,-2.685
38693,2S,WW,Brown,Right,20.0,20.011,-2.67
38693,2S,EE,Brown,Right,20.0,20.013,-2.662
38693,2S,WW,Brown,Right,20.0,20.008,-2.72
38693,2S,EE,Brown,Right,20.0,20.01,-2.674
38693,2S,WW,Brown,Right,20.0,20.012,-2.738
38693,2S,EE,Brown,Right,20.0,20.01,-2.501
38693,2S,WW,Brown,Right,20.0,20.005,-2.532
38693,2S,EE,Brown,Right,20.0,20.027,-2.538
38693,2S,WW,Brown,Right,20.0,20.028,-2.614
38693,2S,EE,Brown,Right,20.0,20.01,-2.535
38693,2S,WW,Brown,Right,20.0,20.07,-2.625
38694,2S,EE,Brown,Right,20.0,20.027,-2.638
38694,2S,WW,Brown,Right,20.0,20.023,-2.653
38694,2S,EE,Brown,Right,20.0,20.008,-2.862
38694,2S,WW,Brown,Right,20.0,20.017,-2.885
38694,2S,EE,Brown,Right,20.0,20.136,-2.874
38694,2S,WW,Brown,Right,20.0,20.037,-2.902
38694,2S,EE,Brown,Right,20.0,20.036,-2.846
38694,2S,WW,Brown,Right,20.0,20.026,-2.876
38694,2S,EE,Brown,Right,20.0,20.008,-2.727
38694,2S,WW,Brown,Right,20.0,20.053,-2.749
38694,2S,EE,Brown,Right,20.0,20.006,-2.737
38694,2S,WW,Brown,Right,20.0,20.021,-2.773
38694,2S,EE,Brown,Right,20.0,20.028,-2.746
38694,2S,WW,Brown,Right,20.0,20.176,-2.807
38694,2S,EE,Brown,Right,20.0,20.008,-2.78
38694,2S,WW,Brown,Right,20.0,20.056,-2.831
38713,2S,EE,Brown,Right,20.0,20.036,-2.984
38713,2S,WW,Brown,Right,20.0,20.031,-2.988
38713,2S,EE,Brown,Right,20.0,20.006,-2.93
38713,2S,WW,Brown,Right,20.0,20.014,-3.004
38713,2S,EE,Brown,Right,20.0,20.059,-2.981
38713,2S,WW,Brown,Right,20.0,20.045,-2.982
38713,2S,EE,Brown,Right,20.0,20.036,-3.023
38713,2S,WW,Brown,Right,20.0,20.033,-3.03
38713,2S,EE,Brown,Right,20.0,20.022,-3.032
38713,2S,WW,Brown,Right,20.0,20.017,-3.068
38713,2S,EE,Brown,Right,20.0,20.013,-2.864
38713,2S,WW,Brown,Right,20.0,20.07,-2.947
38713,2S,EE,Brown,Right,20.0,20.032,-2.891
38713,2S,WW,Brown,Right,20.0,20.031,-2.927
38713,2S,EE,Brown,Right,20.0,20.016,-2.907
38713,2S,WW,Brown,Right,20.0,20.125,-2.945
38714,2S,EE,Demokritos,Left,22.0,22.0,-2.826
38714,2S,WW,Demokritos,Left,22.2,22.2,-3.611
38714,2S,EE,Demokritos,Left,22.6,22.6,-2.801
38714,2S,WW,Demokritos,Left,20.6,20.6,-2.843
38714,2S,EE,Demokritos,Left,19.7,19.7,-2.971
38714,2S,WW,Demokritos,Left,20.7,20.7,-2.898
38714,2S,EE,Demokritos,Left,21.5,21.5,-2.81
38714,2S,WW,Demokritos,Left,21.9,21.9,-3.57
38714,2S,EE,Demokritos,Left,21.7,21.7,-2.763
38714,2S,WW,Demokritos,Left,22.0,22.0,-3.156
38714,2S,EE,Demokritos,Left,22.1,22.1,-2.835
38714,2S,WW,Demokritos,Left,22.4,22.4,-3.16
38714,2S,EE,Demokritos,Left,22.2,22.2,-2.79
38714,2S,WW,Demokritos,Left,22.3,22.3,-3.47
38715,2S,EE,Demokritos,Left,21.0,21.0,-2.908
38715,2S,WW,Demokritos,Left,21.0,21.0,-4.678
38715,2S,EE,Demokritos,Left,22.4,22.4,-2.896
38715,2S,WW,Demokritos,Left,20.6,20.6,-2.951
38715,2S,EE,Demokritos,Left,20.9,20.9,-3.059
38715,2S,WW,Demokritos,Left,20.5,20.5,-2.969
38715,2S,EE,Demokritos,Left,21.3,21.3,-2.887
38715,2S,WW,Demokritos,Left,21.7,21.7,-3.533
38715,2S,EE,Demokritos,Left,21.7,21.7,-2.842
38715,2S,WW,Demokritos,Left,21.9,21.9,-3.442
38715,2S,EE,Demokritos,Left,21.4,21.4,-2.942
38715,2S,WW,Demokritos,Left,21.1,21.1,-3.697
38715,2S,EE,Demokritos,Left,22.0,22.0,-2.926
38715,2S,WW,Demokritos,Left,22.1,22.1,-2.854
38716,2S,EE,Perugia,Left,20.0,20.0,-2.773
38716,2S,WW,Perugia,Left,20.0,20.0,-2.83
38716,2S,EE,Perugia,Left,20.0,20.0,-2.799
38716,2S,WW,Perugia,Left,20.0,20.0,-2.83
38716,2S,EE,Perugia,Left,20.0,20.0,-2.797
38716,2S,WW,Perugia,Left,20.0,20.0,-2.812
38716,2S,EE,Perugia,Left,20.0,20.0,-2.717
38716,2S,WW,Perugia,Left,20.0,20.0,-2.861
38716,2S,EE,Perugia,Left,20.0,20.0,-2.683
38716,2S,WW,Perugia,Left,20.0,20.0,-2.751
38716,2S,EE,Perugia,Left,20.0,20.0,-2.709
38716,2S,WW,Perugia,Left,20.0,20.0,-2.772
38695,2S,EE,Brown,Right,20.0,20.037,-2.77
38695,2S,WW,Brown,Right,20.0,20.023,-2.826
38695,2S,EE,Brown,Right,20.0,20.009,-2.838
38695,2S,WW,Brown,Right,20.0,20.011,-2.892
38695,2S,EE,Brown,Right,20.0,20.051,-2.879
38695,2S,WW,Brown,Right,20.0,20.049,-2.928
38695,2S,EE,Brown,Right,20.0,20.028,-2.907
38695,2S,WW,Brown,Right,20.0,20.017,-2.927
38695,2S,EE,Brown,Right,20.0,20.008,-2.619
38695,2S,WW,Brown,Right,20.0,20.05,-2.645
38695,2S,EE,Brown,Right,20.0,20.053,-2.671
38695,2S,WW,Brown,Right,20.0,20.005,-2.737
38695,2S,EE,Brown,Right,20.0,20.073,-2.736
38695,2S,WW,Brown,Right,20.0,20.067,-2.778
38695,2S,EE,Brown,Right,20.0,20.057,-2.737
38695,2S,WW,Brown,Right,20.0,20.091,-2.779
38696,2S,EE,Brown,Right,20.0,20.004,-2.914
38696,2S,WW,Brown,Right,20.0,20.046,-2.866
38696,2S,EE,Brown,Right,20.0,20.041,-2.915
38696,2S,WW,Brown,Right,20.0,20.025,-2.842
38696,2S,EE,Brown,Right,20.0,20.135,-2.923
38696,2S,WW,Brown,Right,20.0,20.036,-2.877
38696,2S,EE,Brown,Right,20.0,20.028,-2.875
38696,2S,WW,Brown,Right,20.0,20.042,-2.868
38696,2S,EE,Brown,Right,20.0,20.015,-2.883
38696,2S,WW,Brown,Right,20.0,20.015,-2.847
38696,2S,EE,Brown,Right,20.0,20.005,-2.895
38696,2S,WW,Brown,Right,20.0,20.015,-2.914
38696,2S,EE,Brown,Right,20.0,20.034,-2.899
38696,2S,WW,Brown,Right,20.0,20.035,-2.763
38696,2S,EE,Brown,Right,20.0,20.075,-2.877
38696,2S,WW,Brown,Right,20.0,20.027,-2.759
38696,2S,EE,Brown,Right,20.0,20.007,-2.887
38696,2S,WW,Brown,Right,20.0,20.006,-2.806
38696,2S,EE,Brown,Right,20.0,20.022,-2.905
38696,2S,WW,Brown,Right,20.0,20.022,-2.782
38868,2S,EE,HEPHY,Left,,,-2.909
38868,2S,WW,HEPHY,Left,,,-2.981
38868,2S,EE,HEPHY,Left,,,-2.949
38868,2S,WW,HEPHY,Left,,,-2.958
38868,2S,EE,HEPHY,Left,,,-2.955
38868,2S,WW,HEPHY,Left,,,-3.006
38868,2S,EE,HEPHY,Left,,,-2.965
38868,2S,WW,HEPHY,Left,,,-2.993
38868,2S,EE,HEPHY,Left,,,-2.859
38868,2S,WW,HEPHY,Left,,,-2.902
38868,2S,EE,HEPHY,Left,,,-2.898
38868,2S,WW,HEPHY,Left,,,-2.901
38868,2S,EE,HEPHY,Left,,,-2.908
38868,2S,WW,HEPHY,Left,,,-2.918
38868,2S,EE,HEPHY,Left,,,-2.908
38868,2S,WW,HEPHY,Left,,,-2.919
38869,2S,EE,Demokritos,Left,23.1,23.1,-2.758
38869,2S,WW,Demokritos,Left,23.3,23.3,-2.9
38869,2S,EE,Demokritos,Left,22.9,22.9,-2.76
38869,2S,EE,Demokritos,Left,20.1,20.1,-2.951
38869,2S,EE,Demokritos,Left,21.4,21.4,-2.816
38869,2S,WW,Demokritos,Left,22.1,22.1,-2.847
38869,2S,EE,Demokritos,Left,21.6,21.6,-2.803
38869,2S,WW,Demokritos,Left,22.5,22.5,-4.259
38869,2S,EE,Demokritos,Left,22.5,22.5,-2.892
38869,2S,WW,Demokritos,Left,20.5,20.5,-2.87
38869,2S,EE,Demokritos,Left,21.0,21.0,-2.917
38869,2S,WW,Demokritos,Left,21.5,21.5,-2.893
38869,2S,EE,Demokritos,Left,21.1,21.1,-2.914
38869,2S,WW,Demokritos,Left,22.6,22.6,-4.219
38870,2S,EE,Demokritos,Left,21.5,21.5,-3.21
38870,2S,WW,Demokritos,Left,21.5,21.5,-3.448
38870,2S,EE,Demokritos,Left,21.9,21.9,-3.223
38870,2S,WW,Demokritos,Left,21.4,21.4,-3.339
38870,2S,EE,Demokritos,Left,21.6,21.6,-3.427
38870,2S,WW,Demokritos,Left,20.1,20.1,-3.41
38870,2S,EE,Demokritos,Left,21.3,21.3,-3.229
38870,2S,WW,Demokritos,Left,22.1,22.1,-3.227
38870,2S,EE,Demokritos,Left,20.9,20.9,-3.213
38870,2S,WW,Demokritos,Left,21.7,21.7,-3.15
38870,2S,EE,Demokritos,Left,21.1,21.1,-3.236
38870,2S,WW,Demokritos,Left,21.2,21.2,-3.209
38870,2S,EE,Demokritos,Left,22.1,22.1,-3.245
38870,2S,WW,Demokritos,Left,22.3,22.3,-3.214
38871,2S,EE,HEPHY,Left,,,-2.868
38871,2S,WW,HEPHY,Left,,,-2.894
38871,2S,EE,HEPHY,Left,,,-2.86
38871,2S,WW,HEPHY,Left,,,-2.895
38871,2S,EE,HEPHY,Left,,,-2.921
38871,2S,WW,HEPHY,Left,,,-2.961
38871,2S,EE,HEPHY,Left,,,-2.772
38871,2S,WW,HEPHY,Left,,,-2.77
38871,2S,EE,HEPHY,Left,,,-2.783
38871,2S,WW,HEPHY,Left,,,-2.785
38871,2S,EE,HEPHY,Left,,,-2.765
38871,2S,WW,HEPHY,Left,,,-2.768
38871,2S,EE,HEPHY,Left,,,-2.794
38871,2S,WW,HEPHY,Left,,,-2.809
38871,2S,EE,HEPHY,Left,,,-2.858
38871,2S,WW,HEPHY,Left,,,-2.894
38920,PSS,EE,Perugia,Left,20.0,20.0,-2.907
38920,PSS,WW,Perugia,Left,20.0,20.0,-2.946
38920,PSS,EE,Perugia,Left,20.0,20.0,-2.951
38920,PSS,WW,Perugia,Left,20.0,20.0,-2.958
38920,PSS,EE,Perugia,Left,20.0,20.0,-2.962
38920,PSS,WW,Perugia,Left,20.0,20.0,-2.981
38920,PSS,EE,Perugia,Left,20.0,20.0,-3.023
38920,PSS,WW,Perugia,Left,20.0,20.0,-3.052
38920,PSS,EE,Perugia,Left,20.0,20.0,-2.913
38920,PSS,WW,Perugia,Left,20.0,20.0,-2.995
38920,PSS,EE,Perugia,Left,20.0,20.0,-2.782
38920,PSS,WW,Perugia,Left,20.0,20.0,-2.855
38920,PSS,EE,Perugia,Left,20.0,20.0,-2.796
38920,PSS,WW,Perugia,Left,20.0,20.0,-2.87
38920,PSS,EE,Perugia,Left,20.0,20.0,-2.85
38920,PSS,WW,Perugia,Left,20.0,20.0,-2.88
